Date,Time,F_Record,Time(Fract.Sec),SiteName,FaultCode,Battery,CablePwrV,fDOMRFU,fDOMQSU,ChlorophyllRFU,ChlorophyllugL,BGA-PCRFU,BGA-PCæg/L,Temp,F_Temp,ConduScm,SpCond,F_SpCond,Sal,F_Sal,nLFCondæS/cm,TDSmg/L,Turb,F_Turb,TSSmg/L,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,pH,F_pH,pHmV,Presspsia,Depth,F_Depth
9/19/2018,12:00, ,0,LHS,0,5.6,0,52.02,156.03,1.73,6.89,0.15,0.15,19.068,0,8121.9,9159.7,-5,5.15,0,9253.8,5954,13.52,0,0,71.2,0,6.4,0,7.69,0,-62.1,2.546,1.843,0
9/19/2018,12:15, ,0,LHS,0,5.6,0,51.66,154.94,1.59,6.35,0.1,0.1,19.132,0,8122.6,9147.9,-5,5.14,0,9240.9,5946,14.87,0,0,72.5,0,6.5,0,7.7,0,-62.8,2.527,1.83,0
9/19/2018,12:30, ,0,LHS,0,5.6,0,51.73,155.16,1.66,6.62,0.1,0.1,19.156,0,8130.6,9152.1,-5,5.14,0,9244.9,5949,13.81,0,0,72.7,0,6.52,0,7.69,0,-62.5,2.505,1.814,0
9/19/2018,12:45, ,0,LHS,0,5.6,0,51.5,154.48,1.78,7.08,0.1,0.1,19.177,0,8126.3,9143.2,-5,5.14,0,9235.6,5943,14.44,0,0,73.6,0,6.6,0,7.7,0,-63,2.475,1.793,0
9/19/2018,13:00, ,0,LHS,0,5.6,0,51.73,155.17,1.59,6.35,0.1,0.1,19.223,0,8115.8,9122.3,-5,5.13,0,9213.9,5930,14.28,0,0,74.6,0,6.68,0,7.71,0,-63.5,2.437,1.767,0
9/19/2018,13:15, ,0,LHS,0,5.6,0,51.47,154.38,1.59,6.33,0.14,0.14,19.313,0,8110.9,9099.3,-5,5.11,0,9189.4,5915,15.05,0,0,75.1,0,6.72,0,7.71,0,-63.8,2.39,1.733,0
9/19/2018,13:30, ,0,LHS,0,5.6,0,51.73,155.17,1.55,6.19,0.13,0.13,19.211,0,8099.5,9106.4,-5,5.12,0,9198,5919,15.62,0,0,75,0,6.72,0,7.71,0,-63.6,2.332,1.693,0
9/19/2018,13:45, ,0,LHS,0,5.6,0,51.37,154.09,1.59,6.34,0.11,0.11,19.464,0,8124.9,9085.7,-5,5.1,0,9173.7,5906,14.63,0,0,76,0,6.78,0,7.71,0,-63.8,2.267,1.647,0
9/19/2018,14:00, ,0,LHS,0,5.6,0,51.15,153.42,1.52,6.05,0.14,0.14,19.154,0,8069.1,9083.3,-5,5.1,0,9175.4,5904,16.18,0,0,74.7,0,6.7,0,7.72,0,-63.9,2.191,1.594,0
9/19/2018,14:15, ,0,LHS,0,5.6,0,51.28,153.82,1.62,6.48,0.13,0.13,19.283,0,8066.4,9055.2,-5,5.09,0,9145.3,5886,14.81,0,0,75.5,0,6.76,0,7.73,0,-64.5,2.111,1.538,0
9/19/2018,14:30, ,0,LHS,0,5.6,0,50.46,151.37,1.75,6.97,0.14,0.14,19.886,0,8134.6,9015.2,-5,5.06,0,9096.8,5860,14.96,0,0,78.5,0,6.94,0,7.75,0,-65.8,2.025,1.477,0
9/19/2018,14:45, ,0,LHS,0,5.6,0,50.16,150.46,1.8,7.19,0.15,0.15,20.08,0,8135.6,8979.5,-5,5.04,0,9058,5837,16,0,0,79.7,0,7.02,0,7.76,0,-66.6,1.937,1.416,0
9/19/2018,15:00, ,0,LHS,0,5.6,0,50.67,152,1.77,7.06,0.14,0.14,19.997,0,8092.3,8947.2,-5,5.02,0,9026.6,5816,14.81,0,0,79.5,0,7.01,0,7.76,0,-66.6,1.85,1.354,0
9/19/2018,15:15, ,0,LHS,0,5.6,0,50.68,152.02,1.73,6.91,0.12,0.12,19.874,0,8049.3,8922.9,-5,5,0,9003.8,5800,15.19,0,0,79,0,7,0,7.76,0,-66.6,1.764,1.294,0
9/19/2018,15:30, ,0,LHS,0,5.6,0,50.9,152.68,1.7,6.78,0.13,0.13,19.588,0,7995.3,8917,-5,5,0,9001.6,5796,16.51,0,0,77.1,0,6.87,0,7.75,0,-66.1,1.684,1.238,0
9/19/2018,15:45, ,0,LHS,0,5.6,0,51.1,153.28,1.73,6.9,0.15,0.15,19.571,0,8000.8,8926.5,-5,5.01,0,9011.5,5802,16.55,0,0,76.8,0,6.84,0,7.75,0,-66.1,1.617,1.191,0
9/19/2018,16:00, ,0,LHS,0,5.6,0,51.45,154.33,1.79,7.16,0.13,0.13,19.485,0,8021.4,8965.9,-5,5.03,0,9052.4,5828,16.45,0,0,76.8,0,6.84,0,7.75,0,-66.1,1.559,1.15,0
9/19/2018,16:15, ,0,LHS,0,5.6,0,52.1,156.29,1.93,7.72,0.15,0.15,19.439,0,8075.4,9035.1,-5,5.07,0,9123,5873,14.68,0,0,76.1,0,6.79,0,7.76,0,-66.2,1.519,1.121,0
9/19/2018,16:30, ,0,LHS,0,5.6,0,52.52,157.53,1.98,7.89,0.16,0.16,19.5,0,8126.6,9080.6,-5,5.1,0,9168.1,5902,14.13,0,0,76.8,0,6.85,0,7.76,0,-66.6,1.493,1.103,0
9/19/2018,16:45, ,0,LHS,0,5.6,0,52.97,158.89,2.13,8.52,0.14,0.14,19.46,0,8183.6,9152,-5,5.14,0,9240.7,5949,13.7,0,0,76,0,6.78,0,7.76,0,-66.4,1.486,1.098,0
9/19/2018,17:00, ,0,LHS,0,5.6,0,53.4,160.17,1.93,7.71,0.15,0.15,19.453,0,8219.3,9193.2,-5,5.17,0,9282.4,5976,13.49,0,0,73.7,0,6.57,0,7.75,0,-66,1.498,1.107,0
9/19/2018,17:15, ,0,LHS,0,5.6,0,53.26,159.76,2.03,8.11,0.15,0.15,19.456,0,8200.7,9171.9,-5,5.16,0,9260.9,5962,13.62,0,0,74.7,0,6.66,0,7.76,0,-66.3,1.529,1.129,0
9/19/2018,17:30, ,0,LHS,0,5.6,0,52.91,158.7,2.09,8.35,0.12,0.12,19.471,0,8181.7,9147.6,-5,5.14,0,9236.1,5946,23.33,0,0,76.4,0,6.81,0,7.76,0,-66.4,1.577,1.162,0
9/19/2018,17:45, ,0,LHS,0,5.6,0,52.91,158.69,2,7.97,0.12,0.12,19.463,0,8163.3,9128.8,-5,5.13,0,9217.2,5934,14,0,0,76.3,0,6.8,0,7.76,0,-66.7,1.638,1.205,0
9/19/2018,18:00, ,0,LHS,0,5.6,0,52.74,158.19,2,7.98,0.13,0.13,19.471,0,8128.6,9088.4,-5,5.1,0,9176.3,5907,14.65,0,0,75.6,0,6.74,0,7.76,0,-66.6,1.712,1.258,0
9/19/2018,18:15, ,0,LHS,0,5.6,0,51.8,155.36,1.92,7.67,0.14,0.15,19.624,0,8088.8,9014.4,-5,5.06,0,9099.6,5859,26.56,0,0,76.9,0,6.84,0,7.76,0,-66.5,1.796,1.316,0
9/19/2018,18:30, ,0,LHS,0,5.6,0,50.89,152.63,2.04,8.14,0.15,0.15,19.901,0,8108.1,8983,-5,5.04,0,9064,5839,16.43,0,0,79.3,0,7.01,0,7.77,0,-66.9,1.882,1.377,0
9/19/2018,18:45, ,0,LHS,0,5.6,0,50.21,150.6,2.01,8,0.18,0.18,20.073,0,8130,8974.5,-5,5.03,0,9053.1,5833,19.26,0,0,79.3,0,6.99,0,7.77,0,-67.1,1.968,1.438,0
9/19/2018,19:00, ,0,LHS,0,5.6,0,50.34,150.99,2.01,8,0.17,0.17,20.152,0,8165.8,8999,-5,5.05,0,9076.7,5849,16.36,0,0,80.1,0,7.05,0,7.77,0,-67.1,2.055,1.499,0
9/19/2018,19:15, ,0,LHS,0,5.6,0,49.85,149.53,2.03,8.11,0.15,0.16,20.087,0,8192.4,9040.8,-5,5.07,0,9119.8,5877,22.02,0,0,78.8,0,6.94,0,7.76,0,-66.7,2.144,1.561,0
9/19/2018,19:30, ,0,LHS,0,5.6,0,50.02,150.02,1.87,7.44,0.12,0.12,20.073,0,8198.2,9049.8,-5,5.08,0,9129,5882,18.8,0,0,78.9,0,6.96,0,7.76,0,-66.4,2.232,1.623,0
9/19/2018,19:45, ,0,LHS,0,5.6,0,50.22,150.63,2.04,8.14,0.15,0.15,20,0,8198.9,9064.6,-5,5.09,0,9145,5892,23.12,0,0,78.5,0,6.93,0,7.75,0,-65.9,2.315,1.682,0
9/19/2018,20:00, ,0,LHS,0,5.6,0,50.33,150.96,1.91,7.62,0.16,0.16,20.003,0,8209.6,9075.8,-5,5.1,0,9156.2,5899,17.25,0,0,78,0,6.88,0,7.74,0,-65.7,2.397,1.739,0
9/19/2018,20:15, ,0,LHS,0,5.6,0,50.34,151,1.91,7.62,0.15,0.15,19.993,0,8246.1,9118.1,-5,5.12,0,9199,5927,17.74,0,0,78,0,6.88,0,7.73,0,-65,2.474,1.793,0
9/19/2018,20:30, ,0,LHS,0,5.6,0,50.64,151.88,1.9,7.6,0.14,0.14,19.904,0,8242.7,9131.5,-5,5.13,0,9213.8,5935,17.58,0,0,77.6,0,6.86,0,7.73,0,-64.7,2.548,1.845,0
9/19/2018,20:45, ,0,LHS,0,5.6,0,50.86,152.54,1.84,7.33,0.12,0.12,19.833,0,8245.5,9148.3,-5,5.14,0,9231.8,5946,16.38,0,0,76.6,0,6.78,0,7.72,0,-64.3,2.616,1.893,0
9/19/2018,21:00, ,0,LHS,0,5.6,0,51.14,153.41,1.77,7.06,0.12,0.12,19.744,0,8254,9175.1,-5,5.16,0,9260.1,5964,15.37,0,0,76.2,0,6.76,0,7.72,0,-64,2.685,1.941,0
9/19/2018,21:15, ,0,LHS,0,5.6,0,51.08,153.21,1.78,7.11,0.13,0.13,19.689,0,8258.4,9190.7,-5,5.17,0,9276.5,5974,14.3,0,0,75.9,0,6.73,0,7.7,0,-63.3,2.743,1.982,0
9/19/2018,21:30, ,0,LHS,0,5.6,0,51.13,153.36,1.66,6.63,0.12,0.12,19.642,0,8268.6,9211.4,-5,5.18,0,9298.1,5987,13.64,0,0,75.7,0,6.72,0,7.71,0,-63.3,2.793,2.017,0
9/19/2018,21:45, ,0,LHS,0,5.6,0,51.13,153.38,1.71,6.84,0.09,0.09,19.627,0,8294,9242.4,-5,5.2,0,9329.7,6008,14.8,0,0,75.5,0,6.71,0,7.7,0,-63.2,2.832,2.044,0
9/19/2018,22:00, ,0,LHS,0,5.6,0,51.03,153.08,1.69,6.76,0.15,0.15,19.626,0,8310.1,9260.7,-5,5.21,0,9348.1,6019,27.71,0,0,75.4,0,6.69,0,7.7,0,-62.8,2.859,2.063,0
9/19/2018,22:15, ,0,LHS,0,5.6,0,50.78,152.31,1.7,6.8,0.09,0.09,19.63,0,8320.4,9271.4,-5,5.21,0,9358.8,6026,13,0,0,75.5,0,6.7,0,7.7,0,-62.8,2.871,2.072,0
9/19/2018,22:30, ,0,LHS,0,5.6,0,50.79,152.35,1.68,6.69,0.12,0.12,19.623,0,8340.4,9295,-5,5.23,0,9382.8,6042,13.5,0,0,75.2,0,6.68,0,7.69,0,-62.7,2.874,2.074,0
9/19/2018,22:45, ,0,LHS,0,5.6,0,50.48,151.42,1.62,6.46,0.13,0.13,19.625,0,8353.8,9309.6,-5,5.24,0,9397.5,6051,17.49,0,0,74.8,0,6.65,0,7.69,0,-62.4,2.867,2.069,0
9/19/2018,23:00, ,0,LHS,0,5.6,0,49.32,147.94,1.61,6.44,0.12,0.12,19.617,0,8360.6,9318.7,-5,5.24,0,9406.8,6057,15.72,0,0,73.8,0,6.56,0,7.68,0,-61.9,2.849,2.056,0
9/19/2018,23:15, ,0,LHS,0,5.6,0,50.53,151.57,1.49,5.95,0.11,0.11,19.614,0,8362.8,9321.7,-5,5.25,0,9409.8,6059,11.13,0,0,75.1,0,6.67,0,7.69,0,-62.4,2.815,2.032,0
9/19/2018,23:30, ,0,LHS,0,5.6,0,51.15,153.43,1.66,6.61,0.13,0.13,19.58,0,8313.5,9273.5,-5,5.22,0,9361.7,6028,12.72,0,0,75.5,0,6.71,0,7.7,0,-62.9,2.765,1.997,0
9/19/2018,23:45, ,0,LHS,0,5.6,0,51.14,153.4,1.57,6.25,0.11,0.11,19.54,0,8299.3,9265.5,-5,5.21,0,9354.2,6023,12.7,0,0,75.3,0,6.7,0,7.7,0,-62.9,2.704,1.955,0
9/20/2018,0:00, ,0,LHS,0,5.6,0,51.37,154.08,1.56,6.23,0.12,0.12,19.56,0,8286.8,9247.6,-5,5.2,0,9335.8,6011,12.1,0,0,75.1,0,6.68,0,7.7,0,-62.9,2.63,1.902,0
9/20/2018,0:15, ,0,LHS,0,5.6,0,51.48,154.42,1.65,6.58,0.09,0.09,19.531,0,8258.2,9221.5,-5,5.18,0,9309.9,5994,13.04,0,0,74.9,0,6.66,0,7.7,0,-63.1,2.545,1.843,0
9/20/2018,0:30, ,0,LHS,0,5.6,0,51.37,154.07,1.69,6.72,0.12,0.12,19.548,0,8245.9,9204.3,-5,5.17,0,9292.3,5983,13.28,0,0,74.8,0,6.66,0,7.7,0,-63.1,2.451,1.777,0
9/20/2018,0:45, ,0,LHS,0,5.6,0,51.32,153.93,1.68,6.71,0.12,0.12,19.581,0,8229.3,9179.3,-5,5.16,0,9266.6,5967,14.1,0,0,74.9,0,6.66,0,7.71,0,-63.5,2.352,1.707,0
9/20/2018,1:00, ,0,LHS,0,5.6,0,51.06,153.16,1.78,7.09,0.15,0.15,19.627,0,8213.8,9153.1,-5,5.14,0,9239.5,5950,17.2,0,0,74.9,0,6.66,0,7.72,0,-64,2.245,1.632,0
9/20/2018,1:15, ,0,LHS,0,5.6,0,50.63,151.86,1.69,6.72,0.13,0.13,19.675,0,8203.2,9132,-5,5.13,0,9217.5,5936,18.29,0,0,75.7,0,6.72,0,7.72,0,-64.4,2.132,1.553,0
9/20/2018,1:30, ,0,LHS,0,5.6,0,50.49,151.45,1.86,7.42,0.14,0.14,19.715,0,8184.2,9103.2,-5,5.11,0,9187.9,5917,22.83,0,0,76,0,6.74,0,7.73,0,-65,2.017,1.471,0
9/20/2018,1:45, ,0,LHS,0,5.6,0,50.21,150.59,1.78,7.1,0.15,0.15,19.691,0,8166.3,9087.8,-5,5.1,0,9172.7,5907,21.2,0,0,75.9,0,6.74,0,7.74,0,-65.2,1.906,1.393,0
9/20/2018,2:00, ,0,LHS,0,5.6,0,50.3,150.86,1.84,7.33,0.14,0.14,19.642,0,8150.6,9079.8,-5,5.1,0,9165.3,5902,19.59,0,0,75.2,0,6.69,0,7.73,0,-65,1.799,1.319,0
9/20/2018,2:15, ,0,LHS,0,5.6,0,50.13,150.37,1.82,7.25,0.15,0.15,19.601,0,8136.1,9071.6,-5,5.09,0,9157.6,5897,20.2,0,0,74.8,0,6.65,0,7.73,0,-64.9,1.7,1.249,0
9/20/2018,2:30, ,0,LHS,0,5.6,0,50.29,150.84,1.82,7.26,0.14,0.14,19.527,0,8120.6,9068.7,-5,5.09,0,9155.6,5895,19.82,0,0,74.6,0,6.64,0,7.74,0,-65.4,1.604,1.182,0
9/20/2018,2:45, ,0,LHS,0,5.6,0,50.95,152.84,1.87,7.46,0.15,0.15,19.416,0,8118.3,9087.6,-5,5.1,0,9176.2,5907,23.48,0,0,74,0,6.61,0,7.74,0,-65.2,1.52,1.122,0
9/20/2018,3:00, ,0,LHS,0,5.6,0,51.68,155.02,1.9,7.59,0.19,0.2,19.284,0,8139.1,9136.5,-5,5.13,0,9227.4,5939,18.55,0,0,73.3,0,6.56,0,7.74,0,-65.1,1.44,1.066,0
9/20/2018,3:15, ,0,LHS,0,5.6,0,52.18,156.51,1.91,7.62,0.17,0.17,19.15,0,8176.9,9205.5,-5,5.18,0,9298.9,5984,17.37,0,0,72.1,0,6.47,0,7.72,0,-64.4,1.368,1.015,0
9/20/2018,3:30, ,0,LHS,0,5.6,0,53.58,160.7,1.92,7.65,0.15,0.15,19.09,0,8244.3,9293.4,-5,5.23,0,9388.5,6041,17.87,0,0,71.6,0,6.43,0,7.73,0,-64.7,1.298,0.966,0
9/20/2018,3:45, ,0,LHS,0,5.6,0,54.26,162.76,1.86,7.44,0.12,0.12,19.02,0,8297.7,9367.7,-5,5.27,0,9464.6,6089,24.88,0,0,70.4,0,6.33,0,7.72,0,-64.2,1.239,0.925,0
9/20/2018,4:00, ,0,LHS,0,5.6,0,55.19,165.55,2,7.98,0.17,0.17,18.967,0,8339.2,9425.4,-5,5.31,0,9523.5,6126,17.43,0,0,69.4,0,6.25,0,7.72,0,-64,1.184,0.886,0
9/20/2018,4:15, ,0,LHS,0,5.6,0,55.64,166.9,1.97,7.86,0.17,0.17,18.926,0,8381.6,9481.5,-5,5.34,0,9580.8,6163,15.52,0,0,68.5,0,6.16,0,7.71,0,-63.2,1.131,0.849,0
9/20/2018,4:30, ,0,LHS,0,5.6,0,56.19,168.54,1.94,7.76,0.13,0.13,18.911,0,8410.2,9517,-5,5.37,0,9616.9,6186,15.89,0,0,68.1,0,6.13,0,7.71,0,-63.6,1.086,0.817,0
9/20/2018,4:45, ,0,LHS,0,5.6,0,56.86,170.54,1.93,7.71,0.14,0.14,18.87,0,8427.8,9545.3,-5,5.38,0,9646.1,6204,13.76,0,0,66.8,0,6.02,0,7.71,0,-63.4,1.038,0.783,0
9/20/2018,5:00, ,0,LHS,0,5.6,0,56.63,169.85,1.85,7.4,0.14,0.14,18.814,0,8450.3,9582.4,-5,5.41,0,9684.3,6229,13.83,0,0,66.6,0,6,0,7.7,0,-62.7,0.994,0.752,0
9/20/2018,5:15, ,0,LHS,0,5.6,0,57.41,172.2,2.02,8.04,0.14,0.14,18.779,0,8456,9596.1,-5,5.41,0,9698.7,6237,15.45,0,0,66,0,5.95,0,7.7,0,-63,0.947,0.719,0
9/20/2018,5:30, ,0,LHS,0,5.6,0,58.08,174.2,1.91,7.63,0.16,0.16,18.761,0,8475.8,9622.5,-5,5.43,0,9725.5,6255,14.06,0,0,65.5,0,5.91,0,7.7,0,-62.7,0.9,0.686,0
9/20/2018,5:45, ,0,LHS,0,5.6,0,58.55,175.64,2,7.97,0.13,0.13,18.756,0,8498.5,9649.4,-5,5.45,0,9752.8,6272,13.4,0,0,65.5,0,5.91,0,7.71,0,-63.5,0.86,0.658,0
9/20/2018,6:00, ,0,LHS,0,5.6,0,58.91,176.71,1.99,7.92,0.16,0.16,18.747,0,8512.5,9667,-5,5.46,0,9770.7,6284,11.67,0,0,65.3,0,5.89,0,7.71,0,-63.4,0.819,0.629,0
9/20/2018,6:15, ,0,LHS,0,5.6,0,58.97,176.87,2.03,8.11,0.14,0.14,18.737,0,8520.9,9678.6,-5,5.46,0,9782.6,6291,13.2,0,0,64.2,0,5.8,0,7.71,0,-63.5,0.798,0.615,0
9/20/2018,6:30, ,0,LHS,0,5.6,0,59,176.97,1.86,7.43,0.13,0.13,18.724,0,8520.3,9680.7,-5,5.47,0,9784.9,6292,11.76,0,0,63.5,0,5.74,0,7.71,0,-63.5,0.785,0.606,0
9/20/2018,6:45, ,0,LHS,0,5.6,0,59.45,178.32,1.87,7.48,0.14,0.14,18.729,0,8529.8,9690.5,-5,5.47,0,9794.8,6299,11.3,0,0,62.9,0,5.68,0,7.7,0,-63.1,0.794,0.612,0
9/20/2018,7:00, ,0,LHS,0,5.6,0,59.16,177.45,1.91,7.6,0.15,0.15,18.719,0,8528,9690.5,-5,5.47,0,9794.9,6299,10.56,0,0,61.8,0,5.58,0,7.7,0,-62.9,0.829,0.636,0
9/20/2018,7:15, ,0,LHS,0,5.6,0,59.07,177.17,1.93,7.71,0.13,0.13,18.708,0,8517.9,9681.4,-5,5.47,0,9785.8,6293,11.98,0,0,65.1,0,5.88,0,7.71,0,-63.8,0.891,0.68,0
9/20/2018,7:30, ,0,LHS,0,5.6,0,58.9,176.68,1.88,7.52,0.15,0.15,18.728,0,8505.1,9662.5,-5,5.45,0,9766.5,6281,11.52,0,0,65.4,0,5.9,0,7.72,0,-63.9,0.984,0.745,0
9/20/2018,7:45, ,0,LHS,0,5.6,0,58.6,175.77,1.89,7.55,0.13,0.13,18.756,0,8500.3,9651.3,-5,5.45,0,9754.8,6273,13.55,0,0,65.4,0,5.91,0,7.72,0,-63.9,1.104,0.83,0
9/20/2018,8:00, ,0,LHS,0,5.6,0,57.58,172.71,1.88,7.51,0.14,0.14,18.77,0,8475.3,9620,-5,5.43,0,9722.9,6253,15.83,0,0,66.3,0,5.98,0,7.73,0,-64.4,1.235,0.922,0
9/20/2018,8:15, ,0,LHS,0,5.6,0,55.4,166.18,1.9,7.58,0.16,0.16,18.751,0,8427.6,9569.9,-5,5.4,0,9672.5,6220,19.34,0,0,66.9,0,6.04,0,7.72,0,-64.2,1.368,1.015,0
9/20/2018,8:30, ,0,LHS,0,5.6,0,53.39,160.13,1.91,7.62,0.14,0.14,18.76,0,8292.4,9414.4,-5,5.3,0,9515.2,6119,22.32,0,0,68.2,0,6.16,0,7.73,0,-64.8,1.504,1.111,0
9/20/2018,8:45, ,0,LHS,0,5.6,0,51.72,155.14,1.96,7.81,0.14,0.14,18.823,0,8169.1,9261.8,-5,5.21,0,9360.2,6020,22.58,0,0,68.8,0,6.21,0,7.73,0,-64.7,1.638,1.205,0
9/20/2018,9:00, ,0,LHS,0,5.6,0,50.52,151.53,1.93,7.69,0.14,0.14,18.991,0,8073.8,9120.6,-5,5.13,0,9215.3,5928,24.13,0,0,70.7,0,6.36,0,7.73,0,-64.8,1.77,1.298,0
9/20/2018,9:15, ,0,LHS,0,5.6,0,50.07,150.2,1.92,7.65,0.16,0.16,19.161,0,7954.2,8952.7,-5,5.02,0,9043.4,5819,24.88,0,0,71.4,0,6.41,0,7.73,0,-64.5,1.896,1.386,0
9/20/2018,9:30, ,0,LHS,0,5.6,0,49.67,148.99,1.8,7.19,0.15,0.15,19.29,0,7970.1,8945.7,-5,5.02,0,9034.7,5815,28.43,0,0,71.9,0,6.43,0,7.71,0,-63.8,2.014,1.47,0
9/20/2018,9:45, ,0,LHS,0,5.6,0,49.34,147.98,1.81,7.2,0.15,0.15,19.377,0,8027.1,8993,-5,5.05,0,9081.2,5845,25.21,0,0,71.9,0,6.43,0,7.72,0,-64.2,2.131,1.552,0
9/20/2018,10:00, ,0,LHS,0,5.6,0,49.09,147.23,1.77,7.06,0.15,0.15,19.432,0,8057.2,9016.1,-5,5.06,0,9103.8,5860,25.74,0,0,72,0,6.43,0,7.71,0,-63.7,2.24,1.628,0
9/20/2018,10:15, ,0,LHS,0,5.6,0,49.42,148.23,1.69,6.75,0.14,0.14,19.483,0,8074.5,9025.7,-5,5.07,0,9112.8,5867,20.68,0,0,72.6,0,6.47,0,7.71,0,-63.8,2.333,1.694,0
9/20/2018,10:30, ,0,LHS,0,5.6,0,49.63,148.86,1.78,7.11,0.17,0.17,19.486,0,8109,9063.5,-5,5.09,0,9150.9,5891,22.65,0,0,72.4,0,6.46,0,7.7,0,-63.1,2.417,1.752,0
9/20/2018,10:45, ,0,LHS,0,5.6,0,50.15,150.41,1.79,7.12,0.15,0.15,19.509,0,8154.4,9109.8,-5,5.12,0,9197.4,5921,21.19,0,0,71.9,0,6.4,0,7.69,0,-62.3,2.485,1.801,0
9/20/2018,11:00, ,0,LHS,0,5.6,0,50.21,150.59,1.73,6.92,0.15,0.15,19.543,0,8182.7,9134.9,-5,5.13,0,9222.3,5938,21.46,0,0,71.8,0,6.39,0,7.68,0,-62.1,2.543,1.842,0
9/20/2018,11:15, ,0,LHS,0,5.6,0,50.53,151.57,1.85,7.39,0.18,0.18,19.53,0,8213.5,9171.7,-5,5.15,0,9259.7,5962,20.49,0,0,71.2,0,6.34,0,7.67,0,-61.5,2.589,1.874,0
9/20/2018,11:30, ,0,LHS,0,5.6,0,50.96,152.85,1.74,6.93,0.13,0.13,19.609,0,8237.9,9183.6,-5,5.16,0,9270.5,5969,19.31,0,0,71.3,0,6.33,0,7.67,0,-61.1,2.621,1.896,0
9/20/2018,11:45, ,0,LHS,0,5.6,0,51.43,154.28,1.74,6.93,0.13,0.13,19.613,0,8248,9193.9,-5,5.17,0,9280.8,5976,15.72,0,0,69.2,0,6.15,0,7.66,0,-60.4,2.64,1.909,0
9/20/2018,12:00, ,0,LHS,0,5.6,0,51.71,155.1,1.7,6.79,0.14,0.14,19.599,0,8259.9,9210.1,-5,5.18,0,9297.4,5987,15.14,0,0,69,0,6.14,0,7.65,0,-60.4,2.647,1.914,0
9/20/2018,12:15, ,0,LHS,0,5.6,0,51.63,154.85,1.62,6.48,0.1,0.1,19.638,0,8272.7,9216.6,-5,5.18,0,9303.4,5991,15.25,0,0,67.9,0,6.03,0,7.65,0,-60.1,2.646,1.914,0
9/20/2018,12:30, ,0,LHS,0,5.6,0,51.98,155.91,1.55,6.19,0.12,0.12,19.614,0,8279.2,9228.6,-5,5.19,0,9315.9,5999,18.91,0,0,66.2,0,5.88,0,7.63,0,-59.1,2.637,1.908,0
9/20/2018,12:45, ,0,LHS,0,5.6,0,51.78,155.33,1.55,6.17,0.15,0.15,19.607,0,8279,9229.7,-5,5.19,0,9317.1,5999,14.97,0,0,67.5,0,6,0,7.64,0,-59.5,2.623,1.898,0
9/20/2018,13:00, ,0,LHS,0,5.6,0,51.73,155.17,1.76,7.02,0.12,0.12,19.695,0,8271.9,9204.6,-5,5.17,0,9290.6,5983,15.71,0,0,69.2,0,6.14,0,7.65,0,-60.4,2.605,1.885,0
9/20/2018,13:15, ,0,LHS,0,5.6,0,51.75,155.24,1.8,7.19,0.11,0.11,19.68,0,8282.1,9218.9,-5,5.18,0,9305.2,5992,14.76,0,0,69.4,0,6.16,0,7.65,0,-60.1,2.574,1.863,0
9/20/2018,13:30, ,0,LHS,0,5.6,0,51.58,154.71,1.77,7.07,0.15,0.15,19.797,0,8282.3,9196.1,-5,5.17,0,9280.5,5977,15.97,0,0,70.5,0,6.24,0,7.66,0,-60.8,2.539,1.839,0
9/20/2018,13:45, ,0,LHS,0,5.6,0,51.58,154.72,1.72,6.84,0.13,0.13,19.682,0,8265,9199.5,-5,5.17,0,9285.6,5980,16.68,0,0,69.9,0,6.2,0,7.66,0,-60.5,2.496,1.808,0
9/20/2018,14:00, ,0,LHS,0,5.6,0,51.33,153.96,1.77,7.05,0.13,0.13,19.773,0,8256.8,9172.5,-5,5.15,0,9257,5962,15.47,0,0,70.7,0,6.26,0,7.67,0,-61.5,2.437,1.767,0
9/20/2018,14:15, ,0,LHS,0,5.6,0,51.44,154.3,1.66,6.64,0.09,0.09,19.635,0,8241.8,9182.7,-5,5.16,0,9269.3,5969,15.79,0,0,69.9,0,6.21,0,7.67,0,-61,2.369,1.719,0
9/20/2018,14:30, ,0,LHS,0,5.6,0,51.2,153.57,1.67,6.65,0.14,0.14,19.715,0,8241.9,9167.3,-5,5.15,0,9252.6,5959,16.9,0,0,70.2,0,6.23,0,7.67,0,-61.4,2.293,1.665,0
9/20/2018,14:45, ,0,LHS,0,5.6,0,50.81,152.4,1.72,6.85,0.11,0.11,20.1,0,8299,9155.8,-5,5.14,0,9235.6,5951,16.25,0,0,73.3,0,6.45,0,7.68,0,-62.1,2.204,1.603,0
9/20/2018,15:00, ,0,LHS,0,5.6,0,50.89,152.63,1.74,6.94,0.13,0.13,20.078,0,8250.3,9106.5,-5,5.11,0,9186.1,5919,16.55,0,0,72.5,0,6.39,0,7.7,0,-62.9,2.112,1.539,0
9/20/2018,15:15, ,0,LHS,0,5.6,0,50.5,151.47,1.75,6.98,0.14,0.14,20.251,0,8242.7,9065,-5,5.09,0,9141.8,5892,15.97,0,0,74.5,0,6.54,0,7.7,0,-63.2,2.012,1.469,0
9/20/2018,15:30, ,0,LHS,0,5.6,0,50.19,150.55,1.83,7.31,0.16,0.16,19.995,0,8190.9,9056.8,-5,5.08,0,9137.1,5887,19.41,0,0,72.3,0,6.38,0,7.7,0,-63.3,1.911,1.398,0
