Date,Time,F_Record,Time(Fract.Sec),SiteName,FaultCode,Battery,pH,F_pH,pHmV,fDOMRFU,fDOMQSU,Temp,F_Temp,CondmS/cm,SpCond,F_SpCond,Sal,F_Sal,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,ChlorophyllRFU,ChlorophyllugL,BGA-PCRFU,BGA-PCµg/L,Chlorophyllraw,BGA-PCraw,Turb,F_Turb,WiperPosV,Depth,F_Depth
7/25/2018,19:00, ,0,LHS,0,5.6,7.88,0,-69.2,53.18,159.51,22.273,0,8.2823,8.7374,0,4.88,0,80.5,0,6.81,0,1.97,7.87,0.19,0.17,1.93,-0.63,23.49,0,1.195,1.168,0
7/25/2018,19:15, ,0,LHS,0,5.6,7.86,0,-68.2,54.46,163.36,22.25,0,8.2898,8.7494,0,4.89,0,77.9,0,6.59,0,1.84,7.34,0.18,0.16,1.8,-0.64,20.89,0,1.192,1.18,0
7/25/2018,19:30, ,0,LHS,0,5.6,7.87,0,-68.8,53.81,161.39,22.203,0,8.2801,8.7474,0,4.89,0,77.9,0,6.6,0,2.08,8.27,0.22,0.2,2.03,-0.6,21.63,0,1.2,1.212,0
7/25/2018,19:45, ,0,LHS,0,5.6,7.89,0,-69.8,52.64,157.89,22.23,0,8.2632,8.7248,0,4.87,0,80.8,0,6.84,0,1.94,7.71,0.19,0.17,1.89,-0.63,29.45,0,1.202,1.257,0
7/25/2018,20:00, ,0,LHS,0,5.6,7.89,0,-69.8,52.73,158.15,22.212,0,8.2566,8.721,0,4.87,0,81.7,0,6.91,0,1.87,7.45,0.19,0.18,1.83,-0.62,26.23,0,1.206,1.322,0
7/25/2018,20:15, ,0,LHS,0,5.6,7.91,0,-70.8,50.15,150.43,22.191,0,8.2949,8.7652,0,4.9,0,83.4,0,7.06,0,1.83,7.3,0.21,0.19,1.79,-0.61,37.54,0,1.211,1.397,0
7/25/2018,20:30, ,0,LHS,0,5.6,7.94,0,-73,48.81,146.41,22.177,0,8.3725,8.8497,0,4.95,0,86.4,0,7.32,0,1.88,7.48,0.18,0.17,1.83,-0.63,32.37,0,1.202,1.474,0
7/25/2018,20:45, ,0,LHS,0,5.6,7.95,0,-73.2,48.65,145.92,22.198,0,8.3965,8.8712,0,4.96,0,86.8,0,7.34,0,1.85,7.37,0.17,0.16,1.81,-0.64,31.8,0,1.194,1.551,0
7/25/2018,21:00, ,0,LHS,0,5.6,7.95,0,-73.4,48.62,145.82,22.241,0,8.4697,8.9408,0,5,0,87.2,0,7.37,0,1.75,6.98,0.21,0.2,1.71,-0.6,29.92,0,1.192,1.63,0
7/25/2018,21:15, ,0,LHS,0,5.6,7.95,0,-73.3,48.75,146.22,22.242,0,8.511,8.9842,0,5.03,0,87.1,0,7.36,0,1.75,6.98,0.22,0.2,1.71,-0.6,28.37,0,1.199,1.707,0
7/25/2018,21:30, ,0,LHS,0,5.6,7.94,0,-72.9,48.16,144.44,22.231,0,8.5678,9.0463,0,5.07,0,86.9,0,7.35,0,1.76,7.02,0.2,0.19,1.72,-0.61,30.17,0,1.202,1.781,0
7/25/2018,21:45, ,0,LHS,0,5.6,7.94,0,-72.8,48.01,143.99,22.207,0,8.6176,9.1032,0,5.1,0,86.9,0,7.35,0,1.68,6.69,0.2,0.19,1.64,-0.61,28.69,0,1.203,1.855,0
7/25/2018,22:00, ,0,LHS,0,5.6,7.94,0,-72.7,47.61,142.82,22.177,0,8.6822,9.1771,0,5.15,0,87,0,7.36,0,1.63,6.48,0.17,0.16,1.58,-0.64,28.24,0,1.204,1.923,0
7/25/2018,22:15, ,0,LHS,0,5.6,7.94,0,-72.7,46.73,140.15,22.123,0,8.734,9.2418,0,5.19,0,87.2,0,7.38,0,1.62,6.44,0.23,0.22,1.57,-0.58,30.93,0,1.203,1.995,0
7/25/2018,22:30, ,0,LHS,0,5.6,7.93,0,-72.5,46.54,139.59,22.089,0,8.7869,9.3043,0,5.22,0,87,0,7.37,0,1.59,6.31,0.2,0.19,1.54,-0.61,30.34,0,1.2,2.063,0
7/25/2018,22:45, ,0,LHS,0,5.6,7.93,0,-72.2,45.95,137.83,22.01,0,8.867,9.4041,0,5.28,0,86.9,0,7.37,0,1.5,5.98,0.15,0.13,1.46,-0.67,29.25,0,1.202,2.124,0
7/25/2018,23:00, ,0,LHS,0,5.6,7.93,0,-72.2,45.69,137.06,21.904,0,8.9364,9.498,0,5.34,0,87.1,0,7.4,0,1.45,5.77,0.18,0.16,1.41,-0.64,27.5,0,1.202,2.174,0
7/25/2018,23:15, ,0,LHS,0,5.6,7.93,0,-72,45.12,135.33,21.835,0,8.9901,9.5685,0,5.38,0,86.8,0,7.38,0,1.42,5.64,0.17,0.15,1.37,-0.65,27.63,0,1.192,2.218,0
7/25/2018,23:30, ,0,LHS,0,5.6,7.92,0,-71.8,44.33,132.97,21.763,0,9.1033,9.7032,0,5.47,0,86.9,0,7.4,0,1.35,5.36,0.18,0.17,1.31,-0.63,26.23,0,1.206,2.258,0
7/25/2018,23:45, ,0,LHS,0,5.6,7.92,0,-71.6,44.11,132.3,21.733,0,9.1534,9.7625,0,5.5,0,86.8,0,7.39,0,1.33,5.27,0.19,0.17,1.28,-0.63,29.82,0,1.195,2.288,0
7/26/2018,0:00, ,0,LHS,0,5.6,7.92,0,-71.6,43.6,130.78,21.711,0,9.2199,9.838,0,5.55,0,86.9,0,7.4,0,1.27,5.06,0.17,0.15,1.23,-0.65,25.34,0,1.193,2.309,0
7/26/2018,0:15, ,0,LHS,0,5.6,7.92,0,-71.4,43.43,130.28,21.698,0,9.2864,9.9115,0,5.59,0,86.9,0,7.4,0,1.29,5.12,0.14,0.13,1.24,-0.67,25.48,0,1.202,2.321,0
7/26/2018,0:30, ,0,LHS,0,5.6,7.91,0,-71.2,42.9,128.66,21.673,0,9.3465,9.9808,0,5.64,0,87.1,0,7.41,0,1.3,5.15,0.18,0.17,1.25,-0.64,24.97,0,1.195,2.331,0
7/26/2018,0:45, ,0,LHS,0,5.6,7.92,0,-71.5,43.26,129.75,21.627,0,9.3496,9.9933,0,5.64,0,87.2,0,7.43,0,1.24,4.94,0.16,0.14,1.2,-0.66,24.61,0,1.2,2.336,0
7/26/2018,1:00, ,0,LHS,0,5.6,7.92,0,-71.5,42.97,128.87,21.604,0,9.3887,10.0399,0,5.67,0,87.1,0,7.43,0,1.28,5.09,0.16,0.14,1.24,-0.66,24.43,0,1.194,2.333,0
7/26/2018,1:15, ,0,LHS,0,5.6,7.91,0,-70.8,43.07,129.17,21.585,0,9.3846,10.0395,0,5.67,0,84.9,0,7.24,0,1.23,4.88,0.16,0.14,1.18,-0.66,20.43,0,1.198,2.325,0
7/26/2018,1:30, ,0,LHS,0,5.6,7.89,0,-69.7,43.32,129.93,21.536,0,9.3737,10.0378,0,5.67,0,82.6,0,7.05,0,1.19,4.72,0.13,0.11,1.14,-0.69,16.5,0,1.195,2.312,0
7/26/2018,1:45, ,0,LHS,0,5.6,7.84,0,-66.9,43.51,130.51,21.531,0,9.3729,10.038,0,5.67,0,73.3,0,6.26,0,1.08,4.28,0.13,0.12,1.03,-0.69,18.79,0,1.203,2.29,0
7/26/2018,2:00, ,0,LHS,0,5.6,7.92,0,-71.4,43.36,130.04,21.503,0,9.3652,10.0355,0,5.67,0,86.9,0,7.42,0,1.27,5.06,0.15,0.13,1.23,-0.67,21.37,0,1.201,2.261,0
7/26/2018,2:15, ,0,LHS,0,5.6,7.92,0,-71.7,42.94,128.81,21.505,0,9.3777,10.0485,0,5.68,0,87.6,0,7.48,0,1.29,5.14,0.16,0.15,1.25,-0.65,21.58,0,1.202,2.218,0
7/26/2018,2:30, ,0,LHS,0,5.6,7.92,0,-71.5,43.17,129.48,21.469,0,9.3498,10.026,0,5.66,0,87,0,7.44,0,1.28,5.1,0.15,0.13,1.24,-0.67,21.67,0,1.203,2.166,0
7/26/2018,2:45, ,0,LHS,0,5.6,7.92,0,-71.7,42.89,128.64,21.403,0,9.2776,9.9621,0,5.63,0,87,0,7.45,0,1.33,5.27,0.18,0.16,1.28,-0.64,25.91,0,1.198,2.1,0
7/26/2018,3:00, ,0,LHS,0,5.6,7.92,0,-71.5,42.89,128.63,21.418,0,9.2211,9.8983,0,5.59,0,86.6,0,7.41,0,1.31,5.2,0.19,0.17,1.26,-0.63,26.81,0,1.195,2.025,0
7/26/2018,3:15, ,0,LHS,0,5.6,7.92,0,-71.5,42.78,128.31,21.394,0,9.1266,9.8016,0,5.53,0,86.2,0,7.38,0,1.33,5.3,0.21,0.19,1.29,-0.61,31.56,0,1.193,1.938,0
7/26/2018,3:30, ,0,LHS,0,5.6,7.92,0,-71.6,42.58,127.72,21.384,0,9.0121,9.6807,0,5.45,0,85.9,0,7.36,0,1.37,5.46,0.2,0.19,1.33,-0.61,37.42,0,1.195,1.848,0
7/26/2018,3:45, ,0,LHS,0,5.6,7.92,0,-71.7,42.67,127.97,21.391,0,8.8777,9.5349,0,5.37,0,85.3,0,7.32,0,1.48,5.88,0.23,0.21,1.43,-0.59,43,0,1.207,1.751,0
7/26/2018,4:00, ,0,LHS,0,5.6,7.92,0,-71.6,42.77,128.27,21.392,0,8.7691,9.4182,0,5.3,0,84.9,0,7.28,0,1.5,5.95,0.21,0.2,1.45,-0.6,46.73,0,1.2,1.655,0
7/26/2018,4:15, ,0,LHS,0,5.6,7.92,0,-71.6,42.83,128.48,21.375,0,8.6764,9.3218,0,5.24,0,84.2,0,7.23,0,1.6,6.36,0.21,0.2,1.55,-0.6,49.27,0,1.2,1.56,0
7/26/2018,4:30, ,0,LHS,0,5.6,7.92,0,-71.5,43.27,129.77,21.34,0,8.5737,9.2181,0,5.18,0,83.6,0,7.18,0,1.66,6.61,0.23,0.21,1.62,-0.59,55.97,0,1.194,1.468,0
7/26/2018,4:45, ,0,LHS,0,5.6,7.91,0,-71.2,44.02,132.03,21.278,0,8.5027,9.1534,0,5.14,0,82.6,0,7.11,0,1.69,6.75,0.21,0.19,1.65,-0.61,47.18,0,1.194,1.383,0
7/26/2018,5:00, ,0,LHS,0,5.6,7.91,0,-70.7,44.52,133.53,21.204,0,8.4325,9.0917,0,5.1,0,81.5,0,7.02,0,1.74,6.94,0.24,0.23,1.7,-0.57,55.82,0,1.207,1.311,0
7/26/2018,5:15, ,0,LHS,0,5.6,7.9,0,-70.3,44.82,134.42,21.13,0,8.3669,9.0346,0,5.07,0,80.3,0,6.93,0,1.79,7.14,0.25,0.23,1.75,-0.57,52.9,0,1.204,1.24,0
7/26/2018,5:30, ,0,LHS,0,5.6,7.89,0,-69.9,45.62,136.83,21.066,0,8.3066,8.9814,0,5.03,0,79.4,0,6.87,0,1.82,7.23,0.26,0.24,1.77,-0.56,55.56,0,1.198,1.179,0
7/26/2018,5:45, ,0,LHS,0,5.6,7.88,0,-69.4,46.49,139.43,21.01,0,8.258,8.9393,0,5.01,0,78.5,0,6.79,0,1.82,7.24,0.22,0.2,1.77,-0.6,51.2,0,1.193,1.129,0
7/26/2018,6:00, ,0,LHS,0,5.6,7.87,0,-68.6,47.52,142.53,20.938,0,8.2245,8.9163,0,5,0,77.2,0,6.69,0,1.85,7.36,0.21,0.2,1.8,-0.6,45.96,0,1.192,1.084,0
7/26/2018,6:15, ,0,LHS,0,5.6,7.87,0,-68.4,48.66,145.95,20.891,0,8.1888,8.8862,0,4.98,0,76.2,0,6.61,0,1.9,7.58,0.29,0.28,1.86,-0.53,71.07,0,1.208,1.049,0
7/26/2018,6:30, ,0,LHS,0,5.6,7.86,0,-67.7,49.86,149.55,20.84,0,8.1773,8.883,0,4.98,0,75,0,6.51,0,1.92,7.66,0.25,0.23,1.88,-0.57,45.27,0,1.204,1.015,0
7/26/2018,6:45, ,0,LHS,0,5.6,7.85,0,-67.1,51.61,154.79,20.789,0,8.1707,8.8855,0,4.98,0,73.9,0,6.43,0,1.93,7.68,0.22,0.2,1.88,-0.6,43.32,0,1.2,0.978,0
7/26/2018,7:00, ,0,LHS,0,5.6,7.84,0,-66.5,52.36,157.04,20.743,0,8.1697,8.8928,0,4.98,0,73.1,0,6.36,0,1.94,7.71,0.22,0.21,1.89,-0.59,37.61,0,1.195,0.947,0
7/26/2018,7:15, ,0,LHS,0,5.6,7.83,0,-66.1,53.25,159.73,20.701,0,8.1704,8.9013,0,4.99,0,72.3,0,6.29,0,1.97,7.86,0.26,0.25,1.93,-0.55,37.63,0,1.191,0.912,0
7/26/2018,7:30, ,0,LHS,0,5.6,7.82,0,-65.7,53.39,160.13,20.663,0,8.1744,8.9127,0,4.99,0,71.7,0,6.25,0,1.96,7.82,0.22,0.21,1.92,-0.59,40.5,0,1.195,0.868,0
7/26/2018,7:45, ,0,LHS,0,5.6,7.82,0,-65.5,54.08,162.22,20.627,0,8.1789,8.9244,0,5,0,71.3,0,6.22,0,1.97,7.84,0.21,0.19,1.92,-0.61,36.84,0,1.21,0.824,0
7/26/2018,8:00, ,0,LHS,0,5.6,7.81,0,-65.2,54.56,163.64,20.598,0,8.1858,8.9373,0,5.01,0,70.8,0,6.18,0,1.99,7.94,0.22,0.21,1.95,-0.59,33.65,0,1.207,0.78,0
7/26/2018,8:15, ,0,LHS,0,5.6,7.81,0,-64.9,54.01,162,20.577,0,8.1943,8.9505,0,5.02,0,70.4,0,6.14,0,2.01,8.01,0.24,0.22,1.97,-0.58,46.13,0,1.199,0.733,0
7/26/2018,8:30, ,0,LHS,0,5.6,7.81,0,-64.8,54.87,164.59,20.545,0,8.2027,8.9656,0,5.03,0,69.7,0,6.09,0,2.05,8.17,0.19,0.18,2.01,-0.62,37.21,0,1.201,0.698,0
7/26/2018,8:45, ,0,LHS,0,5.6,7.8,0,-64.7,54.01,162,20.54,0,8.2124,8.9772,0,5.03,0,69.6,0,6.08,0,2.07,8.27,0.26,0.24,2.03,-0.56,44.93,0,1.192,0.665,0
7/26/2018,9:00, ,0,LHS,0,5.6,7.8,0,-64.5,55.53,166.56,20.522,0,8.2203,8.9891,0,5.04,0,69.4,0,6.06,0,2.03,8.1,0.23,0.22,1.99,-0.58,36.13,0,1.209,0.636,0
7/26/2018,9:15, ,0,LHS,0,5.6,7.8,0,-64.4,55.68,167,20.55,0,8.2329,8.9977,0,5.05,0,68.6,0,5.99,0,2.07,8.25,0.23,0.22,2.03,-0.59,35.16,0,1.199,0.627,0
7/26/2018,9:30, ,0,LHS,0,5.6,7.79,0,-64,56.45,169.33,20.566,0,8.2395,9.0019,0,5.05,0,66.9,0,5.84,0,2.1,8.36,0.22,0.2,2.05,-0.6,33.37,0,1.196,0.63,0
7/26/2018,9:45, ,0,LHS,0,5.6,7.78,0,-63.4,56.49,169.45,20.641,0,8.2536,9.0032,0,5.05,0,62.3,0,5.43,0,1.97,7.86,0.2,0.19,1.93,-0.61,32.66,0,1.208,0.658,0
7/26/2018,10:00, ,0,LHS,0,5.6,7.8,0,-64.6,58,173.99,20.638,0,8.2468,8.9962,0,5.04,0,69.2,0,6.03,0,2.03,8.07,0.23,0.22,1.98,-0.59,29.3,0,1.202,0.717,0
7/26/2018,10:15, ,0,LHS,0,5.6,7.8,0,-64.7,56.93,170.77,20.586,0,8.2283,8.9858,0,5.04,0,69.2,0,6.04,0,1.9,7.59,0.24,0.22,1.86,-0.58,34.47,0,1.206,0.797,0
7/26/2018,10:30, ,0,LHS,0,5.6,7.81,0,-65,56.52,169.54,20.631,0,8.2262,8.9752,0,5.03,0,69.9,0,6.09,0,1.9,7.56,0.23,0.21,1.85,-0.59,42.99,0,1.206,0.895,0
7/26/2018,10:45, ,0,LHS,0,5.6,7.83,0,-66.4,52.79,158.34,20.837,0,8.2535,8.9665,0,5.03,0,73.3,0,6.37,0,1.93,7.7,0.23,0.22,1.89,-0.59,44.28,0,1.204,1.001,0
7/26/2018,11:00, ,0,LHS,0,5.6,7.87,0,-68.5,49.94,149.79,21.004,0,8.2516,8.9334,0,5.01,0,77.1,0,6.67,0,1.97,7.84,0.25,0.24,1.93,-0.56,49.61,0,1.198,1.109,0
7/26/2018,11:15, ,0,LHS,0,5.6,7.9,0,-70.5,47.68,143.01,21.119,0,8.2289,8.8878,0,4.98,0,80.2,0,6.93,0,2.06,8.19,0.27,0.25,2.01,-0.55,52.88,0,1.195,1.217,0
7/26/2018,11:30, ,0,LHS,0,5.6,7.92,0,-71.3,46.03,138.06,21.225,0,8.1925,8.829,0,4.94,0,82.2,0,7.09,0,1.96,7.82,0.28,0.27,1.92,-0.53,52.51,0,1.203,1.32,0
7/26/2018,11:45, ,0,LHS,0,5.6,7.91,0,-71.1,46.2,138.57,21.312,0,8.1325,8.7488,0,4.89,0,82.5,0,7.11,0,1.83,7.28,0.26,0.24,1.78,-0.56,53.09,0,1.206,1.414,0
7/26/2018,12:00, ,0,LHS,0,5.6,7.91,0,-71,45.49,136.44,21.328,0,8.2457,8.8676,0,4.96,0,82.9,0,7.13,0,1.73,6.9,0.21,0.2,1.69,-0.6,51.65,0,1.201,1.511,0
7/26/2018,12:15, ,0,LHS,0,5.6,7.91,0,-71.1,45.07,135.17,21.378,0,8.3184,8.9367,0,5.01,0,83.1,0,7.14,0,1.71,6.83,0.25,0.23,1.67,-0.57,48.35,0,1.194,1.602,0
7/26/2018,12:30, ,0,LHS,0,5.6,7.91,0,-71.2,44.87,134.58,21.451,0,8.434,9.0473,0,5.07,0,83.7,0,7.18,0,1.65,6.56,0.21,0.19,1.6,-0.61,54.82,0,1.195,1.681,0
7/26/2018,12:45, ,0,LHS,0,5.6,7.92,0,-71.3,45.13,135.35,21.503,0,8.5199,9.1297,0,5.12,0,83.8,0,7.18,0,1.65,6.56,0.2,0.19,1.6,-0.61,45.88,0,1.204,1.755,0
7/26/2018,13:00, ,0,LHS,0,5.6,7.92,0,-71.4,44.81,134.41,21.558,0,8.6163,9.2226,0,5.18,0,84.8,0,7.25,0,1.56,6.2,0.22,0.2,1.51,-0.6,42.61,0,1.208,1.816,0
7/26/2018,13:15, ,0,LHS,0,5.6,7.92,0,-71.5,45.07,135.17,21.601,0,8.6927,9.2962,0,5.22,0,85,0,7.26,0,1.59,6.32,0.23,0.22,1.54,-0.58,40,0,1.202,1.868,0
7/26/2018,13:30, ,0,LHS,0,5.6,7.92,0,-71.4,44.77,134.27,21.629,0,8.743,9.3447,0,5.25,0,85,0,7.26,0,1.58,6.3,0.19,0.17,1.54,-0.63,40.07,0,1.191,1.912,0
7/26/2018,13:45, ,0,LHS,0,5.6,7.92,0,-71.4,45.74,137.18,21.675,0,8.8008,9.3976,0,5.28,0,85.1,0,7.26,0,1.61,6.43,0.19,0.18,1.57,-0.62,36.28,0,1.194,1.941,0
7/26/2018,14:00, ,0,LHS,0,5.6,7.91,0,-71.1,46.02,138.03,21.706,0,8.8485,9.4425,0,5.31,0,85,0,7.25,0,1.63,6.49,0.2,0.18,1.59,-0.62,31.39,0,1.199,1.962,0
7/26/2018,14:15, ,0,LHS,0,5.6,7.91,0,-71,46.29,138.84,21.742,0,8.8847,9.4742,0,5.33,0,83.5,0,7.12,0,1.46,5.8,0.2,0.18,1.41,-0.62,28.13,0,1.192,1.968,0
7/26/2018,14:30, ,0,LHS,0,5.6,7.88,0,-69.2,45.28,135.81,21.755,0,8.9073,9.4959,0,5.34,0,79.8,0,6.79,0,1.3,5.15,0.15,0.13,1.25,-0.67,26.63,0,1.199,1.965,0
7/26/2018,14:45, ,0,LHS,0,5.6,7.85,0,-67.7,47.25,141.73,21.74,0,8.9205,9.5128,0,5.35,0,73.1,0,6.22,0,1.39,5.54,0.12,0.1,1.35,-0.7,20.88,0,1.196,1.956,0
7/26/2018,15:00, ,0,LHS,0,5.6,7.91,0,-71.1,46.65,139.92,21.773,0,8.9072,9.4924,0,5.34,0,84.9,0,7.23,0,1.67,6.64,0.19,0.17,1.62,-0.63,26.7,0,1.201,1.941,0
7/26/2018,15:15, ,0,LHS,0,5.6,7.91,0,-71.3,46.63,139.86,21.857,0,8.9162,9.4857,0,5.33,0,85.7,0,7.28,0,1.66,6.59,0.2,0.19,1.61,-0.61,23.85,0,1.197,1.921,0
7/26/2018,15:30, ,0,LHS,0,5.6,7.92,0,-71.5,44.29,132.84,21.876,0,8.9107,9.4762,0,5.33,0,86.1,0,7.32,0,1.65,6.57,0.2,0.19,1.61,-0.62,55.72,0,1.2,1.894,0
7/26/2018,15:45, ,0,LHS,0,5.6,7.92,0,-71.5,46.68,140,21.934,0,8.8915,9.4446,0,5.31,0,86,0,7.3,0,1.64,6.52,0.21,0.19,1.6,-0.61,28.19,0,1.191,1.864,0
7/26/2018,16:00, ,0,LHS,0,5.6,7.93,0,-72.1,46.87,140.6,22.037,0,8.8867,9.4198,0,5.29,0,87.3,0,7.4,0,1.74,6.94,0.17,0.16,1.7,-0.64,33.64,0,1.199,1.833,0
7/26/2018,16:15, ,0,LHS,0,5.6,7.93,0,-72.5,47.6,142.78,22.153,0,8.8782,9.3887,0,5.27,0,88.1,0,7.45,0,1.77,7.06,0.19,0.18,1.73,-0.62,26.74,0,1.198,1.796,0
7/26/2018,16:30, ,0,LHS,0,5.6,7.94,0,-72.7,47.87,143.58,22.151,0,8.8673,9.3776,0,5.27,0,88.4,0,7.48,0,1.76,7,0.2,0.18,1.71,-0.62,21.73,0,1.201,1.753,0
7/26/2018,16:45, ,0,LHS,0,5.6,7.93,0,-72.4,48.18,144.53,22.027,0,8.8247,9.356,0,5.26,0,87.1,0,7.38,0,1.72,6.86,0.23,0.22,1.68,-0.58,20.72,0,1.191,1.706,0
7/26/2018,17:00, ,0,LHS,0,5.6,7.93,0,-72.1,48.4,145.18,21.947,0,8.7577,9.3,0,5.22,0,86.5,0,7.35,0,1.66,6.6,0.18,0.17,1.61,-0.63,21.36,0,1.211,1.657,0
7/26/2018,17:15, ,0,LHS,0,5.6,7.92,0,-71.9,47.95,143.83,21.95,0,8.7281,9.268,0,5.2,0,86,0,7.3,0,1.63,6.5,0.19,0.18,1.59,-0.62,24.73,0,1.202,1.604,0
7/26/2018,17:30, ,0,LHS,0,5.6,7.93,0,-72,48.23,144.67,21.954,0,8.6909,9.2277,0,5.18,0,85.9,0,7.3,0,1.64,6.53,0.19,0.18,1.6,-0.62,26.42,0,1.194,1.548,0
7/26/2018,17:45, ,0,LHS,0,5.6,7.92,0,-71.9,47.61,142.81,21.947,0,8.646,9.1813,0,5.15,0,85.5,0,7.26,0,1.69,6.75,0.2,0.19,1.65,-0.61,30.56,0,1.199,1.484,0
7/26/2018,18:00, ,0,LHS,0,5.6,7.93,0,-72,48.38,145.12,21.957,0,8.5959,9.1264,0,5.12,0,85.6,0,7.27,0,1.72,6.83,0.2,0.18,1.67,-0.62,27.84,0,1.199,1.419,0
7/26/2018,18:15, ,0,LHS,0,5.6,7.92,0,-71.8,48.5,145.47,21.909,0,8.5432,9.0792,0,5.09,0,84.9,0,7.22,0,1.69,6.75,0.23,0.21,1.65,-0.59,28.27,0,1.192,1.36,0
7/26/2018,18:30, ,0,LHS,0,5.6,7.92,0,-71.6,48.96,146.84,21.901,0,8.479,9.0125,0,5.05,0,84.7,0,7.2,0,1.77,7.04,0.21,0.2,1.73,-0.6,29.65,0,1.206,1.308,0
7/26/2018,18:45, ,0,LHS,0,5.6,7.92,0,-71.7,49.56,148.66,21.884,0,8.4247,8.9578,0,5.02,0,84.5,0,7.19,0,1.83,7.29,0.25,0.24,1.79,-0.56,34.28,0,1.194,1.264,0
7/26/2018,19:00, ,0,LHS,0,5.6,7.92,0,-71.5,50.06,150.15,21.86,0,8.3887,8.924,0,5,0,84.2,0,7.17,0,1.87,7.47,0.21,0.2,1.83,-0.6,28.89,0,1.198,1.231,0
7/26/2018,19:15, ,0,LHS,0,5.6,7.92,0,-71.5,50.65,151.93,21.831,0,8.3611,8.8998,0,4.98,0,83.9,0,7.15,0,1.89,7.55,0.24,0.22,1.85,-0.58,29.52,0,1.202,1.202,0
7/26/2018,19:30, ,0,LHS,0,5.6,7.92,0,-71.4,50.12,150.35,21.789,0,8.3404,8.8853,0,4.97,0,83,0,7.08,0,1.98,7.89,0.23,0.22,1.94,-0.58,32.88,0,1.203,1.19,0
7/26/2018,19:45, ,0,LHS,0,5.6,7.91,0,-71.3,52.4,157.17,21.751,0,8.3296,8.8806,0,4.97,0,82.7,0,7.06,0,1.94,7.73,0.2,0.18,1.9,-0.62,25.58,0,1.201,1.187,0
7/26/2018,20:00, ,0,LHS,0,5.6,7.9,0,-70.6,53.7,161.07,21.739,0,8.3274,8.8806,0,4.97,0,80.2,0,6.85,0,1.95,7.77,0.23,0.21,1.91,-0.59,23.58,0,1.203,1.207,0
7/26/2018,20:15, ,0,LHS,0,5.6,7.92,0,-71.6,52.3,156.88,21.688,0,8.3318,8.8944,0,4.98,0,83,0,7.09,0,1.96,7.8,0.23,0.21,1.91,-0.59,25.32,0,1.2,1.247,0
7/26/2018,20:30, ,0,LHS,0,5.6,7.92,0,-71.7,51.98,155.92,21.737,0,8.3406,8.895,0,4.98,0,83.6,0,7.14,0,1.87,7.44,0.19,0.17,1.82,-0.63,26.57,0,1.203,1.3,0
7/26/2018,20:45, ,0,LHS,0,5.6,7.93,0,-71.9,51.29,153.85,21.686,0,8.3625,8.9275,0,5,0,83.7,0,7.16,0,1.73,6.87,0.17,0.15,1.68,-0.65,26.45,0,1.199,1.369,0
7/26/2018,21:00, ,0,LHS,0,5.6,7.95,0,-73.3,48.24,144.71,21.582,0,8.3967,8.9832,0,5.03,0,85.3,0,7.3,0,1.78,7.09,0.25,0.23,1.74,-0.57,34.08,0,1.193,1.44,0
7/26/2018,21:15, ,0,LHS,0,5.6,7.98,0,-75.2,46.18,138.53,21.402,0,8.4175,9.0386,0,5.07,0,87.6,0,7.52,0,1.87,7.45,0.24,0.22,1.83,-0.58,43.21,0,1.202,1.515,0
7/26/2018,21:30, ,0,LHS,0,5.6,7.98,0,-75.3,46.89,140.64,21.446,0,8.4658,9.0823,0,5.09,0,87.6,0,7.52,0,1.81,7.22,0.22,0.21,1.77,-0.6,36.06,0,1.205,1.587,0
7/26/2018,21:45, ,0,LHS,0,5.6,7.98,0,-75.1,46.91,140.69,21.496,0,8.5154,9.1263,0,5.12,0,88,0,7.54,0,1.81,7.21,0.24,0.22,1.77,-0.58,32.14,0,1.206,1.662,0
7/26/2018,22:00, ,0,LHS,0,5.6,7.98,0,-74.8,47.69,143.05,21.554,0,8.5784,9.1827,0,5.15,0,87.9,0,7.52,0,1.73,6.89,0.23,0.21,1.69,-0.59,32.65,0,1.208,1.742,0
7/26/2018,22:15, ,0,LHS,0,5.6,7.97,0,-74.5,47.43,142.27,21.595,0,8.6421,9.2432,0,5.19,0,87.5,0,7.48,0,1.65,6.59,0.24,0.22,1.61,-0.58,31.44,0,1.203,1.818,0
7/26/2018,22:30, ,0,LHS,0,5.6,7.96,0,-74.1,47.39,142.15,21.613,0,8.7067,9.3088,0,5.23,0,87.6,0,7.48,0,1.63,6.5,0.17,0.15,1.59,-0.65,28.69,0,1.195,1.894,0
7/26/2018,22:45, ,0,LHS,0,5.6,7.96,0,-73.9,46.77,140.27,21.607,0,8.7817,9.3903,0,5.28,0,87.2,0,7.45,0,1.53,6.08,0.19,0.18,1.48,-0.62,30.55,0,1.199,1.97,0
7/26/2018,23:00, ,0,LHS,0,5.6,7.96,0,-73.8,46.78,140.32,21.584,0,8.8202,9.4359,0,5.31,0,87.5,0,7.47,0,1.51,6.01,0.2,0.18,1.47,-0.62,27.02,0,1.199,2.031,0
7/26/2018,23:15, ,0,LHS,0,5.6,7.95,0,-73.4,45.83,137.46,21.569,0,8.9034,9.5278,0,5.36,0,87.4,0,7.47,0,1.45,5.76,0.19,0.18,1.41,-0.62,29.54,0,1.203,2.093,0
