Date,Time,F_Record,Time(Fract.Sec),SiteName,FaultCode,Battery,Temp,F_Temp,CondmS/cm,SpCond,F_SpCond,Sal,F_Sal,fDOMRFU,fDOMQSU,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,Turb,F_Turb,pH,F_pH,pHmV,ChlorophyllRFU,ChlorophyllugL,BGA-PCRFU,BGA-PCµg/L,Chlorophyllraw,BGA-PCraw,WiperPosV,Depth,F_Depth
6/27/2018,20:15, ,0,LHS,0,5.6,20.769,0,5.0634,5.5086,0,2.99,0,38.76,116.27,62.7,0,5.51,0,35.6,0,7.69,0,-72.5,1.57,6.37,0.32,0.29,1.5,-0.17,1.192,1.232,0
6/27/2018,20:30, ,0,LHS,0,5.6,20.797,0,5.0693,5.5118,0,2.99,0,39.39,118.17,53.4,0,4.7,0,35.34,0,7.65,0,-70.4,1.51,6.12,0.29,0.26,1.44,-0.19,1.201,1.268,0
6/27/2018,20:45, ,0,LHS,0,5.6,20.822,0,5.0835,5.5243,0,2.99,0,38.05,114.14,68.6,0,6.03,0,39.13,0,7.74,0,-75.9,1.65,6.68,0.36,0.33,1.58,-0.13,1.202,1.32,0
6/27/2018,21:00, ,0,LHS,0,5.6,20.837,0,5.1149,5.5567,0,3.01,0,36.93,110.79,69.9,0,6.14,0,42.02,0,7.76,0,-77.1,1.56,6.33,0.35,0.32,1.49,-0.13,1.21,1.39,0
6/27/2018,21:15, ,0,LHS,0,5.6,20.853,0,5.1592,5.603,0,3.04,0,34.44,103.32,71.9,0,6.31,0,48,0,7.78,0,-77.8,1.56,6.31,0.34,0.31,1.49,-0.15,1.196,1.467,0
6/27/2018,21:30, ,0,LHS,0,5.6,20.72,0,5.2547,5.7226,0,3.11,0,32.97,98.9,74.7,0,6.57,0,53.05,0,7.81,0,-79.7,1.56,6.32,0.42,0.39,1.49,-0.07,1.202,1.551,0
6/27/2018,21:45, ,0,LHS,0,5.6,20.787,0,5.3562,5.8249,0,3.17,0,30.65,91.94,77.4,0,6.8,0,67.72,0,7.84,0,-81.5,1.47,5.95,0.38,0.35,1.4,-0.1,1.193,1.63,0
6/27/2018,22:00, ,0,LHS,0,5.6,20.828,0,5.3909,5.8576,0,3.19,0,31.42,94.26,78,0,6.85,0,56.25,0,7.84,0,-81.7,1.52,6.17,0.37,0.34,1.45,-0.12,1.192,1.711,0
6/27/2018,22:15, ,0,LHS,0,5.6,20.893,0,5.4548,5.9191,0,3.22,0,31.45,94.35,78.3,0,6.86,0,57.47,0,7.84,0,-81.6,1.38,5.62,0.33,0.3,1.32,-0.15,1.204,1.787,0
6/27/2018,22:30, ,0,LHS,0,5.6,20.946,0,5.5252,5.9889,0,3.26,0,31.29,93.85,78.7,0,6.89,0,54.39,0,7.85,0,-81.9,1.42,5.76,0.38,0.35,1.35,-0.1,1.203,1.863,0
6/27/2018,22:45, ,0,LHS,0,5.6,20.96,0,5.613,6.0823,0,3.32,0,30.98,92.93,79,0,6.91,0,50.98,0,7.84,0,-81.8,1.38,5.61,0.39,0.36,1.31,-0.1,1.202,1.934,0
6/27/2018,23:00, ,0,LHS,0,5.6,20.97,0,5.6855,6.1596,0,3.36,0,29.75,89.24,78.9,0,6.9,0,56.35,0,7.84,0,-81.6,1.33,5.4,0.35,0.32,1.26,-0.13,1.201,2.004,0
6/27/2018,23:15, ,0,LHS,0,5.6,20.949,0,5.7718,6.2559,0,3.42,0,29.64,88.92,79.5,0,6.95,0,51.42,0,7.84,0,-81.7,1.26,5.14,0.34,0.31,1.2,-0.15,1.199,2.071,0
6/27/2018,23:30, ,0,LHS,0,5.6,20.97,0,5.8832,6.3739,0,3.49,0,28.55,85.64,79.9,0,6.98,0,56.5,0,7.85,0,-82,1.29,5.24,0.37,0.34,1.22,-0.12,1.204,2.133,0
6/27/2018,23:45, ,0,LHS,0,5.6,20.959,0,6.0321,6.5367,0,3.58,0,27.99,83.95,80.3,0,7.02,0,56.64,0,7.84,0,-81.7,1.24,5.04,0.32,0.29,1.17,-0.16,1.203,2.188,0
6/28/2018,0:00, ,0,LHS,0,5.6,20.926,0,6.1278,6.6448,0,3.65,0,27.49,82.47,80.9,0,7.07,0,57.35,0,7.84,0,-81.8,1.17,4.76,0.33,0.3,1.1,-0.16,1.207,2.238,0
6/28/2018,0:15, ,0,LHS,0,5.6,20.908,0,6.2204,6.7478,0,3.71,0,27.43,82.28,80.7,0,7.05,0,54.37,0,7.84,0,-81.6,1.15,4.68,0.34,0.31,1.08,-0.14,1.191,2.278,0
6/28/2018,0:30, ,0,LHS,0,5.6,20.916,0,6.3786,6.9183,0,3.81,0,26.76,80.26,81.2,0,7.09,0,55.31,0,7.83,0,-81.2,1.12,4.58,0.33,0.3,1.06,-0.15,1.21,2.308,0
6/28/2018,0:45, ,0,LHS,0,5.6,20.947,0,6.5055,7.0514,0,3.88,0,25.84,77.52,80.6,0,7.04,0,55.3,0,7.82,0,-80.6,1.09,4.45,0.34,0.31,1.02,-0.14,1.2,2.331,0
6/28/2018,1:00, ,0,LHS,0,5.6,20.948,0,6.5731,7.1245,0,3.93,0,25.61,76.82,80.7,0,7.04,0,51.88,0,7.83,0,-80.8,1.11,4.53,0.33,0.3,1.04,-0.16,1.194,2.351,0
6/28/2018,1:15, ,0,LHS,0,5.6,20.955,0,6.688,7.248,0,4,0,25.39,76.18,81.7,0,7.12,0,49.49,0,7.82,0,-80.4,1.07,4.38,0.34,0.31,1.01,-0.15,1.2,2.364,0
6/28/2018,1:30, ,0,LHS,0,5.6,20.964,0,6.7589,7.3234,0,4.05,0,25.87,77.6,80.6,0,7.02,0,47.11,0,7.82,0,-80.2,1.1,4.49,0.35,0.32,1.03,-0.14,1.204,2.367,0
6/28/2018,1:45, ,0,LHS,0,5.6,20.978,0,6.8826,7.4554,0,4.12,0,25.51,76.53,81.7,0,7.11,0,44.02,0,7.82,0,-80.4,1.02,4.18,0.32,0.29,0.96,-0.16,1.192,2.371,0
6/28/2018,2:00, ,0,LHS,0,5.6,20.976,0,6.9208,7.497,0,4.15,0,25.98,77.94,81,0,7.05,0,41.66,0,7.8,0,-79.5,1.07,4.35,0.28,0.25,1,-0.2,1.202,2.366,0
6/28/2018,2:15, ,0,LHS,0,5.6,20.961,0,6.97,7.5526,0,4.18,0,25.65,76.93,80.9,0,7.05,0,36.92,0,7.8,0,-79.3,1.02,4.17,0.3,0.27,0.95,-0.19,1.192,2.359,0
6/28/2018,2:30, ,0,LHS,0,5.6,21.022,0,7.0821,7.6644,0,4.25,0,25.43,76.3,80.6,0,7.01,0,37.28,0,7.79,0,-78.6,1.03,4.21,0.27,0.24,0.96,-0.22,1.196,2.346,0
6/28/2018,2:45, ,0,LHS,0,5.6,21.032,0,7.0984,7.6806,0,4.26,0,26.19,78.57,72.9,0,6.34,0,30.78,0,7.75,0,-76.2,0.95,3.87,0.3,0.27,0.88,-0.18,1.202,2.323,0
6/28/2018,3:00, ,0,LHS,0,5.6,20.969,0,7.0362,7.623,0,4.22,0,26.79,80.35,81,0,7.05,0,36.31,0,7.8,0,-79.4,1.03,4.19,0.28,0.25,0.96,-0.21,1.193,2.29,0
6/28/2018,3:15, ,0,LHS,0,5.6,20.901,0,6.9896,7.5834,0,4.2,0,26.64,79.92,81.8,0,7.13,0,34.88,0,7.81,0,-79.9,1.01,4.13,0.33,0.31,0.94,-0.15,1.205,2.248,0
6/28/2018,3:30, ,0,LHS,0,5.6,20.924,0,6.9752,7.5641,0,4.19,0,25.75,77.24,81.4,0,7.09,0,39.72,0,7.81,0,-79.8,1.02,4.17,0.27,0.24,0.95,-0.22,1.192,2.19,0
6/28/2018,3:45, ,0,LHS,0,5.6,20.813,0,6.8384,7.4328,0,4.11,0,24.71,74.11,81.2,0,7.09,0,51.45,0,7.81,0,-79.8,1.02,4.16,0.31,0.28,0.95,-0.18,1.198,2.118,0
6/28/2018,4:00, ,0,LHS,0,5.6,20.766,0,6.7225,7.3139,0,4.04,0,25.01,75.01,80.7,0,7.06,0,59.15,0,7.81,0,-80.1,1.07,4.36,0.35,0.32,1,-0.14,1.195,2.039,0
6/28/2018,4:15, ,0,LHS,0,5.6,20.685,0,6.59,7.1819,0,3.96,0,24.67,74.01,80.1,0,7.02,0,60.85,0,7.81,0,-79.9,1.09,4.43,0.39,0.37,1.02,-0.09,1.208,1.953,0
6/28/2018,4:30, ,0,LHS,0,5.6,20.608,0,6.4493,7.0399,0,3.88,0,24.33,72.99,79.3,0,6.97,0,72.32,0,7.81,0,-79.7,1.14,4.63,0.39,0.36,1.07,-0.09,1.199,1.861,0
6/28/2018,4:45, ,0,LHS,0,5.6,20.484,0,6.191,6.7754,0,3.72,0,25.32,75.95,77.8,0,6.86,0,75.65,0,7.81,0,-79.5,1.2,4.87,0.36,0.33,1.13,-0.12,1.201,1.767,0
6/28/2018,5:00, ,0,LHS,0,5.6,20.395,0,6.029,6.6105,0,3.63,0,25.25,75.75,75.8,0,6.69,0,82.97,0,7.8,0,-78.9,1.24,5.05,0.41,0.38,1.17,-0.07,1.211,1.669,0
6/28/2018,5:15, ,0,LHS,0,5.6,20.288,0,5.84,6.4176,0,3.51,0,25.96,77.88,73.3,0,6.49,0,78.5,0,7.77,0,-77.3,1.28,5.2,0.45,0.42,1.21,-0.03,1.194,1.574,0
6/28/2018,5:30, ,0,LHS,0,5.6,20.181,0,5.6829,6.259,0,3.42,0,26.65,79.95,71.1,0,6.32,0,85.2,0,7.75,0,-76.2,1.32,5.36,0.44,0.41,1.25,-0.05,1.203,1.478,0
6/28/2018,5:45, ,0,LHS,0,5.6,20.091,0,5.5347,6.1074,0,3.33,0,27.49,82.46,70.1,0,6.24,0,96.06,0,7.75,0,-76,1.4,5.69,0.46,0.43,1.33,-0.02,1.194,1.399,0
6/28/2018,6:00, ,0,LHS,0,5.6,19.993,0,5.414,5.9865,0,3.26,0,28.29,84.88,68.2,0,6.08,0,72.03,0,7.73,0,-75,1.46,5.91,0.41,0.38,1.39,-0.07,1.211,1.323,0
6/28/2018,6:15, ,0,LHS,0,5.6,19.893,0,5.3205,5.8955,0,3.21,0,29.17,87.5,66.6,0,5.95,0,72.94,0,7.71,0,-74.1,1.48,6.02,0.47,0.44,1.42,-0.02,1.209,1.252,0
6/28/2018,6:30, ,0,LHS,0,5.6,19.793,0,5.2322,5.8101,0,3.16,0,30.35,91.03,64.4,0,5.77,0,79.31,0,7.68,0,-72.2,1.55,6.27,0.46,0.43,1.48,-0.02,1.202,1.186,0
6/28/2018,6:45, ,0,LHS,0,5.6,19.724,0,5.1595,5.7378,0,3.12,0,31.43,94.27,63.5,0,5.7,0,67.28,0,7.68,0,-72.2,1.55,6.3,0.43,0.4,1.49,-0.06,1.194,1.134,0
6/28/2018,7:00, ,0,LHS,0,5.6,19.653,0,5.0939,5.6733,0,3.08,0,32.58,97.73,61.7,0,5.55,0,73.02,0,7.66,0,-70.7,1.56,6.32,0.4,0.37,1.49,-0.08,1.2,1.089,0
6/28/2018,7:15, ,0,LHS,0,5.6,19.608,0,5.0518,5.6318,0,3.06,0,34.24,102.71,60.5,0,5.45,0,60.75,0,7.65,0,-70.3,1.64,6.64,0.45,0.42,1.57,-0.04,1.2,1.049,0
6/28/2018,7:30, ,0,LHS,0,5.6,19.56,0,5.0099,5.5909,0,3.04,0,35.86,107.57,59,0,5.32,0,58.63,0,7.64,0,-69.5,1.66,6.72,0.39,0.36,1.59,-0.09,1.198,1.012,0
6/28/2018,7:45, ,0,LHS,0,5.6,19.534,0,4.9961,5.5784,0,3.03,0,36.99,110.95,58.9,0,5.31,0,54.85,0,7.64,0,-69.6,1.67,6.79,0.39,0.36,1.61,-0.09,1.199,0.97,0
6/28/2018,8:00, ,0,LHS,0,5.6,19.505,0,4.9797,5.5636,0,3.02,0,38.16,114.49,58.1,0,5.24,0,47.69,0,7.63,0,-69.2,1.64,6.66,0.36,0.33,1.58,-0.13,1.194,0.931,0
6/28/2018,8:15, ,0,LHS,0,5.6,19.49,0,4.9737,5.5587,0,3.02,0,38.41,115.22,58,0,5.24,0,46.46,0,7.63,0,-69.2,1.69,6.86,0.37,0.34,1.63,-0.11,1.199,0.884,0
6/28/2018,8:30, ,0,LHS,0,5.6,19.477,0,4.9677,5.5536,0,3.01,0,38.97,116.89,58,0,5.23,0,45.58,0,7.63,0,-69.3,1.65,6.68,0.36,0.33,1.58,-0.13,1.195,0.837,0
6/28/2018,8:45, ,0,LHS,0,5.6,19.438,0,4.9567,5.5459,0,3.01,0,39.54,118.61,56.4,0,5.1,0,49,0,7.61,0,-68,1.68,6.8,0.36,0.33,1.61,-0.12,1.199,0.792,0
6/28/2018,9:00, ,0,LHS,0,5.6,19.39,0,4.9432,5.5364,0,3,0,39.74,119.22,53.8,0,4.87,0,47.61,0,7.58,0,-65.9,1.73,7.01,0.39,0.36,1.66,-0.1,1.197,0.745,0
6/28/2018,9:15, ,0,LHS,0,5.6,19.363,0,4.9374,5.5331,0,3,0,39.49,118.48,52.1,0,4.71,0,48.43,0,7.55,0,-64.3,1.72,6.98,0.37,0.34,1.66,-0.11,1.203,0.696,0
6/28/2018,9:30, ,0,LHS,0,5.6,19.385,0,4.9446,5.5386,0,3.01,0,39.17,117.51,52.4,0,4.74,0,51.21,0,7.55,0,-64.6,1.71,6.92,0.38,0.35,1.64,-0.11,1.197,0.652,0
6/28/2018,9:45, ,0,LHS,0,5.6,19.398,0,4.9594,5.5536,0,3.01,0,41.04,123.12,53.1,0,4.8,0,42.59,0,7.57,0,-65.8,1.7,6.89,0.34,0.31,1.63,-0.15,1.2,0.621,0
6/28/2018,10:00, ,0,LHS,0,5.6,19.481,0,4.9895,5.5774,0,3.03,0,40.96,122.87,55.6,0,5.02,0,46.54,0,7.62,0,-68.4,1.7,6.89,0.37,0.34,1.63,-0.12,1.192,0.601,0
6/28/2018,10:15, ,0,LHS,0,5.6,19.454,0,4.9821,5.5724,0,3.03,0,42.03,126.07,53.7,0,4.85,0,43.72,0,7.59,0,-66.8,1.75,7.09,0.35,0.32,1.68,-0.13,1.207,0.587,0
6/28/2018,10:30, ,0,LHS,0,5.6,19.512,0,4.9935,5.5783,0,3.03,0,42.14,126.42,53.2,0,4.8,0,39.34,0,7.6,0,-67,1.7,6.89,0.35,0.32,1.63,-0.14,1.204,0.595,0
6/28/2018,10:45, ,0,LHS,0,5.6,19.819,0,5.035,5.588,0,3.03,0,41.72,125.14,46.6,0,4.17,0,37.84,0,7.58,0,-65.9,1.61,6.53,0.31,0.28,1.54,-0.17,1.195,0.629,0
6/28/2018,11:00, ,0,LHS,0,5.6,19.792,0,5.0454,5.6028,0,3.04,0,42.5,127.5,58.3,0,5.23,0,30.22,0,7.66,0,-70.8,1.76,7.12,0.33,0.3,1.69,-0.16,1.192,0.686,0
6/28/2018,11:15, ,0,LHS,0,5.6,19.699,0,5.0359,5.6032,0,3.04,0,42.9,128.69,59,0,5.3,0,29.3,0,7.67,0,-71.6,1.77,7.17,0.32,0.29,1.7,-0.17,1.194,0.765,0
6/28/2018,11:30, ,0,LHS,0,5.6,19.89,0,5.0492,5.5952,0,3.04,0,42.03,126.1,60.2,0,5.39,0,34.79,0,7.68,0,-72.2,1.68,6.82,0.33,0.3,1.62,-0.15,1.199,0.872,0
6/28/2018,11:45, ,0,LHS,0,5.6,19.972,0,5.0688,5.6074,0,3.04,0,39.27,117.79,62,0,5.54,0,48.61,0,7.69,0,-72.7,1.68,6.81,0.35,0.33,1.61,-0.13,1.2,0.986,0
6/28/2018,12:00, ,0,LHS,0,5.6,20.194,0,5.1144,5.6313,0,3.06,0,36.43,109.28,64.4,0,5.73,0,59.17,0,7.7,0,-73.4,1.72,6.95,0.4,0.37,1.65,-0.09,1.2,1.102,0
6/28/2018,12:15, ,0,LHS,0,5.6,20.457,0,5.203,5.6974,0,3.1,0,33.75,101.25,67.8,0,6,0,61.34,0,7.72,0,-74.6,1.64,6.66,0.4,0.37,1.58,-0.08,1.201,1.216,0
6/28/2018,12:30, ,0,LHS,0,5.6,20.606,0,5.2392,5.7191,0,3.11,0,30.3,90.88,70.2,0,6.19,0,70.85,0,7.74,0,-75.9,1.73,7.01,0.47,0.44,1.67,-0.02,1.199,1.326,0
6/28/2018,12:45, ,0,LHS,0,5.6,20.696,0,5.1656,5.6283,0,3.05,0,30.07,90.21,71.2,0,6.27,0,77.22,0,7.77,0,-77.5,1.69,6.84,0.46,0.43,1.62,-0.02,1.199,1.424,0
6/28/2018,13:00, ,0,LHS,0,5.6,20.561,0,5.2453,5.7312,0,3.11,0,29.63,88.88,71.7,0,6.33,0,72.17,0,7.77,0,-77.5,1.61,6.55,0.45,0.42,1.55,-0.03,1.195,1.522,0
6/28/2018,13:15, ,0,LHS,0,5.6,20.576,0,5.3118,5.802,0,3.16,0,28.69,86.07,72.1,0,6.37,0,76.79,0,7.77,0,-77.5,1.59,6.43,0.48,0.45,1.52,0,1.196,1.612,0
6/28/2018,13:30, ,0,LHS,0,5.6,20.611,0,5.3937,5.8872,0,3.2,0,28.19,84.55,72.8,0,6.42,0,84.61,0,7.78,0,-78.1,1.52,6.15,0.45,0.42,1.45,-0.03,1.207,1.692,0
6/28/2018,13:45, ,0,LHS,0,5.6,20.663,0,5.4874,5.983,0,3.26,0,29.19,87.56,73.7,0,6.49,0,70.59,0,7.79,0,-78.3,1.48,6.01,0.4,0.37,1.41,-0.09,1.205,1.769,0
6/28/2018,14:00, ,0,LHS,0,5.6,20.741,0,5.5906,6.0857,0,3.32,0,29.26,87.77,75.2,0,6.61,0,64.68,0,7.8,0,-79.2,1.41,5.74,0.39,0.36,1.35,-0.09,1.192,1.831,0
6/28/2018,14:15, ,0,LHS,0,5.6,20.802,0,5.6729,6.1675,0,3.37,0,29.36,88.08,75.2,0,6.6,0,67.36,0,7.8,0,-79,1.41,5.72,0.37,0.34,1.34,-0.12,1.194,1.882,0
6/28/2018,14:30, ,0,LHS,0,5.6,20.86,0,5.7594,6.2539,0,3.42,0,29.33,87.98,76,0,6.66,0,62.54,0,7.8,0,-79.4,1.36,5.53,0.39,0.36,1.29,-0.1,1.194,1.925,0
6/28/2018,14:45, ,0,LHS,0,5.6,20.892,0,5.8339,6.3305,0,3.46,0,29.3,87.88,76,0,6.65,0,60.9,0,7.8,0,-79.3,1.34,5.43,0.38,0.35,1.27,-0.11,1.21,1.954,0
6/28/2018,15:00, ,0,LHS,0,5.6,20.936,0,5.9165,6.4144,0,3.51,0,29.69,89.07,76.4,0,6.68,0,51.4,0,7.8,0,-79.1,1.37,5.59,0.33,0.3,1.31,-0.16,1.205,1.971,0
6/28/2018,15:15, ,0,LHS,0,5.6,20.964,0,5.9529,6.4501,0,3.53,0,30.26,90.77,73.8,0,6.45,0,42.42,0,7.77,0,-77.6,1.3,5.3,0.38,0.35,1.24,-0.11,1.199,1.978,0
6/28/2018,15:30, ,0,LHS,0,5.6,20.986,0,5.9582,6.4529,0,3.53,0,31.47,94.42,65.1,0,5.69,0,43.25,0,7.72,0,-74.5,1.23,5.02,0.29,0.26,1.17,-0.19,1.201,1.976,0
6/28/2018,15:45, ,0,LHS,0,5.6,20.997,0,5.9814,6.4765,0,3.55,0,32.51,97.52,64.4,0,5.62,0,31.29,0,7.72,0,-74.5,1.21,4.94,0.3,0.27,1.15,-0.18,1.194,1.966,0
6/28/2018,16:00, ,0,LHS,0,5.6,20.999,0,5.9804,6.4753,0,3.55,0,32.18,96.54,75.8,0,6.62,0,41.11,0,7.79,0,-78.7,1.29,5.24,0.31,0.28,1.22,-0.18,1.206,1.949,0
6/28/2018,16:15, ,0,LHS,0,5.6,21.053,0,5.9745,6.4616,0,3.54,0,32.37,97.11,76.3,0,6.66,0,32.91,0,7.79,0,-78.8,1.33,5.39,0.33,0.3,1.26,-0.16,1.199,1.927,0
6/28/2018,16:30, ,0,LHS,0,5.6,21.081,0,5.9687,6.4516,0,3.53,0,31.85,95.54,77.5,0,6.76,0,41.59,0,7.81,0,-79.8,1.31,5.34,0.32,0.29,1.25,-0.17,1.195,1.902,0
6/28/2018,16:45, ,0,LHS,0,5.6,21.112,0,5.9113,6.3855,0,3.49,0,32.76,98.26,77.6,0,6.76,0,36.72,0,7.81,0,-79.6,1.36,5.51,0.29,0.26,1.29,-0.2,1.202,1.871,0
6/28/2018,17:00, ,0,LHS,0,5.6,21.206,0,5.8784,6.3377,0,3.47,0,33.19,99.55,78,0,6.79,0,34.04,0,7.81,0,-80,1.38,5.6,0.32,0.29,1.31,-0.17,1.202,1.84,0
6/28/2018,17:15, ,0,LHS,0,5.6,21.299,0,5.8473,6.2922,0,3.44,0,33.6,100.8,79.1,0,6.88,0,32.32,0,7.82,0,-80.6,1.44,5.84,0.32,0.29,1.37,-0.16,1.206,1.801,0
6/28/2018,17:30, ,0,LHS,0,5.6,21.237,0,5.809,6.2589,0,3.42,0,33.7,101.09,78.5,0,6.83,0,34.94,0,7.82,0,-80.4,1.45,5.89,0.29,0.26,1.38,-0.19,1.206,1.756,0
6/28/2018,17:45, ,0,LHS,0,5.6,21.114,0,5.7459,6.2065,0,3.39,0,34.23,102.67,77.6,0,6.77,0,33.55,0,7.81,0,-80,1.37,5.57,0.3,0.27,1.3,-0.19,1.206,1.709,0
6/28/2018,18:00, ,0,LHS,0,5.6,21.027,0,5.715,6.1843,0,3.38,0,33.56,100.68,76.2,0,6.65,0,37.8,0,7.8,0,-79.5,1.39,5.65,0.32,0.29,1.32,-0.16,1.21,1.659,0
6/28/2018,18:15, ,0,LHS,0,5.6,21.04,0,5.6896,6.1552,0,3.36,0,33.57,100.7,75.5,0,6.6,0,38.1,0,7.8,0,-79.3,1.38,5.59,0.32,0.29,1.31,-0.16,1.21,1.603,0
6/28/2018,18:30, ,0,LHS,0,5.6,21.002,0,5.6402,6.1065,0,3.33,0,33.87,101.61,73.7,0,6.44,0,38.52,0,7.78,0,-78.1,1.42,5.75,0.31,0.28,1.35,-0.17,1.201,1.543,0
6/28/2018,18:45, ,0,LHS,0,5.6,20.963,0,5.596,6.0635,0,3.31,0,34.01,102.01,71.2,0,6.23,0,39.95,0,7.76,0,-76.9,1.42,5.78,0.34,0.31,1.36,-0.15,1.194,1.48,0
6/28/2018,19:00, ,0,LHS,0,5.6,20.932,0,5.517,5.9818,0,3.26,0,34.31,102.91,68.7,0,6.02,0,39.75,0,7.74,0,-75.6,1.47,5.96,0.33,0.3,1.4,-0.16,1.201,1.417,0
6/28/2018,19:15, ,0,LHS,0,5.6,20.897,0,5.4422,5.905,0,3.21,0,33.4,100.21,66.7,0,5.85,0,54.36,0,7.72,0,-74.2,1.48,6.01,0.36,0.33,1.42,-0.12,1.2,1.356,0
6/28/2018,19:30, ,0,LHS,0,5.6,20.903,0,5.3693,5.8251,0,3.17,0,35.45,106.35,65.7,0,5.76,0,42.4,0,7.71,0,-73.7,1.55,6.3,0.33,0.3,1.49,-0.16,1.192,1.302,0
6/28/2018,19:45, ,0,LHS,0,5.6,20.859,0,5.3184,5.7753,0,3.14,0,36.18,108.53,62.2,0,5.46,0,42.75,0,7.67,0,-71.6,1.57,6.37,0.34,0.31,1.51,-0.14,1.206,1.255,0
6/28/2018,20:00, ,0,LHS,0,5.6,20.875,0,5.2726,5.7236,0,3.11,0,37.19,111.57,62.9,0,5.52,0,42.19,0,7.68,0,-71.9,1.59,6.43,0.34,0.31,1.52,-0.15,1.194,1.221,0
6/28/2018,20:15, ,0,LHS,0,5.6,20.827,0,5.2383,5.692,0,3.09,0,38.23,114.67,61.4,0,5.39,0,36.6,0,7.65,0,-70.3,1.66,6.73,0.32,0.29,1.6,-0.17,1.204,1.195,0
6/28/2018,20:30, ,0,LHS,0,5.6,20.794,0,5.2114,5.6666,0,3.08,0,39.4,118.19,60.1,0,5.29,0,36.6,0,7.63,0,-69.4,1.64,6.64,0.32,0.29,1.57,-0.16,1.205,1.184,0
6/28/2018,20:45, ,0,LHS,0,5.6,20.842,0,5.2205,5.6708,0,3.08,0,40.01,120.02,62.3,0,5.47,0,35.69,0,7.66,0,-71.3,1.68,6.8,0.3,0.27,1.61,-0.18,1.206,1.2,0
6/28/2018,21:00, ,0,LHS,0,5.6,20.829,0,5.2189,5.6706,0,3.08,0,40.59,121.76,51.4,0,4.51,0,33.99,0,7.61,0,-68.2,1.56,6.34,0.29,0.26,1.5,-0.2,1.207,1.23,0
6/28/2018,21:15, ,0,LHS,0,5.6,20.828,0,5.2286,5.6812,0,3.08,0,39.34,118.02,64.6,0,5.68,0,32.15,0,7.69,0,-72.7,1.67,6.77,0.29,0.26,1.61,-0.2,1.205,1.28,0
6/28/2018,21:30, ,0,LHS,0,5.6,20.827,0,5.2464,5.7007,0,3.1,0,39.1,117.28,66.6,0,5.85,0,32.36,0,7.72,0,-74.7,1.57,6.38,0.31,0.28,1.51,-0.18,1.206,1.346,0
6/28/2018,21:45, ,0,LHS,0,5.6,20.82,0,5.2907,5.7496,0,3.12,0,37.45,112.33,68.1,0,5.98,0,35.45,0,7.74,0,-75.4,1.61,6.51,0.31,0.28,1.54,-0.18,1.203,1.417,0
6/28/2018,22:00, ,0,LHS,0,5.6,20.713,0,5.3836,5.8637,0,3.19,0,35.23,105.69,71.4,0,6.28,0,42.97,0,7.76,0,-77.1,1.5,6.07,0.33,0.3,1.43,-0.15,1.207,1.489,0
6/28/2018,22:15, ,0,LHS,0,5.6,20.773,0,5.4589,5.9383,0,3.23,0,34.31,102.91,72.8,0,6.4,0,47.39,0,7.78,0,-78.2,1.49,6.03,0.36,0.33,1.42,-0.12,1.209,1.561,0
6/28/2018,22:30, ,0,LHS,0,5.6,20.802,0,5.5111,5.9915,0,3.26,0,34.07,102.22,74.4,0,6.53,0,41.17,0,7.8,0,-79.1,1.48,5.99,0.35,0.32,1.41,-0.14,1.202,1.638,0
6/28/2018,22:45, ,0,LHS,0,5.6,20.805,0,5.5449,6.028,0,3.29,0,34.15,102.43,75.2,0,6.6,0,42.34,0,7.81,0,-79.6,1.43,5.81,0.31,0.28,1.36,-0.17,1.195,1.717,0
6/28/2018,23:00, ,0,LHS,0,5.6,20.819,0,5.613,6.1,0,3.33,0,33.01,99.03,76.2,0,6.68,0,47.14,0,7.81,0,-79.6,1.43,5.79,0.37,0.34,1.36,-0.12,1.206,1.791,0
6/28/2018,23:15, ,0,LHS,0,5.6,20.854,0,5.6754,6.1634,0,3.36,0,32.42,97.25,76.8,0,6.73,0,44.56,0,7.82,0,-80.1,1.37,5.57,0.35,0.32,1.3,-0.14,1.207,1.861,0
6/28/2018,23:30, ,0,LHS,0,5.6,20.85,0,5.7497,6.2447,0,3.41,0,31.78,95.33,77,0,6.75,0,46.18,0,7.81,0,-79.9,1.37,5.57,0.33,0.3,1.3,-0.15,1.208,1.925,0
6/28/2018,23:45, ,0,LHS,0,5.6,20.833,0,5.8229,6.3265,0,3.46,0,31.46,94.38,77,0,6.75,0,46.51,0,7.82,0,-80.1,1.32,5.37,0.37,0.34,1.25,-0.11,1.209,1.991,0
6/29/2018,0:00, ,0,LHS,0,5.6,20.834,0,5.9205,6.4323,0,3.52,0,30.54,91.6,76.9,0,6.73,0,50.79,0,7.81,0,-80,1.32,5.35,0.34,0.31,1.25,-0.15,1.209,2.052,0
6/29/2018,0:15, ,0,LHS,0,5.6,20.829,0,6.0107,6.5311,0,3.58,0,30.3,90.89,77.9,0,6.82,0,49.99,0,7.81,0,-79.9,1.26,5.14,0.31,0.28,1.2,-0.18,1.207,2.108,0
6/29/2018,0:30, ,0,LHS,0,5.6,20.82,0,6.126,6.6575,0,3.65,0,29.28,87.84,78.4,0,6.87,0,49.09,0,7.82,0,-80.1,1.24,5.03,0.31,0.28,1.17,-0.18,1.209,2.16,0
