datetime,SiteName,Depth,Turb,DO_mgl,DO_pct,Temp,Sal,CondmS/cm,SpCond,pH,ChlorophyllugL,fDOMQSU,Deployment,datetime_DLS
2017-06-10T13:00:00Z,SD,1.39,76,5.9,63.9,19,0.9,1.55,1.75,7.6,8.31,75.96,2017-06-08,2017-06-10T14:00:00Z
2017-06-10T13:15:00Z,SD,1.32,83,5.8,62.4,19,0.9,1.58,1.79,7.6,9.28,77.94,2017-06-08,2017-06-10T14:15:00Z
2017-06-10T13:30:00Z,SD,1.24,80,5.6,61,19,0.9,1.62,1.83,7.6,10.51,78.93,2017-06-08,2017-06-10T14:30:00Z
2017-06-10T13:45:00Z,SD,1.16,87,5.5,59.5,19,1,1.7,1.91,7.6,13.19,84.14,2017-06-08,2017-06-10T14:45:00Z
2017-06-10T14:00:00Z,SD,1.11,82,5.4,59,19.1,1,1.76,1.99,7.6,16.24,87.94,2017-06-08,2017-06-10T15:00:00Z
2017-06-10T14:15:00Z,SD,1.04,80,5.5,59.2,19.1,1,1.81,2.04,7.6,17.15,90.9,2017-06-08,2017-06-10T15:15:00Z
2017-06-10T14:30:00Z,SD,0.98,81,5.5,59.6,19.1,1.1,1.87,2.1,7.7,21.12,94.6,2017-06-08,2017-06-10T15:30:00Z
2017-06-10T14:45:00Z,SD,0.93,83,5.5,60.3,19.2,1.1,1.92,2.16,7.7,23.76,97.74,2017-06-08,2017-06-10T15:45:00Z
2017-06-10T15:00:00Z,SD,0.87,75,5.6,61,19.3,1.1,1.98,2.23,7.7,31.23,101.38,2017-06-08,2017-06-10T16:00:00Z
2017-06-10T15:15:00Z,SD,0.83,72,5.6,61.6,19.4,1.2,2.04,2.28,7.7,32.42,105.26,2017-06-08,2017-06-10T16:15:00Z
2017-06-10T15:30:00Z,SD,0.78,85,5.6,61.7,19.4,1.2,2.07,2.32,7.7,35.1,108.36,2017-06-08,2017-06-10T16:30:00Z
2017-06-10T15:45:00Z,SD,0.72,82,5.6,61.6,19.4,1.2,2.1,2.35,7.6,36.18,111.11,2017-06-08,2017-06-10T16:45:00Z
2017-06-10T16:00:00Z,SD,0.68,70,5.7,62.6,19.3,1.2,2.12,2.38,7.6,48.03,114.02,2017-06-08,2017-06-10T17:00:00Z
2017-06-10T16:15:00Z,SD,0.64,73,5.8,64,19.4,1.2,2.14,2.4,7.6,58.68,115.51,2017-06-08,2017-06-10T17:15:00Z
2017-06-10T16:30:00Z,SD,0.61,65,6,65.6,19.5,1.2,2.15,2.4,7.6,55.9,117.61,2017-06-08,2017-06-10T17:30:00Z
2017-06-10T16:45:00Z,SD,0.59,75,6.1,67.3,19.5,1.2,2.15,2.41,7.6,48.64,118.24,2017-06-08,2017-06-10T17:45:00Z
2017-06-10T17:00:00Z,SD,0.58,81,6.2,68.7,19.6,1.2,2.16,2.41,7.5,62.27,119.7,2017-06-08,2017-06-10T18:00:00Z
2017-06-10T17:15:00Z,SD,0.57,66,6.4,70.7,19.7,1.2,2.18,2.42,7.5,60.32,120.58,2017-06-08,2017-06-10T18:15:00Z
2017-06-10T17:30:00Z,SD,0.58,63,6.6,72.5,19.8,1.3,2.19,2.43,7.5,77.26,121.63,2017-06-08,2017-06-10T18:30:00Z
2017-06-10T17:45:00Z,SD,0.62,61,6.6,73.5,19.9,1.3,2.2,2.43,7.5,76.44,122.94,2017-06-08,2017-06-10T18:45:00Z
2017-06-10T18:00:00Z,SD,0.68,55,6.5,72.5,20,1.3,2.2,2.43,7.5,65.15,124.36,2017-06-08,2017-06-10T19:00:00Z
2017-06-10T18:15:00Z,SD,0.76,58,6.4,71.2,19.9,1.3,2.19,2.43,7.5,62.93,124.68,2017-06-08,2017-06-10T19:15:00Z
2017-06-10T18:30:00Z,SD,0.85,59,6.3,69.9,19.9,1.1,1.87,2.07,7.7,15.79,102.9,2017-06-08,2017-06-10T19:30:00Z
2017-06-10T18:45:00Z,SD,0.94,56,6.3,69.3,19.8,1,1.75,1.94,7.7,7.55,91.37,2017-06-08,2017-06-10T19:45:00Z
2017-06-10T19:00:00Z,SD,1.04,67,6.3,70,19.8,1,1.73,1.92,7.7,7.02,87.27,2017-06-08,2017-06-10T20:00:00Z
2017-06-10T19:15:00Z,SD,1.14,74,6.4,70.8,19.8,1,1.71,1.89,7.7,6.68,85.18,2017-06-08,2017-06-10T20:15:00Z
2017-06-10T19:30:00Z,SD,1.25,76,6.5,72.1,19.9,1,1.68,1.86,7.7,6.62,81.75,2017-06-08,2017-06-10T20:30:00Z
2017-06-10T19:45:00Z,SD,1.36,89,6.6,73.1,19.9,0.9,1.64,1.82,7.7,6.52,76.77,2017-06-08,2017-06-10T20:45:00Z
2017-06-10T20:00:00Z,SD,1.46,82,6.6,73.1,19.9,0.9,1.62,1.8,7.7,6.37,75.57,2017-06-08,2017-06-10T21:00:00Z
2017-06-10T20:15:00Z,SD,1.56,95,6.7,73.7,20,0.9,1.58,1.75,7.7,6.26,74.09,2017-06-08,2017-06-10T21:15:00Z
2017-06-10T20:30:00Z,SD,1.66,84,6.8,74.9,20.1,0.9,1.54,1.7,7.7,6.09,71.18,2017-06-08,2017-06-10T21:30:00Z
2017-06-10T20:45:00Z,SD,1.75,88,6.9,76.2,20.2,0.8,1.5,1.65,7.7,5.76,69.15,2017-06-08,2017-06-10T21:45:00Z
2017-06-10T21:00:00Z,SD,1.82,87,7,77.3,20.2,0.8,1.46,1.61,7.7,5.85,68.25,2017-06-08,2017-06-10T22:00:00Z
2017-06-10T21:15:00Z,SD,1.89,80,7,78.1,20.3,0.8,1.43,1.57,7.7,5.72,67.36,2017-06-08,2017-06-10T22:15:00Z
2017-06-10T21:30:00Z,SD,1.94,84,7.1,78.5,20.3,0.8,1.41,1.55,7.7,5.64,66.72,2017-06-08,2017-06-10T22:30:00Z
2017-06-10T21:45:00Z,SD,1.99,77,7,78.5,20.4,0.8,1.41,1.54,7.7,5.82,67.12,2017-06-08,2017-06-10T22:45:00Z
2017-06-10T22:00:00Z,SD,2.03,88,7.2,79.9,20.4,0.7,1.34,1.47,7.7,5.54,64.42,2017-06-08,2017-06-10T23:00:00Z
2017-06-10T22:15:00Z,SD,2.06,72,7.2,80,20.4,0.7,1.33,1.45,7.7,5.68,64.47,2017-06-08,2017-06-10T23:15:00Z
2017-06-10T22:30:00Z,SD,2.07,72,7.2,80.1,20.4,0.7,1.3,1.43,7.7,5.9,63.28,2017-06-08,2017-06-10T23:30:00Z
2017-06-10T22:45:00Z,SD,2.08,74,7.2,79.8,20.5,0.7,1.32,1.44,7.7,5.98,64.42,2017-06-08,2017-06-10T23:45:00Z
2017-06-10T23:00:00Z,SD,2.08,70,7.1,78.8,20.5,0.8,1.37,1.5,7.7,5.41,66.12,2017-06-08,2017-06-11T00:00:00Z
2017-06-10T23:15:00Z,SD,2.06,73,7,77.6,20.4,0.7,1.34,1.47,7.7,5.49,65.6,2017-06-08,2017-06-11T00:15:00Z
2017-06-10T23:30:00Z,SD,2.05,73,6.9,76.7,20.4,0.8,1.35,1.48,7.7,5.72,66.06,2017-06-08,2017-06-11T00:30:00Z
2017-06-10T23:45:00Z,SD,2.02,82,6.8,75.4,20.4,0.8,1.36,1.49,7.7,6.21,65.39,2017-06-08,2017-06-11T00:45:00Z
2017-06-11T00:00:00Z,SD,2,75,6.9,76.9,20.5,0.8,1.38,1.52,7.7,6.21,68.03,2017-06-08,2017-06-11T01:00:00Z
2017-06-11T00:15:00Z,SD,1.95,72,6.9,77.4,20.6,0.8,1.4,1.53,7.7,6.32,68.62,2017-06-08,2017-06-11T01:15:00Z
2017-06-11T00:30:00Z,SD,1.91,76,7,78.3,20.5,0.8,1.44,1.57,7.7,6.2,70.48,2017-06-08,2017-06-11T01:30:00Z
2017-06-11T00:45:00Z,SD,1.86,70,7,77.7,20.5,0.8,1.5,1.64,7.7,6.68,73.24,2017-06-08,2017-06-11T01:45:00Z
2017-06-11T01:00:00Z,SD,1.81,80,7,78,20.6,0.9,1.55,1.69,7.7,7.37,75.68,2017-06-08,2017-06-11T02:00:00Z
2017-06-11T01:15:00Z,SD,1.75,71,7,77.7,20.5,0.9,1.57,1.72,7.7,7.51,76.79,2017-06-08,2017-06-11T02:15:00Z
2017-06-11T01:30:00Z,SD,1.69,74,6.9,77.3,20.5,0.9,1.57,1.72,7.7,7.53,76.63,2017-06-08,2017-06-11T02:30:00Z
2017-06-11T01:45:00Z,SD,1.63,64,6.9,76.9,20.4,0.9,1.58,1.73,7.7,7.72,76.95,2017-06-08,2017-06-11T02:45:00Z
2017-06-11T02:00:00Z,SD,1.57,75,6.8,76.3,20.4,0.9,1.59,1.74,7.7,7.7,76.84,2017-06-08,2017-06-11T03:00:00Z
2017-06-11T02:15:00Z,SD,1.51,72,6.8,75.4,20.3,0.9,1.59,1.74,7.7,8.25,76.19,2017-06-08,2017-06-11T03:15:00Z
2017-06-11T02:30:00Z,SD,1.46,75,6.7,74.2,20.3,0.9,1.6,1.76,7.7,8.02,77.38,2017-06-08,2017-06-11T03:30:00Z
2017-06-11T02:45:00Z,SD,1.42,70,6.5,72.6,20.2,0.9,1.62,1.78,7.7,9.08,78.44,2017-06-08,2017-06-11T03:45:00Z
2017-06-11T03:00:00Z,SD,1.38,76,6.5,71.6,20.1,0.9,1.63,1.8,7.7,9.15,79.12,2017-06-08,2017-06-11T04:00:00Z
2017-06-11T03:15:00Z,SD,1.36,73,6.4,71.1,20.1,0.9,1.65,1.82,7.7,9.58,80.41,2017-06-08,2017-06-11T04:15:00Z
2017-06-11T03:30:00Z,SD,1.34,70,6.4,70.6,20.1,0.9,1.65,1.82,7.7,8.49,81.33,2017-06-08,2017-06-11T04:30:00Z
2017-06-11T03:45:00Z,SD,1.34,69,6.3,69.7,20,0.9,1.65,1.83,7.7,8.64,81.44,2017-06-08,2017-06-11T04:45:00Z
2017-06-11T04:00:00Z,SD,1.35,67,6.3,69.7,20,0.9,1.65,1.83,7.7,9.28,81.42,2017-06-08,2017-06-11T05:00:00Z
2017-06-11T04:15:00Z,SD,1.37,66,6.5,72,19.8,0.9,1.61,1.79,7.7,7.52,81.53,2017-06-08,2017-06-11T05:15:00Z
2017-06-11T04:30:00Z,SD,1.41,59,6.8,75,19.9,0.9,1.59,1.76,7.7,6.64,82.64,2017-06-08,2017-06-11T05:30:00Z
2017-06-11T04:45:00Z,SD,1.45,72,6.9,75.8,19.9,0.9,1.59,1.76,7.7,6.12,83.07,2017-06-08,2017-06-11T05:45:00Z
2017-06-11T05:00:00Z,SD,1.5,62,6.9,76.3,19.9,0.9,1.55,1.72,7.7,6.04,81.17,2017-06-08,2017-06-11T06:00:00Z
2017-06-11T05:15:00Z,SD,1.56,63,7,77,19.9,0.9,1.52,1.69,7.7,5.89,79.19,2017-06-08,2017-06-11T06:15:00Z
2017-06-11T05:30:00Z,SD,1.62,64,7.1,78.1,19.9,0.8,1.5,1.66,7.7,5.65,77.11,2017-06-08,2017-06-11T06:30:00Z
2017-06-11T05:45:00Z,SD,1.69,64,7.2,79,19.9,0.8,1.46,1.62,7.7,5.6,74.59,2017-06-08,2017-06-11T06:45:00Z
2017-06-11T06:00:00Z,SD,1.75,64,7.2,79.6,19.9,0.8,1.43,1.59,7.7,5.55,73.02,2017-06-08,2017-06-11T07:00:00Z
2017-06-11T06:15:00Z,SD,1.82,70,7.2,79.9,19.8,0.8,1.41,1.57,7.7,5.51,71.64,2017-06-08,2017-06-11T07:15:00Z
2017-06-11T06:30:00Z,SD,1.89,80,7.4,81.2,19.8,0.8,1.36,1.51,7.7,5.43,67.79,2017-06-08,2017-06-11T07:30:00Z
2017-06-11T06:45:00Z,SD,1.96,74,7.4,81.5,19.8,0.8,1.34,1.49,7.7,5.42,67.16,2017-06-08,2017-06-11T07:45:00Z
2017-06-11T07:00:00Z,SD,2.03,74,7.4,81.7,19.9,0.7,1.32,1.47,7.7,5.4,66.39,2017-06-08,2017-06-11T08:00:00Z
2017-06-11T07:15:00Z,SD,2.09,73,7.4,81.8,19.9,0.7,1.29,1.42,7.7,5.28,64.47,2017-06-08,2017-06-11T08:15:00Z
2017-06-11T07:30:00Z,SD,2.14,68,7.5,82.1,19.9,0.7,1.25,1.38,7.7,5.13,63.03,2017-06-08,2017-06-11T08:30:00Z
2017-06-11T07:45:00Z,SD,2.19,72,7.5,82.3,19.9,0.7,1.23,1.36,7.7,5.27,61.39,2017-06-08,2017-06-11T08:45:00Z
2017-06-11T08:00:00Z,SD,2.24,73,7.5,82.5,19.9,0.7,1.2,1.33,7.7,5.37,60.9,2017-06-08,2017-06-11T09:00:00Z
2017-06-11T08:15:00Z,SD,2.28,75,7.5,82.5,19.8,0.7,1.19,1.32,7.7,5.3,60.94,2017-06-08,2017-06-11T09:15:00Z
2017-06-11T08:30:00Z,SD,2.3,75,7.5,82.3,19.8,0.7,1.18,1.31,7.7,5.44,61.18,2017-06-08,2017-06-11T09:30:00Z
2017-06-11T08:45:00Z,SD,2.33,71,7.5,82.4,19.8,0.6,1.16,1.29,7.7,5.65,60.86,2017-06-08,2017-06-11T09:45:00Z
2017-06-11T09:00:00Z,SD,2.34,66,7.5,82.6,19.7,0.6,1.15,1.28,7.7,5.35,60.26,2017-06-08,2017-06-11T10:00:00Z
2017-06-11T09:15:00Z,SD,2.35,66,7.5,82.5,19.7,0.6,1.15,1.28,7.7,5.44,61.15,2017-06-08,2017-06-11T10:15:00Z
2017-06-11T09:30:00Z,SD,2.36,65,7.5,82,19.7,0.6,1.15,1.28,7.7,5.33,60.97,2017-06-08,2017-06-11T10:30:00Z
2017-06-11T09:45:00Z,SD,2.35,73,7.4,81.1,19.6,0.6,1.16,1.3,7.7,5.67,61.25,2017-06-08,2017-06-11T10:45:00Z
2017-06-11T10:00:00Z,SD,2.33,70,7.3,79.8,19.6,0.6,1.17,1.31,7.7,5.48,61.32,2017-06-08,2017-06-11T11:00:00Z
2017-06-11T10:15:00Z,SD,2.31,71,7.2,78.5,19.6,0.7,1.2,1.33,7.6,5.71,61.89,2017-06-08,2017-06-11T11:15:00Z
2017-06-11T10:30:00Z,SD,2.28,73,7.3,79.4,19.5,0.7,1.2,1.34,7.7,5.71,62.82,2017-06-08,2017-06-11T11:30:00Z
2017-06-11T10:45:00Z,SD,2.24,69,7.3,79.6,19.5,0.7,1.21,1.35,7.7,5.4,63.16,2017-06-08,2017-06-11T11:45:00Z
2017-06-11T11:00:00Z,SD,2.19,66,7.2,78.7,19.4,0.7,1.24,1.39,7.7,5.42,64.4,2017-06-08,2017-06-11T12:00:00Z
2017-06-11T11:15:00Z,SD,2.14,68,7.2,78,19.3,0.7,1.27,1.43,7.7,5.53,66.03,2017-06-08,2017-06-11T12:15:00Z
2017-06-11T11:30:00Z,SD,2.07,66,7.2,77.7,19.1,0.7,1.3,1.46,7.7,5.43,66.9,2017-06-08,2017-06-11T12:30:00Z
2017-06-11T11:45:00Z,SD,2,67,7.1,77.1,19.1,0.8,1.32,1.49,7.7,5.86,67.7,2017-06-08,2017-06-11T12:45:00Z
2017-06-11T12:00:00Z,SD,1.92,70,7,76.4,19,0.8,1.34,1.51,7.7,5.97,68.17,2017-06-08,2017-06-11T13:00:00Z
2017-06-11T12:15:00Z,SD,1.83,77,6.9,74.8,18.9,0.8,1.36,1.54,7.7,5.98,68.28,2017-06-08,2017-06-11T13:15:00Z
2017-06-11T12:30:00Z,SD,1.75,81,6.7,72.6,18.8,0.8,1.4,1.59,7.7,6.33,69.76,2017-06-08,2017-06-11T13:30:00Z
2017-06-11T12:45:00Z,SD,1.65,77,6.6,70.8,18.7,0.8,1.44,1.63,7.7,6.81,71.15,2017-06-08,2017-06-11T13:45:00Z
2017-06-11T13:00:00Z,SD,1.56,85,6.4,69.2,18.6,0.8,1.47,1.68,7.7,7.61,72.58,2017-06-08,2017-06-11T14:00:00Z
2017-06-11T13:15:00Z,SD,1.47,85,6.3,67.6,18.5,0.9,1.49,1.71,7.7,7.63,73.73,2017-06-08,2017-06-11T14:15:00Z
2017-06-11T13:30:00Z,SD,1.4,78,6.2,65.9,18.3,0.9,1.53,1.76,7.7,8.46,76.13,2017-06-08,2017-06-11T14:30:00Z
2017-06-11T13:45:00Z,SD,1.31,79,6,64.1,18.3,0.9,1.57,1.8,7.7,9.39,78.14,2017-06-08,2017-06-11T14:45:00Z
2017-06-11T14:00:00Z,SD,1.24,85,5.8,62.5,18.2,0.9,1.61,1.85,7.7,10.87,80.41,2017-06-08,2017-06-11T15:00:00Z
2017-06-11T14:15:00Z,SD,1.17,76,5.7,60.7,18.2,1,1.66,1.91,7.6,13.06,82.77,2017-06-08,2017-06-11T15:15:00Z
2017-06-11T14:30:00Z,SD,1.1,92,5.5,58.9,18.3,1,1.72,1.97,7.6,14.38,86.48,2017-06-08,2017-06-11T15:30:00Z
2017-06-11T14:45:00Z,SD,1.04,89,5.4,57.8,18.4,1.1,1.8,2.06,7.6,16.95,91.67,2017-06-08,2017-06-11T15:45:00Z
2017-06-11T15:00:00Z,SD,0.98,82,5.3,57.4,18.4,1.1,1.86,2.12,7.6,20.49,95.12,2017-06-08,2017-06-11T16:00:00Z
2017-06-11T15:15:00Z,SD,0.93,72,5.3,57.2,18.5,1.1,1.94,2.22,7.6,27.15,100.9,2017-06-08,2017-06-11T16:15:00Z
2017-06-11T15:30:00Z,SD,0.88,84,5.3,57.3,18.6,1.2,2,2.27,7.6,26.94,104.59,2017-06-08,2017-06-11T16:30:00Z
2017-06-11T15:45:00Z,SD,0.83,75,5.3,57.2,18.7,1.2,2.06,2.34,7.6,34.85,108.88,2017-06-08,2017-06-11T16:45:00Z
2017-06-11T16:00:00Z,SD,0.78,66,5.3,57.2,18.8,1.2,2.1,2.38,7.6,32.81,112.99,2017-06-08,2017-06-11T17:00:00Z
2017-06-11T16:15:00Z,SD,0.74,69,5.2,56.9,18.9,1.2,2.14,2.43,7.6,37.36,116.46,2017-06-08,2017-06-11T17:15:00Z
2017-06-11T16:30:00Z,SD,0.7,60,5.3,57.1,18.9,1.3,2.18,2.46,7.5,38.78,120.61,2017-06-08,2017-06-11T17:30:00Z
2017-06-11T16:45:00Z,SD,0.67,59,5.3,57.9,18.9,1.3,2.21,2.49,7.5,46.62,123.53,2017-06-08,2017-06-11T17:45:00Z
2017-06-11T17:00:00Z,SD,0.63,61,5.5,59.8,19,1.3,2.22,2.51,7.5,44.29,125.29,2017-06-08,2017-06-11T18:00:00Z
2017-06-11T17:15:00Z,SD,0.61,55,5.7,62.4,19,1.3,2.22,2.51,7.5,53.48,126,2017-06-08,2017-06-11T18:15:00Z
2017-06-11T17:30:00Z,SD,0.58,63,5.9,64.6,19.2,1.3,2.23,2.51,7.5,56.24,126.99,2017-06-08,2017-06-11T18:30:00Z
2017-06-11T17:45:00Z,SD,0.58,59,6.1,67.1,19.3,1.3,2.25,2.52,7.5,62.14,127.98,2017-06-08,2017-06-11T18:45:00Z
2017-06-11T18:00:00Z,SD,0.58,54,6.3,69.3,19.5,1.3,2.27,2.53,7.5,67.79,128.78,2017-06-08,2017-06-11T19:00:00Z
2017-06-11T18:15:00Z,SD,0.61,53,6.4,70.6,19.6,1.3,2.28,2.54,7.5,66.62,130.06,2017-06-08,2017-06-11T19:15:00Z
2017-06-11T18:30:00Z,SD,0.66,50,6.3,69.8,19.6,1.3,2.28,2.54,7.5,61.65,131.21,2017-06-08,2017-06-11T19:30:00Z
2017-06-11T18:45:00Z,SD,0.72,50,6.5,71.3,19.9,1.3,2.3,2.54,7.5,60.66,131.58,2017-06-08,2017-06-11T19:45:00Z
2017-06-11T19:00:00Z,SD,0.81,58,6.1,67.4,19.7,1.3,2.28,2.54,7.5,63.84,130.41,2017-06-08,2017-06-11T20:00:00Z
2017-06-11T19:15:00Z,SD,0.9,59,6.5,71.8,19.6,1,1.77,1.97,7.7,8.66,96.81,2017-06-08,2017-06-11T20:15:00Z
2017-06-11T19:30:00Z,SD,1,60,6.5,71.4,19.4,1,1.72,1.92,7.7,7.1,91.16,2017-06-08,2017-06-11T20:30:00Z
2017-06-11T19:45:00Z,SD,1.1,65,6.6,72.1,19.4,1,1.69,1.89,7.7,6.63,88.52,2017-06-08,2017-06-11T20:45:00Z
2017-06-11T20:00:00Z,SD,1.2,72,6.7,73.3,19.6,1,1.67,1.86,7.7,6.6,85.74,2017-06-08,2017-06-11T21:00:00Z
2017-06-11T20:15:00Z,SD,1.31,64,6.7,73.3,19.5,0.9,1.64,1.83,7.7,6.23,83.31,2017-06-08,2017-06-11T21:15:00Z
2017-06-11T20:30:00Z,SD,1.42,72,6.7,73.7,19.5,0.9,1.61,1.8,7.7,6.22,79.73,2017-06-08,2017-06-11T21:30:00Z
2017-06-11T20:45:00Z,SD,1.52,77,6.8,74.6,19.5,0.9,1.59,1.77,7.7,6.02,77.93,2017-06-08,2017-06-11T21:45:00Z
2017-06-11T21:00:00Z,SD,1.61,71,6.9,76,19.6,0.9,1.54,1.72,7.7,6.05,75.13,2017-06-08,2017-06-11T22:00:00Z
2017-06-11T21:15:00Z,SD,1.7,85,7,77.4,19.7,0.8,1.5,1.66,7.7,5.82,71.99,2017-06-08,2017-06-11T22:15:00Z
2017-06-11T21:30:00Z,SD,1.78,86,7.1,78.3,19.8,0.8,1.47,1.63,7.7,5.92,70.38,2017-06-08,2017-06-11T22:30:00Z
2017-06-11T21:45:00Z,SD,1.85,77,7.2,79.3,19.9,0.8,1.43,1.59,7.7,5.79,68.91,2017-06-08,2017-06-11T22:45:00Z
2017-06-11T22:00:00Z,SD,1.91,78,7.2,79.9,20,0.8,1.4,1.55,7.7,5.65,67.99,2017-06-08,2017-06-11T23:00:00Z
2017-06-11T22:15:00Z,SD,1.96,77,7.3,80.7,20,0.8,1.37,1.51,7.7,5.52,66.83,2017-06-08,2017-06-11T23:15:00Z
2017-06-11T22:30:00Z,SD,2.01,72,7.4,81.4,20,0.7,1.33,1.47,7.7,5.62,65.4,2017-06-08,2017-06-11T23:30:00Z
2017-06-11T22:45:00Z,SD,2.04,75,7.4,81.4,20,0.7,1.31,1.45,7.7,5.56,64.63,2017-06-08,2017-06-11T23:45:00Z
2017-06-11T23:00:00Z,SD,2.08,70,7.4,81.8,20,0.7,1.3,1.43,7.7,5.56,64.79,2017-06-08,2017-06-12T00:00:00Z
2017-06-11T23:15:00Z,SD,2.09,70,7.4,81.6,20,0.7,1.3,1.43,7.7,5.52,65.91,2017-06-08,2017-06-12T00:15:00Z
2017-06-11T23:30:00Z,SD,2.09,70,7.4,81.6,19.9,0.7,1.3,1.44,7.7,5.32,66.15,2017-06-08,2017-06-12T00:30:00Z
2017-06-11T23:45:00Z,SD,2.08,75,7.3,80.4,19.9,0.7,1.31,1.45,7.7,6.11,65.68,2017-06-08,2017-06-12T00:45:00Z
2017-06-12T00:00:00Z,SD,2.07,69,7.3,80.5,19.9,0.7,1.31,1.45,7.7,6.11,66.44,2017-06-08,2017-06-12T01:00:00Z
2017-06-12T00:15:00Z,SD,2.03,73,7.3,79.9,19.8,0.7,1.32,1.46,7.7,6.08,66.55,2017-06-08,2017-06-12T01:15:00Z
2017-06-12T00:30:00Z,SD,2,76,7.2,79.4,19.8,0.8,1.35,1.5,7.7,5.98,68.05,2017-06-08,2017-06-12T01:30:00Z
2017-06-12T00:45:00Z,SD,1.97,70,7.2,79,19.8,0.8,1.37,1.52,7.7,5.8,69.59,2017-06-08,2017-06-12T01:45:00Z
2017-06-12T01:00:00Z,SD,1.94,70,7.1,78,19.8,0.8,1.39,1.55,7.7,6.05,70.54,2017-06-08,2017-06-12T02:00:00Z
2017-06-12T01:15:00Z,SD,1.9,73,7,77.2,19.8,0.8,1.43,1.59,7.7,6.69,72.49,2017-06-08,2017-06-12T02:15:00Z
2017-06-12T01:30:00Z,SD,1.84,69,6.9,76.2,19.8,0.8,1.51,1.67,7.7,7.11,76.92,2017-06-08,2017-06-12T02:30:00Z
2017-06-12T01:45:00Z,SD,1.77,64,6.8,75.3,19.8,0.9,1.52,1.69,7.7,7.37,77.61,2017-06-08,2017-06-12T02:45:00Z
2017-06-12T02:00:00Z,SD,1.7,67,6.8,75,19.7,0.9,1.52,1.69,7.7,7.14,77.71,2017-06-08,2017-06-12T03:00:00Z
2017-06-12T02:15:00Z,SD,1.64,65,6.7,74.1,19.7,0.9,1.53,1.7,7.7,7.23,77.63,2017-06-08,2017-06-12T03:15:00Z
2017-06-12T02:30:00Z,SD,1.58,100,6.7,73,19.6,0.9,1.57,1.75,7.7,7.73,80.21,2017-06-08,2017-06-12T03:30:00Z
2017-06-12T02:45:00Z,SD,1.52,72,6.5,71.5,19.6,0.9,1.58,1.76,7.7,8,80.84,2017-06-08,2017-06-12T03:45:00Z
2017-06-12T03:00:00Z,SD,1.47,69,6.4,69.9,19.6,0.9,1.6,1.78,7.7,8.44,81.49,2017-06-08,2017-06-12T04:00:00Z
2017-06-12T03:15:00Z,SD,1.42,65,6.3,68.7,19.6,0.9,1.62,1.81,7.7,9.18,83.41,2017-06-08,2017-06-12T04:15:00Z
2017-06-12T03:30:00Z,SD,1.38,67,6.2,67.9,19.6,0.9,1.64,1.83,7.7,9.61,84.99,2017-06-08,2017-06-12T04:30:00Z
2017-06-12T03:45:00Z,SD,1.36,66,6.1,67.1,19.6,0.9,1.66,1.85,7.7,10.16,86.19,2017-06-08,2017-06-12T04:45:00Z
2017-06-12T04:00:00Z,SD,1.34,66,6.1,66.6,19.6,1,1.67,1.86,7.7,8.88,87.04,2017-06-08,2017-06-12T05:00:00Z
2017-06-12T04:15:00Z,SD,1.34,65,6,66.1,19.5,1,1.67,1.86,7.7,8.56,86.98,2017-06-08,2017-06-12T05:15:00Z
2017-06-12T04:30:00Z,SD,1.35,66,5.9,64.6,19.5,1,1.66,1.86,7.7,9.34,86.43,2017-06-08,2017-06-12T05:30:00Z
2017-06-12T04:45:00Z,SD,1.37,62,5.9,64.6,19.5,0.9,1.66,1.85,7.7,9.39,86.1,2017-06-08,2017-06-12T05:45:00Z
2017-06-12T05:00:00Z,SD,1.39,62,6,65.7,19.4,0.9,1.64,1.83,7.7,8.26,86.71,2017-06-08,2017-06-12T06:00:00Z
2017-06-12T05:15:00Z,SD,1.43,58,6.7,73.4,19.4,0.9,1.58,1.77,7.7,6.23,85.65,2017-06-08,2017-06-12T06:15:00Z
2017-06-12T05:30:00Z,SD,1.47,58,6.8,74.8,19.4,0.9,1.54,1.73,7.7,6,83.57,2017-06-08,2017-06-12T06:30:00Z
2017-06-12T05:45:00Z,SD,1.52,59,6.9,75.3,19.4,0.9,1.52,1.71,7.7,5.73,82.63,2017-06-08,2017-06-12T06:45:00Z
2017-06-12T06:00:00Z,SD,1.57,71,6.9,75.6,19.4,0.8,1.5,1.68,7.7,5.62,80.79,2017-06-08,2017-06-12T07:00:00Z
2017-06-12T06:15:00Z,SD,1.64,60,7,76.1,19.5,0.8,1.48,1.65,7.7,5.57,79.53,2017-06-08,2017-06-12T07:15:00Z
2017-06-12T06:30:00Z,SD,1.7,59,7,76.3,19.5,0.8,1.47,1.64,7.7,5.5,78.88,2017-06-08,2017-06-12T07:30:00Z
2017-06-12T06:45:00Z,SD,1.75,70,7,77.2,19.5,0.8,1.43,1.59,7.7,5.47,76.32,2017-06-08,2017-06-12T07:45:00Z
2017-06-12T07:00:00Z,SD,1.81,60,7.1,77.4,19.5,0.8,1.41,1.57,7.7,5.41,74.73,2017-06-08,2017-06-12T08:00:00Z
2017-06-12T07:15:00Z,SD,1.88,58,7.2,78.3,19.5,0.8,1.38,1.54,7.7,5.4,72.7,2017-06-08,2017-06-12T08:15:00Z
2017-06-12T07:30:00Z,SD,1.94,62,7.2,78.4,19.6,0.8,1.36,1.52,7.7,5.23,71.6,2017-06-08,2017-06-12T08:30:00Z
