datetime,Depth,Turb,DO_mgl,DO_pct,Temp,SpCond,Sal,pH,Deployment,CondmS/cm,datetime_DLS,SiteName,ChlorophyllugL,fDOMQSU
2018-09-22T12:45:00Z,1.37,29,6.7,74.5,18.8,9.56,5.4,7.6,NA,NA,2018-09-22T13:45:00Z,FM,NA,NA
2018-09-22T13:00:00Z,1.34,28,6.7,74.1,18.9,9.57,5.4,7.6,NA,NA,2018-09-22T14:00:00Z,FM,NA,NA
2018-09-22T13:15:00Z,1.31,28,6.7,73.8,18.7,9.57,5.4,7.6,NA,NA,2018-09-22T14:15:00Z,FM,NA,NA
2018-09-22T13:30:00Z,1.28,30,6.6,73.4,18.7,9.59,5.4,7.6,NA,NA,2018-09-22T14:30:00Z,FM,NA,NA
2018-09-22T13:45:00Z,1.26,29,6.6,72.9,18.6,9.6,5.4,7.6,NA,NA,2018-09-22T14:45:00Z,FM,NA,NA
2018-09-22T14:00:00Z,1.23,32,6.6,72.4,18.5,9.61,5.4,7.6,NA,NA,2018-09-22T15:00:00Z,FM,NA,NA
2018-09-22T14:15:00Z,1.2,40,6.6,72.7,18.4,9.61,5.4,7.6,NA,NA,2018-09-22T15:15:00Z,FM,NA,NA
2018-09-22T14:30:00Z,1.17,30,6.7,73.4,18.4,9.63,5.4,7.6,NA,NA,2018-09-22T15:30:00Z,FM,NA,NA
2018-09-22T14:45:00Z,1.17,34,6.4,70.2,18.4,9.63,5.4,7.6,NA,NA,2018-09-22T15:45:00Z,FM,NA,NA
2018-09-22T15:00:00Z,1.18,27,6.6,72.1,18.4,9.63,5.4,7.6,NA,NA,2018-09-22T16:00:00Z,FM,NA,NA
2018-09-22T15:15:00Z,1.2,28,6.8,75.5,18.6,9.6,5.4,7.6,NA,NA,2018-09-22T16:15:00Z,FM,NA,NA
2018-09-22T15:30:00Z,1.25,28,7.1,78.4,18.7,9.58,5.4,7.6,NA,NA,2018-09-22T16:30:00Z,FM,NA,NA
2018-09-22T15:45:00Z,1.31,25,7.1,78.9,18.8,9.57,5.4,7.6,NA,NA,2018-09-22T16:45:00Z,FM,NA,NA
2018-09-22T16:00:00Z,1.39,21,6.7,74.7,19.4,9.48,5.3,7.6,NA,NA,2018-09-22T17:00:00Z,FM,NA,NA
2018-09-22T16:15:00Z,1.49,23,6.5,73.4,19.5,9.5,5.4,7.6,NA,NA,2018-09-22T17:15:00Z,FM,NA,NA
2018-09-22T16:30:00Z,1.58,19,6.5,73.6,19.6,9.52,5.4,7.6,NA,NA,2018-09-22T17:30:00Z,FM,NA,NA
2018-09-22T16:45:00Z,1.68,20,6.6,74.4,19.6,9.58,5.4,7.6,NA,NA,2018-09-22T17:45:00Z,FM,NA,NA
2018-09-22T17:00:00Z,1.78,21,7,78,19.4,9.57,5.4,7.6,NA,NA,2018-09-22T18:00:00Z,FM,NA,NA
2018-09-22T17:15:00Z,1.88,21,7.3,82.1,19.3,9.6,5.4,7.6,NA,NA,2018-09-22T18:15:00Z,FM,NA,NA
2018-09-22T17:30:00Z,1.98,27,7.5,83.6,19.3,9.57,5.4,7.6,NA,NA,2018-09-22T18:30:00Z,FM,NA,NA
2018-09-22T17:45:00Z,2.08,36,7.3,81.3,19.3,9.6,5.4,7.6,NA,NA,2018-09-22T18:45:00Z,FM,NA,NA
2018-09-22T18:00:00Z,2.16,41,7.5,84.1,19.4,9.5,5.4,7.5,NA,NA,2018-09-22T19:00:00Z,FM,NA,NA
2018-09-22T18:15:00Z,2.22,42,8.1,90.9,19.6,9.34,5.3,7.6,NA,NA,2018-09-22T19:15:00Z,FM,NA,NA
2018-09-22T18:30:00Z,2.29,95,8.4,94.4,19.8,9.27,5.2,7.6,NA,NA,2018-09-22T19:30:00Z,FM,NA,NA
2018-09-22T18:45:00Z,2.34,36,8.5,95.8,19.9,9.24,5.2,7.6,NA,NA,2018-09-22T19:45:00Z,FM,NA,NA
2018-09-22T19:00:00Z,2.38,34,8.4,95.2,20,9.24,5.2,7.6,NA,NA,2018-09-22T20:00:00Z,FM,NA,NA
2018-09-22T19:15:00Z,2.41,55,8.4,95.4,20,9.23,5.2,7.6,NA,NA,2018-09-22T20:15:00Z,FM,NA,NA
2018-09-22T19:30:00Z,2.44,22,8.5,96.3,20.1,9.23,5.2,7.6,NA,NA,2018-09-22T20:30:00Z,FM,NA,NA
2018-09-22T19:45:00Z,2.46,23,8.2,93.6,20.2,9.23,5.2,7.6,NA,NA,2018-09-22T20:45:00Z,FM,NA,NA
2018-09-22T20:00:00Z,2.46,19,8.3,94.3,20.2,9.23,5.2,7.6,NA,NA,2018-09-22T21:00:00Z,FM,NA,NA
2018-09-22T20:15:00Z,2.46,19,8.5,97,20.1,9.24,5.2,7.6,NA,NA,2018-09-22T21:15:00Z,FM,NA,NA
2018-09-22T20:30:00Z,2.46,20,8.6,97.2,20.1,9.24,5.2,7.6,NA,NA,2018-09-22T21:30:00Z,FM,NA,NA
2018-09-22T20:45:00Z,2.45,25,8.4,94.9,20,9.31,5.2,7.6,NA,NA,2018-09-22T21:45:00Z,FM,NA,NA
2018-09-22T21:00:00Z,2.43,22,8.4,95.9,20.1,9.3,5.2,7.6,NA,NA,2018-09-22T22:00:00Z,FM,NA,NA
2018-09-22T21:15:00Z,2.4,21,8.3,94.5,20.1,9.34,5.3,7.6,NA,NA,2018-09-22T22:15:00Z,FM,NA,NA
2018-09-22T21:30:00Z,2.37,19,8.3,94.7,20.1,9.36,5.3,7.6,NA,NA,2018-09-22T22:30:00Z,FM,NA,NA
2018-09-22T21:45:00Z,2.34,24,8.3,94.3,20.1,9.38,5.3,7.6,NA,NA,2018-09-22T22:45:00Z,FM,NA,NA
2018-09-22T22:00:00Z,2.3,23,8.7,99.4,20.5,9.35,5.3,7.7,NA,NA,2018-09-22T23:00:00Z,FM,NA,NA
2018-09-22T22:15:00Z,2.24,19,8.9,101.7,20.5,9.37,5.3,7.7,NA,NA,2018-09-22T23:15:00Z,FM,NA,NA
2018-09-22T22:30:00Z,2.17,20,8.7,99.4,20.6,9.48,5.3,7.7,NA,NA,2018-09-22T23:30:00Z,FM,NA,NA
2018-09-22T22:45:00Z,2.1,22,8.1,92.5,20.5,9.55,5.4,7.7,NA,NA,2018-09-22T23:45:00Z,FM,NA,NA
2018-09-22T23:00:00Z,2.02,19,8.1,92.8,20.7,9.58,5.4,7.7,NA,NA,2018-09-23T00:00:00Z,FM,NA,NA
2018-09-22T23:15:00Z,1.95,19,8,92,20.7,9.58,5.4,7.7,NA,NA,2018-09-23T00:15:00Z,FM,NA,NA
2018-09-22T23:30:00Z,1.87,21,7.8,89.3,20.6,9.59,5.4,7.7,NA,NA,2018-09-23T00:30:00Z,FM,NA,NA
2018-09-22T23:45:00Z,1.8,26,7.4,85.5,20.6,9.58,5.4,7.7,NA,NA,2018-09-23T00:45:00Z,FM,NA,NA
2018-09-23T00:00:00Z,1.73,35,7.3,84.2,20.7,9.58,5.4,7.7,NA,NA,2018-09-23T01:00:00Z,FM,NA,NA
2018-09-23T00:15:00Z,1.67,28,7.3,84.1,20.9,9.58,5.4,7.7,NA,NA,2018-09-23T01:15:00Z,FM,NA,NA
2018-09-23T00:30:00Z,1.61,32,7.3,84.4,21,9.58,5.4,7.7,NA,NA,2018-09-23T01:30:00Z,FM,NA,NA
2018-09-23T00:45:00Z,1.57,30,7.4,85.2,21,9.58,5.4,7.7,NA,NA,2018-09-23T01:45:00Z,FM,NA,NA
2018-09-23T01:00:00Z,1.54,30,7.4,85,20.8,9.58,5.4,7.7,NA,NA,2018-09-23T02:00:00Z,FM,NA,NA
2018-09-23T01:15:00Z,1.52,38,7.4,85.6,20.8,9.58,5.4,7.7,NA,NA,2018-09-23T02:15:00Z,FM,NA,NA
2018-09-23T01:30:00Z,1.51,32,7.4,85.7,20.8,9.58,5.4,7.7,NA,NA,2018-09-23T02:30:00Z,FM,NA,NA
2018-09-23T01:45:00Z,1.5,30,7.3,84.5,20.7,9.58,5.4,7.7,NA,NA,2018-09-23T02:45:00Z,FM,NA,NA
2018-09-23T02:00:00Z,1.49,27,7,80.3,20.7,9.58,5.4,7.7,NA,NA,2018-09-23T03:00:00Z,FM,NA,NA
2018-09-23T02:15:00Z,1.51,29,7.1,81.2,20.7,9.58,5.4,7.7,NA,NA,2018-09-23T03:15:00Z,FM,NA,NA
2018-09-23T02:30:00Z,1.53,27,7.4,85,20.5,9.57,5.4,7.7,NA,NA,2018-09-23T03:30:00Z,FM,NA,NA
2018-09-23T02:45:00Z,1.56,28,7.4,84.8,20.5,9.56,5.4,7.7,NA,NA,2018-09-23T03:45:00Z,FM,NA,NA
2018-09-23T03:00:00Z,1.6,26,7.5,86.3,20.4,9.55,5.4,7.7,NA,NA,2018-09-23T04:00:00Z,FM,NA,NA
2018-09-23T03:15:00Z,1.65,25,7.7,87.7,20.4,9.55,5.4,7.7,NA,NA,2018-09-23T04:15:00Z,FM,NA,NA
2018-09-23T03:30:00Z,1.71,24,7.7,88.4,20.3,9.54,5.4,7.7,NA,NA,2018-09-23T04:30:00Z,FM,NA,NA
2018-09-23T03:45:00Z,1.78,26,7.4,84.7,20.1,9.84,5.6,7.6,NA,NA,2018-09-23T04:45:00Z,FM,NA,NA
2018-09-23T04:00:00Z,1.85,24,7.1,80.7,19.9,9.81,5.5,7.6,NA,NA,2018-09-23T05:00:00Z,FM,NA,NA
2018-09-23T04:15:00Z,1.93,21,6.8,77,20,9.98,5.6,7.6,NA,NA,2018-09-23T05:15:00Z,FM,NA,NA
2018-09-23T04:30:00Z,2.01,20,6.8,77.3,20,10.01,5.7,7.6,NA,NA,2018-09-23T05:30:00Z,FM,NA,NA
2018-09-23T04:45:00Z,2.09,20,6.9,78.3,20,10.04,5.7,7.6,NA,NA,2018-09-23T05:45:00Z,FM,NA,NA
2018-09-23T05:00:00Z,2.17,19,7.1,81,20,9.87,5.6,7.6,NA,NA,2018-09-23T06:00:00Z,FM,NA,NA
2018-09-23T05:15:00Z,2.24,23,7.2,82.1,20.1,9.73,5.5,7.6,NA,NA,2018-09-23T06:15:00Z,FM,NA,NA
2018-09-23T05:30:00Z,2.31,23,7.3,82.6,20.2,9.6,5.4,7.6,NA,NA,2018-09-23T06:30:00Z,FM,NA,NA
2018-09-23T05:45:00Z,2.38,22,7.4,84.5,20.1,9.54,5.4,7.6,NA,NA,2018-09-23T06:45:00Z,FM,NA,NA
2018-09-23T06:00:00Z,2.44,21,8,90.4,20.1,9.44,5.3,7.6,NA,NA,2018-09-23T07:00:00Z,FM,NA,NA
2018-09-23T06:15:00Z,2.49,21,8.2,92.9,20.1,9.36,5.3,7.6,NA,NA,2018-09-23T07:15:00Z,FM,NA,NA
2018-09-23T06:30:00Z,2.54,19,8.4,94.8,20.1,9.34,5.3,7.6,NA,NA,2018-09-23T07:30:00Z,FM,NA,NA
2018-09-23T06:45:00Z,2.58,20,8.3,94.5,20.1,9.4,5.3,7.6,NA,NA,2018-09-23T07:45:00Z,FM,NA,NA
2018-09-23T07:00:00Z,2.6,18,8.2,92.9,20.1,9.43,5.3,7.6,NA,NA,2018-09-23T08:00:00Z,FM,NA,NA
2018-09-23T07:15:00Z,2.62,19,7.7,87,20,9.64,5.4,7.6,NA,NA,2018-09-23T08:15:00Z,FM,NA,NA
2018-09-23T07:30:00Z,2.63,17,7.4,84,20,9.74,5.5,7.6,NA,NA,2018-09-23T08:30:00Z,FM,NA,NA
2018-09-23T07:45:00Z,2.63,14,7,79.2,20,9.94,5.6,7.6,NA,NA,2018-09-23T08:45:00Z,FM,NA,NA
2018-09-23T08:00:00Z,2.62,15,7.4,83.8,20,9.83,5.6,7.6,NA,NA,2018-09-23T09:00:00Z,FM,NA,NA
2018-09-23T08:15:00Z,2.61,16,8.2,93.1,19.9,9.42,5.3,7.6,NA,NA,2018-09-23T09:15:00Z,FM,NA,NA
2018-09-23T08:30:00Z,2.58,18,8.2,92.3,19.8,9.4,5.3,7.6,NA,NA,2018-09-23T09:30:00Z,FM,NA,NA
2018-09-23T08:45:00Z,2.55,18,8.2,92.3,19.8,9.39,5.3,7.6,NA,NA,2018-09-23T09:45:00Z,FM,NA,NA
2018-09-23T09:00:00Z,2.51,18,8,90.6,19.7,9.39,5.3,7.6,NA,NA,2018-09-23T10:00:00Z,FM,NA,NA
2018-09-23T09:15:00Z,2.46,17,7.9,88.7,19.7,9.45,5.3,7.6,NA,NA,2018-09-23T10:15:00Z,FM,NA,NA
2018-09-23T09:30:00Z,2.39,18,7.6,85.2,19.7,9.53,5.4,7.6,NA,NA,2018-09-23T10:30:00Z,FM,NA,NA
2018-09-23T09:45:00Z,2.31,18,7.3,82.7,19.6,9.57,5.4,7.6,NA,NA,2018-09-23T10:45:00Z,FM,NA,NA
2018-09-23T10:00:00Z,2.23,18,7.2,80.7,19.5,9.68,5.5,7.6,NA,NA,2018-09-23T11:00:00Z,FM,NA,NA
2018-09-23T10:15:00Z,2.14,19,7,78.8,19.4,9.8,5.5,7.6,NA,NA,2018-09-23T11:15:00Z,FM,NA,NA
2018-09-23T10:30:00Z,2.05,20,6.9,77.2,19.4,9.9,5.6,7.6,NA,NA,2018-09-23T11:30:00Z,FM,NA,NA
2018-09-23T10:45:00Z,1.96,19,6.8,76.5,19.3,9.88,5.6,7.6,NA,NA,2018-09-23T11:45:00Z,FM,NA,NA
2018-09-23T11:00:00Z,1.87,22,6.8,76.4,19.3,9.84,5.6,7.6,NA,NA,2018-09-23T12:00:00Z,FM,NA,NA
2018-09-23T11:15:00Z,1.8,24,6.9,77.2,19.3,9.75,5.5,7.6,NA,NA,2018-09-23T12:15:00Z,FM,NA,NA
2018-09-23T11:30:00Z,1.72,26,7,77.8,19.3,9.68,5.5,7.6,NA,NA,2018-09-23T12:30:00Z,FM,NA,NA
2018-09-23T11:45:00Z,1.66,26,6.8,76.1,19.1,9.67,5.5,7.6,NA,NA,2018-09-23T12:45:00Z,FM,NA,NA
2018-09-23T12:00:00Z,1.6,24,6.8,76.3,19.2,9.63,5.4,7.6,NA,NA,2018-09-23T13:00:00Z,FM,NA,NA
2018-09-23T12:15:00Z,1.54,24,6.8,75.7,19.1,9.63,5.4,7.6,NA,NA,2018-09-23T13:15:00Z,FM,NA,NA
2018-09-23T12:30:00Z,1.48,26,6.8,75.4,19,9.63,5.4,7.6,NA,NA,2018-09-23T13:30:00Z,FM,NA,NA
2018-09-23T12:45:00Z,1.44,33,6.6,73.7,18.9,9.64,5.4,7.6,NA,NA,2018-09-23T13:45:00Z,FM,NA,NA
2018-09-23T13:00:00Z,1.41,31,6.6,73.4,18.9,9.64,5.4,7.6,NA,NA,2018-09-23T14:00:00Z,FM,NA,NA
2018-09-23T13:15:00Z,1.38,29,6.5,72.5,18.8,9.64,5.4,7.6,NA,NA,2018-09-23T14:15:00Z,FM,NA,NA
2018-09-23T13:30:00Z,1.35,29,6.5,72,18.7,9.65,5.5,7.6,NA,NA,2018-09-23T14:30:00Z,FM,NA,NA
2018-09-23T13:45:00Z,1.33,28,6.5,71.9,18.6,9.66,5.5,7.6,NA,NA,2018-09-23T14:45:00Z,FM,NA,NA
2018-09-23T14:00:00Z,1.3,29,6.5,72.2,18.6,9.66,5.5,7.6,NA,NA,2018-09-23T15:00:00Z,FM,NA,NA
2018-09-23T14:15:00Z,1.27,31,6.6,73.1,18.5,9.67,5.5,7.6,NA,NA,2018-09-23T15:15:00Z,FM,NA,NA
2018-09-23T14:30:00Z,1.24,33,6.6,72.4,18.5,9.67,5.5,7.6,NA,NA,2018-09-23T15:30:00Z,FM,NA,NA
2018-09-23T14:45:00Z,1.22,45,6.7,73.3,18.4,9.68,5.5,7.6,NA,NA,2018-09-23T15:45:00Z,FM,NA,NA
2018-09-23T15:00:00Z,1.21,35,6.7,73.6,18.4,9.69,5.5,7.6,NA,NA,2018-09-23T16:00:00Z,FM,NA,NA
2018-09-23T15:15:00Z,1.2,34,6.7,73.6,18.4,9.7,5.5,7.6,NA,NA,2018-09-23T16:15:00Z,FM,NA,NA
2018-09-23T15:30:00Z,1.2,33,6.7,73.8,18.4,9.69,5.5,7.6,NA,NA,2018-09-23T16:30:00Z,FM,NA,NA
2018-09-23T15:45:00Z,1.23,27,7.1,78.3,18.6,9.69,5.5,7.6,NA,NA,2018-09-23T16:45:00Z,FM,NA,NA
2018-09-23T16:00:00Z,1.27,29,7.1,78.9,18.8,9.67,5.5,7.6,NA,NA,2018-09-23T17:00:00Z,FM,NA,NA
2018-09-23T16:15:00Z,1.34,27,7.1,78.8,19.1,9.63,5.4,7.6,NA,NA,2018-09-23T17:15:00Z,FM,NA,NA
2018-09-23T16:30:00Z,1.42,22,6.8,76.3,19.4,9.57,5.4,7.7,NA,NA,2018-09-23T17:30:00Z,FM,NA,NA
2018-09-23T16:45:00Z,1.52,24,6.7,75.6,19.5,9.62,5.4,7.6,NA,NA,2018-09-23T17:45:00Z,FM,NA,NA
2018-09-23T17:00:00Z,1.62,23,6.8,76,19.6,9.64,5.4,7.6,NA,NA,2018-09-23T18:00:00Z,FM,NA,NA
2018-09-23T17:15:00Z,1.72,22,6.8,77,19.7,9.67,5.5,7.7,NA,NA,2018-09-23T18:15:00Z,FM,NA,NA
2018-09-23T17:30:00Z,1.82,22,7.1,79.2,19.5,9.65,5.4,7.7,NA,NA,2018-09-23T18:30:00Z,FM,NA,NA
2018-09-23T17:45:00Z,1.92,23,7.4,82.7,19.5,9.71,5.5,7.7,NA,NA,2018-09-23T18:45:00Z,FM,NA,NA
2018-09-23T18:00:00Z,2.02,28,7.3,82.2,19.4,9.69,5.5,7.6,NA,NA,2018-09-23T19:00:00Z,FM,NA,NA
2018-09-23T18:15:00Z,2.11,37,7.2,81.1,19.6,9.71,5.5,7.6,NA,NA,2018-09-23T19:15:00Z,FM,NA,NA
2018-09-23T18:30:00Z,2.19,55,7.4,83.3,19.7,9.67,5.5,7.6,NA,NA,2018-09-23T19:30:00Z,FM,NA,NA
2018-09-23T18:45:00Z,2.26,47,7.8,87.6,19.8,9.52,5.4,7.6,NA,NA,2018-09-23T19:45:00Z,FM,NA,NA
2018-09-23T19:00:00Z,2.33,64,8.1,91.5,20,9.42,5.3,7.6,NA,NA,2018-09-23T20:00:00Z,FM,NA,NA
2018-09-23T19:15:00Z,2.38,49,8.2,93.2,20.1,9.39,5.3,7.6,NA,NA,2018-09-23T20:15:00Z,FM,NA,NA
2018-09-23T19:30:00Z,2.42,38,8.2,93.7,20.2,9.39,5.3,7.6,NA,NA,2018-09-23T20:30:00Z,FM,NA,NA
2018-09-23T19:45:00Z,2.45,35,8.2,93.8,20.3,9.39,5.3,7.6,NA,NA,2018-09-23T20:45:00Z,FM,NA,NA
2018-09-23T20:00:00Z,2.47,25,8.3,94.4,20.3,9.39,5.3,7.6,NA,NA,2018-09-23T21:00:00Z,FM,NA,NA
2018-09-23T20:15:00Z,2.49,24,8.2,94.2,20.4,9.4,5.3,7.6,NA,NA,2018-09-23T21:15:00Z,FM,NA,NA
2018-09-23T20:30:00Z,2.51,22,8,90.8,20.4,9.41,5.3,7.5,NA,NA,2018-09-23T21:30:00Z,FM,NA,NA
2018-09-23T20:45:00Z,2.51,20,8.3,94.5,20.4,9.41,5.3,7.6,NA,NA,2018-09-23T21:45:00Z,FM,NA,NA
2018-09-23T21:00:00Z,2.49,22,8.3,95.2,20.3,9.4,5.3,7.6,NA,NA,2018-09-23T22:00:00Z,FM,NA,NA
2018-09-23T21:15:00Z,2.48,25,8,91.1,20.1,9.48,5.3,7.6,NA,NA,2018-09-23T22:15:00Z,FM,NA,NA
2018-09-23T21:30:00Z,2.46,25,7.8,88.4,20,9.52,5.4,7.6,NA,NA,2018-09-23T22:30:00Z,FM,NA,NA
2018-09-23T21:45:00Z,2.43,23,7.7,87.7,20.1,9.56,5.4,7.6,NA,NA,2018-09-23T22:45:00Z,FM,NA,NA
2018-09-23T22:00:00Z,2.39,23,7.7,87.1,20.1,9.58,5.4,7.6,NA,NA,2018-09-23T23:00:00Z,FM,NA,NA
2018-09-23T22:15:00Z,2.36,30,7.9,90.6,20.3,9.55,5.4,7.6,NA,NA,2018-09-23T23:15:00Z,FM,NA,NA
2018-09-23T22:30:00Z,2.3,24,8.3,95.2,20.6,9.51,5.4,7.6,NA,NA,2018-09-23T23:30:00Z,FM,NA,NA
2018-09-23T22:45:00Z,2.23,21,8.5,98.7,21,9.55,5.4,7.7,NA,NA,2018-09-23T23:45:00Z,FM,NA,NA
2018-09-23T23:00:00Z,2.16,22,7.9,91.4,20.7,9.67,5.5,7.7,NA,NA,2018-09-24T00:00:00Z,FM,NA,NA
2018-09-23T23:15:00Z,2.08,23,7.8,89.6,20.7,9.68,5.5,7.7,NA,NA,2018-09-24T00:15:00Z,FM,NA,NA
2018-09-23T23:30:00Z,2,21,7.7,89.1,20.6,9.69,5.5,7.7,NA,NA,2018-09-24T00:30:00Z,FM,NA,NA
2018-09-23T23:45:00Z,1.92,20,7.7,87.9,20.6,9.69,5.5,7.7,NA,NA,2018-09-24T00:45:00Z,FM,NA,NA
2018-09-24T00:00:00Z,1.84,24,7.4,85.1,20.6,9.69,5.5,7.7,NA,NA,2018-09-24T01:00:00Z,FM,NA,NA
2018-09-24T00:15:00Z,1.76,27,7.3,83.7,20.7,9.68,5.5,7.7,NA,NA,2018-09-24T01:15:00Z,FM,NA,NA
2018-09-24T00:30:00Z,1.69,28,7.2,83.2,20.8,9.67,5.5,7.7,NA,NA,2018-09-24T01:30:00Z,FM,NA,NA
2018-09-24T00:45:00Z,1.63,32,7.2,83.5,20.9,9.67,5.5,7.7,NA,NA,2018-09-24T01:45:00Z,FM,NA,NA
2018-09-24T01:00:00Z,1.57,25,7.3,84.2,21,9.68,5.5,7.7,NA,NA,2018-09-24T02:00:00Z,FM,NA,NA
2018-09-24T01:15:00Z,1.53,29,7.3,84.4,21,9.68,5.5,7.7,NA,NA,2018-09-24T02:15:00Z,FM,NA,NA
2018-09-24T01:30:00Z,1.49,31,7.3,84.3,20.9,9.68,5.5,7.7,NA,NA,2018-09-24T02:30:00Z,FM,NA,NA
2018-09-24T01:45:00Z,1.46,27,7.3,84.1,20.9,9.67,5.5,7.7,NA,NA,2018-09-24T02:45:00Z,FM,NA,NA
2018-09-24T02:00:00Z,1.44,28,7.3,84.2,20.8,9.68,5.5,7.7,NA,NA,2018-09-24T03:00:00Z,FM,NA,NA
2018-09-24T02:15:00Z,1.44,25,6.9,79.9,20.8,9.68,5.5,7.7,NA,NA,2018-09-24T03:15:00Z,FM,NA,NA
2018-09-24T02:30:00Z,1.43,29,7.1,81.5,20.8,9.68,5.5,7.7,NA,NA,2018-09-24T03:30:00Z,FM,NA,NA
2018-09-24T02:45:00Z,1.44,24,7,80.1,20.7,9.68,5.5,7.6,NA,NA,2018-09-24T03:45:00Z,FM,NA,NA
2018-09-24T03:00:00Z,1.45,26,7.2,82.6,20.6,9.67,5.5,7.7,NA,NA,2018-09-24T04:00:00Z,FM,NA,NA
2018-09-24T03:15:00Z,1.47,22,7.1,81.1,20.5,9.67,5.5,7.6,NA,NA,2018-09-24T04:15:00Z,FM,NA,NA
2018-09-24T03:30:00Z,1.5,21,7.1,81.1,20.4,9.67,5.5,7.6,NA,NA,2018-09-24T04:30:00Z,FM,NA,NA
2018-09-24T03:45:00Z,1.55,25,7.3,83.6,20.3,9.67,5.5,7.7,NA,NA,2018-09-24T04:45:00Z,FM,NA,NA
2018-09-24T04:00:00Z,1.59,22,7.7,87.1,20.2,9.65,5.4,7.7,NA,NA,2018-09-24T05:00:00Z,FM,NA,NA
2018-09-24T04:15:00Z,1.66,24,7.6,87.1,20.2,9.71,5.5,7.7,NA,NA,2018-09-24T05:15:00Z,FM,NA,NA
2018-09-24T04:30:00Z,1.74,22,7,78.8,19.9,9.89,5.6,7.6,NA,NA,2018-09-24T05:30:00Z,FM,NA,NA
2018-09-24T04:45:00Z,1.82,22,6.8,77.4,19.9,9.98,5.6,7.6,NA,NA,2018-09-24T05:45:00Z,FM,NA,NA
2018-09-24T05:00:00Z,1.91,21,6.8,77.6,19.9,10.05,5.7,7.6,NA,NA,2018-09-24T06:00:00Z,FM,NA,NA
2018-09-24T05:15:00Z,1.99,21,6.8,77.4,19.9,10.07,5.7,7.6,NA,NA,2018-09-24T06:15:00Z,FM,NA,NA
2018-09-24T05:30:00Z,2.07,20,6.9,78.1,19.9,10,5.7,7.6,NA,NA,2018-09-24T06:30:00Z,FM,NA,NA
2018-09-24T05:45:00Z,2.16,19,7.1,80.6,20,9.8,5.5,7.6,NA,NA,2018-09-24T06:45:00Z,FM,NA,NA
2018-09-24T06:00:00Z,2.24,27,7.1,80.7,20.1,9.66,5.5,7.6,NA,NA,2018-09-24T07:00:00Z,FM,NA,NA
2018-09-24T06:15:00Z,2.31,27,7.1,80.9,20.1,9.65,5.4,7.6,NA,NA,2018-09-24T07:15:00Z,FM,NA,NA
2018-09-24T06:30:00Z,2.38,36,7.4,84.2,20,9.57,5.4,7.6,NA,NA,2018-09-24T07:30:00Z,FM,NA,NA
2018-09-24T06:45:00Z,2.44,32,7.9,89.5,20.1,9.51,5.4,7.6,NA,NA,2018-09-24T07:45:00Z,FM,NA,NA
2018-09-24T07:00:00Z,2.49,34,8.1,91.5,20.1,9.49,5.4,7.6,NA,NA,2018-09-24T08:00:00Z,FM,NA,NA
2018-09-24T07:15:00Z,2.53,27,8.1,92.4,20.2,9.48,5.3,7.6,NA,NA,2018-09-24T08:15:00Z,FM,NA,NA
2018-09-24T07:30:00Z,2.57,25,8.1,92.1,20.2,9.49,5.3,7.6,NA,NA,2018-09-24T08:30:00Z,FM,NA,NA
2018-09-24T07:45:00Z,2.6,19,8,90.9,20.2,9.48,5.3,7.6,NA,NA,2018-09-24T08:45:00Z,FM,NA,NA
2018-09-24T08:00:00Z,2.61,19,7.9,90.1,20.2,9.48,5.3,7.5,NA,NA,2018-09-24T09:00:00Z,FM,NA,NA
2018-09-24T08:15:00Z,2.61,16,7.7,87.6,20.2,9.48,5.3,7.5,NA,NA,2018-09-24T09:15:00Z,FM,NA,NA
2018-09-24T08:30:00Z,2.61,17,7.9,89.5,20.2,9.48,5.3,7.6,NA,NA,2018-09-24T09:30:00Z,FM,NA,NA
2018-09-24T08:45:00Z,2.6,20,8,91.2,20.1,9.49,5.3,7.6,NA,NA,2018-09-24T09:45:00Z,FM,NA,NA
2018-09-24T09:00:00Z,2.59,25,8,90.9,20.1,9.49,5.3,7.6,NA,NA,2018-09-24T10:00:00Z,FM,NA,NA
2018-09-24T09:15:00Z,2.56,17,8,90.6,20,9.49,5.3,7.6,NA,NA,2018-09-24T10:15:00Z,FM,NA,NA
2018-09-24T09:30:00Z,2.53,20,7.9,89.1,19.9,9.51,5.4,7.6,NA,NA,2018-09-24T10:30:00Z,FM,NA,NA
2018-09-24T09:45:00Z,2.49,18,7.7,87.3,19.8,9.53,5.4,7.6,NA,NA,2018-09-24T10:45:00Z,FM,NA,NA
2018-09-24T10:00:00Z,2.43,17,7.6,85.4,19.7,9.55,5.4,7.6,NA,NA,2018-09-24T11:00:00Z,FM,NA,NA
2018-09-24T10:15:00Z,2.36,18,7.3,82.1,19.6,9.61,5.4,7.6,NA,NA,2018-09-24T11:15:00Z,FM,NA,NA
2018-09-24T10:30:00Z,2.28,19,7,79.2,19.6,9.69,5.5,7.6,NA,NA,2018-09-24T11:30:00Z,FM,NA,NA
2018-09-24T10:45:00Z,2.19,20,6.9,78,19.5,9.74,5.5,7.6,NA,NA,2018-09-24T11:45:00Z,FM,NA,NA
2018-09-24T11:00:00Z,2.11,20,6.9,76.8,19.4,9.81,5.5,7.6,NA,NA,2018-09-24T12:00:00Z,FM,NA,NA
