datetime,SiteName,Depth,Turb,DO_mgl,DO_pct,Temp,CondmS/cm,SpCond,Sal,pH,ChlorophyllugL,fDOMQSU,Deployment,datetime_DLS
2018-05-26T06:45:00Z,HL,2.28,79,7.2,77.1,17.9,2.73,3.16,1.7,7.9,6.11,120.37,2018-05-11,2018-05-26T07:45:00Z
2018-05-26T07:00:00Z,HL,2.29,81,7.2,77,17.9,2.76,3.2,1.7,7.9,5.75,119.91,2018-05-11,2018-05-26T08:00:00Z
2018-05-26T07:15:00Z,HL,2.29,69,7.2,77.2,17.9,2.78,3.22,1.7,7.9,5.74,120.15,2018-05-11,2018-05-26T08:15:00Z
2018-05-26T07:30:00Z,HL,2.28,62,7.2,76.6,17.9,2.79,3.23,1.7,7.9,5.63,121.13,2018-05-11,2018-05-26T08:30:00Z
2018-05-26T07:45:00Z,HL,2.26,68,6.4,68.5,17.9,2.79,3.23,1.7,7.8,5.48,123.08,2018-05-11,2018-05-26T08:45:00Z
2018-05-26T08:00:00Z,HL,2.23,82,7.1,76,17.9,2.8,3.23,1.7,7.9,5.64,119.83,2018-05-11,2018-05-26T09:00:00Z
2018-05-26T08:15:00Z,HL,2.19,78,7.2,76.6,17.9,2.79,3.22,1.7,7.9,5.78,117.72,2018-05-11,2018-05-26T09:15:00Z
2018-05-26T08:30:00Z,HL,2.13,74,7.2,76.4,17.9,2.76,3.2,1.7,7.9,5.69,119.98,2018-05-11,2018-05-26T09:30:00Z
2018-05-26T08:45:00Z,HL,2.06,73,7.2,76.5,17.8,2.72,3.16,1.7,7.9,5.86,119.07,2018-05-11,2018-05-26T09:45:00Z
2018-05-26T09:00:00Z,HL,1.98,77,7.2,76.4,17.8,2.7,3.13,1.6,7.9,5.98,116.92,2018-05-11,2018-05-26T10:00:00Z
2018-05-26T09:15:00Z,HL,1.89,93,7.2,76.3,17.8,2.67,3.1,1.6,7.9,6.13,115.32,2018-05-11,2018-05-26T10:15:00Z
2018-05-26T09:30:00Z,HL,1.79,87,7.2,76.3,17.8,2.65,3.08,1.6,7.9,6.23,116.47,2018-05-11,2018-05-26T10:30:00Z
2018-05-26T09:45:00Z,HL,1.69,80,7.2,76.2,17.7,2.63,3.06,1.6,7.9,6.39,117.27,2018-05-11,2018-05-26T10:45:00Z
2018-05-26T10:00:00Z,HL,1.58,99,7.2,76.1,17.7,2.61,3.04,1.6,7.9,6.51,119.94,2018-05-11,2018-05-26T11:00:00Z
2018-05-26T10:15:00Z,HL,1.48,93,7.2,75.9,17.7,2.6,3.03,1.6,7.9,6.74,120.18,2018-05-11,2018-05-26T11:15:00Z
2018-05-26T10:30:00Z,HL,1.38,88,7.1,75.3,17.6,2.59,3.02,1.6,7.9,7.09,122.22,2018-05-11,2018-05-26T11:30:00Z
2018-05-26T10:45:00Z,HL,1.28,97,7,74.5,17.6,2.59,3.02,1.6,7.9,7.05,123.6,2018-05-11,2018-05-26T11:45:00Z
2018-05-26T11:00:00Z,HL,1.2,95,7,74.5,17.5,2.58,3.01,1.6,7.9,7.3,125.81,2018-05-11,2018-05-26T12:00:00Z
2018-05-26T11:15:00Z,HL,1.12,88,7,74.1,17.5,2.59,3.02,1.6,7.9,7.55,127.97,2018-05-11,2018-05-26T12:15:00Z
2018-05-26T11:30:00Z,HL,1.05,80,7,73.7,17.5,2.61,3.04,1.6,7.9,7.64,130.45,2018-05-11,2018-05-26T12:30:00Z
2018-05-26T11:45:00Z,HL,1,79,6.9,72.6,17.4,2.62,3.07,1.6,7.9,7.75,132.8,2018-05-11,2018-05-26T12:45:00Z
2018-05-26T12:00:00Z,HL,0.95,79,6.8,71.8,17.3,2.64,3.09,1.6,7.9,7.98,136.44,2018-05-11,2018-05-26T13:00:00Z
2018-05-26T12:15:00Z,HL,0.9,85,6.8,71.2,17.2,2.66,3.12,1.6,7.9,8.11,139.36,2018-05-11,2018-05-26T13:15:00Z
2018-05-26T12:30:00Z,HL,0.87,69,6.7,70.7,17.2,2.67,3.14,1.6,7.9,8.22,146.18,2018-05-11,2018-05-26T13:30:00Z
2018-05-26T12:45:00Z,HL,0.84,66,6.7,70.1,17.1,2.68,3.15,1.7,7.8,7.99,148.86,2018-05-11,2018-05-26T13:45:00Z
2018-05-26T13:00:00Z,HL,0.81,72,6.6,69.5,17.1,2.69,3.17,1.7,7.8,7.95,150.84,2018-05-11,2018-05-26T14:00:00Z
2018-05-26T13:15:00Z,HL,0.78,65,6.6,69,17,2.7,3.18,1.7,7.8,8.21,155.21,2018-05-11,2018-05-26T14:15:00Z
2018-05-26T13:30:00Z,HL,0.75,51,6.6,68.6,17,2.7,3.19,1.7,7.8,8.22,158.43,2018-05-11,2018-05-26T14:30:00Z
2018-05-26T13:45:00Z,HL,0.72,51,6.5,68.3,17,2.71,3.2,1.7,7.8,8.02,160.26,2018-05-11,2018-05-26T14:45:00Z
2018-05-26T14:00:00Z,HL,0.69,54,6.5,67.7,16.9,2.71,3.2,1.7,7.8,8.22,159.85,2018-05-11,2018-05-26T15:00:00Z
2018-05-26T14:15:00Z,HL,0.67,56,6.5,67.7,16.9,2.71,3.21,1.7,7.8,8.05,163.48,2018-05-11,2018-05-26T15:15:00Z
2018-05-26T14:30:00Z,HL,0.66,48,6.4,67.2,16.9,2.72,3.21,1.7,7.8,8.06,164.72,2018-05-11,2018-05-26T15:30:00Z
2018-05-26T14:45:00Z,HL,0.66,44,6.4,66.8,16.9,2.72,3.22,1.7,7.8,7.83,166.94,2018-05-11,2018-05-26T15:45:00Z
2018-05-26T15:00:00Z,HL,0.68,38,6.1,63.7,16.9,2.72,3.22,1.7,7.8,7.96,159.2,2018-05-11,2018-05-26T16:00:00Z
2018-05-26T15:15:00Z,HL,0.72,50,6.5,67.6,17,2.73,3.22,1.7,7.8,8.01,164.53,2018-05-11,2018-05-26T16:15:00Z
2018-05-26T15:30:00Z,HL,0.79,46,6.5,67.5,17,2.72,3.21,1.7,7.8,7.82,165.6,2018-05-11,2018-05-26T16:30:00Z
2018-05-26T15:45:00Z,HL,0.88,49,6.5,67.4,17,2.71,3.2,1.7,7.8,7.87,163.98,2018-05-11,2018-05-26T16:45:00Z
2018-05-26T16:00:00Z,HL,0.98,56,6.6,68.9,17.2,2.71,3.19,1.7,7.8,7.63,160.1,2018-05-11,2018-05-26T17:00:00Z
2018-05-26T16:15:00Z,HL,1.09,63,6.7,69.9,17.3,2.69,3.16,1.7,7.9,7.59,150.16,2018-05-11,2018-05-26T17:15:00Z
2018-05-26T16:30:00Z,HL,1.19,81,6.8,71.6,17.4,2.64,3.09,1.6,7.9,7.71,143.22,2018-05-11,2018-05-26T17:30:00Z
2018-05-26T16:45:00Z,HL,1.3,88,6.9,73.2,17.6,2.62,3.05,1.6,7.9,7.91,134.69,2018-05-11,2018-05-26T17:45:00Z
2018-05-26T17:00:00Z,HL,1.4,77,6.9,73.2,17.7,2.58,3,1.6,8,7.53,132.69,2018-05-11,2018-05-26T18:00:00Z
2018-05-26T17:15:00Z,HL,1.49,86,6.9,73.2,17.7,2.57,2.99,1.6,8,7.18,130.23,2018-05-11,2018-05-26T18:15:00Z
2018-05-26T17:30:00Z,HL,1.58,89,6.9,73.4,17.7,2.57,2.99,1.6,8,7.17,127.63,2018-05-11,2018-05-26T18:30:00Z
2018-05-26T17:45:00Z,HL,1.67,84,7,74,17.8,2.58,3,1.6,8,7.12,126.38,2018-05-11,2018-05-26T18:45:00Z
2018-05-26T18:00:00Z,HL,1.75,88,7,74.3,17.8,2.59,3.01,1.6,7.9,6.94,126.77,2018-05-11,2018-05-26T19:00:00Z
2018-05-26T18:15:00Z,HL,1.82,88,7,74.5,17.8,2.61,3.02,1.6,7.9,6.84,126.41,2018-05-11,2018-05-26T19:15:00Z
2018-05-26T18:30:00Z,HL,1.88,78,7,74.7,17.9,2.62,3.04,1.6,7.9,6.77,124.58,2018-05-11,2018-05-26T19:30:00Z
2018-05-26T18:45:00Z,HL,1.92,80,7,74.8,17.9,2.64,3.05,1.6,7.9,6.76,124.72,2018-05-11,2018-05-26T19:45:00Z
2018-05-26T19:00:00Z,HL,1.96,82,7,75,17.9,2.65,3.06,1.6,7.9,6.76,125.1,2018-05-11,2018-05-26T20:00:00Z
2018-05-26T19:15:00Z,HL,1.98,73,7,75,18,2.66,3.07,1.6,7.9,6.76,125.74,2018-05-11,2018-05-26T20:15:00Z
2018-05-26T19:30:00Z,HL,1.99,77,7,74.9,18,2.67,3.08,1.6,7.9,6.46,127.08,2018-05-11,2018-05-26T20:30:00Z
2018-05-26T19:45:00Z,HL,1.99,65,7,74.6,18,2.68,3.09,1.6,7.9,6.33,129.1,2018-05-11,2018-05-26T20:45:00Z
2018-05-26T20:00:00Z,HL,1.98,61,6.7,71.6,18,2.69,3.1,1.6,7.9,5.91,131.27,2018-05-11,2018-05-26T21:00:00Z
2018-05-26T20:15:00Z,HL,1.95,63,6.9,73.9,18,2.68,3.1,1.6,7.9,6.33,129.96,2018-05-11,2018-05-26T21:15:00Z
2018-05-26T20:30:00Z,HL,1.91,61,7,74.7,18.1,2.68,3.09,1.6,7.9,6.23,130.97,2018-05-11,2018-05-26T21:30:00Z
2018-05-26T20:45:00Z,HL,1.87,60,7,75.2,18.2,2.68,3.08,1.6,7.9,6.3,131.97,2018-05-11,2018-05-26T21:45:00Z
2018-05-26T21:00:00Z,HL,1.82,65,7,75.5,18.4,2.68,3.07,1.6,7.9,6.79,130.61,2018-05-11,2018-05-26T22:00:00Z
2018-05-26T21:15:00Z,HL,1.76,62,7,75.8,18.4,2.68,3.06,1.6,7.9,6.64,131.24,2018-05-11,2018-05-26T22:15:00Z
2018-05-26T21:30:00Z,HL,1.69,57,7.1,75.9,18.4,2.67,3.05,1.6,7.9,6.8,132.72,2018-05-11,2018-05-26T22:30:00Z
2018-05-26T21:45:00Z,HL,1.62,65,7,74.8,18.3,2.65,3.04,1.6,7.9,6.56,129.65,2018-05-11,2018-05-26T22:45:00Z
2018-05-26T22:00:00Z,HL,1.54,71,7,74.7,18.2,2.64,3.03,1.6,7.9,6.57,129.63,2018-05-11,2018-05-26T23:00:00Z
2018-05-26T22:15:00Z,HL,1.46,70,7,74.7,18.3,2.63,3.02,1.6,7.9,6.75,128.4,2018-05-11,2018-05-26T23:15:00Z
2018-05-26T22:30:00Z,HL,1.37,81,6.9,74.2,18.3,2.63,3.02,1.6,7.9,6.9,129.34,2018-05-11,2018-05-26T23:30:00Z
2018-05-26T22:45:00Z,HL,1.29,73,6.9,73.7,18.4,2.63,3.01,1.6,7.9,6.96,128.99,2018-05-11,2018-05-26T23:45:00Z
2018-05-26T23:00:00Z,HL,1.21,70,6.9,73.9,18.4,2.63,3.01,1.6,7.9,7.24,130.55,2018-05-11,2018-05-27T00:00:00Z
2018-05-26T23:15:00Z,HL,1.14,73,6.8,73.7,18.4,2.64,3.02,1.6,7.9,7.13,132.46,2018-05-11,2018-05-27T00:15:00Z
2018-05-26T23:30:00Z,HL,1.06,66,6.8,73.5,18.5,2.66,3.04,1.6,7.9,7.35,134.16,2018-05-11,2018-05-27T00:30:00Z
2018-05-26T23:45:00Z,HL,1,69,6.8,73,18.5,2.68,3.06,1.6,7.9,7.32,135.98,2018-05-11,2018-05-27T00:45:00Z
2018-05-27T00:00:00Z,HL,0.94,80,6.7,72.2,18.5,2.71,3.1,1.6,7.9,7.9,139.32,2018-05-11,2018-05-27T01:00:00Z
2018-05-27T00:15:00Z,HL,0.89,69,6.6,71.2,18.4,2.74,3.13,1.6,7.8,7.93,145.62,2018-05-11,2018-05-27T01:15:00Z
2018-05-27T00:30:00Z,HL,0.86,54,6.5,70.4,18.4,2.76,3.16,1.7,7.8,8.08,149.27,2018-05-11,2018-05-27T01:30:00Z
2018-05-27T00:45:00Z,HL,0.83,62,6.5,69.8,18.4,2.77,3.18,1.7,7.8,7.72,152.97,2018-05-11,2018-05-27T01:45:00Z
2018-05-27T01:00:00Z,HL,0.82,54,6.4,69.2,18.4,2.79,3.19,1.7,7.8,8.14,157.45,2018-05-11,2018-05-27T02:00:00Z
2018-05-27T01:15:00Z,HL,0.82,50,6.4,68.6,18.4,2.79,3.2,1.7,7.8,8.1,160.13,2018-05-11,2018-05-27T02:15:00Z
2018-05-27T01:30:00Z,HL,0.82,46,6.3,68.3,18.4,2.8,3.21,1.7,7.8,8.23,164.21,2018-05-11,2018-05-27T02:30:00Z
2018-05-27T01:45:00Z,HL,0.84,43,5.7,60.8,18.4,2.8,3.21,1.7,7.8,7.66,163.3,2018-05-11,2018-05-27T02:45:00Z
2018-05-27T02:00:00Z,HL,0.86,42,6.4,69,18.3,2.79,3.2,1.7,7.8,8.24,163.59,2018-05-11,2018-05-27T03:00:00Z
2018-05-27T02:15:00Z,HL,0.9,44,6.5,69.4,18.4,2.79,3.19,1.7,7.8,8.23,163.62,2018-05-11,2018-05-27T03:15:00Z
2018-05-27T02:30:00Z,HL,0.94,43,6.4,69,18.4,2.78,3.19,1.7,7.8,8.32,163.79,2018-05-11,2018-05-27T03:30:00Z
2018-05-27T02:45:00Z,HL,1.01,52,6.4,69.2,18.4,2.78,3.18,1.7,7.8,8.09,160.96,2018-05-11,2018-05-27T03:45:00Z
2018-05-27T03:00:00Z,HL,1.08,57,6.6,70.5,18.4,2.76,3.16,1.7,7.8,8.1,156.16,2018-05-11,2018-05-27T04:00:00Z
2018-05-27T03:15:00Z,HL,1.17,68,6.8,72.9,18.6,2.74,3.13,1.6,7.9,8.01,144.54,2018-05-11,2018-05-27T04:15:00Z
2018-05-27T03:30:00Z,HL,1.25,72,6.8,74.1,18.7,2.73,3.1,1.6,7.9,8.11,134.59,2018-05-11,2018-05-27T04:30:00Z
2018-05-27T03:45:00Z,HL,1.35,66,7,75.8,18.8,2.69,3.06,1.6,7.9,7.89,133.87,2018-05-11,2018-05-27T04:45:00Z
2018-05-27T04:00:00Z,HL,1.45,73,7,76.2,18.8,2.67,3.03,1.6,7.9,7.84,130.29,2018-05-11,2018-05-27T05:00:00Z
2018-05-27T04:15:00Z,HL,1.56,72,7,76,18.8,2.66,3.01,1.6,8,7.52,129.57,2018-05-11,2018-05-27T05:15:00Z
2018-05-27T04:30:00Z,HL,1.66,75,7,75.5,18.8,2.66,3.01,1.6,7.9,7.15,127.43,2018-05-11,2018-05-27T05:30:00Z
2018-05-27T04:45:00Z,HL,1.75,80,7,75.5,18.8,2.67,3.03,1.6,7.9,6.73,126.06,2018-05-11,2018-05-27T05:45:00Z
2018-05-27T05:00:00Z,HL,1.84,75,7,75.3,18.7,2.67,3.04,1.6,7.9,6.84,124.68,2018-05-11,2018-05-27T06:00:00Z
2018-05-27T05:15:00Z,HL,1.92,80,7,75.3,18.6,2.69,3.06,1.6,7.9,6.67,123.36,2018-05-11,2018-05-27T06:15:00Z
2018-05-27T05:30:00Z,HL,1.99,92,7,75.3,18.6,2.7,3.08,1.6,7.9,6.52,121.16,2018-05-11,2018-05-27T06:30:00Z
2018-05-27T05:45:00Z,HL,2.06,82,7,75.5,18.5,2.71,3.1,1.6,7.9,6.16,121.17,2018-05-11,2018-05-27T06:45:00Z
2018-05-27T06:00:00Z,HL,2.12,83,7,75.4,18.5,2.73,3.11,1.6,7.9,6.32,120.8,2018-05-11,2018-05-27T07:00:00Z
2018-05-27T06:15:00Z,HL,2.17,82,7,75,18.5,2.74,3.13,1.6,7.9,6.3,119.88,2018-05-11,2018-05-27T07:15:00Z
2018-05-27T06:30:00Z,HL,2.21,79,7,75.1,18.4,2.77,3.16,1.7,7.9,6.09,118.48,2018-05-11,2018-05-27T07:30:00Z
2018-05-27T06:45:00Z,HL,2.24,77,7,75.1,18.4,2.79,3.19,1.7,7.9,6.1,118.78,2018-05-11,2018-05-27T07:45:00Z
2018-05-27T07:00:00Z,HL,2.26,77,7,74.9,18.4,2.81,3.21,1.7,7.9,5.93,117.93,2018-05-11,2018-05-27T08:00:00Z
2018-05-27T07:15:00Z,HL,2.27,82,6.9,74.6,18.4,2.84,3.24,1.7,7.8,5.86,116.72,2018-05-11,2018-05-27T08:15:00Z
2018-05-27T07:30:00Z,HL,2.28,77,7,74.9,18.4,2.86,3.28,1.7,7.8,5.67,115.98,2018-05-11,2018-05-27T08:30:00Z
2018-05-27T07:45:00Z,HL,2.29,83,7,74.9,18.4,2.87,3.29,1.7,7.8,5.76,117.27,2018-05-11,2018-05-27T08:45:00Z
2018-05-27T08:00:00Z,HL,2.28,71,7,74.8,18.4,2.88,3.3,1.7,7.8,5.66,118.67,2018-05-11,2018-05-27T09:00:00Z
2018-05-27T08:15:00Z,HL,2.26,62,7,74.9,18.3,2.88,3.3,1.7,7.8,5.7,121.46,2018-05-11,2018-05-27T09:15:00Z
2018-05-27T08:30:00Z,HL,2.24,62,6.7,72.2,18.3,2.88,3.3,1.7,7.8,5.75,122.96,2018-05-11,2018-05-27T09:30:00Z
2018-05-27T08:45:00Z,HL,2.21,72,7,74.8,18.4,2.88,3.3,1.7,7.8,5.63,119.34,2018-05-11,2018-05-27T09:45:00Z
2018-05-27T09:00:00Z,HL,2.15,71,7,74.9,18.3,2.86,3.28,1.7,7.8,5.51,120.04,2018-05-11,2018-05-27T10:00:00Z
2018-05-27T09:15:00Z,HL,2.08,72,7,74.7,18.3,2.85,3.27,1.7,7.8,5.6,116.01,2018-05-11,2018-05-27T10:15:00Z
2018-05-27T09:30:00Z,HL,2,88,7,74.6,18.3,2.82,3.23,1.7,7.8,5.75,112.58,2018-05-11,2018-05-27T10:30:00Z
2018-05-27T09:45:00Z,HL,1.91,102,6.9,74.5,18.3,2.78,3.19,1.7,7.9,5.91,114.42,2018-05-11,2018-05-27T10:45:00Z
2018-05-27T10:00:00Z,HL,1.81,88,6.9,74.2,18.3,2.75,3.16,1.7,7.9,6.15,113.56,2018-05-11,2018-05-27T11:00:00Z
2018-05-27T10:15:00Z,HL,1.71,111,6.9,74.1,18.3,2.73,3.13,1.6,7.9,6.26,114.17,2018-05-11,2018-05-27T11:15:00Z
2018-05-27T10:30:00Z,HL,1.6,88,6.9,74,18.3,2.7,3.1,1.6,7.9,6.48,116.97,2018-05-11,2018-05-27T11:30:00Z
2018-05-27T10:45:00Z,HL,1.5,85,6.9,73.9,18.3,2.69,3.08,1.6,7.9,6.59,119.12,2018-05-11,2018-05-27T11:45:00Z
2018-05-27T11:00:00Z,HL,1.39,89,6.8,73.4,18.3,2.68,3.07,1.6,7.9,6.75,119.35,2018-05-11,2018-05-27T12:00:00Z
2018-05-27T11:15:00Z,HL,1.29,98,6.8,72.7,18.2,2.67,3.06,1.6,7.9,6.91,121.02,2018-05-11,2018-05-27T12:15:00Z
2018-05-27T11:30:00Z,HL,1.21,100,6.8,72.7,18.2,2.66,3.06,1.6,7.9,7.11,121.95,2018-05-11,2018-05-27T12:30:00Z
2018-05-27T11:45:00Z,HL,1.13,84,6.8,72.4,18.2,2.66,3.05,1.6,7.9,7.4,125.35,2018-05-11,2018-05-27T12:45:00Z
2018-05-27T12:00:00Z,HL,1.06,89,6.7,71.7,18.1,2.66,3.07,1.6,7.9,7.42,126.53,2018-05-11,2018-05-27T13:00:00Z
2018-05-27T12:15:00Z,HL,1,90,6.7,71,18.1,2.68,3.09,1.6,7.9,7.71,131.13,2018-05-11,2018-05-27T13:15:00Z
2018-05-27T12:30:00Z,HL,0.94,74,6.6,70.3,18,2.69,3.11,1.6,7.9,7.56,133.95,2018-05-11,2018-05-27T13:30:00Z
2018-05-27T12:45:00Z,HL,0.9,76,6.5,69.5,17.9,2.71,3.13,1.6,7.8,7.9,139.6,2018-05-11,2018-05-27T13:45:00Z
2018-05-27T13:00:00Z,HL,0.86,72,6.5,68.9,17.9,2.72,3.15,1.7,7.8,7.65,143.53,2018-05-11,2018-05-27T14:00:00Z
2018-05-27T13:15:00Z,HL,0.82,74,6.4,68.1,17.8,2.74,3.17,1.7,7.8,7.8,146.82,2018-05-11,2018-05-27T14:15:00Z
2018-05-27T13:30:00Z,HL,0.78,64,6.4,67.6,17.8,2.75,3.18,1.7,7.8,7.98,149.85,2018-05-11,2018-05-27T14:30:00Z
2018-05-27T13:45:00Z,HL,0.74,57,6.3,67.3,17.8,2.76,3.2,1.7,7.8,8.12,152.5,2018-05-11,2018-05-27T14:45:00Z
2018-05-27T14:00:00Z,HL,0.71,57,6.3,67.1,17.8,2.76,3.21,1.7,7.8,7.74,152.66,2018-05-11,2018-05-27T15:00:00Z
2018-05-27T14:15:00Z,HL,0.66,61,6.3,66.6,17.8,2.77,3.22,1.7,7.8,7.91,156.32,2018-05-11,2018-05-27T15:15:00Z
2018-05-27T14:30:00Z,HL,0.63,61,6.2,66.2,17.8,2.78,3.22,1.7,7.8,7.98,153.44,2018-05-11,2018-05-27T15:30:00Z
2018-05-27T14:45:00Z,HL,0.59,55,6.2,66.1,17.8,2.79,3.23,1.7,7.8,7.95,158.47,2018-05-11,2018-05-27T15:45:00Z
2018-05-27T15:00:00Z,HL,0.56,55,6.2,65.7,17.8,2.79,3.24,1.7,7.8,8.01,160,2018-05-11,2018-05-27T16:00:00Z
2018-05-27T15:15:00Z,HL,0.55,56,6.2,65.7,17.8,2.8,3.24,1.7,7.8,7.7,160.96,2018-05-11,2018-05-27T16:15:00Z
2018-05-27T15:30:00Z,HL,0.54,50,6.1,64.7,17.8,2.8,3.25,1.7,7.8,8.29,162.14,2018-05-11,2018-05-27T16:30:00Z
2018-05-27T15:45:00Z,HL,0.56,49,6.1,65,18.1,2.82,3.25,1.7,7.8,8.02,163.87,2018-05-11,2018-05-27T16:45:00Z
2018-05-27T16:00:00Z,HL,0.6,50,6.2,66.4,18,2.81,3.24,1.7,7.8,8.05,161.84,2018-05-11,2018-05-27T17:00:00Z
2018-05-27T16:15:00Z,HL,0.67,48,6.2,66.2,18,2.8,3.23,1.7,7.8,7.85,163.71,2018-05-11,2018-05-27T17:15:00Z
2018-05-27T16:30:00Z,HL,0.77,53,6.1,65.3,17.9,2.79,3.23,1.7,7.8,7.57,163.8,2018-05-11,2018-05-27T17:30:00Z
2018-05-27T16:45:00Z,HL,0.87,60,6.3,66.9,18,2.79,3.22,1.7,7.8,7.69,157.33,2018-05-11,2018-05-27T17:45:00Z
2018-05-27T17:00:00Z,HL,0.98,74,6.3,68,18.1,2.78,3.2,1.7,7.8,7.59,151.42,2018-05-11,2018-05-27T18:00:00Z
2018-05-27T17:15:00Z,HL,1.09,74,6.6,70.7,18.3,2.74,3.14,1.6,7.8,8.11,142.93,2018-05-11,2018-05-27T18:15:00Z
2018-05-27T17:30:00Z,HL,1.2,81,6.7,72.2,18.4,2.7,3.09,1.6,7.9,8.33,131.68,2018-05-11,2018-05-27T18:30:00Z
2018-05-27T17:45:00Z,HL,1.3,95,6.7,72.6,18.6,2.66,3.03,1.6,7.9,8.08,126.92,2018-05-11,2018-05-27T18:45:00Z
2018-05-27T18:00:00Z,HL,1.4,99,6.7,71.9,18.6,2.62,2.99,1.6,7.9,7.5,123.33,2018-05-11,2018-05-27T19:00:00Z
2018-05-27T18:15:00Z,HL,1.5,102,6.7,72.5,18.7,2.64,3,1.6,7.9,7.23,122.33,2018-05-11,2018-05-27T19:15:00Z
2018-05-27T18:30:00Z,HL,1.6,80,6.7,73,18.7,2.66,3.02,1.6,7.9,7.09,122.37,2018-05-11,2018-05-27T19:30:00Z
2018-05-27T18:45:00Z,HL,1.68,80,6.8,73.4,18.8,2.68,3.04,1.6,7.9,7.04,123.81,2018-05-11,2018-05-27T19:45:00Z
2018-05-27T19:00:00Z,HL,1.76,90,6.8,73.5,18.8,2.7,3.07,1.6,7.9,6.84,120.54,2018-05-11,2018-05-27T20:00:00Z
2018-05-27T19:15:00Z,HL,1.82,89,6.8,73.7,18.8,2.72,3.08,1.6,7.9,6.71,121.1,2018-05-11,2018-05-27T20:15:00Z
2018-05-27T19:30:00Z,HL,1.88,99,6.8,73.7,18.8,2.74,3.1,1.6,7.9,6.61,118.78,2018-05-11,2018-05-27T20:30:00Z
2018-05-27T19:45:00Z,HL,1.92,86,6.8,73.6,18.9,2.76,3.12,1.6,7.9,6.43,118.57,2018-05-11,2018-05-27T20:45:00Z
2018-05-27T20:00:00Z,HL,1.95,75,6.8,73.6,18.9,2.77,3.14,1.6,7.9,6.52,119.65,2018-05-11,2018-05-27T21:00:00Z
2018-05-27T20:15:00Z,HL,1.96,89,6.7,73.2,19,2.79,3.15,1.6,7.9,6.46,122.03,2018-05-11,2018-05-27T21:15:00Z
2018-05-27T20:30:00Z,HL,1.96,73,6.8,74,19.1,2.8,3.16,1.7,7.9,6.61,124.2,2018-05-11,2018-05-27T21:30:00Z
2018-05-27T20:45:00Z,HL,1.95,85,6.4,69.4,19,2.8,3.16,1.7,7.8,5.81,121.01,2018-05-11,2018-05-27T21:45:00Z
2018-05-27T21:00:00Z,HL,1.94,65,6.7,72.5,19,2.81,3.17,1.7,7.8,6.25,126.26,2018-05-11,2018-05-27T22:00:00Z
2018-05-27T21:15:00Z,HL,1.91,64,6.8,73.8,19.1,2.81,3.16,1.7,7.9,6.14,127.6,2018-05-11,2018-05-27T22:15:00Z
2018-05-27T21:30:00Z,HL,1.88,62,6.8,74.3,19.2,2.81,3.16,1.7,7.9,6.22,128.48,2018-05-11,2018-05-27T22:30:00Z
2018-05-27T21:45:00Z,HL,1.84,62,6.8,73.6,19.1,2.79,3.14,1.6,7.9,5.99,127.48,2018-05-11,2018-05-27T22:45:00Z
2018-05-27T22:00:00Z,HL,1.79,55,6.9,76,19.7,2.83,3.15,1.6,7.9,6.92,130.11,2018-05-11,2018-05-27T23:00:00Z
2018-05-27T22:15:00Z,HL,1.73,57,6.8,75,19.5,2.81,3.14,1.6,7.9,6.76,128.81,2018-05-11,2018-05-27T23:15:00Z
2018-05-27T22:30:00Z,HL,1.67,57,6.9,76,19.6,2.78,3.1,1.6,7.9,6.76,131.91,2018-05-11,2018-05-27T23:30:00Z
2018-05-27T22:45:00Z,HL,1.6,54,6.9,76.3,19.7,2.78,3.1,1.6,7.9,6.87,133.29,2018-05-11,2018-05-27T23:45:00Z
2018-05-27T23:00:00Z,HL,1.53,68,6.8,74.3,19.4,2.76,3.09,1.6,7.9,6.34,128.92,2018-05-11,2018-05-28T00:00:00Z
2018-05-27T23:15:00Z,HL,1.46,70,6.8,74.3,19.4,2.75,3.07,1.6,7.9,6.51,128.25,2018-05-11,2018-05-28T00:15:00Z
2018-05-27T23:30:00Z,HL,1.38,62,6.8,74.4,19.5,2.74,3.06,1.6,7.9,6.67,128.62,2018-05-11,2018-05-28T00:30:00Z
2018-05-27T23:45:00Z,HL,1.31,74,6.7,73.7,19.5,2.74,3.06,1.6,7.9,6.74,129.47,2018-05-11,2018-05-28T00:45:00Z
2018-05-28T00:00:00Z,HL,1.23,67,6.7,73.4,19.6,2.73,3.05,1.6,7.9,6.82,130.38,2018-05-11,2018-05-28T01:00:00Z
2018-05-28T00:15:00Z,HL,1.16,67,6.7,73.7,19.6,2.73,3.04,1.6,7.9,7.01,131.12,2018-05-11,2018-05-28T01:15:00Z
2018-05-28T00:30:00Z,HL,1.09,65,6.7,73.5,19.7,2.73,3.04,1.6,7.9,7.25,133.76,2018-05-11,2018-05-28T01:30:00Z
2018-05-28T00:45:00Z,HL,1.03,71,6.7,73.6,19.7,2.74,3.05,1.6,7.9,7.51,134.32,2018-05-11,2018-05-28T01:45:00Z
2018-05-28T01:00:00Z,HL,0.99,77,6.6,73.3,19.7,2.77,3.08,1.6,7.9,7.71,137.71,2018-05-11,2018-05-28T02:00:00Z
2018-05-28T01:15:00Z,HL,0.95,67,6.6,72.8,19.7,2.79,3.1,1.6,7.8,7.84,140.86,2018-05-11,2018-05-28T02:15:00Z
