Date,Time,F_Record,Time(Fract.Sec),SiteName,FaultCode,Battery,Turb,F_Turb,ChlorophyllRFU,ChlorophyllugL,BGA-PCRFU,BGA-PCµg/L,Chlorophyllraw,BGA-PCraw,Temp,F_Temp,CondmS/cm,SpCond,F_SpCond,Sal,F_Sal,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,fDOMRFU,fDOMQSU,pH,F_pH,pHmV,WiperPosV,Depth,F_Depth
7/25/2018,9:45, ,0,<site>,0,5.6,25.16,0,1.9,7.62,0.29,0.33,1.73,-1.05,21.203,0,8.4821,9.1454,0,5.13,0,81.5,0,7.03,0,46.26,138.81,7.95,0,-72.4,1.2,0.89,0
7/25/2018,10:00, ,0,<site>,0,5.6,26.88,0,1.72,6.89,0.31,0.35,1.55,-1.03,21.299,0,8.5735,9.2257,0,5.18,0,83.8,0,7.21,0,14.2,42.63,7.97,0,-73.4,1.203,0.983,0
7/25/2018,10:15, ,0,<site>,0,5.6,30.97,0,1.72,6.88,0.29,0.34,1.55,-1.05,21.347,0,8.6701,9.3205,0,5.24,0,85,0,7.3,0,42.55,127.68,7.97,0,-73.6,1.205,1.081,0
7/25/2018,10:30, ,0,<site>,0,5.6,35.91,0,1.64,6.58,0.34,0.38,1.47,-1,21.333,0,8.7707,9.4312,0,5.3,0,84.8,0,7.29,0,41.17,123.54,7.97,0,-73.1,1.199,1.183,0
7/25/2018,10:45, ,0,<site>,0,5.6,41.04,0,1.6,6.42,0.34,0.38,1.43,-1,21.363,0,8.8444,9.5046,0,5.35,0,85,0,7.3,0,39.33,118.03,7.96,0,-73,1.195,1.285,0
7/25/2018,11:00, ,0,<site>,0,5.6,52.48,0,1.59,6.36,0.34,0.38,1.42,-1,21.43,0,8.9957,9.6539,0,5.44,0,85.9,0,7.35,0,36.48,109.47,7.96,0,-72.9,1.192,1.379,0
7/25/2018,11:15, ,0,<site>,0,5.6,51.8,0,1.62,6.5,0.34,0.38,1.45,-1,21.488,0,9.152,9.81,0,5.53,0,86.1,0,7.36,0,35.16,105.52,7.95,0,-72.4,1.19,1.477,0
7/25/2018,11:30, ,0,<site>,0,5.6,60.93,0,1.55,6.2,0.32,0.37,1.38,-1.02,21.571,0,9.3607,10.0168,0,5.66,0,86.5,0,7.38,0,33.72,101.2,7.95,0,-72,1.196,1.568,0
7/25/2018,11:45, ,0,<site>,0,5.6,64.3,0,1.56,6.25,0.33,0.37,1.39,-1.02,21.647,0,9.4894,10.1387,0,5.73,0,86.9,0,7.4,0,32.4,97.23,7.95,0,-72.1,1.204,1.652,0
7/25/2018,12:00, ,0,<site>,0,5.6,69.53,0,1.45,5.83,0.32,0.36,1.28,-1.02,21.761,0,9.7457,10.3884,0,5.88,0,88,0,7.47,0,29.43,88.31,7.95,0,-72.3,1.196,1.718,0
7/25/2018,12:15, ,0,<site>,0,5.6,57.7,0,1.46,5.87,0.36,0.4,1.3,-0.99,21.831,0,9.9037,10.5417,0,5.98,0,88.4,0,7.49,0,28.63,85.92,7.95,0,-72.3,1.192,1.78,0
7/25/2018,12:30, ,0,<site>,0,5.6,55.1,0,1.45,5.8,0.29,0.33,1.28,-1.05,21.892,0,10.0178,10.6501,0,6.04,0,88.9,0,7.52,0,28.63,85.92,7.95,0,-72.3,1.189,1.833,0
7/25/2018,12:45, ,0,<site>,0,5.6,46.08,0,1.42,5.69,0.26,0.3,1.25,-1.09,21.944,0,10.1148,10.7418,0,6.1,0,88.9,0,7.51,0,29.19,87.61,7.95,0,-72.2,1.195,1.872,0
7/25/2018,13:00, ,0,<site>,0,5.6,44.35,0,1.38,5.53,0.26,0.3,1.21,-1.08,21.998,0,10.2169,10.8384,0,6.16,0,89,0,7.51,0,29.5,88.53,7.95,0,-72.2,1.205,1.896,0
7/25/2018,13:15, ,0,<site>,0,5.6,43.78,0,1.41,5.65,0.24,0.28,1.24,-1.1,22.046,0,10.2883,10.9034,0,6.2,0,89.1,0,7.51,0,28.73,86.22,7.94,0,-72.1,1.198,1.916,0
7/25/2018,13:30, ,0,<site>,0,5.6,33.29,0,1.25,5.03,0.24,0.29,1.08,-1.1,22.074,0,10.332,10.9436,0,6.22,0,87,0,7.32,0,29.47,88.45,7.92,0,-70.8,1.192,1.921,0
7/25/2018,13:45, ,0,<site>,0,5.6,35.78,0,1.24,4.97,0.23,0.27,1.07,-1.11,22.096,0,10.366,10.9747,0,6.24,0,83.5,0,7.03,0,29.18,87.59,7.89,0,-68.9,1.189,1.915,0
7/25/2018,14:00, ,0,<site>,0,5.6,26.88,0,1.24,4.96,0.17,0.21,1.07,-1.17,22.119,0,10.4149,11.0215,0,6.27,0,87.1,0,7.33,0,30.13,90.42,7.92,0,-70.7,1.195,1.912,0
7/25/2018,14:15, ,0,<site>,0,5.6,23.3,0,1.18,4.73,0.14,0.19,1.01,-1.2,22.124,0,10.4388,11.0457,0,6.28,0,76.8,0,6.46,0,30.29,90.9,7.85,0,-66.2,1.205,1.896,0
7/25/2018,14:30, ,0,<site>,0,5.6,22.78,0,1.28,5.15,0.18,0.22,1.12,-1.16,22.104,0,10.3659,10.9729,0,6.24,0,86.2,0,7.26,0,31.2,93.63,7.92,0,-70.4,1.197,1.876,0
7/25/2018,14:45, ,0,<site>,0,5.6,22.02,0,1.29,5.17,0.18,0.22,1.12,-1.16,22.086,0,10.3234,10.9319,0,6.21,0,86.9,0,7.32,0,31.74,95.27,7.92,0,-70.7,1.192,1.849,0
7/25/2018,15:00, ,0,<site>,0,5.6,20.29,0,1.31,5.24,0.18,0.23,1.14,-1.16,22.081,0,10.2641,10.8703,0,6.18,0,86.6,0,7.3,0,32.21,96.66,7.92,0,-70.8,1.188,1.822,0
7/25/2018,15:15, ,0,<site>,0,5.6,19.44,0,1.27,5.1,0.17,0.21,1.1,-1.17,22.152,0,10.2266,10.8149,0,6.14,0,83.1,0,6.99,0,32.26,96.81,7.92,0,-70.5,1.193,1.798,0
7/25/2018,15:30, ,0,<site>,0,5.6,21.29,0,1.58,6.31,0.2,0.24,1.41,-1.14,22.377,0,10.1697,10.706,0,6.07,0,88.1,0,7.39,0,33.97,101.94,7.94,0,-71.6,1.202,1.765,0
7/25/2018,15:45, ,0,<site>,0,5.6,23.52,0,2.21,8.87,0.3,0.34,2.04,-1.04,22.847,0,9.8817,10.3054,0,5.83,0,92,0,7.65,0,37.6,112.84,7.97,0,-73.8,1.196,1.725,0
7/25/2018,16:00, ,0,<site>,0,5.6,27.85,0,2.44,9.78,0.33,0.37,2.27,-1.01,22.961,0,9.8011,10.1982,0,5.76,0,92.8,0,7.71,0,37.66,113.01,7.98,0,-74.4,1.195,1.679,0
7/25/2018,16:15, ,0,<site>,0,5.6,21.84,0,2.51,10.06,0.32,0.36,2.34,-1.02,23.107,0,9.7441,10.1097,0,5.71,0,93.8,0,7.77,0,38.99,117,7.99,0,-75,1.191,1.63,0
7/25/2018,16:30, ,0,<site>,0,5.6,21.95,0,2.64,10.56,0.34,0.38,2.47,-1,23.192,0,9.6972,10.044,0,5.67,0,94.7,0,7.83,0,39.41,118.28,8.01,0,-76,1.19,1.58,0
7/25/2018,16:45, ,0,<site>,0,5.6,23.9,0,2.65,10.6,0.33,0.37,2.48,-1.01,23.163,0,9.6618,10.0132,0,5.65,0,93.8,0,7.77,0,39.32,118.01,8,0,-75.7,1.19,1.523,0
7/25/2018,17:00, ,0,<site>,0,5.6,25.62,0,2.56,10.24,0.3,0.34,2.39,-1.04,23.109,0,9.6114,9.9716,0,5.62,0,93,0,7.71,0,38.99,117,8,0,-75.4,1.189,1.461,0
7/25/2018,17:15, ,0,<site>,0,5.6,26.54,0,2.49,9.99,0.32,0.36,2.32,-1.02,23.051,0,9.5025,9.8699,0,5.56,0,91.7,0,7.61,0,39.5,118.54,7.99,0,-75.2,1.196,1.401,0
7/25/2018,17:30, ,0,<site>,0,5.6,27.66,0,2.56,10.27,0.34,0.38,2.39,-1,23.074,0,9.446,9.8068,0,5.52,0,91.6,0,7.6,0,39.72,119.2,7.99,0,-75.1,1.205,1.338,0
7/25/2018,17:45, ,0,<site>,0,5.6,27.45,0,2.52,10.09,0.32,0.36,2.35,-1.02,23.124,0,9.4238,9.7741,0,5.5,0,91.8,0,7.61,0,40.16,120.53,7.99,0,-75.2,1.198,1.288,0
7/25/2018,18:00, ,0,<site>,0,5.6,27.62,0,2.62,10.49,0.34,0.38,2.45,-1,23.141,0,9.4081,9.7544,0,5.49,0,92,0,7.63,0,40.36,121.13,8,0,-75.3,1.195,1.24,0
7/25/2018,18:15, ,0,<site>,0,5.6,26.45,0,2.71,10.85,0.39,0.43,2.54,-0.95,23.181,0,9.3733,9.7106,0,5.46,0,91.7,0,7.6,0,41.03,123.13,8,0,-75.4,1.195,1.202,0
7/25/2018,18:30, ,0,<site>,0,5.6,25.64,0,2.57,10.3,0.31,0.36,2.4,-1.03,23.218,0,9.3399,9.6689,0,5.44,0,87.8,0,7.27,0,41.89,125.71,7.98,0,-74.4,1.192,1.185,0
7/25/2018,18:45, ,0,<site>,0,5.6,24.48,0,2.66,10.66,0.32,0.36,2.49,-1.02,23.171,0,9.3279,9.6655,0,5.44,0,87.6,0,7.26,0,42.19,126.59,7.98,0,-74.3,1.189,1.175,0
7/25/2018,19:00, ,0,<site>,0,5.6,20.51,0,2.18,8.73,0.29,0.33,2.01,-1.05,23.128,0,9.3219,9.6675,0,5.44,0,81.3,0,6.75,0,43.33,130.03,7.93,0,-71.6,1.194,1.177,0
7/25/2018,19:15, ,0,<site>,0,5.6,32.69,0,2.39,9.57,0.35,0.4,2.22,-0.99,22.873,0,9.3137,9.7081,0,5.46,0,88,0,7.33,0,39.58,118.79,7.98,0,-74.3,1.202,1.194,0
7/25/2018,19:30, ,0,<site>,0,5.6,23.47,0,1.8,7.2,0.27,0.31,1.63,-1.07,22.138,0,9.1863,9.7175,0,5.47,0,88.2,0,7.45,0,41.73,125.24,7.98,0,-74.3,1.206,1.227,0
7/25/2018,19:45, ,0,<site>,0,5.6,19.05,0,1.6,6.42,0.24,0.29,1.43,-1.1,22.044,0,9.192,9.742,0,5.49,0,88.2,0,7.46,0,41.94,125.85,7.98,0,-74,1.196,1.281,0
7/25/2018,20:00, ,0,<site>,0,5.6,21.54,0,1.61,6.45,0.25,0.29,1.44,-1.09,22.094,0,9.3196,9.8673,0,5.56,0,88.4,0,7.47,0,40.96,122.92,7.97,0,-73.7,1.188,1.345,0
7/25/2018,20:15, ,0,<site>,0,5.6,21.62,0,1.58,6.35,0.24,0.28,1.41,-1.1,22.097,0,9.4101,9.9624,0,5.62,0,88.9,0,7.51,0,40,120.03,7.97,0,-73.8,1.192,1.41,0
7/25/2018,20:30, ,0,<site>,0,5.6,22.98,0,1.57,6.28,0.23,0.27,1.4,-1.11,22.068,0,9.4733,10.0352,0,5.67,0,89.2,0,7.54,0,39.24,117.76,7.98,0,-74,1.202,1.482,0
7/25/2018,20:45, ,0,<site>,0,5.6,25.61,0,1.55,6.22,0.24,0.28,1.38,-1.11,22.114,0,9.6274,10.1889,0,5.76,0,89.7,0,7.57,0,37.14,111.46,7.97,0,-73.8,1.198,1.56,0
7/25/2018,21:00, ,0,<site>,0,5.6,30.3,0,1.48,5.94,0.28,0.32,1.31,-1.06,22.182,0,9.818,10.3765,0,5.87,0,89.9,0,7.57,0,34.64,103.96,7.97,0,-73.4,1.192,1.64,0
7/25/2018,21:15, ,0,<site>,0,5.6,31.69,0,1.46,5.85,0.27,0.32,1.29,-1.07,22.191,0,9.9568,10.5213,0,5.96,0,90,0,7.58,0,33.37,100.13,7.97,0,-73.4,1.189,1.716,0
7/25/2018,21:30, ,0,<site>,0,5.6,33.31,0,1.43,5.73,0.24,0.29,1.26,-1.1,22.176,0,10.0464,10.6192,0,6.02,0,90.3,0,7.6,0,32.22,96.7,7.97,0,-73.5,1.19,1.788,0
7/25/2018,21:45, ,0,<site>,0,5.6,41.54,0,1.34,5.38,0.27,0.32,1.17,-1.07,22.249,0,10.2342,10.8018,0,6.13,0,90.7,0,7.61,0,29.36,88.12,7.96,0,-73.3,1.188,1.864,0
7/25/2018,22:00, ,0,<site>,0,5.6,40,0,1.34,5.36,0.27,0.31,1.17,-1.07,22.277,0,10.4122,10.9836,0,6.24,0,91.1,0,7.64,0,28.31,84.97,7.96,0,-73.2,1.192,1.943,0
7/25/2018,22:15, ,0,<site>,0,5.6,38.23,0,1.35,5.4,0.28,0.32,1.18,-1.06,22.282,0,10.507,11.0823,0,6.3,0,91.3,0,7.65,0,27.79,83.4,7.96,0,-73.1,1.206,2.01,0
7/25/2018,22:30, ,0,<site>,0,5.6,41.07,0,1.39,5.58,0.35,0.39,1.22,-0.99,22.301,0,10.5896,11.1652,0,6.35,0,91.4,0,7.66,0,27.23,81.74,7.96,0,-73,1.203,2.067,0
7/25/2018,22:45, ,0,<site>,0,5.6,40.07,0,1.32,5.28,0.28,0.33,1.15,-1.06,22.354,0,10.7568,11.3293,0,6.45,0,91.8,0,7.68,0,26.01,78.07,7.96,0,-72.9,1.188,2.124,0
7/25/2018,23:00, ,0,<site>,0,5.6,44.85,0,1.28,5.14,0.27,0.31,1.11,-1.07,22.374,0,10.8557,11.4289,0,6.52,0,91.9,0,7.68,0,25.96,77.92,7.96,0,-72.8,1.196,2.174,0
7/25/2018,23:15, ,0,<site>,0,5.6,36.99,0,1.28,5.14,0.29,0.33,1.11,-1.05,22.374,0,10.8945,11.4697,0,6.54,0,91.7,0,7.67,0,25.26,75.81,7.95,0,-72.6,1.207,2.216,0
7/25/2018,23:30, ,0,<site>,0,5.6,34.8,0,1.27,5.09,0.26,0.3,1.1,-1.08,22.361,0,11.0919,11.6806,0,6.67,0,92.1,0,7.7,0,24.45,73.37,7.95,0,-72.4,1.195,2.248,0
7/25/2018,23:45, ,0,<site>,0,5.6,27.77,0,1.26,5.05,0.22,0.26,1.09,-1.12,22.335,0,11.2164,11.8181,0,6.76,0,92,0,7.69,0,23.65,70.98,7.94,0,-72.1,1.196,2.274,0
7/26/2018,0:00, ,0,<site>,0,5.6,50.51,0,1.2,4.81,0.24,0.28,1.03,-1.1,22.329,0,11.3395,11.9489,0,6.84,0,91.8,0,7.66,0,23.1,69.33,7.94,0,-71.7,1.198,2.294,0
7/26/2018,0:15, ,0,<site>,0,5.6,22.25,0,1.14,4.57,0.2,0.25,0.97,-1.14,22.314,0,11.4359,12.0543,0,6.9,0,92,0,7.68,0,22.42,67.29,7.93,0,-71.1,1.196,2.307,0
7/26/2018,0:30, ,0,<site>,0,5.6,26.68,0,1.22,4.88,0.2,0.24,1.05,-1.14,22.298,0,11.4943,12.1197,0,6.94,0,90.3,0,7.54,0,22.25,66.8,7.92,0,-70.6,1.195,2.314,0
7/26/2018,0:45, ,0,<site>,0,5.6,15.51,0,1.05,4.21,0.18,0.22,0.88,-1.16,22.275,0,11.5118,12.1437,0,6.96,0,89.3,0,7.46,0,22.56,67.71,7.91,0,-70,1.194,2.315,0
7/26/2018,1:00, ,0,<site>,0,5.6,20.18,0,1.11,4.44,0.17,0.21,0.94,-1.17,22.256,0,11.5232,12.1605,0,6.97,0,89.4,0,7.47,0,22.11,66.37,7.91,0,-70.2,1.194,2.309,0
7/26/2018,1:15, ,0,<site>,0,5.6,21.87,0,1.15,4.61,0.2,0.24,0.98,-1.15,22.199,0,11.4966,12.1465,0,6.96,0,86,0,7.2,0,22.8,68.42,7.89,0,-68.8,1.19,2.295,0
7/26/2018,1:30, ,0,<site>,0,5.6,21.58,0,1.03,4.13,0.21,0.25,0.86,-1.13,22.134,0,11.354,12.0116,0,6.88,0,82.6,0,6.93,0,22.82,68.5,7.85,0,-66.5,1.196,2.276,0
7/26/2018,1:45, ,0,<site>,0,5.6,15.55,0,1.05,4.23,0.22,0.26,0.88,-1.13,22.167,0,11.3802,12.0311,0,6.89,0,88,0,7.37,0,24.17,72.53,7.9,0,-69.3,1.207,2.249,0
7/26/2018,2:00, ,0,<site>,0,5.6,19.04,0,1.19,4.76,0.22,0.26,1.02,-1.12,22.075,0,11.1797,11.8412,0,6.77,0,89,0,7.47,0,25.5,76.54,7.92,0,-70.3,1.201,2.208,0
7/26/2018,2:15, ,0,<site>,0,5.6,17.89,0,1.31,5.25,0.17,0.21,1.14,-1.17,21.865,0,10.8061,11.4943,0,6.56,0,88.7,0,7.49,0,27.73,83.21,7.93,0,-70.8,1.194,2.161,0
7/26/2018,2:30, ,0,<site>,0,5.6,18.54,0,1.43,5.72,0.23,0.27,1.26,-1.11,21.708,0,10.4777,11.1807,0,6.37,0,88.3,0,7.48,0,30.71,92.17,7.93,0,-71.4,1.189,2.102,0
7/26/2018,2:45, ,0,<site>,0,5.6,20.59,0,1.44,5.79,0.26,0.3,1.27,-1.08,21.564,0,10.2596,10.9801,0,6.25,0,87.8,0,7.47,0,32,96.03,7.95,0,-72.1,1.19,2.033,0
7/26/2018,3:00, ,0,<site>,0,5.6,21.57,0,1.46,5.85,0.24,0.28,1.29,-1.1,21.446,0,10.0793,10.8134,0,6.14,0,87,0,7.42,0,32.95,98.89,7.95,0,-72,1.2,1.954,0
7/26/2018,3:15, ,0,<site>,0,5.6,23.28,0,1.45,5.8,0.25,0.29,1.28,-1.09,21.433,0,10.0293,10.7624,0,6.11,0,86.4,0,7.37,0,32.97,98.94,7.94,0,-71.5,1.199,1.869,0
7/26/2018,3:30, ,0,<site>,0,5.6,24.68,0,1.41,5.66,0.26,0.3,1.24,-1.08,21.422,0,10.0155,10.7502,0,6.11,0,86.1,0,7.35,0,32.78,98.39,7.93,0,-71.1,1.197,1.775,0
7/26/2018,3:45, ,0,<site>,0,5.6,27.62,0,1.51,6.05,0.28,0.32,1.34,-1.06,21.311,0,9.8946,10.6446,0,6.04,0,85.3,0,7.3,0,33.71,101.16,7.93,0,-71.1,1.199,1.683,0
7/26/2018,4:00, ,0,<site>,0,5.6,27.41,0,1.64,6.58,0.33,0.37,1.47,-1.01,21.147,0,9.6801,10.4491,0,5.92,0,84,0,7.22,0,35.06,105.23,7.93,0,-71.2,1.2,1.592,0
7/26/2018,4:15, ,0,<site>,0,5.6,31.11,0,1.74,6.98,0.36,0.4,1.57,-0.98,20.985,0,9.5144,10.3046,0,5.84,0,83.4,0,7.19,0,36.03,108.13,7.94,0,-71.3,1.2,1.503,0
7/26/2018,4:30, ,0,<site>,0,5.6,31.96,0,1.91,7.64,0.37,0.41,1.74,-0.97,20.773,0,9.3205,10.1392,0,5.74,0,82.7,0,7.16,0,36.8,110.43,7.94,0,-71.7,1.202,1.419,0
7/26/2018,4:45, ,0,<site>,0,5.6,32.45,0,2.11,8.47,0.37,0.41,1.94,-0.97,20.688,0,9.1843,10.0086,0,5.66,0,81.9,0,7.11,0,38.6,115.82,7.94,0,-71.7,1.203,1.346,0
7/26/2018,5:00, ,0,<site>,0,5.6,39.15,0,2.28,9.14,0.43,0.47,2.11,-0.91,20.629,0,9.0886,9.9164,0,5.6,0,80.9,0,7.03,0,39.17,117.54,7.94,0,-71.5,1.204,1.273,0
7/26/2018,5:15, ,0,<site>,0,5.6,35.9,0,2.47,9.88,0.45,0.49,2.3,-0.89,20.586,0,8.9871,9.8145,0,5.54,0,80.1,0,6.97,0,40.18,120.58,7.94,0,-71.5,1.206,1.207,0
7/26/2018,5:30, ,0,<site>,0,5.6,38,0,2.91,11.66,0.47,0.51,2.74,-0.87,20.55,0,8.9249,9.754,0,5.5,0,79.5,0,6.92,0,40.99,123,7.93,0,-71.1,1.206,1.154,0
7/26/2018,5:45, ,0,<site>,0,5.6,40.92,0,2.98,11.93,0.51,0.56,2.81,-0.83,20.519,0,8.8586,9.6877,0,5.46,0,78.3,0,6.83,0,41.74,125.25,7.93,0,-70.7,1.206,1.104,0
7/26/2018,6:00, ,0,<site>,0,5.6,36.43,0,3.44,13.79,0.58,0.62,3.27,-0.76,20.475,0,8.7932,9.6251,0,5.43,0,77.3,0,6.74,0,42.64,127.95,7.92,0,-70.5,1.197,1.067,0
7/26/2018,6:15, ,0,<site>,0,5.6,40.22,0,3.58,14.33,0.56,0.6,3.41,-0.79,20.456,0,8.7342,9.5644,0,5.39,0,76.2,0,6.66,0,43.56,130.72,7.92,0,-70,1.196,1.027,0
7/26/2018,6:30, ,0,<site>,0,5.6,36.25,0,3.92,15.69,0.64,0.68,3.75,-0.7,20.415,0,8.6622,9.4936,0,5.35,0,76,0,6.64,0,44.33,133.03,7.91,0,-69.8,1.2,0.987,0
7/26/2018,6:45, ,0,<site>,0,5.6,43.71,0,4.33,17.34,0.66,0.7,4.16,-0.68,20.382,0,8.5942,9.4256,0,5.3,0,75,0,6.56,0,45.21,135.67,7.91,0,-69.4,1.201,0.95,0
7/26/2018,7:00, ,0,<site>,0,5.6,43.49,0,4.68,18.72,0.7,0.74,4.51,-0.64,20.357,0,8.5341,9.3645,0,5.27,0,74.2,0,6.49,0,45.3,135.95,7.9,0,-69.1,1.203,0.917,0
7/26/2018,7:15, ,0,<site>,0,5.6,44.91,0,5.01,20.04,0.78,0.83,4.84,-0.56,20.328,0,8.4714,9.3013,0,5.23,0,73.7,0,6.46,0,46.06,138.22,7.89,0,-68.7,1.201,0.875,0
7/26/2018,7:30, ,0,<site>,0,5.6,49.92,0,5.51,22.03,0.8,0.85,5.34,-0.54,20.317,0,8.4071,9.233,0,5.19,0,73.2,0,6.41,0,46.34,139.06,7.89,0,-68.3,1.201,0.832,0
7/26/2018,7:45, ,0,<site>,0,5.6,52.11,0,5.82,23.3,0.89,0.93,5.65,-0.45,20.308,0,8.3476,9.1693,0,5.15,0,71.5,0,6.27,0,46.87,140.63,7.87,0,-67.5,1.202,0.788,0
7/26/2018,8:00, ,0,<site>,0,5.6,53.15,0,6.28,25.14,0.9,0.94,6.11,-0.44,20.317,0,8.2807,9.0941,0,5.11,0,70.1,0,6.15,0,47.62,142.88,7.86,0,-66.8,1.201,0.746,0
7/26/2018,8:15, ,0,<site>,0,5.6,56.17,0,6.75,27.03,1,1.04,6.58,-0.34,20.359,0,8.2177,9.0169,0,5.06,0,68.4,0,6,0,48.34,145.07,7.85,0,-65.9,1.202,0.71,0
7/26/2018,8:30, ,0,<site>,0,5.6,54.51,0,7.13,28.55,1.05,1.09,6.96,-0.29,20.319,0,8.1561,8.9569,0,5.02,0,66.8,0,5.86,0,48.78,146.38,7.84,0,-65.3,1.203,0.676,0
7/26/2018,8:45, ,0,<site>,0,5.6,50.8,0,7.42,29.71,1.06,1.11,7.25,-0.28,20.291,0,8.1272,8.9304,0,5.01,0,67,0,5.88,0,48.99,147.02,7.84,0,-65.4,1.206,0.648,0
7/26/2018,9:00, ,0,<site>,0,5.6,51.02,0,8.43,33.75,1.16,1.2,8.26,-0.18,20.311,0,8.1441,8.9452,0,5.02,0,66.2,0,5.81,0,50.45,151.38,7.83,0,-64.9,1.207,0.631,0
7/26/2018,9:15, ,0,<site>,0,5.6,51.22,0,9.04,36.16,1.23,1.27,8.87,-0.11,20.361,0,8.1744,8.969,0,5.03,0,65.2,0,5.71,0,50.7,152.15,7.82,0,-64,1.196,0.626,0
7/26/2018,9:30, ,0,<site>,0,5.6,46.19,0,9.25,37,1.22,1.27,9.08,-0.12,20.36,0,8.1926,8.9893,0,5.04,0,60.6,0,5.31,0,52.48,157.47,7.78,0,-62,1.187,0.644,0
7/26/2018,9:45, ,0,<site>,0,5.6,48.94,0,8.49,33.99,1.11,1.15,8.32,-0.23,20.55,0,8.2318,8.9966,0,5.05,0,64.3,0,5.61,0,51.91,155.78,7.8,0,-63.2,1.196,0.686,0
7/26/2018,10:00, ,0,<site>,0,5.6,48.9,0,9.06,36.25,1.22,1.26,8.89,-0.12,20.41,0,8.2635,9.0575,0,5.08,0,65.3,0,5.72,0,50.83,152.52,7.81,0,-63.5,1.207,0.751,0
7/26/2018,10:15, ,0,<site>,0,5.6,25.86,0,2.26,9.04,0.4,0.44,2.09,-0.94,21.117,0,8.5646,9.2506,0,5.2,0,83.4,0,7.2,0,45.33,136.03,7.97,0,-73.6,1.203,0.83,0
7/26/2018,10:30, ,0,<site>,0,5.6,27.29,0,1.87,7.49,0.34,0.39,1.7,-1,21.136,0,8.6826,9.3744,0,5.27,0,84.4,0,7.28,0,44.59,133.79,7.98,0,-74,1.196,0.926,0
7/26/2018,10:45, ,0,<site>,0,5.6,29.96,0,1.81,7.24,0.37,0.41,1.64,-0.97,21.266,0,8.7911,9.4663,0,5.33,0,85.8,0,7.38,0,43.47,130.45,7.98,0,-74.3,1.192,1.024,0
7/26/2018,11:00, ,0,<site>,0,5.6,35.59,0,1.63,6.53,0.31,0.35,1.46,-1.03,21.262,0,8.9161,9.6016,0,5.41,0,85.8,0,7.37,0,41.65,125,7.98,0,-74,1.193,1.128,0
7/26/2018,11:15, ,0,<site>,0,5.6,35.7,0,1.6,6.42,0.32,0.36,1.43,-1.03,21.256,0,9.0155,9.7098,0,5.47,0,85.2,0,7.32,0,40.2,120.64,7.97,0,-73.4,1.195,1.23,0
7/26/2018,11:30, ,0,<site>,0,5.6,44.45,0,1.56,6.27,0.33,0.37,1.39,-1.01,21.307,0,9.1214,9.8136,0,5.54,0,85.7,0,7.35,0,37.51,112.56,7.97,0,-73.4,1.199,1.331,0
7/26/2018,11:45, ,0,<site>,0,5.6,62.06,0,1.69,6.77,0.36,0.4,1.52,-0.98,21.376,0,9.2904,9.9814,0,5.64,0,86.3,0,7.39,0,34.87,104.64,7.96,0,-73,1.201,1.433,0
7/26/2018,12:00, ,0,<site>,0,5.6,61.6,0,1.63,6.55,0.4,0.45,1.47,-0.94,21.428,0,9.5018,10.1976,0,5.77,0,86.7,0,7.41,0,32.84,98.56,7.96,0,-72.6,1.203,1.526,0
7/26/2018,12:15, ,0,<site>,0,5.6,63.34,0,1.51,6.07,0.35,0.39,1.34,-0.99,21.561,0,9.6878,10.3688,0,5.87,0,87.7,0,7.47,0,31.76,95.32,7.96,0,-72.9,1.196,1.607,0
7/26/2018,12:30, ,0,<site>,0,5.6,61.74,0,1.43,5.74,0.36,0.4,1.26,-0.98,21.672,0,9.909,10.5817,0,6,0,88.5,0,7.52,0,28.59,85.82,7.96,0,-72.9,1.191,1.685,0
7/26/2018,12:45, ,0,<site>,0,5.6,55.82,0,1.41,5.64,0.32,0.37,1.24,-1.02,21.781,0,10.0952,10.7567,0,6.11,0,89.3,0,7.57,0,27.67,83.05,7.96,0,-73,1.193,1.752,0
7/26/2018,13:00, ,0,<site>,0,5.6,61.73,0,1.34,5.39,0.32,0.37,1.18,-1.02,21.894,0,10.2421,10.888,0,6.19,0,89.8,0,7.59,0,27.87,83.64,7.96,0,-73.1,1.192,1.809,0
7/26/2018,13:15, ,0,<site>,0,5.6,57.39,0,1.37,5.47,0.33,0.38,1.2,-1.01,21.957,0,10.3575,10.9966,0,6.25,0,89.8,0,7.58,0,27.69,83.11,7.94,0,-72,1.192,1.856,0
7/26/2018,13:30, ,0,<site>,0,5.6,44.79,0,1.3,5.19,0.25,0.29,1.13,-1.09,22.023,0,10.4387,11.0681,0,6.3,0,89.7,0,7.56,0,27.65,82.98,7.96,0,-72.7,1.19,1.888,0
7/26/2018,13:45, ,0,<site>,0,5.6,40.72,0,1.36,5.43,0.24,0.28,1.19,-1.1,22.086,0,10.5418,11.1632,0,6.35,0,89.5,0,7.53,0,27.63,82.92,7.95,0,-72.4,1.189,1.913,0
7/26/2018,14:00, ,0,<site>,0,5.6,33.09,0,1.32,5.31,0.27,0.31,1.15,-1.07,22.118,0,10.6041,11.2219,0,6.39,0,89,0,7.48,0,27.73,83.24,7.95,0,-72.1,1.197,1.926,0
7/26/2018,14:15, ,0,<site>,0,5.6,36.07,0,1.27,5.07,0.23,0.27,1.1,-1.11,22.125,0,10.6467,11.2654,0,6.42,0,88.8,0,7.46,0,27.78,83.39,7.94,0,-71.7,1.206,1.934,0
