Date,Time,F_Record,Time(Fract.Sec),SiteName,FaultCode,Battery,CablePwrV,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,Turb,F_Turb,TSSmg/L,fDOMRFU,fDOMQSU,Temp,F_Temp,ConduScm,SpCond,F_SpCond,Sal,F_Sal,nLFCondæS/cm,TDSmg/L,ChlorophyllRFU,ChlorophyllugL,BGA-PCRFU,BGA-PCæg/L,pH,F_pH,pHmV,Presspsia,Depth,F_Depth
9/24/2018,1:30, ,0,<site>,0,5.6,0,82.6,0,7.26,0,22.99,0,0,27.02,81.07,19.82,0,10057.2,NAN,-5,6.37,0,11263.5,7255,1.06,4.27,0.25,0.25,7.69,0,-63.6,2.972,2.132,0
9/24/2018,1:45, ,0,<site>,0,5.6,0,77.8,0,6.84,0,25.55,0,0,26.51,79.55,19.818,0,10064.4,NAN,-5,6.37,0,11272.2,7261,0.9,3.63,0.19,0.19,7.65,0,-61,2.963,2.126,0
9/24/2018,2:00, ,0,<site>,0,5.6,0,81.3,0,7.16,0,19.58,0,0,27.93,83.8,19.756,0,10025,NAN,-5,6.35,0,11243.9,7242,1.03,4.12,0.23,0.23,7.68,0,-63,2.941,2.11,0
9/24/2018,2:15, ,0,<site>,0,5.6,0,81.8,0,7.21,0,22.09,0,0,28.18,84.56,19.739,0,9953.9,NAN,-5,6.31,0,11168.5,7193,1.1,4.42,0.25,0.25,7.68,0,-63.3,2.905,2.085,0
9/24/2018,2:30, ,0,<site>,0,5.6,0,81.2,0,7.17,0,24.47,0,0,28.94,86.86,19.618,0,9860.4,NAN,-5,6.26,0,11094.1,7144,1.1,4.41,0.26,0.26,7.68,0,-63.1,2.864,2.057,0
9/24/2018,2:45, ,0,<site>,0,5.6,0,80.7,0,7.13,0,18.17,0,0,30.33,91,19.59,0,9776.4,NAN,-5,6.21,0,11006.5,7087,1.12,4.51,0.24,0.24,7.68,0,-63.2,2.803,2.014,0
9/24/2018,3:00, ,0,<site>,0,5.6,0,79,0,7.01,0,19.94,0,0,33.57,100.72,19.444,0,9489.7,NAN,-5,6.03,0,10719.6,6901,1.19,4.77,0.26,0.26,7.69,0,-63.5,2.723,1.958,0
9/24/2018,3:15, ,0,<site>,0,5.6,0,78.2,0,6.93,0,21.58,0,0,33.8,101.43,19.506,0,9434.8,NAN,-5,5.99,0,10642.4,6852,1.17,4.7,0.24,0.24,7.69,0,-63.4,2.622,1.887,0
9/24/2018,3:30, ,0,<site>,0,5.6,0,77.6,0,6.89,0,22.59,0,0,34.77,104.35,19.407,0,9305.8,NAN,-5,5.91,0,10520.7,6772,1.23,4.92,0.25,0.26,7.69,0,-63.6,2.513,1.811,0
9/24/2018,3:45, ,0,<site>,0,5.6,0,77,0,6.84,0,23.47,0,0,35.22,105.67,19.363,0,9266,NAN,-5,5.89,0,10486,6750,1.23,4.92,0.26,0.27,7.68,0,-63.3,2.395,1.728,0
9/24/2018,4:00, ,0,<site>,0,5.6,0,75.1,0,6.69,0,24.75,0,0,36.59,109.8,19.294,0,9172.8,NAN,-5,5.84,0,10397.1,6692,1.3,5.2,0.32,0.32,7.68,0,-62.8,2.27,1.641,0
9/24/2018,4:15, ,0,<site>,0,5.6,0,73.6,0,6.56,0,25.28,0,0,37.01,111.06,19.265,0,9121,NAN,-5,5.81,0,10345.3,6658,1.33,5.34,0.29,0.29,7.67,0,-62.4,2.138,1.548,0
9/24/2018,4:30, ,0,<site>,0,5.6,0,71.2,0,6.37,0,28.65,0,0,38.65,115.97,19.151,0,8994.2,NAN,-5,5.73,0,10228.1,6582,1.42,5.68,0.32,0.32,7.67,0,-62.1,2.009,1.457,0
9/24/2018,4:45, ,0,<site>,0,5.6,0,69,0,6.19,0,29.94,0,0,40.44,121.33,19.006,0,8862.8,NAN,-5,5.66,0,10112.2,6506,1.5,6.01,0.34,0.34,7.66,0,-61.9,1.884,1.37,0
9/24/2018,5:00, ,0,<site>,0,5.6,0,66.2,0,5.96,0,32.88,0,0,42.53,127.62,18.878,0,8743.9,9901.7,-5,5.6,0,10006.1,6436,1.63,6.53,0.37,0.38,7.65,0,-61.3,1.769,1.29,0
9/24/2018,5:15, ,0,<site>,0,5.6,0,64,0,5.77,0,34.43,0,0,43.53,130.62,18.792,0,8675,9842,-5,5.56,0,9946.9,6397,1.71,6.85,0.38,0.38,7.64,0,-60.7,1.659,1.212,0
9/24/2018,5:30, ,0,<site>,0,5.6,0,61.1,0,5.52,0,32.51,0,0,45.2,135.63,18.709,0,8596.1,9770,-5,5.52,0,9875.3,6350,1.85,7.42,0.39,0.39,7.63,0,-60,1.563,1.145,0
9/24/2018,5:45, ,0,<site>,0,5.6,0,56.8,0,5.14,0,40.15,0,0,48.21,144.66,18.591,0,8513.3,9700.8,-5,5.48,0,9807,6306,2.1,8.42,0.45,0.45,7.61,0,-58.6,1.471,1.08,0
9/24/2018,6:00, ,0,<site>,0,5.6,0,49.7,0,4.52,0,38.67,0,0,52.91,158.75,18.437,0,8415.6,9621.7,-5,5.43,0,9729.1,6254,2.56,10.24,0.47,0.47,7.57,0,-56.6,1.392,1.025,0
9/24/2018,6:15, ,0,<site>,0,5.6,0,46.1,0,4.2,0,40.43,0,0,54.89,164.68,18.32,0,8361.4,9584.1,-5,5.41,0,9692.7,6230,2.77,11.11,0.52,0.53,7.56,0,-55.6,1.327,0.979,0
9/24/2018,6:30, ,0,<site>,0,5.6,0,42.8,0,3.9,0,36.41,0,0,56.89,170.7,18.222,0,8306.8,9542.1,-5,5.38,0,9651.4,6202,3.04,12.18,0.55,0.55,7.54,0,-54.8,1.268,0.938,0
9/24/2018,6:45, ,0,<site>,0,5.6,0,39.5,0,3.62,0,41.72,0,0,58.8,176.42,18.14,0,8260.8,9506.4,-5,5.36,0,9616.4,6179,3.24,12.98,0.58,0.59,7.53,0,-54.2,1.22,0.904,0
9/24/2018,7:00, ,0,<site>,0,5.6,0,37.3,0,3.42,0,36.41,0,0,60.02,180.08,18.079,0,8232.8,9486.9,-5,5.35,0,9597.4,6166,3.39,13.56,0.64,0.64,7.52,0,-53.6,1.181,0.877,0
9/24/2018,7:15, ,0,<site>,0,5.6,0,35.9,0,3.29,0,41.24,0,0,60.3,180.93,18.05,0,8230.2,9489.9,-5,5.35,0,9600.8,6168,3.4,13.63,0.62,0.62,7.52,0,-53.3,1.143,0.851,0
9/24/2018,7:30, ,0,<site>,0,5.6,0,33.9,0,3.1,0,38.64,0,0,61.45,184.38,18.02,0,8210.5,9473.5,-5,5.34,0,9584.6,6158,3.56,14.26,0.61,0.62,7.51,0,-52.9,1.108,0.826,0
9/24/2018,7:45, ,0,<site>,0,5.6,0,30.7,0,2.81,0,34.53,0,0,62.66,188.01,17.975,0,8170.2,9436.4,-5,5.32,0,9547.7,6134,3.77,15.1,0.65,0.65,7.5,0,-52.4,1.074,0.802,0
9/24/2018,8:00, ,0,<site>,0,5.6,0,29.2,0,2.68,0,36.2,0,0,63.46,190.4,17.972,0,8147.4,9410.7,-5,5.3,0,9521.6,6117,3.67,14.71,0.65,0.65,7.5,0,-52.2,1.044,0.781,0
9/24/2018,8:15, ,0,<site>,0,5.6,0,27.6,0,2.53,0,30.89,0,0,64.42,193.3,17.972,0,8129.7,9390,-5,5.29,0,9500.8,6104,3.8,15.22,0.64,0.64,7.49,0,-51.8,1.016,0.761,0
9/24/2018,8:30, ,0,<site>,0,5.6,0,26.2,0,2.4,0,30.05,0,0,65.47,196.44,17.988,0,8138.4,9396.9,-5,5.3,0,9507.5,6108,3.87,15.52,0.66,0.66,7.48,0,-51.4,1.001,0.751,0
9/24/2018,8:45, ,0,<site>,0,5.6,0,25.5,0,2.34,0,28.24,0,0,66.29,198.9,18.01,0,8152.3,9408.4,-5,5.3,0,9518.9,6115,4,16.01,0.63,0.63,7.48,0,-50.9,0.987,0.741,0
9/24/2018,9:00, ,0,<site>,0,5.6,0,24.5,0,2.25,0,31.71,0,0,67.58,202.76,18.06,0,8169.7,9418.1,-5,5.31,0,9528.1,6122,4.09,16.36,0.63,0.63,7.47,0,-50.6,0.988,0.742,0
9/24/2018,9:15, ,0,<site>,0,5.6,0,23.2,0,2.12,0,25.37,0,0,67.92,203.77,18.115,0,8187.2,9426.9,-5,5.31,0,9536.3,6127,4,16.03,0.63,0.63,7.46,0,-50.2,1.018,0.763,0
9/24/2018,9:30, ,0,<site>,0,5.6,0,23.8,0,2.18,0,27.05,0,0,67.76,203.3,18.125,0,8188.7,9426.6,-5,5.31,0,9535.9,6127,4.11,16.47,0.63,0.63,7.46,0,-50.2,1.077,0.804,0
9/24/2018,9:45, ,0,<site>,0,5.6,0,64.7,0,5.78,0,20.47,0,0,51.1,153.32,19.323,0,8455.3,9483.6,-5,5.34,0,9577.5,6164,1.93,7.73,0.38,0.38,7.68,0,-62.7,1.168,0.868,0
9/24/2018,10:00, ,0,<site>,0,5.6,0,73.1,0,6.5,0,22.9,0,0,46.03,138.11,19.568,0,8537.2,9525.4,-5,5.37,0,9616.1,6191,1.52,6.1,0.28,0.28,7.74,0,-66.7,1.283,0.949,0
9/24/2018,10:15, ,0,<site>,0,5.6,0,76.9,0,6.78,0,23.31,0,0,44.67,134.03,19.981,0,8670.5,9589.8,-5,5.41,0,9675.2,6233,1.56,6.24,0.29,0.29,7.76,0,-67.8,1.417,1.043,0
9/24/2018,10:30, ,0,<site>,0,5.6,0,73.4,0,6.53,0,25.78,0,0,43.7,131.11,19.491,0,8637.3,9653,-5,5.45,0,9746.1,6274,1.44,5.78,0.29,0.29,7.74,0,-66.3,1.557,1.141,0
9/24/2018,10:45, ,0,<site>,0,5.6,0,74,0,6.57,0,31.52,0,0,41.8,125.43,19.541,0,8717.4,9732.2,-5,5.49,0,9825.3,6326,1.43,5.72,0.29,0.3,7.73,0,-65.9,1.708,1.247,0
9/24/2018,11:00, ,0,<site>,0,5.6,0,75.5,0,6.69,0,35.04,0,0,39.49,118.5,19.669,0,8844.7,9847.4,-5,5.56,0,9939.7,6401,1.39,5.57,0.3,0.3,7.73,0,-65.9,1.856,1.351,0
9/24/2018,11:15, ,0,<site>,0,5.6,0,75.5,0,6.69,0,40.14,0,0,36.82,110.49,19.642,0,8965.2,9987.4,-5,5.65,0,10081.4,6492,1.33,5.34,0.35,0.35,7.71,0,-65,2.002,1.453,0
9/24/2018,11:30, ,0,<site>,0,5.6,0,75.5,0,6.68,0,43.36,0,0,35.77,107.34,19.664,0,9064.2,NAN,-5,5.71,0,10187.6,6560,1.33,5.33,0.3,0.3,7.7,0,-64.2,2.143,1.552,0
9/24/2018,11:45, ,0,<site>,0,5.6,0,76.5,0,6.76,0,41.68,0,0,34.09,102.28,19.744,0,9224.3,NAN,-5,5.81,0,10348.5,6665,1.32,5.28,0.3,0.3,7.69,0,-63.5,2.272,1.642,0
9/24/2018,12:00, ,0,<site>,0,5.6,0,77.2,0,6.81,0,46.16,0,0,32.59,97.81,19.78,0,9297.7,NAN,-5,5.85,0,10422.4,6713,1.28,5.13,0.33,0.33,7.69,0,-63.5,2.396,1.729,0
9/24/2018,12:15, ,0,<site>,0,5.6,0,78.6,0,6.92,0,47.84,0,0,30.44,91.34,19.839,0,9404,NAN,-5,5.92,0,10527.4,6781,1.18,4.75,0.31,0.31,7.69,0,-63.7,2.494,1.798,0
9/24/2018,12:30, ,0,<site>,0,5.6,0,79.8,0,7.02,0,43.01,0,0,29.89,89.7,19.882,0,9502.2,NAN,-5,5.98,0,10627.1,6846,1.14,4.57,0.29,0.29,7.69,0,-63.8,2.582,1.86,0
9/24/2018,12:45, ,0,<site>,0,5.6,0,80.5,0,7.07,0,45.79,0,0,28.9,86.73,19.928,0,9585.9,NAN,-5,6.03,0,10709.4,6899,1.14,4.56,0.28,0.28,7.7,0,-63.9,2.658,1.913,0
9/24/2018,13:00, ,0,<site>,0,5.6,0,81.3,0,7.13,0,35.24,0,0,28.48,85.45,19.985,0,9672.5,NAN,-5,6.08,0,10792.1,6953,1.08,4.35,0.29,0.29,7.7,0,-64,2.723,1.958,0
9/24/2018,13:15, ,0,<site>,0,5.6,0,81.6,0,7.16,0,52.49,0,0,27.99,84,19.992,0,9752.6,NAN,-5,6.13,0,10879.9,7010,1.06,4.25,0.27,0.27,7.69,0,-63.6,2.769,1.99,0
9/24/2018,13:30, ,0,<site>,0,5.6,0,81.8,0,7.17,0,40.08,0,0,27.6,82.82,20.007,0,9796.6,NAN,-5,6.16,0,10925.3,7039,1.1,4.4,0.29,0.29,7.69,0,-63.8,2.8,2.012,0
9/24/2018,13:45, ,0,<site>,0,5.6,0,82.1,0,7.19,0,42.79,0,0,27.73,83.22,19.999,0,9839.9,NAN,-5,6.19,0,10975.5,7071,1.07,4.29,0.22,0.22,7.68,0,-63.3,2.819,2.025,0
9/24/2018,14:00, ,0,<site>,0,5.6,0,82.2,0,7.2,0,31.74,0,0,27.06,81.2,19.991,0,9929.4,NAN,-5,6.25,0,11077.3,7137,1.04,4.18,0.25,0.25,7.69,0,-63.7,2.83,2.033,0
9/24/2018,14:15, ,0,<site>,0,5.6,0,81.6,0,7.15,0,31.7,0,0,26.83,80.51,19.992,0,9978.8,NAN,-5,6.29,0,11132.1,7172,0.97,3.88,0.17,0.17,7.69,0,-63.5,2.83,2.033,0
9/24/2018,14:30, ,0,<site>,0,5.6,0,80.6,0,7.06,0,26.33,0,0,26.97,80.92,19.992,0,10011.1,NAN,-5,6.31,0,11168.2,7195,0.93,3.75,0.22,0.22,7.66,0,-62.1,2.816,2.023,0
9/24/2018,14:45, ,0,<site>,0,5.6,0,80.1,0,7.02,0,25.14,0,0,27.32,81.97,20.023,0,9922.8,NAN,-5,6.24,0,11062,7127,1.06,4.27,0.27,0.27,7.68,0,-62.9,2.79,2.005,0
9/24/2018,15:00, ,0,<site>,0,5.6,0,79.4,0,6.95,0,23.12,0,0,28.68,86.06,20.038,0,9879.4,NAN,-5,6.21,0,11009.8,7094,0.99,3.99,0.19,0.2,7.67,0,-62.6,2.758,1.983,0
9/24/2018,15:15, ,0,<site>,0,5.6,0,79.5,0,6.96,0,23.65,0,0,28.89,86.69,20.019,0,9830.9,NAN,-5,6.18,0,10960.6,7062,1.04,4.16,0.22,0.22,7.68,0,-62.8,2.716,1.953,0
9/24/2018,15:30, ,0,<site>,0,5.6,0,80,0,7,0,24.23,0,0,29.5,88.51,20.095,0,9823,NAN,-5,6.17,0,10933,7045,1.07,4.31,0.23,0.23,7.68,0,-63.2,2.66,1.914,0
9/24/2018,15:45, ,0,<site>,0,5.6,0,79.4,0,6.95,0,23.47,0,0,30.82,92.49,20.117,0,9722.7,NAN,-5,6.09,0,10815.9,6970,1.07,4.31,0.23,0.23,7.68,0,-63.3,2.589,1.864,0
9/24/2018,16:00, ,0,<site>,0,5.6,0,78.6,0,6.88,0,23.64,0,0,31.96,95.9,20.151,0,9629.1,NAN,-5,6.03,0,10703.6,6898,1.13,4.56,0.23,0.23,7.68,0,-63.2,2.503,1.804,0
9/24/2018,16:15, ,0,<site>,0,5.6,0,76.9,0,6.73,0,24.91,0,0,33.22,99.69,20.155,0,9535.2,NAN,-5,5.96,0,10598.1,6830,1.19,4.79,0.25,0.25,7.67,0,-62.8,2.404,1.735,0
9/24/2018,16:30, ,0,<site>,0,5.6,0,75.4,0,6.58,0,28.74,0,0,34.1,102.33,20.301,0,9469.4,NAN,-5,5.9,0,10490.6,6762,1.24,4.99,0.24,0.24,7.68,0,-62.8,2.295,1.658,0
9/24/2018,16:45, ,0,<site>,0,5.6,0,75.9,0,6.6,0,25.16,0,0,37.01,111.05,20.548,0,9367.3,NAN,-5,5.8,0,10319.8,6655,1.43,5.74,0.26,0.26,7.69,0,-63.6,2.179,1.577,0
9/24/2018,17:00, ,0,<site>,0,5.6,0,75.9,0,6.55,0,23.15,0,0,40.62,121.89,20.925,0,9298,NAN,-5,5.7,0,10157.3,6554,1.56,6.26,0.23,0.23,7.7,0,-64.2,2.058,1.493,0
9/24/2018,17:15, ,0,<site>,0,5.6,0,74.2,0,6.42,0,25.43,0,0,41.3,123.92,20.813,0,9241,NAN,-5,5.68,0,10120.3,6529,1.62,6.49,0.25,0.25,7.69,0,-63.6,1.937,1.408,0
9/24/2018,17:30, ,0,<site>,0,5.6,0,72.2,0,6.26,0,26.03,0,0,41.95,125.86,20.721,0,9176.9,9993.7,-5,5.65,0,10070.9,6496,1.68,6.76,0.31,0.31,7.68,0,-63.1,1.816,1.323,0
9/24/2018,17:45, ,0,<site>,0,5.6,0,70.4,0,6.11,0,28.76,0,0,42.46,127.41,20.676,0,9129.3,9951.2,-5,5.62,0,10028.8,6468,1.75,7.01,0.32,0.32,7.67,0,-62.4,1.701,1.242,0
9/24/2018,18:00, ,0,<site>,0,5.6,0,68.2,0,5.92,0,30.21,0,0,43.62,130.9,20.699,0,9055.3,9865.8,-5,5.57,0,9942.4,6413,1.84,7.4,0.31,0.32,7.66,0,-62,1.603,1.173,0
9/24/2018,18:15, ,0,<site>,0,5.6,0,65.3,0,5.67,0,27.5,0,0,45.48,136.46,20.703,0,9003,9808,-5,5.54,0,9884.1,6375,2.06,8.24,0.36,0.36,7.65,0,-61.1,1.509,1.108,0
9/24/2018,18:30, ,0,<site>,0,5.6,0,62.8,0,5.45,0,26.39,0,0,48.07,144.23,20.721,0,8949,9745.5,-5,5.5,0,9820.7,6335,2.38,9.52,0.38,0.38,7.63,0,-60.3,1.425,1.049,0
9/24/2018,18:45, ,0,<site>,0,5.6,0,59.8,0,5.2,0,29.93,0,0,51.67,155.04,20.69,0,8893.8,9691.7,-5,5.46,0,9767,6300,2.69,10.78,0.45,0.45,7.61,0,-59.3,1.357,1.001,0
9/24/2018,19:00, ,0,<site>,0,5.6,0,57,0,4.96,0,29.73,0,0,55.01,165.06,20.629,0,8842.7,9648.2,-5,5.44,0,9724.2,6271,3.12,12.48,0.46,0.47,7.6,0,-58.3,1.295,0.958,0
9/24/2018,19:15, ,0,<site>,0,5.6,0,53.7,0,4.68,0,26.8,0,0,59,177.02,20.537,0,8797.6,9617.4,-5,5.42,0,9694.6,6251,3.59,14.36,0.51,0.51,7.58,0,-57.1,1.25,0.926,0
9/24/2018,19:30, ,0,<site>,0,5.6,0,49.8,0,4.36,0,25.24,0,0,61.24,183.75,20.381,0,8745.3,9591.5,-5,5.41,0,9670.8,6234,3.81,15.25,0.55,0.55,7.56,0,-56.3,1.22,0.905,0
9/24/2018,19:45, ,0,<site>,0,5.6,0,47.9,0,4.2,0,24.42,0,0,62.55,187.67,20.282,0,8725.8,9590.1,-5,5.4,0,9670.9,6234,3.86,15.46,0.53,0.53,7.55,0,-55.6,1.199,0.89,0
9/24/2018,20:00, ,0,<site>,0,5.6,0,45.7,0,4.01,0,22.96,0,0,63.86,191.59,20.214,0,8713,9589.6,-5,5.4,0,9671.4,6233,4,16.03,0.58,0.58,7.54,0,-54.9,1.191,0.884,0
9/24/2018,20:15, ,0,<site>,0,5.6,0,43.6,0,3.83,0,24.33,0,0,64.53,193.61,20.157,0,8697.7,9584.2,-5,5.4,0,9666.8,6230,3.79,15.16,0.59,0.59,7.53,0,-54.5,1.189,0.883,0
9/24/2018,20:30, ,0,<site>,0,5.6,0,41.8,0,3.68,0,25.42,0,0,65.18,195.57,20.085,0,8685.2,9585,-5,5.4,0,9668.8,6230,3.73,14.93,0.55,0.56,7.53,0,-54.1,1.198,0.89,0
9/24/2018,20:45, ,0,<site>,0,5.6,0,38.8,0,3.42,0,24.11,0,0,64.94,194.83,20.04,0,8675.7,9583.6,-5,5.4,0,9668,6229,3.56,14.26,0.56,0.56,7.52,0,-53.6,1.219,0.904,0
9/24/2018,21:00, ,0,<site>,0,5.6,0,37.8,0,3.33,0,22.4,0,0,65.77,197.33,19.987,0,8662.8,9580.1,-5,5.4,0,9665.3,6227,3.59,14.39,0.5,0.5,7.51,0,-53.3,1.245,0.922,0
9/24/2018,21:15, ,0,<site>,0,5.6,0,42.5,0,3.74,0,24.98,0,0,64.51,193.56,19.985,0,8668.3,9586.5,-5,5.4,0,9671.7,6231,3.83,15.34,0.55,0.56,7.53,0,-54.1,1.29,0.954,0
9/24/2018,21:30, ,0,<site>,0,5.6,0,49.5,0,4.37,0,24.79,0,0,61.15,183.47,19.922,0,8662.7,9593.1,-5,5.41,0,9679.3,6236,3.27,13.1,0.5,0.5,7.55,0,-55.4,1.353,0.998,0
9/24/2018,21:45, ,0,<site>,0,5.6,0,72.1,0,6.34,0,19.66,0,0,46.45,139.37,20.014,0,8780.1,9704.2,-5,5.48,0,9790,6308,1.57,6.3,0.28,0.28,7.71,0,-64.7,1.437,1.057,0
9/24/2018,22:00, ,0,<site>,0,5.6,0,73,0,6.43,0,19.47,0,0,45.58,136.76,20.001,0,8801.2,9730.4,-5,5.49,0,9816.6,6325,1.49,5.99,0.27,0.28,7.72,0,-65.1,1.533,1.124,0
9/24/2018,22:15, ,0,<site>,0,5.6,0,73.5,0,6.48,0,20.16,0,0,45.26,135.81,19.942,0,8809.9,9752.1,-5,5.5,0,9839.4,6339,1.54,6.18,0.25,0.25,7.72,0,-65.4,1.642,1.2,0
9/24/2018,22:30, ,0,<site>,0,5.6,0,74.7,0,6.58,0,21.93,0,0,43.32,129.98,19.925,0,8880.6,9833.8,-5,5.55,0,9922.1,6392,1.47,5.89,0.26,0.26,7.72,0,-65.5,1.767,1.288,0
9/24/2018,22:45, ,0,<site>,0,5.6,0,75.6,0,6.66,0,25.42,0,0,41.15,123.48,19.92,0,8966.7,9930.3,-5,5.61,0,10019.6,6455,1.36,5.45,0.27,0.27,7.72,0,-65.2,1.899,1.381,0
9/24/2018,23:00, ,0,<site>,0,5.6,0,76.4,0,6.72,0,29.27,0,0,38.27,114.83,19.951,0,9130,NAN,-5,5.72,0,10194.9,6568,1.31,5.27,0.29,0.29,7.71,0,-64.5,2.032,1.474,0
9/24/2018,23:15, ,0,<site>,0,5.6,0,77.1,0,6.79,0,33.52,0,0,36.13,108.4,19.943,0,9227.6,NAN,-5,5.79,0,10305.6,6639,1.24,4.99,0.3,0.3,7.7,0,-64.3,2.168,1.569,0
9/24/2018,23:30, ,0,<site>,0,5.6,0,77.7,0,6.83,0,38.81,0,0,34.08,102.26,19.97,0,9332,NAN,-5,5.85,0,10415.9,6711,1.27,5.1,0.31,0.31,7.69,0,-63.7,2.298,1.66,0
9/24/2018,23:45, ,0,<site>,0,5.6,0,78.4,0,6.88,0,36.91,0,0,32.16,96.5,20.014,0,9441.6,NAN,-5,5.92,0,10527.6,6783,1.26,5.06,0.31,0.32,7.69,0,-63.4,2.419,1.745,0
9/25/2018,0:00, ,0,<site>,0,5.6,0,79.3,0,6.96,0,39.82,0,0,30.07,90.24,20.041,0,9544.5,NAN,-5,5.99,0,10636,6853,1.21,4.87,0.29,0.29,7.68,0,-63.3,2.536,1.827,0
9/25/2018,0:15, ,0,<site>,0,5.6,0,80.3,0,7.04,0,47.15,0,0,28,84.03,20.052,0,9640.1,NAN,-5,6.05,0,10739.8,6920,1.2,4.84,0.31,0.31,7.69,0,-63.4,2.636,1.898,0
9/25/2018,0:30, ,0,<site>,0,5.6,0,80.7,0,7.08,0,45.59,0,0,27.71,83.14,20.046,0,9704.3,NAN,-5,6.09,0,10812.7,6967,1.14,4.57,0.29,0.29,7.69,0,-63.5,2.725,1.959,0
9/25/2018,0:45, ,0,<site>,0,5.6,0,81.2,0,7.12,0,56.92,0,0,26.4,79.21,20.026,0,9787,NAN,-5,6.15,0,10910,7029,1.11,4.46,0.29,0.29,7.69,0,-63.5,2.797,2.01,0
9/25/2018,1:00, ,0,<site>,0,5.6,0,81.3,0,7.13,0,35.01,0,0,26.65,79.97,19.994,0,9870.1,NAN,-5,6.21,0,11010.5,7094,1.11,4.44,0.3,0.31,7.69,0,-63.5,2.86,2.054,0
9/25/2018,1:15, ,0,<site>,0,5.6,0,81.9,0,7.18,0,37.29,0,0,25.85,77.57,19.994,0,9968.1,NAN,-5,6.28,0,11119.7,7164,1.2,4.84,0.28,0.28,7.69,0,-63.4,2.904,2.085,0
9/25/2018,1:30, ,0,<site>,0,5.6,0,82,0,7.18,0,38.89,0,0,25.58,76.75,19.98,0,10035.3,NAN,-5,6.33,0,11198.4,7215,1.1,4.4,0.28,0.28,7.68,0,-63.3,2.938,2.108,0
9/25/2018,1:45, ,0,<site>,0,5.6,0,82.2,0,7.2,0,29.28,0,0,25.3,75.93,19.965,0,10117.1,NAN,-5,6.38,0,11293.4,7276,1.1,4.41,0.28,0.28,7.68,0,-63.3,2.96,2.124,0
9/25/2018,2:00, ,0,<site>,0,5.6,0,82.1,0,7.2,0,32.53,0,0,25.12,75.37,19.959,0,10144.7,NAN,-5,6.4,0,11325.7,7297,1.04,4.18,0.25,0.25,7.69,0,-63.4,2.973,2.133,0
9/25/2018,2:15, ,0,<site>,0,5.6,0,81.4,0,7.13,0,24.09,0,0,25.57,76.73,19.952,0,10190,NAN,-5,6.44,0,11378.3,7330,1.13,4.53,0.26,0.26,7.67,0,-62.8,2.973,2.133,0
9/25/2018,2:30, ,0,<site>,0,5.6,0,81,0,7.1,0,18.08,0,0,25.06,75.21,19.952,0,10236.7,NAN,-5,6.47,0,11430.2,7364,1.01,4.06,0.26,0.26,7.66,0,-62.1,2.962,2.125,0
9/25/2018,2:45, ,0,<site>,0,5.6,0,79.6,0,6.97,0,19.77,0,0,25.26,75.8,19.955,0,10269.9,NAN,-5,6.49,0,11466.6,7387,0.98,3.93,0.24,0.25,7.65,0,-61.2,2.943,2.112,0
9/25/2018,3:00, ,0,<site>,0,5.6,0,79.9,0,7.01,0,22.16,0,0,26.91,80.75,19.859,0,10107,NAN,-5,6.39,0,11309.2,7285,0.99,3.97,0.2,0.21,7.67,0,-62.6,2.904,2.085,0
9/25/2018,3:15, ,0,<site>,0,5.6,0,79.3,0,6.97,0,19.84,0,0,28.7,86.12,19.786,0,9942.9,NAN,-5,6.29,0,11144.2,7178,1.03,4.13,0.24,0.24,7.67,0,-62.7,2.848,2.045,0
9/25/2018,3:30, ,0,<site>,0,5.6,0,78.7,0,6.93,0,20.98,0,0,30.09,90.31,19.74,0,9764.5,NAN,-5,6.18,0,10955.7,7056,1.17,4.68,0.28,0.28,7.68,0,-62.9,2.781,1.999,0
9/25/2018,3:45, ,0,<site>,0,5.6,0,77.4,0,6.84,0,20.71,0,0,32.89,98.69,19.621,0,9556.2,NAN,-5,6.05,0,10751.1,6923,1.18,4.74,0.26,0.26,7.68,0,-63,2.699,1.942,0
9/25/2018,4:00, ,0,<site>,0,5.6,0,76.4,0,6.76,0,22.41,0,0,33.48,100.45,19.605,0,9466.2,NAN,-5,5.99,0,10653.8,6860,1.18,4.76,0.28,0.28,7.68,0,-62.9,2.606,1.876,0
9/25/2018,4:15, ,0,<site>,0,5.6,0,75.8,0,6.71,0,24.85,0,0,34.3,102.92,19.555,0,9385.6,NAN,-5,5.95,0,10575,6809,1.19,4.79,0.25,0.25,7.68,0,-62.8,2.496,1.799,0
9/25/2018,4:30, ,0,<site>,0,5.6,0,74.8,0,6.63,0,25.57,0,0,35.43,106.32,19.475,0,9295.6,NAN,-5,5.9,0,10492.7,6755,1.22,4.88,0.26,0.26,7.67,0,-62.5,2.376,1.715,0
9/25/2018,4:45, ,0,<site>,0,5.6,0,73,0,6.49,0,28.2,0,0,36.36,109.09,19.437,0,9237.1,NAN,-5,5.86,0,10435.8,6718,1.32,5.3,0.33,0.34,7.66,0,-62,2.244,1.622,0
9/25/2018,5:00, ,0,<site>,0,5.6,0,71.4,0,6.35,0,29.7,0,0,36.84,110.55,19.375,0,9172.8,NAN,-5,5.83,0,10377.7,6680,1.37,5.51,0.32,0.33,7.66,0,-61.7,2.117,1.533,0
