Date,Time,F_Record,Time(Fract.Sec),SiteName,FaultCode,Battery,Temp,F_Temp,CondmS/cm,SpCond,F_SpCond,Sal,F_Sal,ChlorophyllRFU,ChlorophyllugL,BGA-PCRFU,BGA-PCµg/L,Chlorophyllraw,BGA-PCraw,pH,F_pH,pHmV,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,Turb,F_Turb,fDOMRFU,fDOMQSU,WiperPosV,Depth,F_Depth
6/20/2018,12:45, ,0,<site>,0,5.7,21.255,0,5.0073,5.393,0,2.92,0,1.18,4.65,0.1,0.12,1.05,-0.36,7.78,0,-58.3,75.5,0,6.58,0,62.75,0,37.25,111.69,1.2,0.803,0
6/20/2018,13:00, ,0,<site>,0,5.7,21.82,0,5.0862,5.4151,0,2.93,0,1.27,5.04,0.11,0.13,1.15,-0.35,7.78,0,-58.7,76.4,0,6.59,0,58.93,0,37.33,111.93,1.202,0.765,0
6/20/2018,13:15, ,0,<site>,0,5.7,22.013,0,5.1306,5.441,0,2.94,0,1.3,5.15,0.07,0.09,1.17,-0.39,7.78,0,-58.5,75.9,0,6.52,0,59.59,0,37.9,113.64,1.201,0.726,0
6/20/2018,13:30, ,0,<site>,0,5.7,22.323,0,5.1919,5.4716,0,2.96,0,1.33,5.26,0.07,0.09,1.2,-0.39,7.78,0,-58.7,76.5,0,6.54,0,56.41,0,38.47,115.37,1.202,0.699,0
6/20/2018,13:45, ,0,<site>,0,5.7,22.525,0,5.2278,5.4872,0,2.97,0,1.36,5.41,0.04,0.06,1.24,-0.42,7.79,0,-59.2,77.3,0,6.58,0,59.06,0,38.79,116.31,1.202,0.667,0
6/20/2018,14:00, ,0,<site>,0,5.7,22.708,0,5.2683,5.5095,0,2.98,0,1.4,5.53,0.12,0.14,1.27,-0.34,7.78,0,-59.1,77.3,0,6.55,0,59.16,0,38.82,116.41,1.202,0.639,0
6/20/2018,14:15, ,0,<site>,0,5.7,22.813,0,5.2931,5.5239,0,2.99,0,1.46,5.8,0.14,0.16,1.34,-0.32,7.78,0,-59,76.9,0,6.51,0,67.45,0,38.64,115.85,1.201,0.62,0
6/20/2018,14:30, ,0,<site>,0,5.7,23.019,0,5.3444,5.5545,0,3,0,1.54,6.09,0.23,0.25,1.41,-0.23,7.78,0,-58.8,76.5,0,6.44,0,59.3,0,38.76,116.23,1.202,0.605,0
6/20/2018,14:45, ,0,<site>,0,5.7,23.154,0,5.3807,5.5774,0,3.02,0,1.52,6.03,0.17,0.19,1.4,-0.29,7.77,0,-58.6,76.4,0,6.43,0,57.39,0,39.04,117.07,1.202,0.592,0
6/20/2018,15:00, ,0,<site>,0,5.7,23.31,0,5.4107,5.5912,0,3.02,0,1.47,5.84,0.19,0.21,1.35,-0.27,7.75,0,-57.1,72.5,0,6.08,0,53.39,0,40.48,121.38,1.202,0.596,0
6/20/2018,15:15, ,0,<site>,0,5.7,23.156,0,5.4077,5.6051,0,3.03,0,1.18,4.67,0.13,0.15,1.05,-0.33,7.68,0,-53.1,59.2,0,4.97,0,35.53,0,44.01,131.97,1.2,0.615,0
6/20/2018,15:30, ,0,<site>,0,5.7,22.897,0,5.3456,5.5694,0,3.01,0,1.51,5.98,0.17,0.19,1.38,-0.29,7.75,0,-57.3,73.1,0,6.17,0,58.95,0,38.84,116.47,1.202,0.655,0
6/20/2018,15:45, ,0,<site>,0,5.7,20.697,0,4.6216,5.0353,0,2.71,0,1.22,4.82,0.13,0.15,1.09,-0.33,7.84,0,-62.3,81.2,0,7.17,0,55.61,0,41.59,124.71,1.202,0.724,0
6/20/2018,16:00, ,0,<site>,0,5.7,20.29,0,4.5272,4.9747,0,2.68,0,1.08,4.28,0.08,0.1,0.96,-0.38,7.84,0,-62,81.6,0,7.26,0,52.57,0,41.27,123.74,1.199,0.801,0
6/20/2018,16:15, ,0,<site>,0,5.7,20.408,0,4.5783,5.0185,0,2.7,0,1.17,4.65,0.24,0.26,1.05,-0.21,7.84,0,-62.3,82.7,0,7.34,0,54.69,0,40.8,122.34,1.201,0.895,0
6/20/2018,16:30, ,0,<site>,0,5.7,20.558,0,4.6497,5.0807,0,2.74,0,1.14,4.52,0.15,0.17,1.02,-0.31,7.85,0,-62.4,83.7,0,7.41,0,54.7,0,39.35,117.98,1.198,0.991,0
6/20/2018,16:45, ,0,<site>,0,5.7,20.569,0,4.7671,5.2078,0,2.81,0,1.08,4.25,0.17,0.19,0.95,-0.29,7.84,0,-62,83.8,0,7.41,0,68.22,0,35.89,107.6,1.2,1.099,0
6/20/2018,17:00, ,0,<site>,0,5.7,20.607,0,4.857,5.3018,0,2.87,0,1.02,4.01,0.15,0.17,0.89,-0.31,7.84,0,-61.8,84.2,0,7.44,0,85.72,0,34.39,103.1,1.198,1.203,0
6/20/2018,17:15, ,0,<site>,0,5.7,20.659,0,4.9641,5.4129,0,2.93,0,1.02,4.02,0.19,0.21,0.89,-0.27,7.83,0,-61.3,84.2,0,7.43,0,95.09,0,31.13,93.33,1.199,1.314,0
6/20/2018,17:30, ,0,<site>,0,5.7,20.663,0,5.1074,5.5686,0,3.02,0,0.98,3.88,0.18,0.2,0.86,-0.28,7.81,0,-60.3,83.7,0,7.38,0,110.16,0,28.6,85.73,1.198,1.425,0
6/20/2018,17:45, ,0,<site>,0,5.7,20.655,0,5.2748,5.7523,0,3.13,0,0.97,3.83,0.21,0.23,0.84,-0.25,7.79,0,-59.2,83.3,0,7.34,0,118.45,0,26.44,79.26,1.199,1.529,0
6/20/2018,18:00, ,0,<site>,0,5.7,20.736,0,5.4555,5.9393,0,3.23,0,0.94,3.72,0.2,0.22,0.82,-0.26,7.78,0,-58.6,83.7,0,7.36,0,107.5,0,26.05,78.1,1.202,1.624,0
6/20/2018,18:15, ,0,<site>,0,5.7,20.924,0,5.6955,6.1764,0,3.37,0,0.93,3.67,0.19,0.21,0.8,-0.27,7.77,0,-58.3,84.4,0,7.39,0,124.93,0,23.99,71.91,1.202,1.712,0
6/20/2018,18:30, ,0,<site>,0,5.7,20.985,0,5.8491,6.3348,0,3.46,0,0.9,3.54,0.13,0.16,0.77,-0.32,7.77,0,-58,84.9,0,7.42,0,106.69,0,24.69,74.02,1.202,1.786,0
6/20/2018,18:45, ,0,<site>,0,5.7,21.052,0,5.9641,6.4505,0,3.53,0,0.92,3.63,0.16,0.18,0.79,-0.3,7.77,0,-57.9,85.2,0,7.44,0,108.41,0,24.02,72.01,1.203,1.855,0
6/20/2018,19:00, ,0,<site>,0,5.7,21.084,0,6.1108,6.6048,0,3.62,0,0.91,3.6,0.19,0.21,0.79,-0.27,7.76,0,-57.3,85.4,0,7.44,0,124.25,0,22.13,66.33,1.202,1.914,0
6/20/2018,19:15, ,0,<site>,0,5.7,21.158,0,6.4346,6.9441,0,3.82,0,0.88,3.47,0.19,0.21,0.75,-0.27,7.75,0,-56.6,85.9,0,7.47,0,90.61,0,23.03,69.03,1.201,1.968,0
6/20/2018,19:30, ,0,<site>,0,5.7,21.183,0,6.5175,7.03,0,3.87,0,0.87,3.43,0.16,0.18,0.75,-0.3,7.75,0,-56.7,86,0,7.47,0,108.74,0,22.79,68.32,1.202,2.011,0
6/20/2018,19:45, ,0,<site>,0,5.7,21.24,0,6.6943,7.2122,0,3.98,0,0.87,3.44,0.15,0.17,0.75,-0.31,7.74,0,-56.4,86.4,0,7.49,0,93.86,0,23.45,70.29,1.202,2.048,0
6/20/2018,20:00, ,0,<site>,0,5.7,21.24,0,6.8295,7.3579,0,4.06,0,0.85,3.35,0.13,0.15,0.72,-0.33,7.74,0,-56.2,86.5,0,7.5,0,89,0,23.14,69.37,1.201,2.072,0
6/20/2018,20:15, ,0,<site>,0,5.7,21.255,0,6.9402,7.4749,0,4.13,0,0.88,3.46,0.16,0.18,0.75,-0.3,7.74,0,-56.1,86.8,0,7.52,0,79.13,0,21.83,65.44,1.2,2.099,0
6/20/2018,20:30, ,0,<site>,0,5.7,21.225,0,7.0089,7.5536,0,4.18,0,0.79,3.09,0.11,0.13,0.66,-0.34,7.71,0,-54.4,83.7,0,7.25,0,71.48,0,22.85,68.48,1.202,2.112,0
6/20/2018,20:45, ,0,<site>,0,5.7,21.228,0,7.0458,7.5928,0,4.2,0,0.83,3.28,0.12,0.14,0.71,-0.34,7.73,0,-55.5,85.9,0,7.44,0,59.37,0,24.03,72.04,1.202,2.125,0
6/20/2018,21:00, ,0,<site>,0,5.7,21.184,0,7.1849,7.7498,0,4.3,0,0.78,3.05,0.08,0.1,0.65,-0.38,7.72,0,-54.9,85.9,0,7.44,0,50.27,0,25.66,76.93,1.202,2.135,0
6/20/2018,21:15, ,0,<site>,0,5.7,21.179,0,7.3466,7.9251,0,4.4,0,0.7,2.76,0.09,0.11,0.58,-0.37,7.69,0,-53.4,83.7,0,7.25,0,36.87,0,24.98,74.87,1.2,2.142,0
6/20/2018,21:30, ,0,<site>,0,5.7,21.14,0,7.4008,7.9898,0,4.44,0,0.7,2.75,0.03,0.05,0.57,-0.43,7.68,0,-52.9,82.9,0,7.18,0,40.97,0,24.95,74.81,1.202,2.136,0
6/20/2018,21:45, ,0,<site>,0,5.7,21.129,0,7.3774,7.9664,0,4.43,0,0.65,2.53,0.03,0.05,0.52,-0.43,7.6,0,-48.2,71.7,0,6.21,0,40.26,0,24.15,72.4,1.202,2.125,0
6/20/2018,22:00, ,0,<site>,0,5.7,21.145,0,7.2214,7.7954,0,4.32,0,0.75,2.93,0.09,0.11,0.62,-0.37,7.64,0,-50.6,75.8,0,6.57,0,46.33,0,24.49,73.42,1.202,2.104,0
6/20/2018,22:15, ,0,<site>,0,5.7,21.002,0,6.997,7.5755,0,4.19,0,0.7,2.74,0.06,0.08,0.57,-0.4,7.68,0,-52.6,78.7,0,6.84,0,34.39,0,27.83,83.43,1.201,2.079,0
6/20/2018,22:30, ,0,<site>,0,5.7,20.945,0,6.8014,7.3724,0,4.07,0,0.79,3.09,0.07,0.09,0.66,-0.39,7.73,0,-55.4,83.8,0,7.3,0,35.9,0,27.49,82.42,1.202,2.038,0
6/20/2018,22:45, ,0,<site>,0,5.7,20.47,0,6.1385,6.7199,0,3.69,0,0.81,3.18,0.09,0.11,0.68,-0.37,7.77,0,-58,83.1,0,7.33,0,39.95,0,30.2,90.54,1.201,1.992,0
6/20/2018,23:00, ,0,<site>,0,5.7,20.437,0,5.961,6.5301,0,3.58,0,0.87,3.44,0.07,0.09,0.75,-0.39,7.77,0,-58.1,82.8,0,7.31,0,38.73,0,32.21,96.57,1.201,1.93,0
6/20/2018,23:15, ,0,<site>,0,5.7,20.379,0,5.8307,6.3952,0,3.5,0,0.87,3.44,0.08,0.1,0.75,-0.38,7.78,0,-58.3,82.6,0,7.3,0,45.16,0,32.25,96.7,1.202,1.858,0
6/20/2018,23:30, ,0,<site>,0,5.7,20.227,0,5.6129,6.1759,0,3.37,0,0.9,3.56,0.11,0.13,0.78,-0.35,7.79,0,-58.9,81.9,0,7.27,0,49.4,0,33.08,99.19,1.202,1.776,0
6/20/2018,23:45, ,0,<site>,0,5.7,20.23,0,5.5783,6.1374,0,3.35,0,0.93,3.66,0.1,0.12,0.8,-0.36,7.78,0,-58.5,81.5,0,7.24,0,48.71,0,33.15,99.38,1.199,1.688,0
6/21/2018,0:00, ,0,<site>,0,5.7,20.212,0,5.5314,6.0882,0,3.32,0,0.92,3.62,0.12,0.14,0.79,-0.34,7.77,0,-58.1,80.2,0,7.12,0,51.33,0,32.87,98.56,1.202,1.598,0
6/21/2018,0:15, ,0,<site>,0,5.7,20.09,0,5.3785,5.9351,0,3.23,0,0.94,3.72,0.12,0.14,0.82,-0.34,7.78,0,-58.5,79.7,0,7.1,0,51.15,0,33.51,100.48,1.202,1.511,0
6/21/2018,0:30, ,0,<site>,0,5.7,19.943,0,5.224,5.7825,0,3.15,0,1.02,4.03,0.09,0.12,0.89,-0.36,7.79,0,-59,78.8,0,7.05,0,52.3,0,34.69,104.02,1.202,1.43,0
6/21/2018,0:45, ,0,<site>,0,5.7,19.81,0,5.0862,5.6459,0,3.07,0,0.98,3.86,0.09,0.11,0.85,-0.37,7.8,0,-59.5,78.4,0,7.03,0,53.53,0,34.95,104.78,1.202,1.345,0
6/21/2018,1:00, ,0,<site>,0,5.7,19.687,0,4.9573,5.5172,0,2.99,0,1.03,4.09,0.13,0.15,0.91,-0.32,7.81,0,-60,77.7,0,6.99,0,52.61,0,36.12,108.31,1.202,1.272,0
6/21/2018,1:15, ,0,<site>,0,5.7,19.591,0,4.8685,5.4294,0,2.94,0,1.05,4.16,0.14,0.16,0.93,-0.32,7.82,0,-60.5,77.8,0,7.01,0,59.02,0,36.26,108.73,1.202,1.203,0
6/21/2018,1:30, ,0,<site>,0,5.7,19.519,0,4.8199,5.3836,0,2.92,0,1.1,4.34,0.2,0.22,0.97,-0.25,7.82,0,-60.6,77.4,0,6.99,0,59.23,0,37.19,111.52,1.201,1.143,0
6/21/2018,1:45, ,0,<site>,0,5.7,19.466,0,4.7957,5.3625,0,2.9,0,1.11,4.37,0.21,0.23,0.98,-0.25,7.81,0,-60.3,76.8,0,6.93,0,58.81,0,37.64,112.87,1.202,1.094,0
6/21/2018,2:00, ,0,<site>,0,5.7,19.428,0,4.7651,5.3326,0,2.89,0,1.1,4.33,0.18,0.2,0.97,-0.28,7.81,0,-60.1,76.1,0,6.88,0,54.93,0,37.92,113.69,1.2,1.049,0
6/21/2018,2:15, ,0,<site>,0,5.7,19.423,0,4.7441,5.3097,0,2.87,0,1.14,4.5,0.24,0.26,1.01,-0.22,7.81,0,-60.1,75.4,0,6.82,0,55.33,0,38.62,115.81,1.199,1.014,0
6/21/2018,2:30, ,0,<site>,0,5.7,19.392,0,4.7273,5.2945,0,2.87,0,1.14,4.5,0.25,0.27,1.01,-0.21,7.8,0,-59.8,74.4,0,6.73,0,50.34,0,38.83,116.43,1.202,0.984,0
6/21/2018,2:45, ,0,<site>,0,5.7,19.365,0,4.723,5.2927,0,2.86,0,1.1,4.35,0.25,0.27,0.97,-0.21,7.8,0,-59.4,73.2,0,6.63,0,52.47,0,39.15,117.38,1.201,0.961,0
6/21/2018,3:00, ,0,<site>,0,5.7,19.332,0,4.7211,5.2942,0,2.87,0,1.16,4.59,0.2,0.22,1.03,-0.26,7.77,0,-57.9,70.5,0,6.39,0,50.35,0,39.47,118.37,1.201,0.948,0
6/21/2018,3:15, ,0,<site>,0,5.7,19.311,0,4.7257,5.3018,0,2.87,0,1.16,4.6,0.22,0.24,1.04,-0.24,7.76,0,-56.9,66.2,0,6,0,45.95,0,40.36,121.01,1.201,0.94,0
6/21/2018,3:30, ,0,<site>,0,5.7,19.278,0,4.7237,5.3033,0,2.87,0,1.13,4.49,0.2,0.22,1.01,-0.26,7.76,0,-57.1,67.7,0,6.14,0,45.73,0,40.79,122.31,1.202,0.925,0
6/21/2018,3:45, ,0,<site>,0,5.7,19.239,0,4.7207,5.3044,0,2.87,0,1.15,4.54,0.22,0.24,1.02,-0.24,7.78,0,-58.5,71,0,6.44,0,49.59,0,40.27,120.76,1.202,0.916,0
6/21/2018,4:00, ,0,<site>,0,5.7,19.205,0,4.7171,5.3042,0,2.87,0,1.11,4.39,0.19,0.21,0.98,-0.27,7.76,0,-57.1,68,0,6.18,0,45.99,0,40.38,121.09,1.202,0.916,0
6/21/2018,4:15, ,0,<site>,0,5.7,19.164,0,4.7137,5.305,0,2.87,0,1.11,4.38,0.22,0.24,0.98,-0.24,7.76,0,-57.1,68.2,0,6.2,0,47.79,0,39.53,118.53,1.199,0.92,0
6/21/2018,4:30, ,0,<site>,0,5.7,19.12,0,4.7068,5.3023,0,2.87,0,1.1,4.33,0.25,0.27,0.97,-0.21,7.75,0,-56.3,64.7,0,5.89,0,49.9,0,40.35,121,1.202,0.931,0
6/21/2018,4:45, ,0,<site>,0,5.7,19.126,0,4.7006,5.2946,0,2.87,0,1.13,4.47,0.22,0.24,1,-0.24,7.81,0,-59.9,75.3,0,6.85,0,47.7,0,40.91,122.67,1.203,0.958,0
6/21/2018,5:00, ,0,<site>,0,5.7,19.617,0,4.6831,5.2197,0,2.82,0,1.13,4.45,0.22,0.24,1,-0.24,7.85,0,-62.4,81.1,0,7.31,0,41.47,0,42.16,126.41,1.202,0.995,0
6/21/2018,5:15, ,0,<site>,0,5.7,19.609,0,4.6969,5.2361,0,2.83,0,1.08,4.27,0.22,0.24,0.95,-0.24,7.84,0,-62.1,80.9,0,7.29,0,46.42,0,41.04,123.05,1.2,1.05,0
6/21/2018,5:30, ,0,<site>,0,5.7,19.647,0,4.7452,5.2855,0,2.86,0,1.04,4.12,0.2,0.22,0.92,-0.26,7.84,0,-62.1,81.2,0,7.31,0,47.4,0,40.34,120.97,1.2,1.117,0
6/21/2018,5:45, ,0,<site>,0,5.7,19.588,0,4.7656,5.3149,0,2.88,0,1.06,4.2,0.21,0.23,0.94,-0.25,7.84,0,-62.1,81.6,0,7.36,0,47.55,0,39.65,118.89,1.202,1.193,0
6/21/2018,6:00, ,0,<site>,0,5.7,19.621,0,4.8754,5.4337,0,2.94,0,1.03,4.07,0.23,0.25,0.9,-0.22,7.84,0,-61.6,81.8,0,7.36,0,45.16,0,38.1,114.25,1.202,1.277,0
6/21/2018,6:15, ,0,<site>,0,5.7,19.762,0,5.0614,5.6241,0,3.05,0,1.02,4.02,0.24,0.26,0.89,-0.22,7.82,0,-60.7,82.1,0,7.37,0,50.73,0,36.66,109.93,1.199,1.363,0
6/21/2018,6:30, ,0,<site>,0,5.7,19.837,0,5.1971,5.7657,0,3.14,0,0.98,3.85,0.23,0.25,0.85,-0.23,7.81,0,-60.4,82.3,0,7.37,0,55.6,0,34.44,103.27,1.202,1.453,0
6/21/2018,6:45, ,0,<site>,0,5.7,19.955,0,5.3613,5.933,0,3.23,0,0.96,3.81,0.23,0.25,0.84,-0.23,7.8,0,-59.8,82.5,0,7.36,0,68.81,0,32.49,97.41,1.202,1.537,0
6/21/2018,7:00, ,0,<site>,0,5.7,20.022,0,5.4706,6.0454,0,3.3,0,0.95,3.76,0.22,0.24,0.83,-0.24,7.8,0,-59.5,82.7,0,7.37,0,72.66,0,30.4,91.15,1.202,1.615,0
6/21/2018,7:15, ,0,<site>,0,5.7,20.153,0,5.6482,6.2246,0,3.4,0,0.98,3.86,0.26,0.28,0.85,-0.2,7.79,0,-58.8,82.9,0,7.37,0,74.75,0,28.72,86.09,1.2,1.681,0
6/21/2018,7:30, ,0,<site>,0,5.7,20.25,0,5.7841,6.3612,0,3.48,0,0.96,3.8,0.25,0.27,0.84,-0.21,7.78,0,-58.4,82.9,0,7.35,0,90.13,0,27.52,82.51,1.202,1.741,0
6/21/2018,7:45, ,0,<site>,0,5.7,20.389,0,6.0307,6.6132,0,3.63,0,0.92,3.64,0.26,0.28,0.8,-0.2,7.76,0,-57.4,83.1,0,7.34,0,83.1,0,25.84,77.47,1.202,1.789,0
6/21/2018,8:00, ,0,<site>,0,5.7,20.402,0,6.1102,6.6985,0,3.68,0,0.94,3.7,0.23,0.25,0.81,-0.23,7.76,0,-57.1,83,0,7.32,0,77.47,0,26.96,80.83,1.202,1.831,0
6/21/2018,8:15, ,0,<site>,0,5.7,20.426,0,6.2376,6.8348,0,3.76,0,0.91,3.6,0.23,0.25,0.79,-0.23,7.75,0,-56.7,82.8,0,7.3,0,157.06,0,27.13,81.33,1.199,1.859,0
6/21/2018,8:30, ,0,<site>,0,5.7,20.47,0,6.3489,6.9502,0,3.83,0,0.88,3.47,0.24,0.26,0.75,-0.22,7.73,0,-55.3,80.7,0,7.11,0,51.42,0,28.36,85.03,1.202,1.878,0
6/21/2018,8:45, ,0,<site>,0,5.7,20.499,0,6.4371,7.0425,0,3.88,0,0.85,3.33,0.2,0.22,0.72,-0.26,7.72,0,-55.2,81,0,7.13,0,54.16,0,29.22,87.59,1.202,1.883,0
6/21/2018,9:00, ,0,<site>,0,5.7,20.506,0,6.4419,7.0468,0,3.88,0,0.75,2.94,0.22,0.24,0.62,-0.24,7.65,0,-50.6,69.4,0,6.11,0,47.07,0,28.62,85.79,1.202,1.879,0
6/21/2018,9:15, ,0,<site>,0,5.7,20.481,0,6.3453,6.9448,0,3.82,0,0.91,3.59,0.24,0.26,0.78,-0.22,7.74,0,-56,81.2,0,7.15,0,40.12,0,29.9,89.64,1.201,1.858,0
6/21/2018,9:30, ,0,<site>,0,5.7,20.445,0,6.2415,6.8362,0,3.76,0,0.92,3.61,0.21,0.23,0.79,-0.25,7.74,0,-56.2,80.7,0,7.12,0,45.51,0,29.69,89,1.202,1.829,0
6/21/2018,9:45, ,0,<site>,0,5.7,20.449,0,6.1239,6.7069,0,3.68,0,0.9,3.54,0.2,0.22,0.77,-0.26,7.75,0,-57,81.9,0,7.22,0,42.01,0,31.04,93.07,1.2,1.793,0
6/21/2018,10:00, ,0,<site>,0,5.7,20.449,0,5.9936,6.5643,0,3.6,0,0.98,3.86,0.2,0.22,0.85,-0.26,7.76,0,-57.4,82.1,0,7.24,0,46.2,0,31.15,93.39,1.201,1.745,0
6/21/2018,10:15, ,0,<site>,0,5.7,20.491,0,5.7342,6.2746,0,3.43,0,0.92,3.63,0.19,0.21,0.79,-0.27,7.78,0,-58.7,81.7,0,7.21,0,52.04,0,32.32,96.91,1.199,1.695,0
6/21/2018,10:30, ,0,<site>,0,5.7,20.472,0,5.6027,6.1332,0,3.35,0,0.97,3.83,0.23,0.25,0.84,-0.23,7.79,0,-59,81.6,0,7.21,0,51.94,0,32.87,98.56,1.202,1.634,0
6/21/2018,10:45, ,0,<site>,0,5.7,20.664,0,5.4877,5.9832,0,3.26,0,1.08,4.27,0.22,0.24,0.95,-0.24,7.8,0,-59.7,82,0,7.22,0,51.52,0,33.8,101.33,1.203,1.568,0
6/21/2018,11:00, ,0,<site>,0,5.7,20.743,0,5.3094,5.7793,0,3.14,0,1.06,4.2,0.25,0.27,0.94,-0.2,7.81,0,-60.5,82.4,0,7.25,0,57.56,0,35.05,105.09,1.202,1.498,0
6/21/2018,11:15, ,0,<site>,0,5.7,20.919,0,5.3089,5.7577,0,3.13,0,1.04,4.09,0.19,0.21,0.91,-0.27,7.81,0,-60.3,82.3,0,7.22,0,53.51,0,34.75,104.19,1.2,1.428,0
6/21/2018,11:30, ,0,<site>,0,5.7,20.987,0,5.2805,5.7188,0,3.11,0,1.02,4.01,0.22,0.24,0.89,-0.24,7.8,0,-60,81.5,0,7.14,0,55.42,0,34.68,103.97,1.202,1.358,0
6/21/2018,11:45, ,0,<site>,0,5.7,21.034,0,5.2435,5.6733,0,3.08,0,1.06,4.17,0.2,0.22,0.93,-0.26,7.8,0,-60,80.9,0,7.08,0,57.55,0,34.92,104.7,1.201,1.288,0
6/21/2018,12:00, ,0,<site>,0,5.7,20.991,0,5.1754,5.6045,0,3.04,0,1.09,4.32,0.23,0.25,0.97,-0.23,7.8,0,-60,80.2,0,7.02,0,56.73,0,35.37,106.05,1.202,1.215,0
6/21/2018,12:15, ,0,<site>,0,5.7,21.207,0,5.1332,5.5341,0,3,0,1.2,4.76,0.23,0.25,1.08,-0.23,7.81,0,-60.2,79.8,0,6.96,0,60.05,0,35.23,105.64,1.202,1.146,0
6/21/2018,12:30, ,0,<site>,0,5.7,21.366,0,5.0871,5.4665,0,2.96,0,1.19,4.71,0.17,0.2,1.07,-0.28,7.81,0,-60.3,79.1,0,6.88,0,60.35,0,35.66,106.91,1.202,1.078,0
6/21/2018,12:45, ,0,<site>,0,5.7,21.693,0,5.1007,5.4447,0,2.95,0,1.2,4.76,0.25,0.27,1.08,-0.21,7.81,0,-60.4,80.3,0,6.94,0,57.84,0,36.23,108.64,1.202,1.012,0
6/21/2018,13:00, ,0,<site>,0,5.7,21.802,0,5.0804,5.4109,0,2.93,0,1.21,4.78,0.18,0.2,1.08,-0.27,7.81,0,-60.3,79.2,0,6.84,0,57.38,0,36.77,110.25,1.201,0.951,0
6/21/2018,13:15, ,0,<site>,0,5.7,21.616,0,5.0424,5.3909,0,2.91,0,1.23,4.89,0.22,0.24,1.11,-0.24,7.79,0,-59.5,75.7,0,6.55,0,65.83,0,36.31,108.87,1.199,0.901,0
6/21/2018,13:30, ,0,<site>,0,5.7,21.821,0,5.0802,5.4086,0,2.92,0,1.27,5.05,0.19,0.21,1.15,-0.27,7.78,0,-58.9,74.9,0,6.46,0,57.67,0,37.08,111.2,1.202,0.852,0
6/21/2018,13:45, ,0,<site>,0,5.7,22.112,0,5.1226,5.4217,0,2.93,0,1.28,5.07,0.17,0.19,1.15,-0.29,7.78,0,-58.9,75.2,0,6.45,0,58.58,0,38.16,114.42,1.202,0.808,0
6/21/2018,14:00, ,0,<site>,0,5.7,22.9,0,5.2333,5.4519,0,2.95,0,1.23,4.86,0.17,0.19,1.1,-0.29,7.78,0,-59.2,77,0,6.5,0,49.31,0,38.77,116.26,1.202,0.773,0
6/21/2018,14:15, ,0,<site>,0,5.7,23.292,0,5.2876,5.466,0,2.95,0,1.3,5.13,0.19,0.21,1.17,-0.27,7.79,0,-59.3,77.6,0,6.51,0,45.24,0,39.33,117.92,1.199,0.74,0
6/21/2018,14:30, ,0,<site>,0,5.7,23.394,0,5.3215,5.4899,0,2.97,0,1.26,4.99,0.2,0.22,1.13,-0.26,7.79,0,-59.3,77.9,0,6.52,0,48.29,0,39.81,119.38,1.203,0.711,0
6/21/2018,14:45, ,0,<site>,0,5.7,23.245,0,5.3232,5.5078,0,2.98,0,1.32,5.21,0.2,0.22,1.19,-0.26,7.77,0,-58.4,75.3,0,6.32,0,47.46,0,39.99,119.91,1.201,0.688,0
6/21/2018,15:00, ,0,<site>,0,5.7,23.786,0,5.4129,5.5414,0,2.99,0,1.31,5.19,0.17,0.19,1.19,-0.29,7.78,0,-58.9,76.9,0,6.39,0,44.82,0,40.53,121.52,1.202,0.67,0
6/21/2018,15:15, ,0,<site>,0,5.7,24.058,0,5.4679,5.5681,0,3.01,0,1.31,5.2,0.16,0.18,1.19,-0.3,7.78,0,-59.1,76.3,0,6.31,0,39.28,0,41.8,125.33,1.2,0.655,0
6/21/2018,15:30, ,0,<site>,0,5.7,24.069,0,5.5022,5.6018,0,3.03,0,1.35,5.36,0.19,0.21,1.23,-0.27,7.77,0,-58.3,74.6,0,6.16,0,41.83,0,41.86,125.54,1.203,0.648,0
6/21/2018,15:45, ,0,<site>,0,5.7,23.898,0,5.5014,5.6196,0,3.04,0,1.25,4.94,0.17,0.19,1.12,-0.29,7.73,0,-55.8,67.9,0,5.63,0,40.81,0,42.47,127.34,1.201,0.647,0
6/21/2018,16:00, ,0,<site>,0,5.7,22.946,0,5.3862,5.606,0,3.03,0,1.16,4.58,0.15,0.18,1.03,-0.3,7.67,0,-52.6,57.7,0,4.87,0,33.06,0,44.19,132.5,1.202,0.66,0
6/21/2018,16:15, ,0,<site>,0,5.7,22.597,0,5.2941,5.5488,0,3,0,1.35,5.33,0.19,0.21,1.22,-0.27,7.74,0,-56.2,68.2,0,5.8,0,54.08,0,40.32,120.91,1.202,0.693,0
6/21/2018,16:30, ,0,<site>,0,5.7,21.355,0,4.8362,5.198,0,2.8,0,1.23,4.89,0.13,0.15,1.11,-0.33,7.83,0,-61.8,79.6,0,6.94,0,42,0,43.29,129.82,1.2,0.745,0
6/21/2018,16:45, ,0,<site>,0,5.7,20.453,0,4.6617,5.1051,0,2.75,0,1.07,4.21,0.2,0.22,0.94,-0.25,7.83,0,-61.6,80.5,0,7.14,0,39.1,0,42.8,128.35,1.201,0.811,0
6/21/2018,17:00, ,0,<site>,0,5.7,20.391,0,4.6665,5.117,0,2.76,0,1.07,4.24,0.18,0.2,0.95,-0.28,7.83,0,-61.5,80.3,0,7.13,0,46.5,0,42.07,126.16,1.199,0.891,0
