Date,Time,F_Record,Time(Fract.Sec),SiteName,FaultCode,Battery,Turb,F_Turb,fDOMRFU,fDOMQSU,Temp,F_Temp,CondmS/cm,SpCond,F_SpCond,Sal,F_Sal,ChlorophyllRFU,ChlorophyllugL,BGA-PCRFU,BGA-PCµg/L,Chlorophyllraw,BGA-PCraw,pH,F_pH,pHmV,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,WiperPosV,Depth,F_Depth
4/25/2018,10:45, ,0,<site>,0,5.2,75.77,0,30.53,91.59,18.388,0,1.9453,2.2265,0,1.15,0,0.98,4,0.23,0.26,0.89,-0.17,7.46,0,-34.2,59.6,0,5.56,0,1.202,2.183,0
4/25/2018,11:00, ,0,<site>,0,5.2,97.15,0,27.33,82,18.38,0,1.9566,2.2398,0,1.15,0,1.03,4.2,0.24,0.27,0.94,-0.16,7.44,0,-33.5,56.8,0,5.3,0,1.202,2.17,0
4/25/2018,11:15, ,0,<site>,0,5.2,80.82,0,30.37,91.11,18.36,0,1.9741,2.2609,0,1.17,0,0.97,3.97,0.22,0.25,0.89,-0.18,7.44,0,-33.5,58.9,0,5.49,0,1.201,2.146,0
4/25/2018,11:30, ,0,<site>,0,5.2,78.48,0,30.56,91.7,18.372,0,1.9738,2.2598,0,1.16,0,0.97,3.95,0.2,0.23,0.88,-0.2,7.46,0,-34.2,59.1,0,5.51,0,1.202,2.111,0
4/25/2018,11:45, ,0,<site>,0,5.3,79.02,0,31.42,94.27,18.384,0,1.9975,2.2864,0,1.18,0,1.01,4.14,0.2,0.23,0.93,-0.2,7.48,0,-35.5,62.8,0,5.85,0,1.202,2.063,0
4/25/2018,12:00, ,0,<site>,0,5.2,81.91,0,31.43,94.3,18.685,0,2.0239,2.3015,0,1.19,0,1.08,4.39,0.19,0.22,0.99,-0.21,7.49,0,-36.3,64.9,0,6.01,0,1.202,2.004,0
4/25/2018,12:15, ,0,<site>,0,5.2,80.13,0,32.28,96.85,18.659,0,2.0439,2.3255,0,1.2,0,1.04,4.27,0.25,0.29,0.96,-0.15,7.49,0,-36.2,63.4,0,5.88,0,1.2,1.935,0
4/25/2018,12:30, ,0,<site>,0,5.2,78.7,0,33.29,99.88,19.075,0,2.1021,2.3704,0,1.22,0,1.17,4.76,0.23,0.26,1.08,-0.17,7.53,0,-38.3,66.5,0,6.11,0,1.202,1.858,0
4/25/2018,12:45, ,0,<site>,0,5.2,74.96,0,33.6,100.8,19.313,0,2.1322,2.3921,0,1.24,0,1.23,5.01,0.2,0.24,1.15,-0.2,7.55,0,-39.5,67.7,0,6.2,0,1.202,1.77,0
4/25/2018,13:00, ,0,<site>,0,5.2,72.89,0,33.74,101.23,19.436,0,2.1521,2.408,0,1.24,0,1.23,5,0.19,0.22,1.14,-0.21,7.55,0,-40,68.2,0,6.22,0,1.202,1.682,0
4/25/2018,13:15, ,0,<site>,0,5.2,75.04,0,33.99,101.97,19.437,0,2.1676,2.4252,0,1.25,0,1.24,5.03,0.18,0.21,1.15,-0.22,7.55,0,-39.6,67.1,0,6.13,0,1.201,1.588,0
4/25/2018,13:30, ,0,<site>,0,5.3,92.05,0,34.1,102.31,19.41,0,2.1817,2.4425,0,1.26,0,1.23,5.01,0.21,0.24,1.15,-0.19,7.55,0,-39.5,66,0,6.03,0,1.202,1.499,0
4/25/2018,13:45, ,0,<site>,0,5.2,79.53,0,34.29,102.86,19.427,0,2.2057,2.4684,0,1.28,0,1.25,5.08,0.21,0.24,1.16,-0.19,7.55,0,-39.6,64.7,0,5.9,0,1.201,1.407,0
4/25/2018,14:00, ,0,<site>,0,5.2,75.65,0,34.76,104.29,19.549,0,2.2332,2.4927,0,1.29,0,1.27,5.16,0.23,0.26,1.18,-0.17,7.55,0,-40,64.1,0,5.83,0,1.203,1.319,0
4/25/2018,14:15, ,0,<site>,0,5.3,80.83,0,34.92,104.76,19.74,0,2.2593,2.5117,0,1.3,0,1.26,5.13,0.2,0.23,1.18,-0.2,7.57,0,-40.7,64.7,0,5.87,0,1.202,1.243,0
4/25/2018,14:30, ,0,<site>,0,5.2,83.18,0,35.08,105.25,19.949,0,2.2798,2.5232,0,1.31,0,1.32,5.36,0.18,0.21,1.23,-0.22,7.58,0,-41.4,65.6,0,5.92,0,1.202,1.165,0
4/25/2018,14:45, ,0,<site>,0,5.2,87.41,0,35.29,105.87,20.115,0,2.2986,2.5352,0,1.31,0,1.34,5.46,0.21,0.24,1.26,-0.19,7.59,0,-42,66.2,0,5.96,0,1.199,1.1,0
4/25/2018,15:00, ,0,<site>,0,5.3,80.24,0,35.06,105.19,20.255,0,2.3204,2.5517,0,1.32,0,1.36,5.54,0.22,0.26,1.28,-0.18,7.6,0,-42.7,66.8,0,6,0,1.203,1.032,0
4/25/2018,15:15, ,0,<site>,0,5.2,79.4,0,34.87,104.6,20.306,0,2.337,2.5672,0,1.33,0,1.41,5.74,0.22,0.25,1.33,-0.18,7.6,0,-43,66.9,0,6,0,1.199,0.971,0
4/25/2018,15:30, ,0,<site>,0,5.2,88.69,0,35.04,105.13,20.374,0,2.3522,2.5802,0,1.34,0,1.37,5.55,0.25,0.28,1.28,-0.15,7.61,0,-43.1,66.1,0,5.92,0,1.202,0.915,0
4/25/2018,15:45, ,0,<site>,0,5.3,89.63,0,34.81,104.44,20.428,0,2.3686,2.5952,0,1.34,0,1.37,5.56,0.22,0.25,1.28,-0.18,7.61,0,-43.3,65.7,0,5.88,0,1.202,0.864,0
4/25/2018,16:00, ,0,<site>,0,5.3,90.09,0,35.03,105.09,20.41,0,2.3789,2.6075,0,1.35,0,1.38,5.59,0.22,0.25,1.29,-0.18,7.6,0,-42.9,64.2,0,5.75,0,1.203,0.811,0
4/25/2018,16:15, ,0,<site>,0,5.2,98.49,0,34.79,104.38,20.35,0,2.3911,2.6242,0,1.36,0,1.47,5.95,0.25,0.28,1.38,-0.15,7.6,0,-42.6,62.9,0,5.63,0,1.201,0.767,0
4/25/2018,16:30, ,0,<site>,0,5.2,96.11,0,35.38,106.15,20.253,0,2.4038,2.6434,0,1.37,0,1.47,5.98,0.25,0.28,1.39,-0.15,7.59,0,-42.2,61.3,0,5.5,0,1.203,0.722,0
4/25/2018,16:45, ,0,<site>,0,5.3,105.29,0,35.29,105.89,20.139,0,2.4156,2.6629,0,1.38,0,1.52,6.18,0.25,0.28,1.44,-0.15,7.58,0,-41.8,60,0,5.39,0,1.199,0.681,0
4/25/2018,17:00, ,0,<site>,0,5.2,98.24,0,35.62,106.85,19.977,0,2.4285,2.6862,0,1.4,0,1.63,6.6,0.25,0.28,1.54,-0.15,7.58,0,-41.3,58.3,0,5.26,0,1.203,0.647,0
4/25/2018,17:15, ,0,<site>,0,5.2,88.96,0,36.74,110.23,19.923,0,2.4476,2.7105,0,1.41,0,1.64,6.65,0.21,0.24,1.55,-0.19,7.57,0,-41.2,57.5,0,5.19,0,1.202,0.622,0
4/25/2018,17:30, ,0,<site>,0,5.2,96.62,0,37.02,111.07,20.019,0,2.4671,2.7265,0,1.42,0,1.64,6.65,0.3,0.33,1.56,-0.1,7.58,0,-41.3,58.5,0,5.28,0,1.203,0.599,0
4/25/2018,17:45, ,0,<site>,0,5.2,86.88,0,38.57,115.72,20.097,0,2.5094,2.7687,0,1.44,0,1.8,7.31,0.27,0.31,1.72,-0.12,7.58,0,-41.5,59.4,0,5.35,0,1.199,0.59,0
4/25/2018,18:00, ,0,<site>,0,5.2,81.19,0,40.36,121.08,20.067,0,2.5435,2.808,0,1.46,0,1.86,7.52,0.3,0.33,1.77,-0.1,7.56,0,-40.7,58.3,0,5.25,0,1.203,0.596,0
4/25/2018,18:15, ,0,<site>,0,5.3,75.72,0,41.65,124.95,20.032,0,2.5561,2.824,0,1.47,0,1.78,7.21,0.24,0.27,1.7,-0.16,7.55,0,-39.8,55.6,0,5,0,1.201,0.62,0
4/25/2018,18:30, ,0,<site>,0,5.3,80.76,0,42.45,127.35,19.992,0,2.5568,2.8272,0,1.47,0,1.51,6.14,0.21,0.24,1.43,-0.19,7.47,0,-35.3,35.5,0,3.2,0,1.202,0.668,0
4/25/2018,18:45, ,0,<site>,0,5.2,78.3,0,41.13,123.41,19.94,0,2.5512,2.8242,0,1.47,0,1.77,7.15,0.23,0.27,1.68,-0.17,7.55,0,-39.9,56,0,5.06,0,1.2,0.74,0
4/25/2018,19:00, ,0,<site>,0,5.2,56.05,0,43.91,131.75,19.243,0,2.3605,2.6521,0,1.38,0,1.51,6.11,0.19,0.22,1.42,-0.21,7.72,0,-49.3,70,0,6.41,0,1.202,0.825,0
4/25/2018,19:15, ,0,<site>,0,5.3,61.9,0,43.69,131.07,19.098,0,2.3357,2.6324,0,1.37,0,1.47,5.97,0.19,0.22,1.39,-0.21,7.74,0,-50.5,71.2,0,6.54,0,1.201,0.919,0
4/25/2018,19:30, ,0,<site>,0,5.2,66.22,0,42.11,126.35,19.059,0,2.3233,2.6207,0,1.36,0,1.39,5.64,0.18,0.21,1.3,-0.22,7.72,0,-49.9,71.5,0,6.57,0,1.203,1.011,0
4/25/2018,19:45, ,0,<site>,0,5.2,77.48,0,39.26,117.8,19.001,0,2.304,2.6021,0,1.35,0,1.35,5.49,0.17,0.2,1.26,-0.23,7.7,0,-48.7,71.5,0,6.58,0,1.199,1.117,0
4/25/2018,20:00, ,0,<site>,0,5.2,80.84,0,37.41,112.23,18.974,0,2.2823,2.5791,0,1.34,0,1.32,5.37,0.22,0.25,1.24,-0.18,7.69,0,-48.1,71.7,0,6.6,0,1.201,1.226,0
4/25/2018,20:15, ,0,<site>,0,5.2,83.35,0,36.23,108.7,18.922,0,2.2536,2.5496,0,1.32,0,1.31,5.33,0.2,0.24,1.23,-0.19,7.68,0,-47.2,71.5,0,6.59,0,1.199,1.337,0
4/25/2018,20:30, ,0,<site>,0,5.2,86.32,0,35.84,107.53,18.868,0,2.2812,2.5838,0,1.34,0,1.26,5.12,0.19,0.22,1.17,-0.21,7.66,0,-45.8,70.1,0,6.47,0,1.202,1.455,0
4/25/2018,20:45, ,0,<site>,0,5.2,99.2,0,35.15,105.44,18.816,0,2.2701,2.5742,0,1.34,0,1.22,4.97,0.23,0.27,1.14,-0.16,7.63,0,-44.4,69.5,0,6.42,0,1.202,1.564,0
4/25/2018,21:00, ,0,<site>,0,5.3,98.3,0,34.85,104.56,18.784,0,2.2146,2.5129,0,1.3,0,1.46,5.92,0.22,0.25,1.37,-0.18,7.61,0,-43.1,69,0,6.38,0,1.201,1.67,0
4/25/2018,21:15, ,0,<site>,0,5.2,86.17,0,33.82,101.47,18.747,0,2.1886,2.4855,0,1.29,0,1.46,5.93,0.21,0.25,1.38,-0.19,7.59,0,-42.3,69.5,0,6.44,0,1.21,1.759,0
4/25/2018,21:30, ,0,<site>,0,5.2,87.06,0,32.65,97.95,18.71,0,2.1301,2.421,0,1.25,0,1.33,5.4,0.26,0.3,1.24,-0.13,7.58,0,-41.5,69.8,0,6.46,0,1.201,1.851,0
4/25/2018,21:45, ,0,<site>,0,5.2,90.77,0,31.79,95.37,18.677,0,2.0858,2.3723,0,1.23,0,1.22,4.98,0.23,0.26,1.14,-0.17,7.57,0,-40.9,70.1,0,6.5,0,1.211,1.93,0
4/25/2018,22:00, ,0,<site>,0,5.2,98.87,0,31.74,95.22,18.645,0,2.0553,2.3392,0,1.21,0,1.17,4.77,0.23,0.26,1.09,-0.17,7.57,0,-40.6,69.6,0,6.45,0,1.198,2.001,0
4/25/2018,22:15, ,0,<site>,0,5.2,87.84,0,30.72,92.16,18.608,0,2.0155,2.2958,0,1.18,0,1.14,4.63,0.19,0.22,1.05,-0.21,7.56,0,-40.3,70.7,0,6.57,0,1.208,2.058,0
4/25/2018,22:30, ,0,<site>,0,5.2,92.47,0,30.71,92.15,18.578,0,2.0105,2.2916,0,1.18,0,1.16,4.71,0.19,0.22,1.07,-0.21,7.55,0,-39.9,70.4,0,6.55,0,1.194,2.112,0
4/25/2018,22:45, ,0,<site>,0,5.2,81.08,0,30.57,91.72,18.564,0,1.9779,2.2551,0,1.16,0,1.12,4.57,0.21,0.24,1.04,-0.19,7.55,0,-39.5,70.1,0,6.51,0,1.195,2.152,0
4/25/2018,23:00, ,0,<site>,0,5.2,75.37,0,30.31,90.95,18.548,0,1.9407,2.2135,0,1.14,0,1.04,4.25,0.17,0.2,0.96,-0.23,7.53,0,-38.6,68.7,0,6.39,0,1.2,2.183,0
4/25/2018,23:15, ,0,<site>,0,5.2,80.51,0,29.79,89.38,18.527,0,1.9324,2.205,0,1.13,0,1.08,4.39,0.2,0.23,0.99,-0.2,7.54,0,-38.9,70.1,0,6.52,0,1.199,2.21,0
4/25/2018,23:30, ,0,<site>,0,5.2,83.07,0,29.96,89.9,18.524,0,1.9232,2.1947,0,1.13,0,1.08,4.42,0.2,0.23,1,-0.2,7.53,0,-38.2,69.1,0,6.43,0,1.205,2.23,0
4/25/2018,23:45, ,0,<site>,0,5.2,75.63,0,30.26,90.8,18.508,0,1.9318,2.2053,0,1.13,0,0.98,4,0.19,0.22,0.89,-0.21,7.47,0,-35.2,59.5,0,5.53,0,1.192,2.233,0
4/26/2018,0:00, ,0,<site>,0,5.2,81.08,0,29.64,88.94,18.494,0,1.931,2.2049,0,1.13,0,0.93,3.79,0.16,0.19,0.84,-0.24,7.39,0,-30.6,35.4,0,3.29,0,1.198,2.231,0
4/26/2018,0:15, ,0,<site>,0,5.2,77.78,0,30.27,90.83,18.45,0,1.9235,2.1986,0,1.13,0,0.94,3.85,0.18,0.21,0.86,-0.22,7.44,0,-33.1,51.1,0,4.76,0,1.202,2.224,0
4/26/2018,0:30, ,0,<site>,0,5.2,79.09,0,29.96,89.88,18.357,0,1.9253,2.2051,0,1.13,0,0.98,3.99,0.16,0.19,0.89,-0.24,7.49,0,-36.1,63.2,0,5.9,0,1.202,2.205,0
4/26/2018,0:45, ,0,<site>,0,5.2,77.45,0,29.8,89.4,18.35,0,1.9229,2.2026,0,1.13,0,1.05,4.29,0.2,0.23,0.97,-0.2,7.5,0,-36.5,64.4,0,6.01,0,1.2,2.172,0
4/26/2018,1:00, ,0,<site>,0,5.2,78.6,0,30.64,91.92,18.287,0,1.9265,2.2098,0,1.14,0,0.99,4.04,0.19,0.22,0.9,-0.21,7.52,0,-37.8,67.1,0,6.27,0,1.202,2.131,0
4/26/2018,1:15, ,0,<site>,0,5.2,79.48,0,31.12,93.37,18.226,0,1.9448,2.2338,0,1.15,0,1.05,4.27,0.14,0.17,0.96,-0.26,7.52,0,-38,67.8,0,6.34,0,1.202,2.084,0
4/26/2018,1:30, ,0,<site>,0,5.2,82.19,0,31.45,94.34,18.177,0,1.9879,2.2858,0,1.18,0,1.09,4.46,0.21,0.24,1.01,-0.19,7.53,0,-38.6,67.6,0,6.33,0,1.202,2.023,0
4/26/2018,1:45, ,0,<site>,0,5.2,89.4,0,31.87,95.62,18.103,0,1.9793,2.2796,0,1.18,0,1.13,4.59,0.19,0.22,1.04,-0.21,7.54,0,-38.8,67.4,0,6.32,0,1.2,1.949,0
4/26/2018,2:00, ,0,<site>,0,5.2,79.44,0,33.52,100.57,17.898,0,2.037,2.3566,0,1.22,0,1.21,4.91,0.16,0.19,1.12,-0.24,7.57,0,-40.7,68.1,0,6.41,0,1.202,1.867,0
4/26/2018,2:15, ,0,<site>,0,5.2,93.05,0,33.8,101.4,17.847,0,2.0478,2.3718,0,1.23,0,1.18,4.82,0.18,0.22,1.1,-0.21,7.57,0,-40.8,68.2,0,6.43,0,1.199,1.78,0
4/26/2018,2:30, ,0,<site>,0,5.2,78.21,0,34.04,102.13,17.779,0,2.0628,2.3928,0,1.24,0,1.23,5.03,0.2,0.23,1.15,-0.2,7.58,0,-41.2,68.3,0,6.44,0,1.202,1.69,0
4/26/2018,2:45, ,0,<site>,0,5.2,85.97,0,34.58,103.74,17.736,0,2.0924,2.4294,0,1.26,0,1.31,5.31,0.22,0.25,1.22,-0.18,7.58,0,-41.4,67.5,0,6.38,0,1.2,1.594,0
4/26/2018,3:00, ,0,<site>,0,5.2,71.23,0,35.03,105.1,17.665,0,2.1196,2.465,0,1.28,0,1.31,5.31,0.21,0.25,1.22,-0.19,7.59,0,-41.7,66.4,0,6.28,0,1.202,1.498,0
4/26/2018,3:15, ,0,<site>,0,5.2,77.7,0,35.58,106.75,17.538,0,2.1172,2.4692,0,1.28,0,1.35,5.47,0.2,0.24,1.26,-0.19,7.6,0,-42.3,66,0,6.26,0,1.201,1.413,0
4/26/2018,3:30, ,0,<site>,0,5.2,83.25,0,35.89,107.67,17.458,0,2.1389,2.4988,0,1.3,0,1.36,5.51,0.23,0.26,1.27,-0.17,7.61,0,-42.8,65.7,0,6.24,0,1.202,1.328,0
4/26/2018,3:45, ,0,<site>,0,5.2,81.79,0,36.18,108.55,17.332,0,2.1409,2.5083,0,1.3,0,1.34,5.43,0.26,0.29,1.25,-0.14,7.61,0,-43.2,65.8,0,6.27,0,1.2,1.252,0
4/26/2018,4:00, ,0,<site>,0,5.2,83.43,0,36.3,108.9,17.229,0,2.1464,2.5205,0,1.31,0,1.35,5.48,0.25,0.28,1.26,-0.15,7.62,0,-43.6,65.9,0,6.29,0,1.202,1.181,0
4/26/2018,4:15, ,0,<site>,0,5.2,82.08,0,36.49,109.48,17.115,0,2.1562,2.5385,0,1.32,0,1.4,5.7,0.25,0.28,1.32,-0.15,7.63,0,-44,65.9,0,6.31,0,1.2,1.12,0
4/26/2018,4:30, ,0,<site>,0,5.2,88.78,0,36.62,109.87,17.049,0,2.1622,2.5494,0,1.32,0,1.38,5.61,0.27,0.3,1.29,-0.13,7.64,0,-44.5,65.6,0,6.29,0,1.202,1.062,0
4/26/2018,4:45, ,0,<site>,0,5.2,88.46,0,36.6,109.8,16.941,0,2.1847,2.5821,0,1.34,0,1.37,5.55,0.31,0.34,1.28,-0.09,7.64,0,-44.7,65.7,0,6.31,0,1.2,1.016,0
4/26/2018,5:00, ,0,<site>,0,5.2,80.95,0,36.72,110.17,16.904,0,2.1856,2.5855,0,1.34,0,1.39,5.63,0.28,0.31,1.3,-0.12,7.64,0,-44.8,64.9,0,6.24,0,1.202,0.974,0
4/26/2018,5:15, ,0,<site>,0,5.2,89.2,0,36.73,110.19,16.81,0,2.2125,2.6228,0,1.36,0,1.36,5.51,0.28,0.32,1.27,-0.11,7.64,0,-44.8,64.5,0,6.21,0,1.198,0.94,0
4/26/2018,5:30, ,0,<site>,0,5.2,89.55,0,36.79,110.37,16.773,0,2.1776,2.5836,0,1.34,0,1.38,5.6,0.27,0.3,1.29,-0.13,7.64,0,-44.7,63.7,0,6.14,0,1.202,0.914,0
4/26/2018,5:45, ,0,<site>,0,5.2,90.67,0,36.76,110.3,16.677,0,2.1848,2.5978,0,1.35,0,1.41,5.71,0.27,0.3,1.32,-0.13,7.64,0,-44.6,62.9,0,6.07,0,1.205,0.891,0
4/26/2018,6:00, ,0,<site>,0,5.2,88.28,0,37,111.01,16.611,0,2.1878,2.6052,0,1.35,0,1.34,5.44,0.28,0.32,1.25,-0.11,7.63,0,-44,61.2,0,5.92,0,1.202,0.882,0
4/26/2018,6:15, ,0,<site>,0,5.2,78.03,0,37.07,111.22,16.558,0,2.1876,2.6081,0,1.36,0,1.4,5.7,0.31,0.34,1.32,-0.09,7.62,0,-43.6,59.6,0,5.77,0,1.201,0.879,0
4/26/2018,6:30, ,0,<site>,0,5.2,84.28,0,37.63,112.89,16.526,0,2.1881,2.6106,0,1.36,0,1.35,5.48,0.26,0.29,1.26,-0.14,7.6,0,-42.2,55.3,0,5.36,0,1.198,0.885,0
4/26/2018,6:45, ,0,<site>,0,5.2,79.65,0,37.88,113.65,16.502,0,2.2049,2.6321,0,1.37,0,1.25,5.09,0.27,0.3,1.17,-0.13,7.55,0,-39.2,43.9,0,4.26,0,1.202,0.903,0
4/26/2018,7:00, ,0,<site>,0,5.2,85.48,0,37.09,111.28,16.479,0,2.1899,2.6156,0,1.36,0,1.42,5.76,0.26,0.3,1.33,-0.13,7.61,0,-42.8,58.4,0,5.66,0,1.197,0.94,0
4/26/2018,7:15, ,0,<site>,0,5.2,62.81,0,41.91,125.73,17.752,0,2.2588,2.6217,0,1.36,0,1.41,5.71,0.19,0.22,1.32,-0.21,7.72,0,-49.6,69.3,0,6.54,0,1.198,0.99,0
4/26/2018,7:30, ,0,<site>,0,5.2,78.53,0,42.13,126.4,17.907,0,2.2444,2.5961,0,1.35,0,1.4,5.68,0.23,0.26,1.31,-0.17,7.74,0,-50.3,70.6,0,6.65,0,1.202,1.051,0
4/26/2018,7:45, ,0,<site>,0,5.2,64.11,0,41.91,125.74,17.911,0,2.2743,2.6304,0,1.37,0,1.35,5.48,0.2,0.24,1.26,-0.2,7.75,0,-50.9,71.6,0,6.73,0,1.201,1.128,0
4/26/2018,8:00, ,0,<site>,0,5.2,67.39,0,40.2,120.61,17.849,0,2.2614,2.6191,0,1.36,0,1.3,5.3,0.24,0.27,1.22,-0.16,7.73,0,-50,71.7,0,6.75,0,1.202,1.214,0
4/26/2018,8:15, ,0,<site>,0,5.2,66.38,0,38.68,116.04,17.911,0,2.2564,2.6098,0,1.36,0,1.32,5.37,0.2,0.24,1.24,-0.2,7.72,0,-49.2,71.7,0,6.74,0,1.199,1.309,0
4/26/2018,8:30, ,0,<site>,0,5.2,77.93,0,37.19,111.57,17.947,0,2.2322,2.5797,0,1.34,0,1.32,5.36,0.25,0.28,1.23,-0.15,7.7,0,-48.4,71.6,0,6.74,0,1.202,1.411,0
4/26/2018,8:45, ,0,<site>,0,5.2,80.62,0,35.94,107.82,17.906,0,2.2039,2.5493,0,1.32,0,1.26,5.11,0.24,0.28,1.17,-0.15,7.69,0,-47.6,71.7,0,6.75,0,1.201,1.51,0
4/26/2018,9:00, ,0,<site>,0,5.2,88.68,0,34.37,103.12,17.957,0,2.1691,2.5062,0,1.3,0,1.28,5.22,0.24,0.27,1.2,-0.16,7.66,0,-46.2,71.1,0,6.69,0,1.202,1.613,0
4/26/2018,9:15, ,0,<site>,0,5.2,90.45,0,33.61,100.84,18.035,0,2.1383,2.4664,0,1.28,0,1.27,5.17,0.26,0.3,1.19,-0.13,7.64,0,-45.1,70.9,0,6.65,0,1.2,1.709,0
4/26/2018,9:30, ,0,<site>,0,5.2,88.13,0,32.67,98.02,18.076,0,2.1164,2.439,0,1.26,0,1.23,5,0.28,0.31,1.14,-0.12,7.63,0,-44,70.5,0,6.61,0,1.202,1.796,0
4/26/2018,9:45, ,0,<site>,0,5.2,100.52,0,31.75,95.25,18.047,0,2.0833,2.4023,0,1.24,0,1.32,5.38,0.23,0.26,1.24,-0.17,7.61,0,-43.3,71.2,0,6.69,0,1.2,1.884,0
4/26/2018,10:00, ,0,<site>,0,5.2,105.7,0,30.85,92.57,18.057,0,2.0204,2.3292,0,1.2,0,1.19,4.84,0.25,0.28,1.1,-0.15,7.6,0,-42.7,71.9,0,6.75,0,1.202,1.962,0
4/26/2018,10:15, ,0,<site>,0,5.2,88.79,0,30.67,92.02,18.069,0,1.9945,2.2988,0,1.19,0,1.17,4.78,0.25,0.28,1.09,-0.15,7.6,0,-42.4,71.6,0,6.72,0,1.201,2.024,0
4/26/2018,10:30, ,0,<site>,0,5.2,99.27,0,29.84,89.53,18.078,0,1.9708,2.2711,0,1.17,0,1.08,4.43,0.2,0.24,1,-0.2,7.6,0,-42.4,72.4,0,6.8,0,1.202,2.082,0
4/26/2018,10:45, ,0,<site>,0,5.2,91.82,0,29.81,89.43,18.093,0,1.9482,2.2443,0,1.16,0,1.12,4.57,0.22,0.25,1.04,-0.18,7.6,0,-42.2,72.6,0,6.82,0,1.202,2.129,0
4/26/2018,11:00, ,0,<site>,0,5.2,97.48,0,29.33,88.01,18.105,0,1.9368,2.2306,0,1.15,0,1.1,4.5,0.26,0.29,1.02,-0.14,7.58,0,-41.1,70.6,0,6.63,0,1.202,2.163,0
4/26/2018,11:15, ,0,<site>,0,5.2,79.15,0,29.91,89.74,18.117,0,1.92,2.2106,0,1.14,0,1.06,4.34,0.2,0.23,0.98,-0.2,7.58,0,-41.6,72.3,0,6.78,0,1.2,2.185,0
4/26/2018,11:30, ,0,<site>,0,5.2,77.46,0,30.35,91.05,18.134,0,1.8939,2.1797,0,1.12,0,0.98,4.02,0.16,0.19,0.9,-0.24,7.56,0,-40,68.6,0,6.44,0,1.201,2.198,0
4/26/2018,11:45, ,0,<site>,0,5.2,82.14,0,29.51,88.54,18.137,0,1.896,2.182,0,1.12,0,0.99,4.03,0.2,0.23,0.9,-0.2,7.49,0,-36.1,51.4,0,4.82,0,1.199,2.201,0
4/26/2018,12:00, ,0,<site>,0,5.2,79.59,0,29.59,88.78,18.141,0,1.9267,2.2172,0,1.14,0,0.98,4,0.17,0.2,0.89,-0.23,7.48,0,-35.8,53.4,0,5.01,0,1.2,2.193,0
4/26/2018,12:15, ,0,<site>,0,5.2,87.84,0,29.7,89.11,18.137,0,1.9432,2.2363,0,1.15,0,1.04,4.23,0.22,0.25,0.95,-0.18,7.55,0,-39.6,66.6,0,6.24,0,1.199,2.176,0
4/26/2018,12:30, ,0,<site>,0,5.2,91.57,0,29.72,89.17,18.13,0,1.9566,2.2521,0,1.16,0,1.02,4.18,0.19,0.22,0.94,-0.21,7.56,0,-40.3,68,0,6.38,0,1.202,2.146,0
4/26/2018,12:45, ,0,<site>,0,5.2,84.42,0,30.57,91.73,18.152,0,1.9747,2.2718,0,1.17,0,1.05,4.29,0.19,0.23,0.97,-0.21,7.56,0,-40,67.7,0,6.35,0,1.2,2.106,0
4/26/2018,13:00, ,0,<site>,0,5.2,86.18,0,31.14,93.41,18.292,0,1.9983,2.292,0,1.18,0,1.09,4.44,0.15,0.18,1,-0.25,7.57,0,-40.6,69.1,0,6.46,0,1.202,2.055,0
4/26/2018,13:15, ,0,<site>,0,5.2,83.14,0,31.9,95.71,18.633,0,2.054,2.3384,0,1.21,0,1.21,4.94,0.17,0.2,1.13,-0.23,7.6,0,-42.3,70.8,0,6.57,0,1.199,1.991,0
4/26/2018,13:30, ,0,<site>,0,5.2,79.21,0,33.18,99.56,18.913,0,2.1207,2.3997,0,1.24,0,1.29,5.25,0.19,0.22,1.21,-0.21,7.64,0,-45,73.6,0,6.79,0,1.202,1.916,0
4/26/2018,13:45, ,0,<site>,0,5.2,83.53,0,33.28,99.84,18.987,0,2.1444,2.4226,0,1.25,0,1.28,5.22,0.14,0.17,1.2,-0.26,7.65,0,-45.6,74,0,6.81,0,1.201,1.832,0
4/26/2018,14:00, ,0,<site>,0,5.2,82.71,0,33.7,101.12,19.001,0,2.141,2.4181,0,1.25,0,1.3,5.29,0.13,0.17,1.22,-0.27,7.65,0,-45.8,73.3,0,6.75,0,1.202,1.742,0
4/26/2018,14:15, ,0,<site>,0,5.2,85,0,33.65,100.95,18.951,0,2.1747,2.4588,0,1.27,0,1.27,5.15,0.16,0.19,1.18,-0.24,7.65,0,-45.4,72.1,0,6.64,0,1.199,1.646,0
4/26/2018,14:30, ,0,<site>,0,5.2,93.96,0,34.3,102.91,18.979,0,2.1983,2.4839,0,1.29,0,1.29,5.25,0.12,0.15,1.21,-0.28,7.66,0,-46,71.2,0,6.56,0,1.202,1.548,0
4/26/2018,14:45, ,0,<site>,0,5.2,93.35,0,34.8,104.4,19.103,0,2.2334,2.5169,0,1.3,0,1.37,5.55,0.15,0.18,1.28,-0.25,7.68,0,-47.1,71.4,0,6.56,0,1.201,1.45,0
4/26/2018,15:00, ,0,<site>,0,5.2,87.66,0,34.84,104.54,19.257,0,2.2468,2.5237,0,1.31,0,1.38,5.6,0.16,0.19,1.29,-0.24,7.69,0,-48,72.3,0,6.62,0,1.202,1.353,0
