Date,Time,F_Record,Time(Fract.Sec),SiteName,FaultCode,Battery,Turb,F_Turb,ChlorophyllRFU,ChlorophyllugL,BGA-PCRFU,BGA-PCµg/L,Chlorophyllraw,BGA-PCraw,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,pH,F_pH,pHmV,Temp,F_Temp,CondmS/cm,SpCond,F_SpCond,Sal,F_Sal,fDOMRFU,fDOMQSU,WiperPosV,Depth,F_Depth
6/28/2017,17:30, ,0,SD1,0,5.4,76.42,0,1.12,4.53,0.22,0.24,0.95,-0.11,79.8,0,6.9,0,7.69,0,-55.7,22.258,0,2.2984,2.4255,0,1.25,0,22.13,66.51,1.187,2.081,0
6/28/2017,17:45, ,0,SD1,0,5.4,79.18,0,1.12,4.52,0.22,0.23,0.95,-0.11,80.3,0,6.93,0,7.68,0,-55.2,22.286,0,2.3358,2.4635,0,1.27,0,22.22,66.78,1.19,2.121,0
6/28/2017,18:00, ,0,SD1,0,5.4,71.93,0,1.12,4.52,0.22,0.23,0.95,-0.11,80.2,0,6.92,0,7.66,0,-54.2,22.301,0,2.3932,2.5233,0,1.3,0,21.28,63.97,1.184,2.149,0
6/28/2017,18:15, ,0,SD1,0,5.4,80.29,0,1.09,4.38,0.19,0.21,0.91,-0.14,79.7,0,6.88,0,7.66,0,-54.2,22.29,0,2.3975,2.5284,0,1.31,0,21.74,65.35,1.19,2.171,0
6/28/2017,18:30, ,0,SD1,0,5.4,64.47,0,1.08,4.33,0.22,0.23,0.9,-0.11,79.5,0,6.85,0,7.65,0,-53.3,22.3,0,2.4411,2.5739,0,1.33,0,21.36,64.19,1.182,2.183,0
6/28/2017,18:45, ,0,SD1,0,5.4,63.26,0,1,4.01,0.18,0.2,0.82,-0.15,79.5,0,6.86,0,7.64,0,-53.1,22.297,0,2.4588,2.5926,0,1.34,0,21.71,65.25,1.189,2.184,0
6/28/2017,19:00, ,0,SD1,0,5.4,62.48,0,1.03,4.16,0.2,0.22,0.86,-0.13,79.2,0,6.84,0,7.64,0,-52.9,22.285,0,2.4525,2.5867,0,1.34,0,21.77,65.43,1.181,2.183,0
6/28/2017,19:15, ,0,SD1,0,5.4,62.82,0,0.96,3.86,0.18,0.19,0.78,-0.15,79.2,0,6.84,0,7.66,0,-53.9,22.217,0,2.4159,2.5515,0,1.32,0,22.38,67.28,1.189,2.176,0
6/28/2017,19:30, ,0,SD1,0,5.4,68.67,0,1.1,4.45,0.21,0.23,0.93,-0.12,77.5,0,6.7,0,7.66,0,-53.8,22.206,0,2.3877,2.5223,0,1.3,0,22.36,67.19,1.181,2.159,0
6/28/2017,19:45, ,0,SD1,0,5.4,67.75,0,1.12,4.51,0.24,0.25,0.94,-0.09,77.3,0,6.68,0,7.66,0,-53.9,22.175,0,2.363,2.4978,0,1.29,0,22.87,68.73,1.189,2.136,0
6/28/2017,20:00, ,0,SD1,0,5.4,64.07,0,1.12,4.52,0.22,0.24,0.95,-0.11,77.3,0,6.69,0,7.66,0,-53.8,22.126,0,2.3333,2.4688,0,1.27,0,23.24,69.83,1.193,2.107,0
6/28/2017,20:15, ,0,SD1,0,5.4,71.47,0,1.17,4.72,0.23,0.25,1,-0.1,76.9,0,6.67,0,7.67,0,-54.3,22.041,0,2.29,2.4271,0,1.25,0,23.67,71.12,1.191,2.067,0
6/28/2017,20:30, ,0,SD1,0,5.4,73.88,0,1.21,4.87,0.23,0.25,1.03,-0.1,75.8,0,6.59,0,7.68,0,-55.1,21.965,0,2.248,2.3863,0,1.23,0,24.11,72.45,1.189,2.021,0
6/28/2017,20:45, ,0,SD1,0,5.4,79.41,0,1.3,5.25,0.24,0.26,1.13,-0.09,74.1,0,6.45,0,7.68,0,-55.2,21.893,0,2.2064,2.3456,0,1.21,0,24.78,74.46,1.19,1.961,0
6/28/2017,21:00, ,0,SD1,0,5.4,74.38,0,1.4,5.65,0.27,0.29,1.23,-0.06,74.1,0,6.46,0,7.7,0,-56.4,21.753,0,2.1637,2.3068,0,1.19,0,26.25,78.88,1.186,1.897,0
6/28/2017,21:15, ,0,SD1,0,5.4,80.3,0,1.41,5.67,0.23,0.25,1.23,-0.1,74,0,6.47,0,7.7,0,-56.4,21.687,0,2.1501,2.2954,0,1.18,0,26.6,79.93,1.191,1.821,0
6/28/2017,21:30, ,0,SD1,0,5.4,76.6,0,1.45,5.82,0.24,0.26,1.27,-0.09,73.3,0,6.41,0,7.7,0,-56.5,21.661,0,2.1452,2.2914,0,1.18,0,26.7,80.24,1.181,1.745,0
6/28/2017,21:45, ,0,SD1,0,5.4,80.34,0,1.47,5.91,0.23,0.24,1.29,-0.1,72.7,0,6.36,0,7.71,0,-56.9,21.576,0,2.1258,2.2746,0,1.17,0,27.19,81.68,1.188,1.668,0
6/28/2017,22:00, ,0,SD1,0,5.4,81.85,0,1.63,6.55,0.28,0.29,1.45,-0.05,70.8,0,6.21,0,7.7,0,-56.3,21.491,0,2.1149,2.2668,0,1.16,0,27.55,82.77,1.193,1.589,0
6/28/2017,22:15, ,0,SD1,0,5.4,84.08,0,1.56,6.26,0.22,0.24,1.38,-0.11,69,0,6.07,0,7.68,0,-55.4,21.379,0,2.105,2.2614,0,1.16,0,27.81,83.54,1.192,1.507,0
6/28/2017,22:30, ,0,SD1,0,5.4,79.58,0,1.61,6.46,0.25,0.26,1.43,-0.08,68.5,0,6.03,0,7.7,0,-56,21.28,0,2.0962,2.2565,0,1.16,0,28.27,84.93,1.189,1.435,0
6/28/2017,22:45, ,0,SD1,0,5.4,84.81,0,1.65,6.61,0.29,0.3,1.47,-0.04,68,0,5.99,0,7.69,0,-55.7,21.217,0,2.0919,2.2548,0,1.16,0,28.46,85.49,1.19,1.367,0
6/28/2017,23:00, ,0,SD1,0,5.4,84.51,0,1.77,7.1,0.33,0.34,1.59,0,67.3,0,5.94,0,7.7,0,-56.3,21.186,0,2.0923,2.2567,0,1.16,0,28.98,87.08,1.185,1.313,0
6/28/2017,23:15, ,0,SD1,0,5.4,76.91,0,1.85,7.44,0.3,0.31,1.68,-0.03,67.2,0,5.93,0,7.7,0,-56.5,21.178,0,2.0955,2.2605,0,1.16,0,29.55,88.77,1.19,1.263,0
6/28/2017,23:30, ,0,SD1,0,5.4,81.83,0,2.02,8.1,0.34,0.35,1.84,0.01,66.6,0,5.88,0,7.7,0,-56.4,21.161,0,2.0989,2.265,0,1.16,0,30.02,90.17,1.193,1.225,0
6/28/2017,23:45, ,0,SD1,0,5.4,72.79,0,1.92,7.71,0.29,0.31,1.74,-0.04,66.2,0,5.85,0,7.7,0,-56.4,21.148,0,2.1034,2.2704,0,1.17,0,30.42,91.38,1.19,1.194,0
6/29/2017,0:00, ,0,SD1,0,5.4,73.96,0,1.92,7.71,0.33,0.34,1.74,0,65.8,0,5.81,0,7.71,0,-56.6,21.112,0,2.1058,2.2747,0,1.17,0,30.63,92.01,1.189,1.17,0
6/29/2017,0:15, ,0,SD1,0,5.4,74.67,0,1.87,7.53,0.32,0.33,1.7,-0.01,65,0,5.74,0,7.69,0,-56,21.089,0,2.1073,2.2774,0,1.17,0,30.85,92.67,1.19,1.158,0
6/29/2017,0:30, ,0,SD1,0,5.4,76.21,0,1.97,7.92,0.32,0.34,1.8,-0.01,64,0,5.66,0,7.69,0,-55.6,21.028,0,2.1043,2.277,0,1.17,0,31.08,93.35,1.184,1.155,0
6/29/2017,0:45, ,0,SD1,0,5.4,73.52,0,1.96,7.88,0.33,0.34,1.79,0,64.3,0,5.69,0,7.69,0,-55.6,21.002,0,2.1029,2.2768,0,1.17,0,30.58,91.88,1.19,1.167,0
6/29/2017,1:00, ,0,SD1,0,5.4,74.82,0,1.91,7.69,0.31,0.33,1.74,-0.02,64.9,0,5.76,0,7.69,0,-55.8,20.902,0,2.0983,2.2765,0,1.17,0,30.61,91.96,1.182,1.182,0
6/29/2017,1:15, ,0,SD1,0,5.4,68.46,0,1.51,6.06,0.2,0.21,1.33,-0.13,72.9,0,6.46,0,7.74,0,-58.9,20.99,0,2.0828,2.2555,0,1.16,0,31.23,93.83,1.189,1.212,0
6/29/2017,1:30, ,0,SD1,0,5.4,66.29,0,1.45,5.84,0.22,0.24,1.28,-0.11,75.2,0,6.65,0,7.75,0,-59.4,21.093,0,2.0819,2.2498,0,1.16,0,31.54,94.73,1.194,1.247,0
6/29/2017,1:45, ,0,SD1,0,5.4,75.05,0,1.45,5.81,0.17,0.19,1.27,-0.16,75.1,0,6.64,0,7.75,0,-59.4,21.085,0,2.0813,2.2495,0,1.16,0,31.52,94.67,1.192,1.292,0
6/29/2017,2:00, ,0,SD1,0,5.4,66.98,0,1.4,5.64,0.21,0.22,1.23,-0.12,75.3,0,6.66,0,7.76,0,-59.9,21.06,0,2.0809,2.2502,0,1.16,0,31.26,93.9,1.189,1.34,0
6/29/2017,2:15, ,0,SD1,0,5.4,67.82,0,1.34,5.4,0.18,0.2,1.17,-0.15,75.5,0,6.68,0,7.74,0,-58.8,21.035,0,2.0855,2.2564,0,1.16,0,30.16,90.6,1.19,1.399,0
6/29/2017,2:30, ,0,SD1,0,5.4,67.23,0,1.34,5.39,0.22,0.24,1.16,-0.11,76.1,0,6.72,0,7.74,0,-58.8,21.123,0,2.0905,2.2577,0,1.16,0,29.79,89.5,1.183,1.468,0
6/29/2017,2:45, ,0,SD1,0,5.4,75.9,0,1.3,5.22,0.22,0.24,1.12,-0.11,76.3,0,6.73,0,7.74,0,-58.4,21.154,0,2.1014,2.268,0,1.17,0,28.75,86.38,1.19,1.541,0
6/29/2017,3:00, ,0,SD1,0,5.4,68.53,0,1.25,5.01,0.23,0.24,1.07,-0.1,76.8,0,6.77,0,7.73,0,-58.2,21.198,0,2.1157,2.2814,0,1.17,0,28.11,84.44,1.183,1.621,0
6/29/2017,3:15, ,0,SD1,0,5.4,71.55,0,1.25,5.02,0.21,0.23,1.07,-0.12,77.1,0,6.8,0,7.74,0,-58.5,21.24,0,2.1249,2.2893,0,1.18,0,27.67,83.13,1.189,1.696,0
6/29/2017,3:30, ,0,SD1,0,5.4,71.6,0,1.23,4.94,0.21,0.22,1.05,-0.12,77.8,0,6.85,0,7.72,0,-57.5,21.289,0,2.1527,2.3169,0,1.19,0,26.51,79.66,1.181,1.773,0
6/29/2017,3:45, ,0,SD1,0,5.4,67.2,0,1.17,4.72,0.22,0.24,1,-0.11,78.3,0,6.89,0,7.72,0,-57.5,21.357,0,2.1772,2.34,0,1.2,0,25.44,76.43,1.189,1.847,0
6/29/2017,4:00, ,0,SD1,0,5.4,77.32,0,1.18,4.73,0.22,0.23,1,-0.11,78.4,0,6.88,0,7.7,0,-56.4,21.47,0,2.2046,2.3639,0,1.22,0,24.84,74.65,1.194,1.915,0
6/29/2017,4:15, ,0,SD1,0,5.4,69.53,0,1.12,4.5,0.2,0.21,0.94,-0.13,78.3,0,6.86,0,7.69,0,-56,21.487,0,2.2267,2.3869,0,1.23,0,24.45,73.49,1.191,1.975,0
6/29/2017,4:30, ,0,SD1,0,5.4,78.14,0,1.14,4.58,0.21,0.22,0.96,-0.12,78.7,0,6.89,0,7.69,0,-55.6,21.557,0,2.2688,2.4285,0,1.25,0,23.75,71.37,1.189,2.036,0
6/29/2017,4:45, ,0,SD1,0,5.4,68.91,0,1.1,4.45,0.17,0.18,0.93,-0.16,78.8,0,6.89,0,7.68,0,-55.1,21.563,0,2.2879,2.4487,0,1.26,0,23.55,70.78,1.19,2.083,0
6/29/2017,5:00, ,0,SD1,0,5.4,67.18,0,1.1,4.42,0.17,0.19,0.92,-0.16,78.4,0,6.86,0,7.67,0,-54.8,21.554,0,2.2963,2.4582,0,1.27,0,23.68,71.17,1.184,2.12,0
6/29/2017,5:15, ,0,SD1,0,5.4,66.56,0,1.16,4.68,0.18,0.2,0.99,-0.15,78.6,0,6.88,0,7.67,0,-54.4,21.556,0,2.3222,2.4857,0,1.28,0,23.48,70.56,1.189,2.147,0
6/29/2017,5:30, ,0,SD1,0,5.4,58.25,0,1.07,4.3,0.2,0.21,0.89,-0.13,78.5,0,6.87,0,7.66,0,-54.2,21.562,0,2.3492,2.5143,0,1.3,0,23.17,69.63,1.18,2.168,0
6/29/2017,5:45, ,0,SD1,0,5.4,59.21,0,1.12,4.5,0.19,0.21,0.94,-0.14,78.1,0,6.84,0,7.66,0,-54.1,21.527,0,2.3456,2.5122,0,1.3,0,23.2,69.71,1.189,2.178,0
6/29/2017,6:00, ,0,SD1,0,5.4,75.45,0,1.04,4.2,0.17,0.19,0.87,-0.15,76.5,0,6.71,0,7.65,0,-53.1,21.476,0,2.3338,2.5023,0,1.29,0,23.41,70.35,1.193,2.179,0
6/29/2017,6:15, ,0,SD1,0,5.4,66.23,0,1.05,4.22,0.19,0.2,0.87,-0.14,76.5,0,6.71,0,7.65,0,-53.4,21.45,0,2.3254,2.4946,0,1.29,0,23.01,69.14,1.191,2.165,0
6/29/2017,6:30, ,0,SD1,0,5.4,67.25,0,1.08,4.33,0.21,0.23,0.9,-0.12,76.2,0,6.68,0,7.66,0,-54,21.464,0,2.3203,2.4883,0,1.29,0,22.78,68.45,1.189,2.145,0
6/29/2017,6:45, ,0,SD1,0,5.4,66.39,0,1.17,4.71,0.16,0.18,0.99,-0.17,75.5,0,6.63,0,7.65,0,-53.5,21.392,0,2.2871,2.4564,0,1.27,0,23.46,70.5,1.19,2.115,0
6/29/2017,7:00, ,0,SD1,0,5.4,72.01,0,1.19,4.77,0.23,0.25,1.01,-0.1,75,0,6.6,0,7.66,0,-54,21.299,0,2.2535,2.4249,0,1.25,0,23.89,71.8,1.186,2.075,0
6/29/2017,7:15, ,0,SD1,0,5.4,73.29,0,1.22,4.89,0.2,0.22,1.04,-0.13,74.5,0,6.56,0,7.66,0,-53.8,21.236,0,2.2293,2.4019,0,1.24,0,24.46,73.5,1.19,2.026,0
6/29/2017,7:30, ,0,SD1,0,5.4,72.16,0,1.23,4.96,0.24,0.26,1.06,-0.09,73.1,0,6.46,0,7.67,0,-54.3,21.081,0,2.1862,2.3631,0,1.22,0,24.82,74.57,1.182,1.968,0
6/29/2017,7:45, ,0,SD1,0,5.4,78.63,0,1.27,5.11,0.27,0.29,1.09,-0.06,73.2,0,6.49,0,7.69,0,-55.5,20.948,0,2.1582,2.3392,0,1.2,0,25.39,76.29,1.189,1.902,0
6/29/2017,8:00, ,0,SD1,0,5.4,81.93,0,1.33,5.34,0.24,0.25,1.15,-0.09,73.3,0,6.5,0,7.68,0,-55.3,20.926,0,2.147,2.3282,0,1.2,0,25.49,76.6,1.194,1.826,0
6/29/2017,8:15, ,0,SD1,0,5.4,85.46,0,1.29,5.19,0.26,0.28,1.11,-0.07,72.6,0,6.44,0,7.69,0,-55.4,20.902,0,2.135,2.3163,0,1.19,0,25.6,76.91,1.192,1.746,0
6/29/2017,8:30, ,0,SD1,0,5.4,81.91,0,1.38,5.56,0.25,0.26,1.21,-0.08,71,0,6.31,0,7.69,0,-55.7,20.833,0,2.118,2.3012,0,1.18,0,25.82,77.58,1.189,1.663,0
6/29/2017,8:45, ,0,SD1,0,5.4,87.35,0,1.44,5.8,0.26,0.28,1.26,-0.07,69.3,0,6.17,0,7.68,0,-55.2,20.761,0,2.1077,2.2934,0,1.18,0,25.74,77.34,1.19,1.577,0
6/29/2017,9:00, ,0,SD1,0,5.4,103.62,0,1.49,5.98,0.25,0.27,1.31,-0.08,67.7,0,6.03,0,7.67,0,-54.5,20.736,0,2.1042,2.2908,0,1.18,0,25.91,77.86,1.184,1.493,0
6/29/2017,9:15, ,0,SD1,0,5.4,93.18,0,1.6,6.44,0.28,0.3,1.43,-0.05,66.4,0,5.91,0,7.67,0,-54.6,20.71,0,2.1027,2.2904,0,1.18,0,25.97,78.04,1.19,1.41,0
6/29/2017,9:30, ,0,SD1,0,5.4,101.15,0,1.7,6.82,0.3,0.32,1.52,-0.03,65.6,0,5.84,0,7.67,0,-54.4,20.697,0,2.1026,2.2909,0,1.18,0,26.35,79.18,1.194,1.331,0
6/29/2017,9:45, ,0,SD1,0,5.4,94.39,0,1.81,7.29,0.36,0.38,1.64,0.03,65,0,5.79,0,7.68,0,-54.8,20.739,0,2.1105,2.2974,0,1.18,0,26.84,80.63,1.191,1.258,0
6/29/2017,10:00, ,0,SD1,0,5.4,112.47,0,2.1,8.45,0.37,0.39,1.93,0.04,63.8,0,5.67,0,7.68,0,-55.2,20.79,0,2.1247,2.3104,0,1.19,0,26.47,79.53,1.189,1.189,0
6/29/2017,10:15, ,0,SD1,0,5.4,104.42,0,2.22,8.92,0.46,0.48,2.05,0.13,62.6,0,5.55,0,7.67,0,-54.4,20.927,0,2.1505,2.3319,0,1.2,0,26.29,79.01,1.19,1.121,0
6/29/2017,10:30, ,0,SD1,0,5.4,106.77,0,2.57,10.31,0.44,0.45,2.39,0.11,61.1,0,5.4,0,7.67,0,-54.4,21.04,0,2.1864,2.3653,0,1.22,0,28.37,85.24,1.184,1.063,0
6/29/2017,10:45, ,0,SD1,0,5.4,99.13,0,2.87,11.5,0.49,0.51,2.69,0.16,59.9,0,5.28,0,7.67,0,-54.5,21.201,0,2.2243,2.3983,0,1.24,0,29.36,88.2,1.189,1.004,0
6/29/2017,11:00, ,0,SD1,0,5.4,97.13,0,3.28,13.16,0.49,0.51,3.11,0.16,59.5,0,5.22,0,7.67,0,-54.4,21.423,0,2.2884,2.4562,0,1.27,0,30.19,90.68,1.18,0.95,0
6/29/2017,11:15, ,0,SD1,0,5.4,101.28,0,3.91,15.66,0.58,0.6,3.73,0.26,58.9,0,5.15,0,7.67,0,-54.3,21.65,0,2.3454,2.5058,0,1.29,0,31.24,93.83,1.189,0.898,0
6/29/2017,11:30, ,0,SD1,0,5.4,101,0,4.44,17.8,0.65,0.66,4.27,0.32,58.5,0,5.09,0,7.66,0,-53.9,21.881,0,2.4127,2.5655,0,1.33,0,32.05,96.27,1.181,0.847,0
6/29/2017,11:45, ,0,SD1,0,5.4,101.59,0,5.5,22.02,0.81,0.83,5.32,0.48,57.3,0,4.98,0,7.66,0,-54.1,21.914,0,2.4723,2.6271,0,1.36,0,32.92,98.9,1.188,0.804,0
6/29/2017,12:00, ,0,SD1,0,5.4,96.34,0,5.86,23.47,0.83,0.84,5.68,0.5,56.8,0,4.92,0,7.65,0,-53.7,22.069,0,2.5085,2.6573,0,1.38,0,33.37,100.24,1.181,0.756,0
6/29/2017,12:15, ,0,SD1,0,5.4,97.1,0,5.87,23.52,0.86,0.88,5.7,0.53,56.1,0,4.84,0,7.66,0,-54,22.27,0,2.5569,2.6976,0,1.4,0,33.8,101.51,1.198,0.712,0
6/29/2017,12:30, ,0,SD1,0,5.4,108.77,0,6.85,27.45,0.96,0.98,6.68,0.63,57.8,0,4.96,0,7.66,0,-54.1,22.603,0,2.612,2.7373,0,1.42,0,33.9,101.83,1.194,0.676,0
6/29/2017,12:45, ,0,SD1,0,5.4,101.62,0,7.54,30.18,1.04,1.06,7.36,0.71,57.7,0,4.93,0,7.66,0,-54.3,22.759,0,2.6561,2.7749,0,1.44,0,33.88,101.76,1.189,0.643,0
6/29/2017,13:00, ,0,SD1,0,5.4,107.96,0,7,28.04,1.05,1.07,6.83,0.72,58.5,0,4.96,0,7.66,0,-54.1,23.136,0,2.6989,2.7985,0,1.45,0,34.54,103.73,1.189,0.61,0
6/29/2017,13:15, ,0,SD1,0,5.4,125.11,0,8.45,33.85,1.19,1.21,8.28,0.86,58.7,0,4.97,0,7.66,0,-54.5,23.264,0,2.7455,2.8397,0,1.47,0,33.88,101.77,1.193,0.593,0
6/29/2017,13:30, ,0,SD1,0,5.4,113.69,0,8.44,33.78,1.2,1.21,8.26,0.87,57.8,0,4.88,0,7.66,0,-54.3,23.38,0,2.7719,2.8605,0,1.49,0,34.24,102.83,1.187,0.586,0
6/29/2017,13:45, ,0,SD1,0,5.4,109.58,0,9.31,37.25,1.24,1.26,9.13,0.91,57.7,0,4.85,0,7.66,0,-54,23.686,0,2.7968,2.8688,0,1.49,0,34.79,104.49,1.189,0.604,0
6/29/2017,14:00, ,0,SD1,0,5.4,102.18,0,7.25,29.02,0.97,0.99,7.07,0.64,53.1,0,4.46,0,7.63,0,-52.3,23.598,0,2.7867,2.8634,0,1.49,0,35.4,106.33,1.182,0.631,0
6/29/2017,14:15, ,0,SD1,0,5.4,100.78,0,4.83,19.35,0.68,0.69,4.65,0.35,65,0,5.54,0,7.71,0,-57,22.932,0,2.5215,2.6253,0,1.36,0,33.52,100.67,1.193,0.683,0
6/29/2017,14:30, ,0,SD1,0,5.4,72.22,0,1.86,7.47,0.27,0.29,1.68,-0.06,75.1,0,6.6,0,7.78,0,-61,21.348,0,2.1572,2.319,0,1.19,0,34.02,102.19,1.181,0.762,0
6/29/2017,14:45, ,0,SD1,0,5.4,70.25,0,1.59,6.41,0.23,0.25,1.42,-0.1,75.8,0,6.69,0,7.79,0,-61.5,21.158,0,2.1259,2.2942,0,1.18,0,33.47,100.54,1.187,0.852,0
6/29/2017,15:00, ,0,SD1,0,5.4,69.89,0,1.57,6.31,0.24,0.25,1.39,-0.09,77.5,0,6.82,0,7.79,0,-61.8,21.364,0,2.1294,2.2883,0,1.18,0,32.75,98.36,1.193,0.944,0
6/29/2017,15:15, ,0,SD1,0,5.4,81.44,0,1.53,6.14,0.28,0.29,1.35,-0.05,77.8,0,6.83,0,7.8,0,-62,21.408,0,2.1264,2.283,0,1.17,0,31.35,94.16,1.193,1.047,0
6/29/2017,15:30, ,0,SD1,0,5.4,74.47,0,1.49,5.97,0.24,0.26,1.31,-0.09,78,0,6.86,0,7.8,0,-62.1,21.364,0,2.1194,2.2775,0,1.17,0,30.62,91.99,1.189,1.153,0
6/29/2017,15:45, ,0,SD1,0,5.4,81.32,0,1.45,5.82,0.24,0.26,1.27,-0.09,78.3,0,6.88,0,7.79,0,-61.8,21.407,0,2.1214,2.2777,0,1.17,0,29.47,88.52,1.19,1.261,0
6/29/2017,16:00, ,0,SD1,0,5.4,83.9,0,1.42,5.69,0.27,0.28,1.24,-0.06,78.5,0,6.9,0,7.78,0,-61.1,21.444,0,2.123,2.2777,0,1.17,0,28.13,84.5,1.183,1.372,0
6/29/2017,16:15, ,0,SD1,0,5.4,99.65,0,1.4,5.64,0.28,0.29,1.23,-0.05,78.3,0,6.88,0,7.77,0,-60.8,21.4,0,2.1217,2.2783,0,1.17,0,27.02,81.18,1.19,1.479,0
6/29/2017,16:30, ,0,SD1,0,5.4,93.67,0,1.35,5.45,0.26,0.27,1.18,-0.07,78.3,0,6.87,0,7.76,0,-60.2,21.452,0,2.132,2.2869,0,1.18,0,26.43,79.41,1.181,1.588,0
6/29/2017,16:45, ,0,SD1,0,5.4,100.76,0,1.31,5.26,0.25,0.26,1.13,-0.08,79.3,0,6.93,0,7.77,0,-60.3,21.671,0,2.1649,2.3119,0,1.19,0,25.45,76.46,1.188,1.685,0
6/29/2017,17:00, ,0,SD1,0,5.4,92.91,0,1.32,5.3,0.27,0.29,1.14,-0.06,80,0,6.97,0,7.75,0,-59.2,21.823,0,2.1963,2.3382,0,1.2,0,25.07,75.34,1.192,1.777,0
6/29/2017,17:15, ,0,SD1,0,5.4,94.29,0,1.3,5.21,0.25,0.27,1.12,-0.08,80.5,0,7,0,7.75,0,-59.2,21.911,0,2.2137,2.3525,0,1.21,0,24.88,74.75,1.191,1.858,0
6/29/2017,17:30, ,0,SD1,0,5.4,106.15,0,1.27,5.12,0.26,0.28,1.1,-0.07,80.7,0,7.01,0,7.74,0,-59,21.976,0,2.2441,2.3816,0,1.23,0,24.14,72.53,1.189,1.931,0
6/29/2017,17:45, ,0,SD1,0,5.4,80.2,0,1.23,4.93,0.26,0.28,1.05,-0.07,81.1,0,7.03,0,7.72,0,-57.9,22.048,0,2.279,2.4151,0,1.24,0,23.83,71.6,1.19,2,0
6/29/2017,18:00, ,0,SD1,0,5.4,87.22,0,1.19,4.79,0.23,0.25,1.01,-0.1,81.5,0,7.06,0,7.71,0,-57.2,22.144,0,2.3287,2.463,0,1.27,0,23.08,69.38,1.183,2.057,0
6/29/2017,18:15, ,0,SD1,0,5.4,79.58,0,1.14,4.6,0.22,0.24,0.97,-0.11,81.5,0,7.05,0,7.71,0,-56.9,22.164,0,2.3485,2.483,0,1.28,0,23.25,69.86,1.19,2.103,0
6/29/2017,18:30, ,0,SD1,0,5.4,83.21,0,1.09,4.38,0.2,0.22,0.91,-0.12,81.8,0,7.07,0,7.7,0,-56.7,22.188,0,2.3742,2.509,0,1.3,0,23.05,69.26,1.18,2.145,0
6/29/2017,18:45, ,0,SD1,0,5.4,69.11,0,1.11,4.45,0.2,0.21,0.93,-0.13,82.1,0,7.09,0,7.7,0,-56.6,22.21,0,2.4165,2.5525,0,1.32,0,22.69,68.2,1.188,2.179,0
6/29/2017,19:00, ,0,SD1,0,5.4,68.56,0,1.09,4.38,0.2,0.22,0.91,-0.13,81.7,0,7.06,0,7.7,0,-56.2,22.2,0,2.4338,2.5713,0,1.33,0,22.81,68.56,1.193,2.201,0
6/29/2017,19:15, ,0,SD1,0,5.4,68.19,0,1.06,4.26,0.18,0.2,0.88,-0.15,81.5,0,7.04,0,7.68,0,-55.2,22.202,0,2.464,2.6031,0,1.35,0,22.68,68.17,1.191,2.213,0
6/29/2017,19:30, ,0,SD1,0,5.4,62.21,0,1.07,4.33,0.21,0.22,0.9,-0.12,80.6,0,6.97,0,7.67,0,-54.9,22.166,0,2.4628,2.6037,0,1.35,0,22.71,68.26,1.189,2.221,0
6/29/2017,19:45, ,0,SD1,0,5.4,61.15,0,1.01,4.06,0.19,0.2,0.83,-0.14,81.3,0,7.04,0,7.68,0,-55.2,22.134,0,2.4553,2.5975,0,1.34,0,22.92,68.89,1.19,2.223,0
6/29/2017,20:00, ,0,SD1,0,5.4,64.76,0,1.02,4.12,0.2,0.22,0.85,-0.13,79.6,0,6.89,0,7.66,0,-54,22.11,0,2.4518,2.595,0,1.34,0,22.54,67.73,1.182,2.212,0
6/29/2017,20:15, ,0,SD1,0,5.4,61.32,0,1.01,4.06,0.18,0.2,0.83,-0.15,78.8,0,6.82,0,7.67,0,-54.5,22.114,0,2.4446,2.5872,0,1.34,0,22.81,68.56,1.189,2.202,0
6/29/2017,20:30, ,0,SD1,0,5.4,62.51,0,1.06,4.29,0.22,0.23,0.89,-0.11,79,0,6.84,0,7.66,0,-54.3,22.083,0,2.434,2.5776,0,1.33,0,22.73,68.32,1.193,2.184,0
6/29/2017,20:45, ,0,SD1,0,5.4,66.6,0,1.1,4.45,0.18,0.2,0.93,-0.15,78.1,0,6.79,0,7.68,0,-55.1,21.964,0,2.3673,2.513,0,1.3,0,23.7,71.23,1.192,2.154,0
6/29/2017,21:00, ,0,SD1,0,5.4,62.99,0,1.16,4.68,0.2,0.22,0.99,-0.13,78.4,0,6.82,0,7.7,0,-56.1,21.849,0,2.3334,2.4828,0,1.28,0,24.37,73.24,1.189,2.112,0
6/29/2017,21:15, ,0,SD1,0,5.4,72.31,0,1.2,4.84,0.22,0.23,1.03,-0.11,77.4,0,6.75,0,7.69,0,-55.8,21.763,0,2.2991,2.4506,0,1.26,0,24.76,74.39,1.19,2.059,0
6/29/2017,21:30, ,0,SD1,0,5.4,75.26,0,1.33,5.36,0.23,0.24,1.16,-0.1,75.8,0,6.63,0,7.7,0,-56.3,21.645,0,2.2502,2.4042,0,1.24,0,25.59,76.89,1.184,2.003,0
6/29/2017,21:45, ,0,SD1,0,5.4,72.95,0,1.39,5.6,0.25,0.26,1.22,-0.08,76.1,0,6.68,0,7.72,0,-57.6,21.44,0,2.21,2.3713,0,1.22,0,26.92,80.88,1.19,1.931,0
