Date,Time,F_Record,Time(Fract.Sec),SiteName,FaultCode,Battery,CablePwrV,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,Temp,F_Temp,ConduScm,SpCond,F_SpCond,Sal,F_Sal,nLFCondæS/cm,TDSmg/L,Turb,F_Turb,TSSmg/L,fDOMRFU,fDOMQSU,ChlorophyllRFU,ChlorophyllugL,BGA-PCRFU,BGA-PCæg/L,pH,F_pH,pHmV,Presspsia,Depth,F_Depth
9/21/2018,16:30, ,0,LP,0,5.7,0,68.3,0,5.96,0,20.551,0,8234.5,8999.1,-5,5.05,0,9071.1,5849,16.34,0,0,16.78,50.44,0.58,2.32,0,0,7.74,0,-56.5,1.908,1.397,0
9/21/2018,16:45, ,0,LP,0,5.7,0,67.8,0,5.92,0,20.533,0,8253.8,9023.7,-5,5.06,0,9096.1,5865,15.65,0,0,16.73,50.28,0.59,2.33,0.01,0.01,7.74,0,-56.7,1.812,1.33,0
9/21/2018,17:00, ,0,LP,0,5.7,0,67.4,0,5.9,0,20.474,0,8259.4,9041,-5,5.07,0,9114.4,5877,15.92,0,0,16.66,50.06,0.59,2.33,0.03,0.02,7.75,0,-56.9,1.727,1.27,0
9/21/2018,17:15, ,0,LP,0,5.7,0,67.1,0,5.88,0,20.422,0,8266.3,9058.4,-5,5.08,0,9132.8,5888,21.63,0,0,16.79,50.46,0.6,2.38,0.03,0.03,7.75,0,-57,1.657,1.221,0
9/21/2018,17:30, ,0,LP,0,5.7,0,66.8,0,5.85,0,20.409,0,8264.8,9059.1,-5,5.08,0,9133.6,5888,22.47,0,0,16.75,50.35,0.64,2.53,0.03,0.03,7.75,0,-57.1,1.597,1.179,0
9/21/2018,17:45, ,0,LP,0,5.7,0,67.2,0,5.88,0,20.415,0,8259.6,9052.4,-5,5.08,0,9126.7,5884,20.01,0,0,16.71,50.23,0.62,2.46,0.02,0.02,7.76,0,-57.5,1.555,1.149,0
9/21/2018,18:00, ,0,LP,0,5.7,0,66.2,0,5.8,0,20.393,0,8244.9,9040.5,-5,5.07,0,9115.1,5876,16.06,0,0,16.57,49.8,0.69,2.75,0.04,0.04,7.76,0,-57.6,1.53,1.131,0
9/21/2018,18:15, ,0,LP,0,5.7,0,65.4,0,5.73,0,20.386,0,8243,9039.5,-5,5.07,0,9114.2,5876,14.39,0,0,16.68,50.12,0.74,2.95,0.05,0.04,7.75,0,-57.4,1.526,1.129,0
9/21/2018,18:30, ,0,LP,0,5.7,0,63.3,0,5.55,0,20.341,0,8236.3,9040.9,-5,5.07,0,9116.2,5877,15.02,0,0,16.54,49.7,0.74,2.93,0.09,0.09,7.75,0,-57,1.542,1.14,0
9/21/2018,18:45, ,0,LP,0,5.7,0,65.5,0,5.74,0,20.287,0,8228.3,9042.2,-5,5.07,0,9118.3,5877,18.27,0,0,15.71,47.23,0.71,2.85,0.05,0.05,7.75,0,-57.1,1.579,1.166,0
9/21/2018,19:00, ,0,LP,0,5.7,0,63.1,0,5.54,0,20.266,0,8222.3,9039.7,-5,5.07,0,9116.1,5876,12.92,0,0,17.01,51.11,0.68,2.7,0.03,0.03,7.74,0,-56.8,1.628,1.2,0
9/21/2018,19:15, ,0,LP,0,5.7,0,65.3,0,5.73,0,20.266,0,8225.2,9042.9,-5,5.07,0,9119.3,5878,14.04,0,0,16.68,50.12,0.72,2.87,0.09,0.09,7.75,0,-57,1.698,1.249,0
9/21/2018,19:30, ,0,LP,0,5.7,0,63.1,0,5.54,0,20.228,0,8227.6,9052.6,-5,5.08,0,9129.6,5884,11.76,0,0,17.15,51.54,0.66,2.64,0.05,0.05,7.74,0,-56.4,1.781,1.308,0
9/21/2018,19:45, ,0,LP,0,5.7,0,66.3,0,5.82,0,20.257,0,8227,9046.6,-5,5.08,0,9123.2,5880,15.94,0,0,16.54,49.7,0.65,2.6,0.04,0.04,7.74,0,-56.7,1.871,1.371,0
9/21/2018,20:00, ,0,LP,0,5.7,0,66.8,0,5.84,0,20.469,0,8242.7,9023.7,-5,5.06,0,9097,5865,15.73,0,0,16.14,48.5,0.66,2.62,0.06,0.05,7.75,0,-56.9,1.965,1.437,0
9/21/2018,20:15, ,0,LP,0,5.7,0,65.4,0,5.72,0,20.424,0,8231.9,9020.3,-5,5.06,0,9094.2,5863,13.58,0,0,16.68,50.13,0.65,2.59,0.01,0.01,7.74,0,-56.4,2.059,1.503,0
9/21/2018,20:30, ,0,LP,0,5.7,0,67.1,0,5.88,0,20.371,0,8206,9001.8,-5,5.05,0,9076.4,5851,13.83,0,0,16.46,49.48,0.68,2.72,0.03,0.03,7.74,0,-56.5,2.155,1.571,0
9/21/2018,20:45, ,0,LP,0,5.7,0,68.4,0,5.99,0,20.375,0,8200,8994.6,-5,5.04,0,9069,5846,13.69,0,0,16.47,49.5,0.67,2.66,0.04,0.04,7.74,0,-56.6,2.254,1.641,0
9/21/2018,21:00, ,0,LP,0,5.7,0,69.2,0,6.06,0,20.371,0,8200.8,8996.2,-5,5.05,0,9070.8,5848,14.88,0,0,16.42,49.34,0.61,2.43,0.04,0.04,7.74,0,-56.6,2.355,1.712,0
9/21/2018,21:15, ,0,LP,0,5.7,0,67.1,0,5.89,0,20.333,0,8196.3,8998.4,-5,5.05,0,9073.4,5849,12.85,0,0,16.65,50.05,0.63,2.49,0.03,0.03,7.74,0,-56.3,2.454,1.781,0
9/21/2018,21:30, ,0,LP,0,5.7,0,69.1,0,6.06,0,20.311,0,8200.5,9007.2,-5,5.05,0,9082.6,5855,17.94,0,0,16.23,48.78,0.62,2.45,-0.01,-0.01,7.74,0,-56.5,2.553,1.851,0
9/21/2018,21:45, ,0,LP,0,5.7,0,67.4,0,5.91,0,20.327,0,8212.9,9017.8,-5,5.06,0,9093.1,5862,12.94,0,0,16.8,50.49,0.65,2.57,0.02,0.02,7.73,0,-56,2.645,1.915,0
9/21/2018,22:00, ,0,LP,0,5.7,0,67.2,0,5.89,0,20.326,0,8217.8,9023.4,-5,5.06,0,9098.8,5865,13.38,0,0,15.78,47.44,0.61,2.43,0.03,0.02,7.73,0,-56,2.736,1.979,0
9/21/2018,22:15, ,0,LP,0,5.7,0,68.5,0,6.01,0,20.368,0,8242.3,9042.3,-5,5.07,0,9117.2,5877,13.79,0,0,17.22,51.74,0.63,2.5,0.05,0.05,7.73,0,-55.7,2.817,2.036,0
9/21/2018,22:30, ,0,LP,0,5.7,0,67.6,0,5.92,0,20.358,0,8268.7,9073.2,-5,5.09,0,9148.5,5898,13.24,0,0,17.36,52.17,0.6,2.38,0.05,0.05,7.72,0,-55.3,2.893,2.09,0
9/21/2018,22:45, ,0,LP,0,5.7,0,67.4,0,5.91,0,20.31,0,8281.5,9096.3,-5,5.11,0,9172.5,5913,13.48,0,0,16.58,49.83,0.58,2.32,0.04,0.04,7.71,0,-55,2.956,2.134,0
9/21/2018,23:00, ,0,LP,0,5.7,0,65.5,0,5.74,0,20.311,0,8301.5,9118,-5,5.12,0,9194.4,5927,11.83,0,0,16.56,49.78,0.51,2.02,0.02,0.02,7.7,0,-54.2,3.014,2.175,0
9/21/2018,23:15, ,0,LP,0,5.7,0,67.4,0,5.92,0,20.266,0,8311.8,9137.9,-5,5.13,0,9215.2,5940,17.28,0,0,17.42,52.35,0.56,2.25,0.06,0.05,7.7,0,-54.2,3.056,2.204,0
9/21/2018,23:30, ,0,LP,0,5.7,0,66.9,0,5.87,0,20.232,0,8327.8,9162.1,-5,5.15,0,9240,5955,14.58,0,0,17.87,53.7,0.51,2.03,0.03,0.03,7.7,0,-54,3.09,2.228,0
9/21/2018,23:45, ,0,LP,0,5.7,0,66.5,0,5.85,0,20.171,0,8345.9,9193.9,-5,5.17,0,9273,5976,12.34,0,0,18.04,54.21,0.48,1.91,0.03,0.02,7.69,0,-53.7,3.106,2.239,0
9/22/2018,0:00, ,0,LP,0,5.7,0,69.2,0,6.09,0,20.123,0,8377,9237.5,-5,5.19,0,9317.7,6004,12.66,0,0,17.84,53.62,0.49,1.94,0.04,0.04,7.69,0,-53.4,3.115,2.245,0
9/22/2018,0:15, ,0,LP,0,5.7,0,68.8,0,6.05,0,20.091,0,8393.2,9261.6,-5,5.21,0,9342.4,6020,13.75,0,0,17.87,53.7,0.44,1.76,0,0,7.69,0,-53.8,3.106,2.239,0
9/22/2018,0:30, ,0,LP,0,5.7,0,67.6,0,5.96,0,20.064,0,8394.4,9268.2,-5,5.21,0,9349.4,6024,11.83,0,0,17.37,52.2,0.46,1.81,0.02,0.02,7.68,0,-52.9,3.088,2.226,0
9/22/2018,0:45, ,0,LP,0,5.7,0,67.9,0,5.98,0,20.069,0,8399.9,9273.3,-5,5.21,0,9354.5,6028,11.75,0,0,18.06,54.28,0.48,1.91,0,0,7.68,0,-53.2,3.062,2.208,0
9/22/2018,1:00, ,0,LP,0,5.7,0,69.7,0,6.15,0,20.022,0,8376.8,9256.9,-5,5.2,0,9338.7,6017,12.65,0,0,18.14,54.5,0.45,1.78,0,0,7.7,0,-54,3.027,2.184,0
9/22/2018,1:15, ,0,LP,0,5.7,0,69.6,0,6.13,0,20.05,0,8354.1,9226.5,-5,5.19,0,9307.6,5997,12.45,0,0,18.18,54.62,0.44,1.74,0,0,7.7,0,-54.1,2.978,2.15,0
9/22/2018,1:30, ,0,LP,0,5.7,0,69.3,0,6.11,0,20.033,0,8324.9,9197.4,-5,5.17,0,9278.5,5978,16.63,0,0,18.15,54.53,0.47,1.88,0,-0.01,7.7,0,-54.4,2.918,2.107,0
9/22/2018,1:45, ,0,LP,0,5.7,0,69.1,0,6.09,0,20.01,0,8291.9,9165.6,-5,5.15,0,9246.7,5958,12.95,0,0,18.11,54.42,0.48,1.93,0.02,0.01,7.71,0,-54.7,2.842,2.054,0
9/22/2018,2:00, ,0,LP,0,5.7,0,69,0,6.09,0,19.982,0,8257.5,9132.7,-5,5.13,0,9213.9,5936,13.22,0,0,18.04,54.2,0.46,1.83,0.03,0.02,7.71,0,-55,2.749,1.988,0
9/22/2018,2:15, ,0,LP,0,5.7,0,69,0,6.1,0,19.955,0,8224.5,9101.5,-5,5.11,0,9182.9,5916,13.82,0,0,17.94,53.92,0.47,1.85,-0.02,-0.02,7.72,0,-55.5,2.641,1.912,0
9/22/2018,2:30, ,0,LP,0,5.7,0,68.6,0,6.07,0,19.905,0,8189.4,9072.2,-5,5.09,0,9153.9,5897,14.3,0,0,17.68,53.13,0.49,1.93,0.06,0.06,7.73,0,-55.8,2.526,1.831,0
9/22/2018,2:45, ,0,LP,0,5.7,0,68.8,0,6.09,0,19.848,0,8153.5,9043.3,-5,5.08,0,9125.7,5878,15.13,0,0,17.46,52.46,0.49,1.96,0,0,7.74,0,-56.3,2.402,1.744,0
9/22/2018,3:00, ,0,LP,0,5.6,0,68.2,0,6.05,0,19.745,0,8123.4,9029.8,-5,5.07,0,9113.4,5869,16.99,0,0,17.16,51.57,0.48,1.92,0.04,0.04,7.75,0,-56.8,2.275,1.655,0
9/22/2018,3:15, ,0,LP,0,5.7,0,68.4,0,6.07,0,19.689,0,8103.1,9017.8,-5,5.06,0,9102,5862,17.5,0,0,16.96,50.99,0.49,1.95,0.03,0.02,7.75,0,-57.2,2.147,1.565,0
9/22/2018,3:30, ,0,LP,0,5.7,0,68.1,0,6.06,0,19.624,0,8087.1,9012.6,-5,5.06,0,9097.7,5858,17.7,0,0,16.8,50.49,0.53,2.1,0.05,0.05,7.76,0,-57.5,2.024,1.479,0
9/22/2018,3:45, ,0,LP,0,5.6,0,67.6,0,6.02,0,19.56,0,8075.2,9011.6,-5,5.06,0,9097.6,5858,18.01,0,0,16.71,50.21,0.55,2.17,0.02,0.01,7.76,0,-57.7,1.911,1.399,0
9/22/2018,4:00, ,0,LP,0,5.6,0,67.2,0,5.99,0,19.481,0,8057.4,9006.8,-5,5.06,0,9093.8,5854,17.54,0,0,16.65,50.04,0.57,2.28,0.02,0.01,7.76,0,-57.8,1.807,1.326,0
9/22/2018,4:15, ,0,LP,0,5.7,0,66.8,0,5.97,0,19.392,0,8040.5,9005.2,-5,5.05,0,9093.4,5853,18.56,0,0,16.65,50.04,0.54,2.15,0.04,0.03,7.77,0,-58,1.711,1.259,0
9/22/2018,4:30, ,0,LP,0,5.6,0,66.4,0,5.94,0,19.328,0,8012.8,8986.4,-5,5.04,0,9075.3,5841,17.5,0,0,16.65,50.04,0.56,2.24,0.02,0.01,7.77,0,-58.1,1.628,1.2,0
9/22/2018,4:45, ,0,LP,0,5.6,0,65.9,0,5.9,0,19.24,0,7983,8969.9,-5,5.03,0,9059.8,5830,17,0,0,16.62,49.95,0.58,2.29,0.06,0.06,7.77,0,-58.2,1.549,1.145,0
9/22/2018,5:00, ,0,LP,0,5.7,0,65.4,0,5.86,0,19.188,0,7960.1,8954,-5,5.02,0,9044.4,5820,15.99,0,0,16.61,49.92,0.58,2.33,0.03,0.03,7.77,0,-58.2,1.487,1.101,0
9/22/2018,5:15, ,0,LP,0,5.7,0,64.4,0,5.79,0,19.129,0,7935.7,8937.9,-5,5.02,0,9028.9,5810,16.51,0,0,16.56,49.76,0.6,2.38,0.04,0.04,7.77,0,-58.3,1.432,1.062,0
9/22/2018,5:30, ,0,LP,0,5.6,0,64.9,0,5.83,0,19.07,0,7896.8,8905.4,-5,5,0,8996.9,5789,15.3,0,0,16.74,50.31,0.62,2.48,0.04,0.04,7.78,0,-58.5,1.384,1.029,0
9/22/2018,5:45, ,0,LP,0,5.7,0,64.6,0,5.82,0,19.017,0,7857.3,8871,-5,4.98,0,8962.7,5766,15.28,0,0,16.86,50.66,0.59,2.35,0.03,0.02,7.78,0,-58.7,1.34,0.998,0
9/22/2018,6:00, ,0,LP,0,5.7,0,64,0,5.77,0,18.975,0,7850.9,8871.8,-5,4.98,0,8964.1,5767,15.52,0,0,16.7,50.19,0.6,2.39,0.05,0.05,7.78,0,-58.7,1.3,0.969,0
9/22/2018,6:15, ,0,LP,0,5.6,0,63.3,0,5.72,0,18.911,0,7828.4,8858.8,-5,4.97,0,8951.8,5758,15.56,0,0,16.69,50.16,0.59,2.34,0.05,0.04,7.78,0,-58.5,1.264,0.944,0
9/22/2018,6:30, ,0,LP,0,5.7,0,63.9,0,5.77,0,18.879,0,7812.2,8846.5,-5,4.96,0,8939.8,5750,15.16,0,0,16.78,50.43,0.6,2.39,0.04,0.04,7.78,0,-58.7,1.224,0.916,0
9/22/2018,6:45, ,0,LP,0,5.7,0,64.3,0,5.81,0,18.813,0,7741.8,8779.1,-5,4.92,0,8872.5,5706,14.83,0,0,16.71,50.22,0.56,2.21,0.04,0.04,7.79,0,-59.2,1.18,0.885,0
9/22/2018,7:00, ,0,LP,0,5.6,0,63.5,0,5.75,0,18.746,0,7683.9,8726.3,-5,4.89,0,8820,5672,13.92,0,0,16.92,50.84,0.58,2.3,0.06,0.05,7.8,0,-59.7,1.14,0.857,0
9/22/2018,7:15, ,0,LP,0,5.6,0,64.1,0,5.81,0,18.711,0,7636,8678.6,-5,4.86,0,8772.2,5641,15.12,0,0,16.59,49.85,0.59,2.34,0.06,0.06,7.81,0,-60.2,1.1,0.829,0
9/22/2018,7:30, ,0,LP,0,5.7,0,64.3,0,5.84,0,18.658,0,7578.6,8623.1,-5,4.83,0,8716.7,5605,23.5,0,0,15.29,45.95,0.59,2.35,0.06,0.05,7.81,0,-60.6,1.064,0.804,0
9/22/2018,7:45, ,0,LP,0,5.6,0,62.9,0,5.71,0,18.641,0,7556.1,8600.7,-5,4.81,0,8694.2,5590,16,0,0,16.5,49.58,0.55,2.21,0.03,0.03,7.82,0,-60.8,1.043,0.789,0
9/22/2018,8:00, ,0,LP,0,5.6,0,61.9,0,5.62,0,18.62,0,7538,8584.1,-5,4.8,0,8677.7,5580,14.52,0,0,16.54,49.72,0.55,2.17,0.07,0.07,7.82,0,-60.8,1.037,0.785,0
9/22/2018,8:15, ,0,LP,0,5.6,0,58.7,0,5.34,0,18.62,0,7525,8569.2,-5,4.8,0,8662.7,5570,13.34,0,0,16.66,50.06,0.55,2.17,0.06,0.05,7.82,0,-60.8,1.053,0.796,0
9/22/2018,8:30, ,0,LP,0,5.6,0,57.1,0,5.19,0,18.565,0,7507.8,8559.9,-5,4.79,0,8654,5564,12.95,0,0,16.71,50.23,0.54,2.16,0.04,0.03,7.81,0,-60.1,1.104,0.832,0
9/22/2018,8:45, ,0,LP,0,5.6,0,63.4,0,5.76,0,18.598,0,7515,8562,-5,4.79,0,8655.6,5565,17.6,0,0,15.88,47.73,0.55,2.2,0.05,0.05,7.82,0,-60.7,1.19,0.893,0
9/22/2018,9:00, ,0,LP,0,5.6,0,64.9,0,5.88,0,18.737,0,7647.6,8686.8,-5,4.87,0,8780.1,5646,19.86,0,0,15.67,47.11,0.59,2.34,0.04,0.04,7.81,0,-60.6,1.304,0.972,0
9/22/2018,9:15, ,0,LP,0,5.6,0,67.3,0,6.09,0,18.745,0,7793.8,8851.3,-5,4.96,0,8946.3,5753,19.91,0,0,15.37,46.21,0.6,2.4,0.03,0.03,7.81,0,-60.3,1.444,1.071,0
9/22/2018,9:30, ,0,LP,0,5.6,0,68,0,6.15,0,18.747,0,7889.6,8959.7,-5,5.03,0,9055.8,5824,20.52,0,0,14.68,44.14,0.55,2.18,0.04,0.04,7.8,0,-60,1.591,1.174,0
9/22/2018,9:45, ,0,LP,0,5.6,0,68.6,0,6.2,0,18.815,0,8026.1,9101.3,-5,5.11,0,9198.1,5916,22.9,0,0,15.91,47.83,0.57,2.27,0.05,0.05,7.8,0,-59.7,1.744,1.282,0
9/22/2018,10:00, ,0,LP,0,5.7,0,69.7,0,6.29,0,18.83,0,8045.1,9119.9,-5,5.13,0,9216.6,5928,22.1,0,0,15.97,47.99,0.55,2.19,0.06,0.05,7.79,0,-59.4,1.89,1.384,0
9/22/2018,10:15, ,0,LP,0,5.6,0,68.9,0,6.21,0,18.901,0,8049.8,9111.2,-5,5.12,0,9206.9,5922,21.19,0,0,15.83,47.58,0.6,2.37,0.06,0.06,7.79,0,-59.2,2.036,1.487,0
9/22/2018,10:30, ,0,LP,0,5.6,0,69,0,6.21,0,18.999,0,8041.6,9082.7,-5,5.1,0,9176.9,5904,18.29,0,0,15.93,47.87,0.52,2.08,0.06,0.06,7.79,0,-59,2.17,1.581,0
9/22/2018,10:45, ,0,LP,0,5.7,0,68.9,0,6.19,0,19.109,0,8026.2,9043.8,-5,5.08,0,9136.2,5878,15.64,0,0,16.24,48.81,0.55,2.2,0.04,0.04,7.78,0,-58.8,2.301,1.673,0
9/22/2018,11:00, ,0,LP,0,5.6,0,68.7,0,6.16,0,19.204,0,8014.1,9011.8,-5,5.06,0,9102.6,5858,15.29,0,0,16.15,48.54,0.53,2.1,0.03,0.03,7.78,0,-58.4,2.425,1.761,0
9/22/2018,11:15, ,0,LP,0,5.6,0,68.4,0,6.12,0,19.312,0,8001.7,8977.1,-5,5.04,0,9066.1,5835,19.15,0,0,15.88,47.72,0.51,2.02,0.02,0.02,7.77,0,-58.2,2.539,1.84,0
9/22/2018,11:30, ,0,LP,0,5.6,0,70.6,0,6.3,0,19.473,0,8052.6,9002.9,-5,5.05,0,9090,5852,21.06,0,0,15.67,47.09,0.49,1.96,0.01,0.01,7.76,0,-57.8,2.633,1.907,0
9/22/2018,11:45, ,0,LP,0,5.6,0,68.9,0,6.14,0,19.532,0,8075.8,9017.5,-5,5.06,0,9103.9,5861,30.91,0,0,15.55,46.75,0.47,1.89,0.05,0.05,7.76,0,-57.4,2.714,1.964,0
9/22/2018,12:00, ,0,LP,0,5.6,0,69.5,0,6.19,0,19.547,0,8080.9,9020.5,-5,5.06,0,9106.7,5863,21.98,0,0,15.36,46.17,0.52,2.09,0.02,0.02,7.75,0,-57.3,2.777,2.008,0
9/22/2018,12:15, ,0,LP,0,5.6,0,68.2,0,6.07,0,19.563,0,8106.4,9045.8,-5,5.08,0,9132,5880,16.2,0,0,15.7,47.19,0.48,1.92,0.04,0.04,7.75,0,-56.9,2.83,2.045,0
9/22/2018,12:30, ,0,LP,0,5.7,0,67.7,0,6.02,0,19.596,0,8147.8,9085.6,-5,5.1,0,9171.8,5906,19.86,0,0,15.29,45.96,0.47,1.89,0.03,0.02,7.74,0,-56.5,2.87,2.073,0
9/22/2018,12:45, ,0,LP,0,5.6,0,69.4,0,6.17,0,19.638,0,8167.7,9099.6,-5,5.11,0,9185.3,5915,16.18,0,0,16.19,48.67,0.45,1.8,0.03,0.02,7.74,0,-56.3,2.894,2.09,0
9/22/2018,13:00, ,0,LP,0,5.6,0,67.7,0,6.01,0,19.653,0,8210.7,9144.6,-5,5.14,0,9230.6,5944,20.25,0,0,15.49,46.56,0.45,1.81,0,0,7.73,0,-55.9,2.904,2.097,0
9/22/2018,13:15, ,0,LP,0,5.7,0,66.7,0,5.92,0,19.7,0,8200.9,9124.6,-5,5.13,0,9209.7,5931,15.99,0,0,16.04,48.21,0.46,1.83,-0.01,-0.02,7.72,0,-55.4,2.905,2.098,0
9/22/2018,13:30, ,0,LP,0,5.6,0,69.2,0,6.14,0,19.753,0,8232.7,9149.8,-5,5.14,0,9234.4,5947,15.44,0,0,16.02,48.14,0.45,1.8,0.01,0.01,7.72,0,-55.6,2.894,2.09,0
9/22/2018,13:45, ,0,LP,0,5.6,0,68.5,0,6.07,0,19.782,0,8257.3,9171.4,-5,5.15,0,9255.8,5961,42.15,0,0,13.53,40.67,0.41,1.65,0.03,0.03,7.72,0,-55.5,2.877,2.078,0
9/22/2018,14:00, ,0,LP,0,5.7,0,69.5,0,6.14,0,19.978,0,8309.2,9190.8,-5,5.16,0,9272.6,5974,14.47,0,0,16.31,49.02,0.45,1.77,0.01,0,7.72,0,-55.5,2.849,2.059,0
9/22/2018,14:15, ,0,LP,0,5.6,0,71.5,0,6.29,0,20.137,0,8319.3,9171.2,-5,5.15,0,9250.6,5961,13.92,0,0,16.2,48.68,0.44,1.77,0.02,0.01,7.73,0,-56.1,2.81,2.031,0
9/22/2018,14:30, ,0,LP,0,5.6,0,71.8,0,6.33,0,20.094,0,8304.3,9162.9,-5,5.15,0,9242.8,5956,14,0,0,16.14,48.52,0.44,1.74,0.03,0.02,7.74,0,-56.4,2.764,1.999,0
9/22/2018,14:45, ,0,LP,0,5.6,0,72.5,0,6.38,0,20.13,0,8295.9,9146.7,-5,5.14,0,9225.9,5945,14.12,0,0,16,48.1,0.42,1.68,0.02,0.02,7.75,0,-56.9,2.711,1.961,0
9/22/2018,15:00, ,0,LP,0,5.6,0,72.7,0,6.4,0,20.126,0,8280.9,9131,-5,5.13,0,9210.2,5935,14.34,0,0,15.88,47.74,0.43,1.72,-0.04,-0.04,7.75,0,-57.1,2.649,1.918,0
9/22/2018,15:15, ,0,LP,0,5.6,0,71.8,0,6.32,0,20.105,0,8269.7,9122.6,-5,5.12,0,9202,5930,14.28,0,0,15.76,47.36,0.43,1.72,0,0,7.75,0,-57.2,2.574,1.865,0
9/22/2018,15:30, ,0,LP,0,5.7,0,72.8,0,6.41,0,20.126,0,8237.8,9083.4,-5,5.1,0,9162.2,5904,14.41,0,0,15.68,47.13,0.4,1.6,0.03,0.03,7.76,0,-57.7,2.486,1.803,0
9/22/2018,15:45, ,0,LP,0,5.7,0,72.3,0,6.37,0,20.093,0,8230.7,9081.9,-5,5.1,0,9161.1,5903,14.34,0,0,15.57,46.79,0.45,1.78,0.03,0.03,7.76,0,-57.9,2.387,1.734,0
9/22/2018,16:00, ,0,LP,0,5.6,0,72.6,0,6.4,0,20.049,0,8195.8,9051.7,-5,5.08,0,9131.2,5884,14.99,0,0,15.6,46.89,0.41,1.62,0.03,0.03,7.77,0,-58.2,2.275,1.655,0
9/22/2018,16:15, ,0,LP,0,5.6,0,72.6,0,6.4,0,20.018,0,8173.2,9032.7,-5,5.07,0,9112.6,5871,15.19,0,0,15.74,47.31,0.43,1.72,0.02,0.01,7.78,0,-58.6,2.161,1.575,0
9/22/2018,16:30, ,0,LP,0,5.7,0,72.6,0,6.41,0,19.938,0,8155.7,9028.6,-5,5.07,0,9109.5,5869,15.86,0,0,15.61,46.92,0.41,1.63,0.01,0.01,7.78,0,-59,2.046,1.494,0
9/22/2018,16:45, ,0,LP,0,5.6,0,72.7,0,6.43,0,19.914,0,8170.4,9049.6,-5,5.08,0,9131,5882,16.15,0,0,15.59,46.86,0.48,1.91,0.03,0.03,7.79,0,-59.4,1.936,1.417,0
9/22/2018,17:00, ,0,LP,0,5.6,0,72.8,0,6.44,0,19.874,0,8182.7,9070.8,-5,5.09,0,9153,5896,16.23,0,0,15.5,46.6,0.49,1.94,0.02,0.01,7.8,0,-59.8,1.834,1.345,0
9/22/2018,17:15, ,0,LP,0,5.7,0,72.5,0,6.42,0,19.802,0,8178.2,9079.5,-5,5.1,0,9162.8,5902,16.05,0,0,15.6,46.88,0.49,1.93,0.02,0.01,7.8,0,-60.1,1.739,1.278,0
9/22/2018,17:30, ,0,LP,0,5.6,0,71.9,0,6.37,0,19.775,0,8180.7,9087.6,-5,5.1,0,9171.3,5907,16.69,0,0,15.61,46.91,0.55,2.19,0.04,0.04,7.8,0,-60.1,1.651,1.217,0
9/22/2018,17:45, ,0,LP,0,5.6,0,72.2,0,6.4,0,19.781,0,8170.1,9074.7,-5,5.1,0,9158.2,5899,15.51,0,0,15.59,46.87,0.58,2.29,0.03,0.03,7.81,0,-60.4,1.576,1.164,0
9/22/2018,18:00, ,0,LP,0,5.6,0,72.6,0,6.44,0,19.769,0,8150.1,9054.9,-5,5.08,0,9138.4,5886,15.94,0,0,15.49,46.56,0.57,2.28,0.01,0.01,7.81,0,-60.7,1.518,1.123,0
9/22/2018,18:15, ,0,LP,0,5.7,0,72.1,0,6.4,0,19.733,0,8128.6,9037.8,-5,5.07,0,9121.6,5875,15.53,0,0,15.41,46.32,0.57,2.28,0.05,0.05,7.82,0,-60.9,1.473,1.091,0
9/22/2018,18:30, ,0,LP,0,5.6,0,71,0,6.3,0,19.724,0,8122.5,9032.8,-5,5.07,0,9116.7,5871,14.86,0,0,15.46,46.47,0.62,2.46,0.03,0.03,7.81,0,-60.7,1.445,1.072,0
9/22/2018,18:45, ,0,LP,0,5.6,0,69.4,0,6.17,0,19.696,0,8101.7,9014.9,-5,5.06,0,9099.1,5860,15.71,0,0,15.51,46.61,0.64,2.55,0.06,0.06,7.81,0,-60.4,1.429,1.06,0
9/22/2018,19:00, ,0,LP,0,5.6,0,67.7,0,6.02,0,19.677,0,8092.1,9007.9,-5,5.06,0,9092.3,5855,13.36,0,0,15.37,46.2,0.62,2.46,0.04,0.03,7.8,0,-60,1.429,1.06,0
9/22/2018,19:15, ,0,LP,0,5.6,0,68.4,0,6.08,0,19.635,0,8086.5,9009.7,-5,5.06,0,9094.7,5856,14.6,0,0,15.67,47.11,0.59,2.36,0.04,0.04,7.8,0,-60.1,1.448,1.074,0
9/22/2018,19:30, ,0,LP,0,5.6,0,68.9,0,6.13,0,19.601,0,8086.2,9015.8,-5,5.06,0,9101.3,5860,16.01,0,0,15.33,46.07,0.65,2.57,0.04,0.04,7.8,0,-59.9,1.483,1.099,0
9/22/2018,19:45, ,0,LP,0,5.6,0,69.7,0,6.2,0,19.542,0,8088.3,9029.5,-5,5.07,0,9115.9,5869,14.65,0,0,15.69,47.15,0.59,2.37,0.05,0.05,7.8,0,-59.8,1.531,1.132,0
9/22/2018,20:00, ,0,LP,0,5.6,0,68.8,0,6.13,0,19.533,0,8094.7,9038.4,-5,5.07,0,9125,5875,13.03,0,0,15.97,47.99,0.63,2.49,0.05,0.05,7.79,0,-59.5,1.595,1.177,0
9/22/2018,20:15, ,0,LP,0,5.6,0,69.2,0,6.16,0,19.568,0,8107.9,9046.5,-5,5.08,0,9132.7,5880,14.67,0,0,15.61,46.93,0.56,2.23,0.05,0.05,7.79,0,-59.4,1.666,1.227,0
