Date,Time,F_Record,Time(Fract.Sec),SiteName,FaultCode,Battery,ChlorophyllRFU,ChlorophyllugL,BGA-PCRFU,BGA-PCµg/L,Chlorophyllraw,BGA-PCraw,fDOMRFU,fDOMQSU,pH,F_pH,pHmV,Temp,F_Temp,CondmS/cm,SpCond,F_SpCond,Sal,F_Sal,Turb,F_Turb,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,WiperPosV,Depth,F_Depth
8/17/2018,22:00, ,0,LP,0,5.6,1.35,5.32,0.3,0.28,1.19,-0.81,42.55,127.65,7.81,0,-79,20.92,0,8.8323,9.5787,0,5.4,0,25.41,0,79.5,0,6.88,0,1.197,1.909,0
8/17/2018,22:15, ,0,LP,0,5.6,1.42,5.6,0.32,0.3,1.26,-0.79,42.69,128.08,7.82,0,-79.8,20.921,0,8.8419,9.5889,0,5.4,0,27.05,0,79.8,0,6.9,0,1.202,1.815,0
8/17/2018,22:30, ,0,LP,0,5.6,1.43,5.64,0.31,0.29,1.27,-0.8,42.47,127.39,7.83,0,-80.4,20.95,0,8.8646,9.6079,0,5.41,0,29.8,0,80,0,6.92,0,1.197,1.718,0
8/17/2018,22:45, ,0,LP,0,5.6,1.45,5.74,0.33,0.3,1.29,-0.78,42.41,127.23,7.86,0,-81.7,21.035,0,8.9115,9.6417,0,5.43,0,36.7,0,81.2,0,7.01,0,1.204,1.622,0
8/17/2018,23:00, ,0,LP,0,5.6,1.54,6.08,0.36,0.33,1.38,-0.75,42.39,127.17,7.87,0,-82.5,21.107,0,8.9686,9.6891,0,5.46,0,30.54,0,81.9,0,7.05,0,1.202,1.532,0
8/17/2018,23:15, ,0,LP,0,5.6,1.55,6.14,0.32,0.3,1.39,-0.79,43.14,129.43,7.87,0,-82.8,21.136,0,8.9989,9.7158,0,5.48,0,36.16,0,82,0,7.06,0,1.205,1.45,0
8/17/2018,23:30, ,0,LP,0,5.6,1.64,6.47,0.36,0.33,1.48,-0.75,43.33,129.98,7.88,0,-82.9,21.163,0,9.0403,9.7553,0,5.5,0,27.57,0,81.9,0,7.05,0,1.204,1.377,0
8/17/2018,23:45, ,0,LP,0,5.6,1.7,6.72,0.33,0.3,1.54,-0.78,43.99,131.97,7.87,0,-82.9,21.183,0,9.0746,9.7882,0,5.52,0,30.97,0,81.2,0,6.99,0,1.207,1.314,0
8/18/2018,0:00, ,0,LP,0,5.6,1.75,6.94,0.34,0.31,1.59,-0.77,45.26,135.77,7.86,0,-82.3,21.185,0,9.0891,9.8034,0,5.53,0,25.08,0,80.3,0,6.91,0,1.203,1.261,0
8/18/2018,0:15, ,0,LP,0,5.6,1.72,6.82,0.33,0.31,1.56,-0.78,45.72,137.17,7.86,0,-82.1,21.182,0,9.0977,9.8133,0,5.54,0,23.74,0,79.7,0,6.85,0,1.205,1.217,0
8/18/2018,0:30, ,0,LP,0,5.6,1.72,6.81,0.33,0.3,1.56,-0.79,46.63,139.88,7.86,0,-81.8,21.175,0,9.0986,9.8158,0,5.54,0,23.08,0,78.6,0,6.76,0,1.203,1.178,0
8/18/2018,0:45, ,0,LP,0,5.6,1.65,6.53,0.32,0.3,1.49,-0.79,47.33,141.98,7.85,0,-81.3,21.153,0,9.0939,9.815,0,5.54,0,20.16,0,77.3,0,6.66,0,1.208,1.146,0
8/18/2018,1:00, ,0,LP,0,5.6,1.49,5.9,0.33,0.3,1.33,-0.78,47.35,142.04,7.84,0,-80.9,21.13,0,9.0894,9.8148,0,5.54,0,20.03,0,75.9,0,6.53,0,1.202,1.119,0
8/18/2018,1:15, ,0,LP,0,5.6,1.59,6.29,0.32,0.3,1.43,-0.79,48,144,7.84,0,-80.9,21.111,0,9.0843,9.8133,0,5.54,0,18.59,0,75.3,0,6.49,0,1.203,1.097,0
8/18/2018,1:30, ,0,LP,0,5.6,1.61,6.38,0.34,0.31,1.45,-0.77,47.11,141.32,7.83,0,-80.1,21.077,0,9.0767,9.8119,0,5.54,0,20.38,0,73.9,0,6.37,0,1.203,1.078,0
8/18/2018,1:45, ,0,LP,0,5.6,1.55,6.12,0.33,0.31,1.39,-0.78,48.54,145.63,7.83,0,-80.1,21.047,0,9.0691,9.8098,0,5.53,0,17.66,0,73.9,0,6.37,0,1.207,1.061,0
8/18/2018,2:00, ,0,LP,0,5.6,1.6,6.34,0.31,0.28,1.44,-0.8,48.72,146.17,7.82,0,-80,20.998,0,9.0564,9.8059,0,5.53,0,15.79,0,73.6,0,6.35,0,1.197,1.04,0
8/18/2018,2:15, ,0,LP,0,5.6,1.55,6.12,0.3,0.27,1.39,-0.81,48.94,146.82,7.83,0,-80.1,20.97,0,9.0476,9.8021,0,5.53,0,17.19,0,73.1,0,6.32,0,1.213,1.018,0
8/18/2018,2:30, ,0,LP,0,5.6,1.66,6.56,0.33,0.3,1.5,-0.78,49.05,147.15,7.82,0,-79.5,20.936,0,9.0382,9.7988,0,5.53,0,15.07,0,72.6,0,6.27,0,1.198,0.993,0
8/18/2018,2:45, ,0,LP,0,5.6,1.53,6.05,0.32,0.29,1.37,-0.79,49.16,147.48,7.81,0,-79,20.892,0,9.0245,9.7928,0,5.53,0,16.14,0,70.9,0,6.14,0,1.203,0.973,0
8/18/2018,3:00, ,0,LP,0,5.6,1.53,6.04,0.34,0.31,1.37,-0.78,49.39,148.16,7.8,0,-78.7,20.825,0,9.0086,9.7891,0,5.52,0,16.67,0,70.6,0,6.11,0,1.197,0.945,0
8/18/2018,3:15, ,0,LP,0,5.6,1.53,6.05,0.28,0.26,1.37,-0.83,49.67,149,7.8,0,-78.6,20.791,0,8.9985,9.7852,0,5.52,0,14.98,0,69.8,0,6.05,0,1.204,0.928,0
8/18/2018,3:30, ,0,LP,0,5.6,1.62,6.4,0.3,0.27,1.46,-0.81,49.6,148.79,7.8,0,-78.3,20.753,0,8.9877,9.7811,0,5.52,0,15.49,0,68.7,0,5.96,0,1.198,0.923,0
8/18/2018,3:45, ,0,LP,0,5.6,1.54,6.07,0.28,0.26,1.38,-0.83,49.93,149.77,7.78,0,-77.6,20.699,0,8.9726,9.7756,0,5.52,0,14.27,0,65.7,0,5.7,0,1.202,0.926,0
8/18/2018,4:00, ,0,LP,0,5.6,1.62,6.4,0.31,0.29,1.46,-0.8,49.63,148.9,7.8,0,-78.3,20.664,0,8.9683,9.778,0,5.52,0,15.77,0,69.2,0,6.01,0,1.204,0.949,0
8/18/2018,4:15, ,0,LP,0,5.6,1.63,6.45,0.3,0.28,1.47,-0.81,49.4,148.18,7.81,0,-79.2,20.566,0,8.9509,9.7791,0,5.52,0,16.4,0,71.7,0,6.24,0,1.202,0.995,0
8/18/2018,4:30, ,0,LP,0,5.6,1.64,6.48,0.36,0.33,1.48,-0.75,47.78,143.33,7.8,0,-78.5,20.586,0,8.9596,9.7846,0,5.52,0,21.47,0,70.6,0,6.15,0,1.203,1.054,0
8/18/2018,4:45, ,0,LP,0,5.6,1.66,6.58,0.39,0.37,1.5,-0.72,47.01,141.01,7.83,0,-80.2,20.649,0,8.9824,9.7966,0,5.53,0,19.62,0,73.7,0,6.41,0,1.207,1.136,0
8/18/2018,5:00, ,0,LP,0,5.6,1.69,6.67,0.35,0.32,1.53,-0.76,47.85,143.55,7.84,0,-80.7,20.617,0,8.9829,9.8036,0,5.53,0,16.02,0,74.5,0,6.48,0,1.203,1.224,0
8/18/2018,5:15, ,0,LP,0,5.6,1.87,7.41,0.38,0.36,1.71,-0.73,46.98,140.93,7.93,0,-86.2,20.593,0,8.99,9.8162,0,5.54,0,16.19,0,82.7,0,7.19,0,1.204,1.313,0
8/18/2018,5:30, ,0,LP,0,5.6,1.73,6.85,0.36,0.34,1.57,-0.75,47.58,142.75,7.89,0,-83.8,20.494,0,9.0145,9.8635,0,5.57,0,14.25,0,78.7,0,6.86,0,1.197,1.404,0
8/18/2018,5:45, ,0,LP,0,5.6,1.66,6.58,0.36,0.33,1.5,-0.75,47.28,141.83,7.87,0,-82.6,20.42,0,8.9986,9.8612,0,5.57,0,20.24,0,78.2,0,6.82,0,1.204,1.487,0
8/18/2018,6:00, ,0,LP,0,5.6,1.68,6.65,0.39,0.36,1.52,-0.72,47.06,141.16,7.87,0,-82.6,20.368,0,8.9646,9.8347,0,5.55,0,18.64,0,78.7,0,6.88,0,1.207,1.567,0
8/18/2018,6:15, ,0,LP,0,5.6,1.52,6,0.29,0.27,1.36,-0.82,46.72,140.14,7.86,0,-82,20.359,0,8.8969,9.7622,0,5.51,0,17.31,0,78.5,0,6.86,0,1.205,1.641,0
8/18/2018,6:30, ,0,LP,0,5.6,1.54,6.08,0.34,0.32,1.38,-0.77,46.11,138.34,7.86,0,-81.9,20.356,0,8.8645,9.7274,0,5.49,0,19.1,0,78.7,0,6.88,0,1.204,1.708,0
8/18/2018,6:45, ,0,LP,0,5.6,1.48,5.86,0.32,0.29,1.32,-0.79,46.13,138.39,7.85,0,-81.3,20.38,0,8.8349,9.6899,0,5.46,0,17.08,0,78,0,6.82,0,1.209,1.769,0
8/18/2018,7:00, ,0,LP,0,5.6,1.39,5.5,0.32,0.3,1.23,-0.79,45.89,137.67,7.85,0,-81.2,20.424,0,8.7961,9.6385,0,5.43,0,18.08,0,78.3,0,6.84,0,1.207,1.824,0
8/18/2018,7:15, ,0,LP,0,5.6,1.36,5.35,0.31,0.29,1.2,-0.8,45.37,136.1,7.83,0,-80.4,20.465,0,8.7147,9.5412,0,5.37,0,13.11,0,77.4,0,6.75,0,1.204,1.865,0
8/18/2018,7:30, ,0,LP,0,5.6,1.37,5.42,0.31,0.29,1.21,-0.8,45.67,137.02,7.83,0,-80.3,20.445,0,8.6957,9.5242,0,5.36,0,16.25,0,78.1,0,6.82,0,1.204,1.892,0
8/18/2018,7:45, ,0,LP,0,5.6,1.38,5.46,0.29,0.27,1.22,-0.82,45.07,135.21,7.83,0,-80.1,20.481,0,8.6986,9.5203,0,5.36,0,16.95,0,78.5,0,6.85,0,1.207,1.914,0
8/18/2018,8:00, ,0,LP,0,5.6,1.39,5.5,0.32,0.29,1.23,-0.79,45.07,135.22,7.83,0,-79.9,20.397,0,8.6871,9.5244,0,5.36,0,16.39,0,78.1,0,6.83,0,1.197,1.935,0
8/18/2018,8:15, ,0,LP,0,5.6,1.39,5.5,0.28,0.26,1.23,-0.83,45.2,135.58,7.82,0,-79.5,20.329,0,8.689,9.5401,0,5.37,0,14.68,0,76.8,0,6.72,0,1.204,1.947,0
8/18/2018,8:30, ,0,LP,0,5.6,1.46,5.75,0.32,0.3,1.3,-0.79,45.03,135.09,7.82,0,-79.5,20.373,0,8.6868,9.5289,0,5.37,0,17.19,0,78,0,6.82,0,1.197,1.946,0
8/18/2018,8:45, ,0,LP,0,5.6,1.33,5.25,0.28,0.26,1.17,-0.83,45.24,135.72,7.82,0,-79.4,20.494,0,8.7038,9.5234,0,5.36,0,14.79,0,77.4,0,6.75,0,1.204,1.933,0
8/18/2018,9:00, ,0,LP,0,5.6,1.36,5.35,0.31,0.29,1.2,-0.8,45.36,136.08,7.81,0,-78.8,20.553,0,8.7083,9.5166,0,5.36,0,18.04,0,74.8,0,6.52,0,1.208,1.91,0
8/18/2018,9:15, ,0,LP,0,5.6,1.43,5.65,0.29,0.26,1.27,-0.82,45.03,135.1,7.83,0,-80.1,20.869,0,8.7691,9.5204,0,5.36,0,18.55,0,79.7,0,6.9,0,1.208,1.882,0
8/18/2018,9:30, ,0,LP,0,5.6,1.35,5.33,0.28,0.26,1.19,-0.83,44.93,134.78,7.83,0,-80,20.854,0,8.7612,9.5147,0,5.36,0,15.05,0,78.3,0,6.78,0,1.204,1.848,0
8/18/2018,9:45, ,0,LP,0,5.6,1.27,5,0.22,0.2,1.11,-0.89,45.7,137.09,7.83,0,-80,20.657,0,8.7274,9.5169,0,5.36,0,15.68,0,77.3,0,6.72,0,1.206,1.809,0
8/18/2018,10:00, ,0,LP,0,5.6,1.38,5.45,0.27,0.25,1.22,-0.84,45.42,136.26,7.83,0,-80.4,20.781,0,8.7598,9.5275,0,5.36,0,14.74,0,78.9,0,6.84,0,1.196,1.764,0
8/18/2018,10:15, ,0,LP,0,5.6,1.38,5.45,0.26,0.24,1.22,-0.85,45.65,136.95,7.84,0,-80.8,20.695,0,8.7871,9.5744,0,5.39,0,15.24,0,78.7,0,6.84,0,1.204,1.716,0
8/18/2018,10:30, ,0,LP,0,5.6,1.46,5.78,0.31,0.29,1.3,-0.8,45.67,137.01,7.86,0,-81.8,20.879,0,8.8769,9.6353,0,5.43,0,15.45,0,80.5,0,6.97,0,1.206,1.661,0
8/18/2018,10:45, ,0,LP,0,5.6,1.48,5.83,0.3,0.28,1.32,-0.81,45.75,137.26,7.86,0,-82.3,21.124,0,8.9661,9.6829,0,5.46,0,16.26,0,81.8,0,7.04,0,1.205,1.601,0
8/18/2018,11:00, ,0,LP,0,5.6,1.51,5.98,0.28,0.26,1.35,-0.83,45.96,137.88,7.87,0,-82.5,21.089,0,8.9815,9.7066,0,5.47,0,15.27,0,81.1,0,6.99,0,1.204,1.541,0
8/18/2018,11:15, ,0,LP,0,5.6,1.5,5.91,0.31,0.29,1.34,-0.8,46.15,138.44,7.87,0,-82.6,21.011,0,8.9895,9.7308,0,5.49,0,15.81,0,80.5,0,6.95,0,1.207,1.477,0
8/18/2018,11:30, ,0,LP,0,5.6,1.51,5.95,0.34,0.32,1.35,-0.77,46.26,138.77,7.87,0,-82.6,21.033,0,9.0278,9.7679,0,5.51,0,17.68,0,81,0,6.98,0,1.203,1.414,0
8/18/2018,11:45, ,0,LP,0,5.6,1.67,6.61,0.34,0.32,1.51,-0.77,45.58,136.73,7.87,0,-82.8,21.203,0,9.0937,9.8048,0,5.53,0,18.37,0,81.1,0,6.98,0,1.205,1.354,0
8/18/2018,12:00, ,0,LP,0,5.6,1.71,6.78,0.35,0.32,1.55,-0.77,46.48,139.44,7.88,0,-83.3,21.282,0,9.1263,9.824,0,5.54,0,17.42,0,81.2,0,6.97,0,1.204,1.297,0
8/18/2018,12:15, ,0,LP,0,5.6,1.85,7.32,0.31,0.29,1.69,-0.8,46.37,139.1,7.89,0,-83.5,21.395,0,9.1499,9.8265,0,5.54,0,19.38,0,81.3,0,6.96,0,1.207,1.246,0
8/18/2018,12:30, ,0,LP,0,5.6,1.67,6.6,0.35,0.32,1.51,-0.76,46.52,139.55,7.88,0,-83.4,21.342,0,9.1394,9.8259,0,5.54,0,18.27,0,80.9,0,6.94,0,1.204,1.2,0
8/18/2018,12:45, ,0,LP,0,5.6,1.69,6.69,0.3,0.28,1.53,-0.81,46.46,139.38,7.88,0,-83.1,21.461,0,9.1571,9.821,0,5.54,0,18.7,0,79.9,0,6.83,0,1.204,1.164,0
8/18/2018,13:00, ,0,LP,0,5.6,1.66,6.57,0.27,0.24,1.5,-0.84,47.16,141.48,7.87,0,-82.8,21.482,0,9.1537,9.8131,0,5.53,0,17.89,0,78.1,0,6.68,0,1.198,1.137,0
8/18/2018,13:15, ,0,LP,0,5.6,1.57,6.19,0.3,0.28,1.41,-0.81,45.94,137.81,7.86,0,-82.3,21.76,0,9.2047,9.8119,0,5.53,0,17.26,0,79.1,0,6.73,0,1.205,1.123,0
8/18/2018,13:30, ,0,LP,0,5.6,1.43,5.65,0.24,0.22,1.27,-0.87,47.69,143.08,7.85,0,-81.7,21.755,0,9.1898,9.7971,0,5.52,0,13.16,0,75.8,0,6.45,0,1.196,1.12,0
8/18/2018,13:45, ,0,LP,0,5.6,1.56,6.17,0.24,0.22,1.4,-0.87,47.13,141.38,7.86,0,-82.3,21.606,0,9.1747,9.8107,0,5.53,0,15.04,0,76.5,0,6.52,0,1.215,1.129,0
8/18/2018,14:00, ,0,LP,0,5.6,1.58,6.24,0.26,0.24,1.42,-0.85,48.08,144.24,7.86,0,-82,21.668,0,9.1842,9.8083,0,5.53,0,17.02,0,75,0,6.39,0,1.197,1.146,0
8/18/2018,14:15, ,0,LP,0,5.6,1.4,5.51,0.25,0.22,1.24,-0.86,47.76,143.28,7.85,0,-81.6,21.886,0,9.2312,9.815,0,5.53,0,18.5,0,75.1,0,6.37,0,1.196,1.175,0
8/18/2018,14:30, ,0,LP,0,5.6,1.66,6.58,0.27,0.24,1.5,-0.84,46.98,140.93,7.86,0,-82.2,21.762,0,9.2132,9.8206,0,5.54,0,15.13,0,75.8,0,6.44,0,1.206,1.209,0
8/18/2018,14:45, ,0,LP,0,5.6,1.59,6.28,0.28,0.26,1.43,-0.83,46.91,140.72,7.88,0,-83.6,22.301,0,9.3094,9.8153,0,5.53,0,15.93,0,80.8,0,6.8,0,1.204,1.247,0
8/18/2018,15:00, ,0,LP,0,5.6,1.59,6.31,0.27,0.24,1.43,-0.85,46.59,139.77,7.89,0,-84,22.09,0,9.2725,9.8182,0,5.53,0,16.12,0,79.8,0,6.75,0,1.204,1.288,0
8/18/2018,15:15, ,0,LP,0,5.6,1.62,6.4,0.23,0.2,1.46,-0.89,46.53,139.58,7.9,0,-84.3,21.944,0,9.2455,9.8186,0,5.54,0,15.59,0,81.4,0,6.9,0,1.201,1.336,0
8/18/2018,15:30, ,0,LP,0,5.6,1.87,7.41,0.35,0.32,1.71,-0.76,45.99,137.98,7.93,0,-86.3,22.358,0,9.3153,9.8105,0,5.53,0,15.72,0,87.2,0,7.33,0,1.206,1.381,0
8/18/2018,15:45, ,0,LP,0,5.6,1.61,6.37,0.3,0.28,1.45,-0.81,46.71,140.13,7.93,0,-86.5,22.232,0,9.2873,9.8057,0,5.53,0,12.94,0,85.8,0,7.23,0,1.204,1.435,0
8/18/2018,16:00, ,0,LP,0,5.6,1.88,7.44,0.33,0.3,1.72,-0.78,45.97,137.9,7.95,0,-87.5,22.455,0,9.3124,9.7882,0,5.51,0,14.71,0,89.7,0,7.53,0,1.204,1.493,0
8/18/2018,16:15, ,0,LP,0,5.6,1.91,7.57,0.39,0.36,1.75,-0.73,45.73,137.18,7.95,0,-87.3,22.098,0,9.2275,9.7689,0,5.5,0,14.82,0,87.6,0,7.4,0,1.203,1.557,0
8/18/2018,16:30, ,0,LP,0,5.6,2.1,8.32,0.41,0.38,1.94,-0.7,45.23,135.7,7.95,0,-87.2,22.174,0,9.2224,9.7487,0,5.49,0,16.43,0,87.1,0,7.35,0,1.208,1.627,0
8/18/2018,16:45, ,0,LP,0,5.6,1.66,6.57,0.34,0.32,1.5,-0.77,45.06,135.19,7.94,0,-86.8,22.139,0,9.1944,9.726,0,5.48,0,14.94,0,87.4,0,7.38,0,1.203,1.697,0
8/18/2018,17:00, ,0,LP,0,5.6,1.52,5.99,0.27,0.24,1.36,-0.85,46.24,138.71,7.93,0,-86.1,22.104,0,9.1689,9.7058,0,5.47,0,14.58,0,84.9,0,7.18,0,1.205,1.771,0
8/18/2018,17:15, ,0,LP,0,5.6,1.74,6.87,0.32,0.3,1.58,-0.79,44.27,132.81,7.91,0,-85.2,21.947,0,9.0404,9.6003,0,5.4,0,17.77,0,86.5,0,7.34,0,1.201,1.839,0
8/18/2018,17:30, ,0,LP,0,5.6,1.6,6.34,0.33,0.3,1.44,-0.78,44.18,132.55,7.91,0,-85.1,21.961,0,9.0355,9.5922,0,5.4,0,18.42,0,86.1,0,7.3,0,1.204,1.905,0
8/18/2018,17:45, ,0,LP,0,5.6,1.73,6.83,0.32,0.3,1.57,-0.79,44.4,133.2,7.91,0,-85.1,22.026,0,9.0282,9.572,0,5.39,0,14.89,0,86.8,0,7.35,0,1.198,1.966,0
8/18/2018,18:00, ,0,LP,0,5.6,1.44,5.69,0.24,0.21,1.28,-0.88,44.52,133.56,7.89,0,-84,22.038,0,9.0232,9.5643,0,5.38,0,12.61,0,84,0,7.12,0,1.208,2.026,0
8/18/2018,18:15, ,0,LP,0,5.6,1.52,6,0.3,0.27,1.36,-0.82,44.25,132.74,7.88,0,-83.3,21.939,0,8.9795,9.537,0,5.37,0,14.38,0,83.8,0,7.11,0,1.203,2.079,0
8/18/2018,18:30, ,0,LP,0,5.6,1.5,5.92,0.27,0.25,1.34,-0.84,43.84,131.5,7.84,0,-81,21.714,0,8.9201,9.5173,0,5.35,0,15.94,0,80.9,0,6.9,0,1.204,2.123,0
8/18/2018,18:45, ,0,LP,0,5.6,1.3,5.13,0.28,0.26,1.14,-0.83,43.95,131.85,7.82,0,-79.9,21.643,0,8.9026,9.5125,0,5.35,0,15.85,0,79.6,0,6.79,0,1.203,2.162,0
8/18/2018,19:00, ,0,LP,0,5.6,1.43,5.65,0.25,0.23,1.27,-0.86,44.05,132.16,7.81,0,-79.4,21.605,0,8.8942,9.511,0,5.35,0,15.59,0,78.6,0,6.71,0,1.207,2.197,0
8/18/2018,19:15, ,0,LP,0,5.6,1.37,5.39,0.26,0.23,1.21,-0.85,44.15,132.45,7.8,0,-78.6,21.581,0,8.8891,9.5101,0,5.35,0,13.59,0,76.6,0,6.55,0,1.203,2.228,0
8/18/2018,19:30, ,0,LP,0,5.6,1.31,5.19,0.26,0.24,1.15,-0.85,44.05,132.14,7.79,0,-78,21.552,0,8.8817,9.5078,0,5.35,0,15.09,0,77,0,6.58,0,1.206,2.252,0
8/18/2018,19:45, ,0,LP,0,5.6,1.4,5.54,0.3,0.27,1.24,-0.81,43.79,131.37,7.79,0,-78,21.496,0,8.8583,9.4936,0,5.34,0,15.49,0,78,0,6.68,0,1.203,2.275,0
8/18/2018,20:00, ,0,LP,0,5.6,1.41,5.57,0.26,0.24,1.25,-0.85,44.05,132.14,7.79,0,-78.1,21.507,0,8.8725,9.5067,0,5.35,0,14.1,0,76.5,0,6.55,0,1.206,2.289,0
8/18/2018,20:15, ,0,LP,0,5.6,1.26,4.97,0.27,0.25,1.1,-0.84,44.67,134.02,7.79,0,-78.2,21.52,0,8.8839,9.5163,0,5.35,0,11.4,0,75,0,6.41,0,1.197,2.295,0
8/18/2018,20:30, ,0,LP,0,5.6,1.37,5.41,0.27,0.25,1.21,-0.84,44.22,132.65,7.79,0,-77.9,21.47,0,8.8576,9.4979,0,5.34,0,15.3,0,78,0,6.68,0,1.215,2.298,0
8/18/2018,20:45, ,0,LP,0,5.6,1.39,5.47,0.3,0.27,1.23,-0.81,43.61,130.84,7.77,0,-77,21.438,0,8.8357,9.4807,0,5.33,0,17.96,0,77.8,0,6.66,0,1.198,2.295,0
8/18/2018,21:00, ,0,LP,0,5.6,1.26,4.98,0.25,0.23,1.1,-0.86,44.16,132.48,7.75,0,-75.5,21.408,0,8.8161,9.4656,0,5.32,0,13.02,0,74.1,0,6.35,0,1.208,2.283,0
8/18/2018,21:15, ,0,LP,0,5.6,1.28,5.06,0.24,0.22,1.12,-0.87,43.44,130.31,7.76,0,-76.2,21.379,0,8.803,9.4572,0,5.32,0,16.1,0,76.6,0,6.57,0,1.206,2.263,0
8/18/2018,21:30, ,0,LP,0,5.6,1.35,5.33,0.27,0.24,1.19,-0.84,43.99,131.97,7.77,0,-76.6,21.369,0,8.8039,9.4599,0,5.32,0,14.26,0,78,0,6.69,0,1.204,2.238,0
8/18/2018,21:45, ,0,LP,0,5.6,1.34,5.27,0.25,0.22,1.18,-0.87,44.03,132.08,7.76,0,-76.2,21.348,0,8.8103,9.471,0,5.33,0,15.58,0,77,0,6.61,0,1.203,2.204,0
8/18/2018,22:00, ,0,LP,0,5.6,1.39,5.48,0.26,0.24,1.23,-0.85,43.8,131.38,7.78,0,-77.1,21.307,0,8.8112,9.4799,0,5.33,0,16.89,0,78.3,0,6.73,0,1.207,2.16,0
8/18/2018,22:15, ,0,LP,0,5.6,1.33,5.23,0.29,0.26,1.17,-0.83,43.9,131.69,7.79,0,-78,21.265,0,8.8184,9.4958,0,5.34,0,18.28,0,79.3,0,6.81,0,1.203,2.101,0
8/18/2018,22:30, ,0,LP,0,5.6,1.36,5.38,0.28,0.26,1.2,-0.83,43.75,131.25,7.8,0,-78.7,21.243,0,8.825,9.5073,0,5.35,0,18.05,0,79.7,0,6.85,0,1.207,2.03,0
8/18/2018,22:45, ,0,LP,0,5.6,1.37,5.42,0.31,0.28,1.21,-0.8,43.38,130.13,7.81,0,-79.3,21.235,0,8.8341,9.5185,0,5.36,0,20.22,0,80.1,0,6.89,0,1.202,1.948,0
8/18/2018,23:00, ,0,LP,0,5.6,1.52,6.02,0.33,0.3,1.36,-0.78,43.17,129.51,7.83,0,-80.3,21.28,0,8.856,9.5333,0,5.37,0,22.9,0,80.5,0,6.92,0,1.206,1.864,0
8/18/2018,23:15, ,0,LP,0,5.6,1.52,6,0.3,0.28,1.36,-0.81,42.96,128.87,7.84,0,-81,21.298,0,8.8744,9.5495,0,5.38,0,25.49,0,80.8,0,6.94,0,1.199,1.772,0
8/18/2018,23:30, ,0,LP,0,5.6,1.59,6.29,0.35,0.32,1.43,-0.76,43.01,129.03,7.86,0,-81.9,21.288,0,8.8996,9.5787,0,5.39,0,28.06,0,81.1,0,6.97,0,1.202,1.682,0
8/18/2018,23:45, ,0,LP,0,5.6,1.64,6.48,0.33,0.31,1.48,-0.78,43.01,129.03,7.86,0,-82.1,21.233,0,8.9218,9.6134,0,5.41,0,29.4,0,80.8,0,6.94,0,1.196,1.594,0
8/19/2018,0:00, ,0,LP,0,5.6,1.66,6.56,0.36,0.33,1.5,-0.75,43.43,130.27,7.87,0,-82.7,21.225,0,8.949,9.6443,0,5.43,0,26.23,0,81.1,0,6.98,0,1.206,1.513,0
8/19/2018,0:15, ,0,LP,0,5.6,1.75,6.93,0.38,0.36,1.59,-0.73,43.76,131.28,7.87,0,-82.9,21.209,0,8.9768,9.6776,0,5.45,0,27.73,0,81.4,0,7,0,1.197,1.441,0
8/19/2018,0:30, ,0,LP,0,5.6,1.76,6.98,0.35,0.33,1.6,-0.76,44.04,132.11,7.88,0,-83,21.216,0,9.0031,9.7046,0,5.47,0,26.08,0,81.1,0,6.98,0,1.204,1.375,0
8/19/2018,0:45, ,0,LP,0,5.6,1.8,7.14,0.35,0.33,1.64,-0.76,44.89,134.67,7.87,0,-82.9,21.231,0,9.0286,9.729,0,5.48,0,26.86,0,80.4,0,6.91,0,1.2,1.313,0
8/19/2018,1:00, ,0,LP,0,5.6,1.89,7.48,0.36,0.33,1.73,-0.75,45.34,136.01,7.87,0,-82.8,21.226,0,9.0414,9.7437,0,5.49,0,25.37,0,79.9,0,6.87,0,1.204,1.258,0
8/19/2018,1:15, ,0,LP,0,5.6,1.89,7.48,0.37,0.35,1.73,-0.74,45.61,136.84,7.87,0,-82.4,21.212,0,9.0508,9.7567,0,5.5,0,23.53,0,78.9,0,6.79,0,1.199,1.21,0
8/19/2018,1:30, ,0,LP,0,5.6,1.86,7.38,0.37,0.35,1.7,-0.74,46.68,140.03,7.86,0,-82.1,21.196,0,9.0554,9.7648,0,5.51,0,20.7,0,78.2,0,6.73,0,1.204,1.177,0
8/19/2018,1:45, ,0,LP,0,5.6,1.77,7,0.35,0.33,1.61,-0.76,47.08,141.25,7.85,0,-81.6,21.155,0,9.0457,9.7628,0,5.51,0,19.33,0,76.3,0,6.57,0,1.208,1.146,0
8/19/2018,2:00, ,0,LP,0,5.6,1.79,7.09,0.34,0.32,1.63,-0.77,47.58,142.75,7.84,0,-81,21.098,0,9.0384,9.7663,0,5.51,0,17.64,0,75.5,0,6.51,0,1.205,1.114,0
8/19/2018,2:15, ,0,LP,0,5.6,1.74,6.88,0.35,0.32,1.58,-0.77,47.96,143.87,7.84,0,-81,21.049,0,9.0271,9.7639,0,5.51,0,17.83,0,75,0,6.47,0,1.204,1.09,0
8/19/2018,2:30, ,0,LP,0,5.6,1.76,6.96,0.35,0.33,1.6,-0.76,48.48,145.44,7.83,0,-80.5,20.978,0,9.0124,9.7622,0,5.51,0,17.13,0,73.6,0,6.36,0,1.206,1.061,0
