Date,Time,F_Record,Time(Fract.Sec),SiteName,FaultCode,Battery,ChlorophyllRFU,ChlorophyllugL,BGA-PCRFU,BGA-PCµg/L,Chlorophyllraw,BGA-PCraw,fDOMRFU,fDOMQSU,Temp,F_Temp,CondmS/cm,SpCond,F_SpCond,Sal,F_Sal,Turb,F_Turb,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,pH,F_pH,pHmV,WiperPosV,Depth,F_Depth
7/6/2018,14:30, ,0,LP,0,6.1,1.83,7.34,0.1,0.11,1.66,-0.91,57.17,171.55,22.109,0,4.3421,4.5959,0,2.46,0,21.38,0,52.8,0,4.54,0,8,0,-68.5,1.2,0.85,0
7/6/2018,14:45, ,0,LP,0,6.1,1.86,7.46,0.09,0.1,1.69,-0.92,56.84,170.57,22.026,0,4.3211,4.5814,0,2.45,0,21.76,0,50.2,0,4.32,0,7.99,0,-67.6,1.203,0.853,0
7/6/2018,15:00, ,0,LP,0,6.1,2.2,8.82,0.15,0.16,2.03,-0.86,51.82,155.5,22.768,0,4.314,4.5061,0,2.41,0,37.72,0,52.5,0,4.46,0,8.02,0,-69.6,1.201,0.869,0
7/6/2018,15:15, ,0,LP,0,6.1,1.87,7.5,0.14,0.15,1.7,-0.87,57.67,173.07,22.277,0,4.2949,4.5305,0,2.42,0,20.94,0,48,0,4.12,0,8,0,-68.3,1.202,0.902,0
7/6/2018,15:30, ,0,LP,0,6.1,1.94,7.78,0.16,0.17,1.77,-0.85,56.51,169.59,22.017,0,4.291,4.5502,0,2.43,0,22.15,0,47.4,0,4.09,0,7.98,0,-67.4,1.202,0.946,0
7/6/2018,15:45, ,0,LP,0,6.1,1.84,7.36,0.13,0.14,1.66,-0.88,54.52,163.6,21.816,0,4.4906,4.7813,0,2.56,0,25.71,0,48.5,0,4.19,0,7.91,0,-63,1.202,1.001,0
7/6/2018,16:00, ,0,LP,0,6.1,1.94,7.79,0.15,0.16,1.77,-0.86,53.26,159.82,22.106,0,4.6483,4.9202,0,2.64,0,30.87,0,54.8,0,4.71,0,7.91,0,-62.8,1.202,1.073,0
7/6/2018,16:15, ,0,LP,0,6.1,2,8,0.19,0.2,1.82,-0.82,52.42,157.3,22.061,0,5.3192,5.6355,0,3.05,0,27.19,0,56,0,4.8,0,7.77,0,-54.9,1.202,1.153,0
7/6/2018,16:30, ,0,LP,0,6.1,1.85,7.4,0.11,0.12,1.67,-0.9,54.57,163.75,22.062,0,5.5119,5.8397,0,3.17,0,28.5,0,54.8,0,4.7,0,7.73,0,-52.5,1.202,1.239,0
7/6/2018,16:45, ,0,LP,0,6.1,2.03,8.12,0.16,0.17,1.85,-0.85,50.92,152.81,21.997,0,5.9265,6.2872,0,3.43,0,31.24,0,56.3,0,4.83,0,7.64,0,-47.3,1.202,1.328,0
7/6/2018,17:00, ,0,LP,0,6.1,2.07,8.27,0.16,0.17,1.89,-0.85,49.64,148.97,22.005,0,6.0414,6.4079,0,3.5,0,40.13,0,60.6,0,5.19,0,7.64,0,-47,1.201,1.415,0
7/6/2018,17:15, ,0,LP,0,6.1,2.03,8.11,0.18,0.19,1.85,-0.83,50.4,151.25,21.968,0,6.0659,6.4388,0,3.52,0,36.12,0,61.6,0,5.28,0,7.64,0,-47.4,1.202,1.5,0
7/6/2018,17:30, ,0,LP,0,6.1,1.84,7.38,0.12,0.13,1.67,-0.89,54.45,163.38,21.966,0,6.0647,6.4378,0,3.52,0,27.39,0,56.6,0,4.85,0,7.63,0,-46.6,1.202,1.578,0
7/6/2018,17:45, ,0,LP,0,6.1,1.86,7.47,0.16,0.17,1.69,-0.85,51.62,154.9,21.964,0,6.0758,6.4498,0,3.53,0,35.87,0,59.6,0,5.11,0,7.65,0,-47.7,1.202,1.653,0
7/6/2018,18:00, ,0,LP,0,6.1,1.91,7.65,0.15,0.16,1.73,-0.86,52.28,156.88,21.875,0,6.0431,6.4267,0,3.52,0,27.28,0,59,0,5.07,0,7.68,0,-49.5,1.201,1.728,0
7/6/2018,18:15, ,0,LP,0,6.1,1.99,7.98,0.18,0.19,1.81,-0.83,52.54,157.68,21.911,0,5.9949,6.3707,0,3.48,0,42.86,0,66.3,0,5.69,0,7.76,0,-54.1,1.202,1.799,0
7/6/2018,18:30, ,0,LP,0,6.1,2.03,8.13,0.14,0.15,1.85,-0.87,50.96,152.93,21.896,0,5.9736,6.3501,0,3.47,0,28.88,0,64.2,0,5.51,0,7.76,0,-54.5,1.202,1.865,0
7/6/2018,18:45, ,0,LP,0,6.1,1.89,7.58,0.21,0.22,1.72,-0.8,48.36,145.14,21.417,0,6.0251,6.4677,0,3.54,0,36.05,0,66.3,0,5.74,0,7.76,0,-54.1,1.202,1.922,0
7/6/2018,19:00, ,0,LP,0,6.1,1.9,7.63,0.19,0.2,1.73,-0.82,48.88,146.68,21.387,0,6.0368,6.4843,0,3.55,0,35.28,0,67.3,0,5.83,0,7.77,0,-54.8,1.202,1.974,0
7/6/2018,19:15, ,0,LP,0,6.1,1.9,7.63,0.18,0.19,1.73,-0.83,49.14,147.46,21.296,0,6.0595,6.5209,0,3.57,0,29.29,0,68.4,0,5.94,0,7.77,0,-54.7,1.202,2.018,0
7/6/2018,19:30, ,0,LP,0,6.1,1.83,7.31,0.17,0.18,1.65,-0.84,48.71,146.19,21.252,0,6.1112,6.5825,0,3.61,0,30.27,0,67.8,0,5.89,0,7.77,0,-54.6,1.202,2.057,0
7/6/2018,19:45, ,0,LP,0,6.1,1.76,7.05,0.12,0.13,1.58,-0.89,48.29,144.91,21.191,0,6.1883,6.6738,0,3.66,0,29.59,0,69.8,0,6.07,0,7.77,0,-54.7,1.202,2.091,0
7/6/2018,20:00, ,0,LP,0,6.1,1.76,7.06,0.16,0.17,1.58,-0.85,46.24,138.76,21.137,0,6.219,6.7145,0,3.69,0,36.88,0,69.5,0,6.05,0,7.77,0,-54.8,1.201,2.123,0
7/6/2018,20:15, ,0,LP,0,6.1,1.73,6.92,0.15,0.16,1.55,-0.86,47.52,142.62,21.037,0,6.2859,6.8007,0,3.74,0,29.07,0,70,0,6.1,0,7.77,0,-54.6,1.202,2.148,0
7/6/2018,20:30, ,0,LP,0,6.1,1.66,6.66,0.17,0.18,1.49,-0.84,47.18,141.57,20.986,0,6.3275,6.8529,0,3.77,0,27.3,0,69.8,0,6.09,0,7.77,0,-54.4,1.202,2.169,0
7/6/2018,20:45, ,0,LP,0,6.1,1.71,6.86,0.18,0.19,1.53,-0.83,46.14,138.46,20.98,0,6.356,6.8847,0,3.79,0,29.48,0,74.4,0,6.49,0,7.79,0,-55.7,1.202,2.184,0
7/6/2018,21:00, ,0,LP,0,6.1,1.62,6.48,0.16,0.17,1.44,-0.85,46.73,140.22,20.995,0,6.4207,6.9526,0,3.83,0,29.43,0,70.6,0,6.16,0,7.77,0,-54.5,1.202,2.193,0
7/6/2018,21:15, ,0,LP,0,6.1,1.56,6.26,0.11,0.12,1.38,-0.89,47.59,142.82,21.007,0,6.4527,6.9855,0,3.85,0,21.86,0,69.6,0,6.07,0,7.75,0,-53.7,1.202,2.198,0
7/6/2018,21:30, ,0,LP,0,6.1,1.54,6.16,0.12,0.14,1.36,-0.88,47.4,142.26,21.012,0,6.4542,6.9864,0,3.85,0,22.47,0,68.9,0,6.01,0,7.76,0,-53.9,1.199,2.192,0
7/6/2018,21:45, ,0,LP,0,6.1,1.51,6.05,0.15,0.16,1.33,-0.86,47.32,142.01,21.004,0,6.4689,7.0035,0,3.86,0,21.54,0,68.4,0,5.96,0,7.75,0,-53.7,1.202,2.176,0
7/6/2018,22:00, ,0,LP,0,6.1,1.67,6.69,0.15,0.16,1.49,-0.86,46.76,140.32,20.974,0,6.4307,6.9663,0,3.83,0,23.12,0,74.8,0,6.52,0,7.79,0,-56,1.202,2.15,0
7/6/2018,22:15, ,0,LP,0,6.1,1.64,6.59,0.14,0.15,1.47,-0.87,47.94,143.87,20.891,0,6.3342,6.8736,0,3.78,0,24.81,0,74.9,0,6.55,0,7.8,0,-56.5,1.201,2.115,0
7/6/2018,22:30, ,0,LP,0,6.1,1.66,6.64,0.13,0.14,1.48,-0.88,48.23,144.73,20.918,0,6.2932,6.8254,0,3.75,0,24.85,0,74.3,0,6.49,0,7.8,0,-56.4,1.2,2.068,0
7/6/2018,22:45, ,0,LP,0,6.1,1.68,6.72,0.15,0.16,1.5,-0.86,48.61,145.89,20.945,0,6.2396,6.7635,0,3.72,0,24.39,0,73.3,0,6.4,0,7.79,0,-56.1,1.202,2.007,0
7/6/2018,23:00, ,0,LP,0,6.1,1.7,6.82,0.14,0.15,1.53,-0.87,49.2,147.65,20.975,0,6.1951,6.711,0,3.68,0,22.05,0,72.2,0,6.31,0,7.79,0,-56,1.201,1.938,0
7/6/2018,23:15, ,0,LP,0,6.1,1.78,7.15,0.16,0.17,1.61,-0.85,49.22,147.72,21.016,0,6.1422,6.648,0,3.65,0,26.6,0,71.2,0,6.21,0,7.79,0,-55.6,1.202,1.866,0
7/6/2018,23:30, ,0,LP,0,6.1,1.83,7.32,0.16,0.17,1.65,-0.85,49.6,148.86,21.077,0,6.0671,6.5586,0,3.59,0,23.14,0,69.7,0,6.07,0,7.79,0,-55.6,1.2,1.789,0
7/6/2018,23:45, ,0,LP,0,6.1,1.82,7.28,0.17,0.18,1.64,-0.84,50.08,150.29,21.191,0,6.0071,6.4785,0,3.55,0,28.29,0,68.5,0,5.96,0,7.79,0,-55.6,1.202,1.709,0
7/7/2018,0:00, ,0,LP,0,6.1,1.86,7.47,0.19,0.2,1.69,-0.82,49.92,149.81,21.285,0,5.9732,6.4294,0,3.52,0,35.34,0,66.9,0,5.81,0,7.78,0,-55.2,1.202,1.631,0
7/7/2018,0:15, ,0,LP,0,6.1,1.92,7.71,0.16,0.17,1.75,-0.85,49.79,149.42,21.382,0,5.9451,6.3865,0,3.49,0,28.83,0,65.6,0,5.69,0,7.76,0,-54.4,1.202,1.55,0
7/7/2018,0:30, ,0,LP,0,6.1,1.95,7.81,0.17,0.18,1.77,-0.84,50.17,150.56,21.407,0,5.9504,6.3888,0,3.49,0,33.77,0,64.6,0,5.59,0,7.75,0,-53.4,1.202,1.472,0
7/7/2018,0:45, ,0,LP,0,6.1,1.95,7.81,0.17,0.18,1.77,-0.84,49.52,148.61,21.43,0,5.9549,6.3906,0,3.5,0,34.59,0,63.4,0,5.49,0,7.73,0,-52.3,1.202,1.398,0
7/7/2018,1:00, ,0,LP,0,6.1,1.94,7.79,0.18,0.19,1.77,-0.83,50.61,151.88,21.454,0,5.9538,6.3863,0,3.49,0,31.86,0,62.1,0,5.38,0,7.71,0,-50.9,1.202,1.331,0
7/7/2018,1:15, ,0,LP,0,6.1,1.95,7.81,0.17,0.18,1.77,-0.84,50.88,152.68,21.472,0,5.9262,6.3543,0,3.47,0,33.41,0,60.7,0,5.26,0,7.69,0,-50.3,1.202,1.27,0
7/7/2018,1:30, ,0,LP,0,6.1,2.01,8.06,0.17,0.18,1.83,-0.84,51.51,154.59,21.486,0,5.8741,6.2966,0,3.44,0,28.65,0,59.4,0,5.14,0,7.69,0,-50.1,1.199,1.217,0
7/7/2018,1:45, ,0,LP,0,6.1,2.03,8.14,0.19,0.2,1.85,-0.82,52.11,156.38,21.503,0,5.8168,6.2332,0,3.4,0,31.82,0,58.4,0,5.06,0,7.7,0,-50.5,1.202,1.172,0
7/7/2018,2:00, ,0,LP,0,6.1,1.99,7.98,0.15,0.16,1.82,-0.86,52.17,156.55,21.513,0,5.7378,6.1473,0,3.35,0,29.09,0,57.6,0,4.99,0,7.71,0,-51.1,1.202,1.132,0
7/7/2018,2:15, ,0,LP,0,6.1,2.06,8.26,0.2,0.21,1.89,-0.81,52.73,158.23,21.515,0,5.6566,6.0599,0,3.3,0,28.78,0,56.3,0,4.88,0,7.72,0,-51.7,1.201,1.1,0
7/7/2018,2:30, ,0,LP,0,6.1,2.09,8.38,0.18,0.19,1.92,-0.83,52.93,158.83,21.535,0,5.5767,5.9719,0,3.25,0,26.56,0,55.9,0,4.84,0,7.73,0,-52.6,1.201,1.075,0
7/7/2018,2:45, ,0,LP,0,6.1,2.07,8.3,0.17,0.18,1.89,-0.84,53.29,159.91,21.506,0,5.4643,5.855,0,3.18,0,26.68,0,54.7,0,4.74,0,7.75,0,-53.6,1.202,1.052,0
7/7/2018,3:00, ,0,LP,0,6.1,2.08,8.34,0.15,0.16,1.9,-0.86,53.99,162.01,21.495,0,5.3611,5.7457,0,3.12,0,24.79,0,53.2,0,4.62,0,7.76,0,-54.4,1.202,1.029,0
7/7/2018,3:15, ,0,LP,0,6.1,2.05,8.2,0.16,0.17,1.87,-0.85,53.87,161.66,21.489,0,5.2485,5.6258,0,3.05,0,25.07,0,52.6,0,4.57,0,7.79,0,-55.8,1.202,1.007,0
7/7/2018,3:30, ,0,LP,0,6.1,2.1,8.42,0.18,0.19,1.92,-0.83,54.33,163.05,21.47,0,5.0849,5.4525,0,2.95,0,26.52,0,52.4,0,4.55,0,7.82,0,-57.6,1.201,0.99,0
7/7/2018,3:45, ,0,LP,0,6.1,2.16,8.64,0.17,0.18,1.98,-0.84,54.84,164.56,21.458,0,4.9601,5.32,0,2.87,0,24.75,0,51.7,0,4.49,0,7.85,0,-59.2,1.202,0.972,0
7/7/2018,4:00, ,0,LP,0,6.1,2.16,8.64,0.18,0.19,1.98,-0.83,55.39,166.21,21.448,0,4.8248,5.1759,0,2.79,0,24.27,0,50.5,0,4.39,0,7.87,0,-60.5,1.202,0.952,0
7/7/2018,4:15, ,0,LP,0,6.1,2.12,8.48,0.2,0.21,1.94,-0.81,55.92,167.8,21.435,0,4.6995,5.0429,0,2.72,0,22.47,0,49.7,0,4.32,0,7.89,0,-61.8,1.202,0.936,0
7/7/2018,4:30, ,0,LP,0,6.1,2.18,8.75,0.2,0.21,2.01,-0.81,56.2,168.64,21.425,0,4.5995,4.9365,0,2.65,0,22.52,0,49.3,0,4.3,0,7.91,0,-62.9,1.202,0.929,0
7/7/2018,4:45, ,0,LP,0,6.1,2.18,8.73,0.17,0.18,2,-0.84,57.81,173.48,21.398,0,4.5334,4.8684,0,2.62,0,23.98,0,47.5,0,4.14,0,7.91,0,-62.8,1.202,0.932,0
7/7/2018,5:00, ,0,LP,0,6.1,2.15,8.59,0.17,0.18,1.97,-0.84,56.3,168.94,21.317,0,4.4969,4.8372,0,2.6,0,31.78,0,44.3,0,3.87,0,7.9,0,-62.2,1.2,0.951,0
7/7/2018,5:15, ,0,LP,0,6.1,2.02,8.08,0.15,0.16,1.84,-0.86,59.64,178.96,21.295,0,4.4865,4.8282,0,2.59,0,20.09,0,40.8,0,3.56,0,7.88,0,-61.3,1.202,0.984,0
7/7/2018,5:30, ,0,LP,0,6.1,2.14,8.56,0.18,0.19,1.96,-0.83,54.09,162.3,21.381,0,4.7373,5.0891,0,2.74,0,31.99,0,48.9,0,4.26,0,7.86,0,-60.2,1.202,1.04,0
7/7/2018,5:45, ,0,LP,0,6.1,2,8.01,0.21,0.22,1.82,-0.8,55.9,167.76,21.319,0,4.956,5.3308,0,2.88,0,25.46,0,48.6,0,4.23,0,7.81,0,-56.9,1.202,1.106,0
7/7/2018,6:00, ,0,LP,0,6.1,2.14,8.56,0.19,0.2,1.96,-0.82,52.76,158.31,21.157,0,5.3735,5.7992,0,3.15,0,28.01,0,52,0,4.54,0,7.73,0,-52.6,1.2,1.188,0
7/7/2018,6:15, ,0,LP,0,6.1,2.11,8.44,0.16,0.17,1.93,-0.85,52.7,158.13,20.905,0,5.7268,6.2127,0,3.39,0,33.21,0,54.5,0,4.78,0,7.67,0,-48.7,1.201,1.268,0
7/7/2018,6:30, ,0,LP,0,6.1,2.15,8.61,0.19,0.2,1.97,-0.82,50.9,152.75,20.895,0,5.843,6.3401,0,3.47,0,32.64,0,56.8,0,4.97,0,7.66,0,-48.1,1.209,1.345,0
7/7/2018,6:45, ,0,LP,0,6.1,2.1,8.41,0.2,0.22,1.92,-0.8,51.27,153.85,20.913,0,5.9075,6.4077,0,3.51,0,27.71,0,57.4,0,5.03,0,7.66,0,-47.9,1.202,1.417,0
7/7/2018,7:00, ,0,LP,0,6.1,2.11,8.44,0.2,0.21,1.93,-0.81,51.78,155.37,20.932,0,5.9515,6.453,0,3.53,0,30.3,0,58.7,0,5.13,0,7.66,0,-48.2,1.211,1.486,0
7/7/2018,7:15, ,0,LP,0,6.1,1.95,7.82,0.19,0.2,1.78,-0.82,52.69,158.13,20.94,0,5.9612,6.4623,0,3.54,0,28.24,0,56.1,0,4.9,0,7.65,0,-47.7,1.201,1.553,0
7/7/2018,7:30, ,0,LP,0,6.1,1.95,7.8,0.18,0.19,1.77,-0.83,52.87,158.67,20.931,0,5.9594,6.4616,0,3.54,0,29.31,0,54.6,0,4.78,0,7.65,0,-47.5,1.202,1.611,0
7/7/2018,7:45, ,0,LP,0,6.1,1.82,7.28,0.17,0.18,1.64,-0.84,52.84,158.56,21.003,0,5.99,6.4851,0,3.55,0,28.71,0,59,0,5.15,0,7.68,0,-49.1,1.198,1.66,0
7/7/2018,8:00, ,0,LP,0,6.1,1.89,7.56,0.17,0.18,1.71,-0.84,53.04,159.16,21.028,0,5.992,6.4839,0,3.55,0,29.41,0,59.7,0,5.21,0,7.69,0,-50,1.201,1.702,0
7/7/2018,8:15, ,0,LP,0,6.1,1.79,7.18,0.18,0.19,1.61,-0.83,54.32,163.01,21.069,0,5.9976,6.4844,0,3.55,0,27.65,0,60.1,0,5.24,0,7.7,0,-50.4,1.205,1.737,0
7/7/2018,8:30, ,0,LP,0,6.1,1.74,6.98,0.11,0.12,1.56,-0.9,54.24,162.78,21.144,0,5.9984,6.4753,0,3.55,0,28.44,0,61.3,0,5.34,0,7.72,0,-51.5,1.207,1.763,0
7/7/2018,8:45, ,0,LP,0,6.1,1.79,7.17,0.13,0.14,1.61,-0.88,52.09,156.31,21.192,0,5.9971,6.4675,0,3.54,0,28.09,0,62.4,0,5.43,0,7.73,0,-52.2,1.207,1.781,0
7/7/2018,9:00, ,0,LP,0,6.1,1.81,7.27,0.12,0.13,1.64,-0.89,52.38,157.18,21.18,0,5.9918,6.4633,0,3.54,0,21.16,0,59.4,0,5.17,0,7.71,0,-51.3,1.209,1.791,0
7/7/2018,9:15, ,0,LP,0,6.1,1.76,7.05,0.12,0.13,1.58,-0.89,52.74,158.26,21.175,0,5.9872,6.459,0,3.54,0,22.72,0,58.4,0,5.09,0,7.72,0,-51.5,1.21,1.79,0
7/7/2018,9:30, ,0,LP,0,6.1,1.7,6.83,0.11,0.12,1.53,-0.9,52.4,157.23,21.181,0,5.993,6.4645,0,3.54,0,22.94,0,58.6,0,5.1,0,7.72,0,-51.9,1.211,1.778,0
7/7/2018,9:45, ,0,LP,0,6.1,1.77,7.1,0.14,0.15,1.59,-0.87,52.33,157.05,21.142,0,5.9912,6.4677,0,3.54,0,22.81,0,59.9,0,5.22,0,7.73,0,-52.5,1.199,1.757,0
7/7/2018,10:00, ,0,LP,0,6.1,1.87,7.51,0.18,0.19,1.7,-0.83,49.28,147.9,21.388,0,6.0201,6.4661,0,3.54,0,36.78,0,64,0,5.55,0,7.74,0,-53.2,1.193,1.727,0
7/7/2018,10:15, ,0,LP,0,6.1,1.88,7.52,0.14,0.15,1.7,-0.87,51.31,153.99,21.58,0,6.0485,6.4711,0,3.54,0,22.87,0,64.7,0,5.59,0,7.74,0,-53.1,1.191,1.691,0
7/7/2018,10:30, ,0,LP,0,6.1,1.87,7.51,0.16,0.17,1.7,-0.85,51.66,155.03,21.658,0,6.0672,6.4809,0,3.55,0,25.41,0,65.3,0,5.63,0,7.74,0,-52.7,1.198,1.651,0
7/7/2018,10:45, ,0,LP,0,6.1,2,8.02,0.17,0.18,1.82,-0.84,50.96,152.91,21.792,0,6.0829,6.4799,0,3.55,0,26.83,0,64.8,0,5.57,0,7.73,0,-52.4,1.198,1.604,0
7/7/2018,11:00, ,0,LP,0,6.1,1.93,7.73,0.15,0.16,1.75,-0.86,51.14,153.47,21.503,0,6.0585,6.4922,0,3.55,0,29.79,0,63.2,0,5.47,0,7.71,0,-51.1,1.198,1.554,0
7/7/2018,11:15, ,0,LP,0,6.1,2.02,8.11,0.19,0.2,1.85,-0.82,51.16,153.53,21.787,0,6.0867,6.4846,0,3.55,0,29.29,0,63.9,0,5.5,0,7.71,0,-51.1,1.202,1.498,0
7/7/2018,11:30, ,0,LP,0,6.1,1.98,7.93,0.15,0.16,1.8,-0.86,50.55,151.68,21.988,0,6.0908,6.4626,0,3.54,0,31.56,0,63.8,0,5.47,0,7.7,0,-50.6,1.202,1.447,0
7/7/2018,11:45, ,0,LP,0,6.1,2.11,8.46,0.16,0.18,1.93,-0.84,51.25,153.79,22.121,0,6.0429,6.3946,0,3.5,0,28.9,0,63.9,0,5.46,0,7.71,0,-51.1,1.202,1.393,0
7/7/2018,12:00, ,0,LP,0,6.1,2.09,8.37,0.15,0.16,1.91,-0.86,51.4,154.26,22.15,0,5.9758,6.3199,0,3.45,0,30.92,0,63,0,5.39,0,7.71,0,-51.4,1.202,1.341,0
7/7/2018,12:15, ,0,LP,0,6.1,2.11,8.47,0.15,0.16,1.94,-0.86,51.64,154.96,22.464,0,5.8673,6.1659,0,3.36,0,28.33,0,63.3,0,5.38,0,7.74,0,-52.9,1.202,1.286,0
7/7/2018,12:30, ,0,LP,0,6.1,2.2,8.81,0.16,0.17,2.02,-0.85,52.03,156.13,22.547,0,5.6817,5.961,0,3.24,0,30.2,0,61.8,0,5.25,0,7.77,0,-54.9,1.202,1.23,0
7/7/2018,12:45, ,0,LP,0,6.1,2.27,9.11,0.17,0.18,2.1,-0.84,51.66,155.02,22.684,0,5.5366,5.7928,0,3.14,0,32.19,0,60.9,0,5.16,0,7.79,0,-56.1,1.202,1.175,0
7/7/2018,13:00, ,0,LP,0,6.1,2.13,8.54,0.16,0.17,1.96,-0.85,52.34,157.08,22.651,0,5.3995,5.6531,0,3.06,0,29.68,0,59.2,0,5.02,0,7.8,0,-57,1.201,1.119,0
7/7/2018,13:15, ,0,LP,0,6.1,2.1,8.43,0.16,0.17,1.93,-0.85,53.09,159.33,22.699,0,5.2436,5.4847,0,2.97,0,29.11,0,58.2,0,4.93,0,7.83,0,-58.4,1.202,1.069,0
7/7/2018,13:30, ,0,LP,0,6.1,2.2,8.81,0.18,0.2,2.02,-0.82,52.7,158.14,22.719,0,5.0898,5.3217,0,2.87,0,37.47,0,57.3,0,4.86,0,7.85,0,-59.7,1.202,1.023,0
7/7/2018,13:45, ,0,LP,0,6.1,2.32,9.31,0.21,0.22,2.15,-0.8,53.24,159.76,22.78,0,4.9639,5.1837,0,2.79,0,27.59,0,57.2,0,4.85,0,7.87,0,-60.6,1.203,0.981,0
7/7/2018,14:00, ,0,LP,0,6.1,2.26,9.06,0.16,0.17,2.08,-0.85,55.58,166.8,22.858,0,4.8874,5.0959,0,2.74,0,24.05,0,55.8,0,4.73,0,7.87,0,-61.2,1.201,0.953,0
7/7/2018,14:15, ,0,LP,0,6,2.26,9.06,0.18,0.19,2.08,-0.83,56.45,169.4,22.962,0,4.8305,5.0262,0,2.7,0,22.24,0,53.7,0,4.54,0,7.87,0,-61,1.202,0.93,0
7/7/2018,14:30, ,0,LP,0,6.1,2.44,9.77,0.18,0.19,2.26,-0.83,56.26,168.83,23.082,0,4.7824,4.9643,0,2.67,0,21.08,0,55.3,0,4.66,0,7.88,0,-61.5,1.201,0.918,0
7/7/2018,14:45, ,0,LP,0,6.1,2.45,9.83,0.24,0.25,2.28,-0.77,55.94,167.86,23.283,0,4.7476,4.9086,0,2.63,0,24.68,0,56.6,0,4.76,0,7.89,0,-62.2,1.202,0.913,0
7/7/2018,15:00, ,0,LP,0,6.1,2.4,9.6,0.18,0.19,2.22,-0.83,56.41,169.29,23.455,0,4.7347,4.8787,0,2.62,0,25.82,0,56,0,4.69,0,7.89,0,-61.9,1.202,0.921,0
7/7/2018,15:15, ,0,LP,0,6,1.96,7.84,0.1,0.11,1.78,-0.91,60.3,180.95,23.303,0,4.7369,4.8956,0,2.63,0,16.53,0,48.7,0,4.09,0,7.85,0,-60,1.203,0.933,0
7/7/2018,15:30, ,0,LP,0,6.1,2.05,8.2,0.1,0.11,1.87,-0.91,57.83,173.54,22.954,0,4.7886,4.9834,0,2.68,0,23,0,47.2,0,3.99,0,7.84,0,-58.9,1.2,0.953,0
7/7/2018,15:45, ,0,LP,0,6.1,2.13,8.52,0.19,0.2,1.95,-0.81,54.04,162.18,22.6,0,4.8976,5.133,0,2.76,0,29.33,0,51.1,0,4.35,0,7.84,0,-58.9,1.202,0.986,0
7/7/2018,16:00, ,0,LP,0,6,2,8.01,0.17,0.18,1.82,-0.84,53.97,161.97,22.516,0,5.0129,5.2626,0,2.84,0,30.7,0,48.4,0,4.12,0,7.81,0,-57.1,1.202,1.023,0
7/7/2018,16:15, ,0,LP,0,6,2.18,8.74,0.17,0.18,2,-0.84,53.44,160.37,22.696,0,5.0387,5.2706,0,2.84,0,30.13,0,51.9,0,4.4,0,7.81,0,-57.6,1.202,1.076,0
7/7/2018,16:30, ,0,LP,0,6.1,2.11,8.46,0.17,0.18,1.94,-0.84,53.12,159.4,22.757,0,5.399,5.6407,0,3.06,0,31.03,0,54.6,0,4.62,0,7.76,0,-54.5,1.201,1.135,0
7/7/2018,16:45, ,0,LP,0,6,2.01,8.06,0.15,0.16,1.84,-0.86,53.8,161.44,22.837,0,5.4288,5.6628,0,3.07,0,28.13,0,54.3,0,4.59,0,7.76,0,-54.3,1.203,1.198,0
7/7/2018,17:00, ,0,LP,0,6,2.14,8.59,0.18,0.19,1.97,-0.83,52.89,158.73,22.781,0,5.7743,6.0299,0,3.28,0,30.7,0,56.6,0,4.78,0,7.7,0,-51,1.202,1.264,0
7/7/2018,17:15, ,0,LP,0,6,2.18,8.72,0.16,0.18,2,-0.84,50.07,150.25,22.807,0,5.9953,6.2574,0,3.41,0,40.06,0,62.6,0,5.28,0,7.7,0,-50.6,1.203,1.335,0
7/7/2018,17:30, ,0,LP,0,6.1,2,8.02,0.15,0.16,1.83,-0.86,52.77,158.36,22.8,0,6.0288,6.2933,0,3.43,0,28.44,0,56.2,0,4.75,0,7.67,0,-49.2,1.2,1.413,0
7/7/2018,17:45, ,0,LP,0,6,2.07,8.3,0.15,0.16,1.9,-0.86,51.3,153.95,22.809,0,6.067,6.3319,0,3.46,0,34.87,0,57.9,0,4.88,0,7.68,0,-49.6,1.203,1.494,0
7/7/2018,18:00, ,0,LP,0,6,2.01,8.06,0.12,0.13,1.83,-0.89,52.1,156.33,22.756,0,6.1227,6.3968,0,3.49,0,29.02,0,59.8,0,5.05,0,7.68,0,-49.7,1.201,1.571,0
7/7/2018,18:15, ,0,LP,0,6,1.9,7.63,0.12,0.13,1.73,-0.89,52.3,156.96,22.631,0,6.1452,6.4364,0,3.52,0,27.04,0,61.6,0,5.22,0,7.69,0,-50,1.203,1.646,0
7/7/2018,18:30, ,0,LP,0,6,1.88,7.53,0.13,0.14,1.7,-0.88,52.1,156.35,22.487,0,6.1201,6.4287,0,3.51,0,28.2,0,63.5,0,5.39,0,7.71,0,-51.2,1.201,1.72,0
7/7/2018,18:45, ,0,LP,0,6,1.83,7.33,0.14,0.15,1.65,-0.87,52.25,156.81,22.446,0,6.1003,6.4132,0,3.51,0,23.63,0,59.7,0,5.08,0,7.71,0,-51,1.202,1.795,0
7/7/2018,19:00, ,0,LP,0,6,1.88,7.54,0.18,0.19,1.71,-0.83,50.75,152.31,22.382,0,6.0721,6.3918,0,3.49,0,28.82,0,63.3,0,5.38,0,7.74,0,-53.1,1.201,1.865,0
