Station_Code,DateTimeStamp,Historical,ProvisionalPlus,Temp,SpCond,Sal,DO_pct,DO_mgl,Depth,cDepth,pH,Turb
sfbfmwq,4/15/2018 20:45,0,1,17.1,2.55,1.3,71.2,6.8,1.24,1.24,7.5,85
sfbfmwq,4/15/2018 21:00,0,1,17.1,2.52,1.3,69.4,6.7,1.27,1.27,7.5,77
sfbfmwq,4/15/2018 21:15,0,1,17.1,2.53,1.3,68.3,6.5,1.32,1.32,7.5,69
sfbfmwq,4/15/2018 21:30,0,1,16.9,2.48,1.3,72.2,6.9,1.38,1.38,7.5,84
sfbfmwq,4/15/2018 21:45,0,1,16.7,2.37,1.2,73.2,7.1,1.46,1.46,7.5,82
sfbfmwq,4/15/2018 22:00,0,1,17,2.39,1.2,70.1,6.7,1.55,1.55,7.5,77
sfbfmwq,4/15/2018 22:15,0,1,17.1,2.53,1.3,66.8,6.4,1.65,1.65,7.5,86
sfbfmwq,4/15/2018 22:30,0,1,17.1,2.61,1.4,65.8,6.3,1.75,1.75,7.5,84
sfbfmwq,4/15/2018 22:45,0,1,17,2.63,1.4,65.5,6.3,1.85,1.85,7.5,78
sfbfmwq,4/15/2018 23:00,0,1,16.8,2.49,1.3,69.4,6.7,1.96,1.96,7.5,77
sfbfmwq,4/15/2018 23:15,0,1,16.8,2.49,1.3,69.1,6.7,2.06,2.06,7.5,76
sfbfmwq,4/15/2018 23:30,0,1,16.8,2.47,1.3,70,6.7,2.17,2.17,7.5,81
sfbfmwq,4/15/2018 23:45,0,1,16.7,2.44,1.3,69.8,6.7,2.26,2.26,7.5,95
sfbfmwq,4/16/2018 0:00,0,1,16.5,2.18,1.1,74.3,7.2,2.35,2.35,7.5,99
sfbfmwq,4/16/2018 0:15,0,1,16.3,1.72,0.9,80.2,7.8,2.42,2.41,7.4,100
sfbfmwq,4/16/2018 0:30,0,1,16.2,1.45,0.7,83.2,8.1,2.5,2.49,7.4,118
sfbfmwq,4/16/2018 0:45,0,1,16.2,1.43,0.7,82.7,8.1,2.56,2.55,7.3,94
sfbfmwq,4/16/2018 1:00,0,1,16.2,1.48,0.8,82.4,8.1,2.61,2.6,7.4,84
sfbfmwq,4/16/2018 1:15,0,1,16.3,1.78,0.9,78.4,7.7,2.65,2.64,7.4,78
sfbfmwq,4/16/2018 1:30,0,1,16.6,2.36,1.2,70.7,6.8,2.68,2.67,7.4,75
sfbfmwq,4/16/2018 1:45,0,1,16.6,2.59,1.3,67.2,6.5,2.71,2.7,7.4,68
sfbfmwq,4/16/2018 2:00,0,1,16.7,2.7,1.4,67.7,6.5,2.72,2.71,7.4,77
sfbfmwq,4/16/2018 2:15,0,1,16.8,2.69,1.4,69,6.6,2.73,2.72,7.4,86
sfbfmwq,4/16/2018 2:30,0,1,16.7,2.65,1.4,63.6,6.1,2.71,2.7,7.3,75
sfbfmwq,4/16/2018 2:45,0,1,16.6,2.62,1.4,69.5,6.7,2.69,2.68,7.4,83
sfbfmwq,4/16/2018 3:00,0,1,16.6,2.62,1.4,68.8,6.7,2.66,2.65,7.4,76
sfbfmwq,4/16/2018 3:15,0,1,16.3,2.23,1.2,72.3,7.1,2.62,2.61,7.4,82
sfbfmwq,4/16/2018 3:30,0,1,16.1,1.92,1,75.8,7.4,2.56,2.55,7.4,79
sfbfmwq,4/16/2018 3:45,0,1,16,1.73,0.9,77.8,7.6,2.48,2.47,7.4,77
sfbfmwq,4/16/2018 4:00,0,1,15.9,1.71,0.9,78.3,7.7,2.4,2.39,7.4,81
sfbfmwq,4/16/2018 4:15,0,1,15.9,1.86,1,76.2,7.5,2.32,2.31,7.4,80
sfbfmwq,4/16/2018 4:30,0,1,15.9,2.08,1.1,73.5,7.2,2.22,2.21,7.4,72
sfbfmwq,4/16/2018 4:45,0,1,15.9,2.23,1.2,71.2,7,2.12,2.11,7.5,71
sfbfmwq,4/16/2018 5:00,0,1,15.9,2.37,1.2,69,6.8,2.02,2.01,7.5,75
sfbfmwq,4/16/2018 5:15,0,1,15.8,2.43,1.3,67.8,6.7,1.93,1.92,7.5,75
sfbfmwq,4/16/2018 5:30,0,1,15.8,2.48,1.3,66.7,6.6,1.83,1.81,7.5,78
sfbfmwq,4/16/2018 5:45,0,1,15.7,2.5,1.3,66.2,6.5,1.74,1.72,7.5,81
sfbfmwq,4/16/2018 6:00,0,1,15.7,2.51,1.3,65.6,6.5,1.65,1.63,7.5,83
sfbfmwq,4/16/2018 6:15,0,1,15.6,2.51,1.3,65.4,6.5,1.58,1.56,7.5,85
sfbfmwq,4/16/2018 6:30,0,1,15.5,2.52,1.3,65.3,6.5,1.5,1.48,7.5,88
sfbfmwq,4/16/2018 6:45,0,1,15.4,2.53,1.3,64.9,6.4,1.45,1.43,7.5,88
sfbfmwq,4/16/2018 7:00,0,1,15.3,2.54,1.3,64.9,6.5,1.39,1.37,7.5,92
sfbfmwq,4/16/2018 7:15,0,1,15.1,2.56,1.3,65.2,6.5,1.34,1.31,7.5,92
sfbfmwq,4/16/2018 7:30,0,1,15,2.58,1.3,64.2,6.4,1.28,1.25,7.5,91
sfbfmwq,4/16/2018 7:45,0,1,14.9,2.6,1.4,64.3,6.4,1.23,1.2,7.5,89
sfbfmwq,4/16/2018 8:00,0,1,14.8,2.63,1.4,64.4,6.5,1.19,1.16,7.5,89
sfbfmwq,4/16/2018 8:15,0,1,14.8,2.65,1.4,63.6,6.4,1.17,1.14,7.5,81
sfbfmwq,4/16/2018 8:30,0,1,14.7,2.66,1.4,61.7,6.2,1.15,1.12,7.4,84
sfbfmwq,4/16/2018 8:45,0,1,14.5,2.69,1.4,64.7,6.5,1.1,1.07,7.5,93
sfbfmwq,4/16/2018 9:00,0,1,14.5,2.71,1.4,64.3,6.5,1.08,1.04,7.5,91
sfbfmwq,4/16/2018 9:15,0,1,14.5,2.72,1.4,63.9,6.5,1.06,1.03,7.4,92
sfbfmwq,4/16/2018 9:30,0,1,14.5,2.72,1.4,61.5,6.2,1.07,1.04,7.4,84
sfbfmwq,4/16/2018 9:45,0,1,14.8,2.61,1.4,64.5,6.5,1.09,1.06,7.4,100
sfbfmwq,4/16/2018 10:00,0,1,14.9,2.59,1.3,62.7,6.3,1.11,1.07,7.4,83
sfbfmwq,4/16/2018 10:15,0,1,14.8,2.6,1.4,64.7,6.5,1.14,1.1,7.4,88
sfbfmwq,4/16/2018 10:30,0,1,15.3,2.55,1.3,67.4,6.7,1.2,1.16,7.5,82
sfbfmwq,4/16/2018 10:45,0,1,16,2.56,1.3,68.7,6.7,1.29,1.25,7.5,84
sfbfmwq,4/16/2018 11:00,0,1,16.5,2.51,1.3,65.7,6.4,1.38,1.35,7.5,97
sfbfmwq,4/16/2018 11:15,0,1,16.8,2.51,1.3,65.5,6.3,1.49,1.46,7.5,117
sfbfmwq,4/16/2018 11:30,0,1,17,2.53,1.3,65.9,6.3,1.6,1.57,7.5,97
sfbfmwq,4/16/2018 11:45,0,1,16.8,2.53,1.3,65.5,6.3,1.71,1.68,7.5,93
sfbfmwq,4/16/2018 12:00,0,1,16.3,2.55,1.3,68.5,6.7,1.82,1.79,7.5,85
sfbfmwq,4/16/2018 12:15,0,1,16.3,2.51,1.3,67,6.5,1.93,1.9,7.5,87
sfbfmwq,4/16/2018 12:30,0,1,16.1,2.44,1.3,68.6,6.7,2.04,2.01,7.4,91
sfbfmwq,4/16/2018 12:45,0,1,16,2.39,1.2,69.4,6.8,2.14,2.11,7.4,106
sfbfmwq,4/16/2018 13:00,0,1,15.9,2.24,1.2,71.2,7,2.22,2.19,7.4,107
sfbfmwq,4/16/2018 13:15,0,1,15.7,1.92,1,75.2,7.4,2.29,2.26,7.4,143
sfbfmwq,4/16/2018 13:30,0,1,15.7,1.56,0.8,79.3,7.9,2.37,2.34,7.3,155
sfbfmwq,4/16/2018 13:45,0,1,15.7,1.46,0.7,80.4,8,2.44,2.41,7.3,115
sfbfmwq,4/16/2018 14:00,0,1,15.7,1.42,0.7,80.3,8,2.48,2.45,7.3,92
sfbfmwq,4/16/2018 14:15,0,1,15.7,1.38,0.7,81.6,8.1,2.51,2.48,7.3,96
sfbfmwq,4/16/2018 14:30,0,1,15.7,1.35,0.7,82.3,8.1,2.54,2.51,7.3,90
sfbfmwq,4/16/2018 14:45,0,1,15.7,1.33,0.7,81.2,8,2.55,2.52,7.2,85
sfbfmwq,4/16/2018 15:00,0,1,15.8,1.32,0.7,74.1,7.3,2.56,2.53,7.2,91
sfbfmwq,4/16/2018 15:15,0,1,15.7,1.34,0.7,80.4,8,2.54,2.51,7.3,88
sfbfmwq,4/16/2018 15:30,0,1,15.8,1.44,0.7,80,7.9,2.52,2.49,7.3,84
sfbfmwq,4/16/2018 15:45,0,1,15.8,1.49,0.8,80.4,7.9,2.49,2.46,7.3,78
sfbfmwq,4/16/2018 16:00,0,1,15.9,1.62,0.8,79.4,7.8,2.45,2.42,7.3,80
sfbfmwq,4/16/2018 16:15,0,1,15.9,1.76,0.9,78.1,7.7,2.38,2.35,7.3,80
sfbfmwq,4/16/2018 16:30,0,1,16,1.97,1,75.9,7.4,2.32,2.28,7.4,81
sfbfmwq,4/16/2018 16:45,0,1,16,2.06,1.1,76.6,7.5,2.24,2.2,7.4,77
sfbfmwq,4/16/2018 17:00,0,1,16.1,2.29,1.2,73.8,7.2,2.15,2.11,7.4,77
sfbfmwq,4/16/2018 17:15,0,1,16.3,2.41,1.3,72.3,7.1,2.07,2.03,7.5,77
sfbfmwq,4/16/2018 17:30,0,1,16.3,2.45,1.3,71.1,6.9,1.99,1.95,7.5,80
sfbfmwq,4/16/2018 17:45,0,1,16.3,2.48,1.3,70.3,6.8,1.9,1.85,7.5,77
sfbfmwq,4/16/2018 18:00,0,1,16.5,2.52,1.3,69.7,6.8,1.82,1.77,7.5,82
sfbfmwq,4/16/2018 18:15,0,1,16.6,2.53,1.3,69.2,6.7,1.73,1.68,7.5,82
sfbfmwq,4/16/2018 18:30,0,1,16.7,2.55,1.3,68.8,6.6,1.65,1.6,7.5,86
sfbfmwq,4/16/2018 18:45,0,1,16.7,2.56,1.3,68.6,6.6,1.58,1.52,7.5,85
sfbfmwq,4/16/2018 19:00,0,1,16.6,2.58,1.3,68.4,6.6,1.53,1.47,7.5,85
sfbfmwq,4/16/2018 19:15,0,1,16.5,2.59,1.4,68.6,6.7,1.47,1.41,7.5,80
sfbfmwq,4/16/2018 19:30,0,1,16.3,2.61,1.4,68.5,6.7,1.42,1.36,7.5,85
sfbfmwq,4/16/2018 19:45,0,1,16.1,2.63,1.4,68.4,6.7,1.39,1.33,7.5,81
sfbfmwq,4/16/2018 20:00,0,1,16.1,2.65,1.4,68.1,6.7,1.35,1.28,7.5,80
sfbfmwq,4/16/2018 20:15,0,1,15.9,2.66,1.4,67.3,6.6,1.33,1.26,7.5,83
sfbfmwq,4/16/2018 20:30,0,1,15.8,2.68,1.4,67.1,6.6,1.31,1.24,7.5,79
sfbfmwq,4/16/2018 20:45,0,1,15.8,2.69,1.4,65.1,6.4,1.29,1.22,7.5,78
sfbfmwq,4/16/2018 21:00,0,1,15.7,2.69,1.4,56.6,5.6,1.29,1.21,7.4,61
sfbfmwq,4/16/2018 21:15,0,1,15.7,2.69,1.4,48.3,4.8,1.3,1.22,7.4,60
sfbfmwq,4/16/2018 21:30,0,1,15.8,2.66,1.4,65.7,6.5,1.33,1.25,7.4,75
sfbfmwq,4/16/2018 21:45,0,1,15.9,2.6,1.4,66.1,6.5,1.37,1.29,7.5,75
sfbfmwq,4/16/2018 22:00,0,1,15.7,2.58,1.3,66.8,6.6,1.42,1.34,7.5,77
sfbfmwq,4/16/2018 22:15,0,1,15.6,2.53,1.3,68.1,6.7,1.49,1.41,7.5,73
sfbfmwq,4/16/2018 22:30,0,1,15.6,2.38,1.2,69.4,6.9,1.57,1.48,7.4,68
sfbfmwq,4/16/2018 22:45,0,1,16.3,2.53,1.3,64.6,6.3,1.67,1.58,7.5,76
sfbfmwq,4/16/2018 23:00,0,1,16.3,2.55,1.3,64.5,6.3,1.78,1.69,7.5,84
sfbfmwq,4/16/2018 23:15,0,1,16.3,2.59,1.4,63.9,6.2,1.88,1.79,7.5,81
sfbfmwq,4/16/2018 23:30,0,1,15.8,2.55,1.3,66.3,6.5,1.99,1.9,7.5,74
sfbfmwq,4/16/2018 23:45,0,1,15.7,2.52,1.3,66,6.5,2.1,2.01,7.5,80
sfbfmwq,4/17/2018 0:00,0,1,15.8,2.52,1.3,66.6,6.6,2.2,2.1,7.5,88
sfbfmwq,4/17/2018 0:15,0,1,15.4,2.39,1.2,68.2,6.8,2.3,2.2,7.4,108
sfbfmwq,4/17/2018 0:30,0,1,15.1,2,1,73.3,7.3,2.38,2.28,7.4,110
sfbfmwq,4/17/2018 0:45,0,1,15,1.65,0.8,76.7,7.7,2.46,2.36,7.3,128
sfbfmwq,4/17/2018 1:00,0,1,15.1,1.52,0.8,77.8,7.8,2.53,2.43,7.3,115
sfbfmwq,4/17/2018 1:15,0,1,15.1,1.4,0.7,79.9,8,2.6,2.5,7.3,115
sfbfmwq,4/17/2018 1:30,0,1,15.1,1.33,0.7,80.6,8.1,2.64,2.54,7.3,107
sfbfmwq,4/17/2018 1:45,0,1,15.2,1.3,0.7,80.1,8,2.69,2.59,7.2,92
sfbfmwq,4/17/2018 2:00,0,1,15.2,1.3,0.7,80.9,8.1,2.72,2.62,7.2,83
sfbfmwq,4/17/2018 2:15,0,1,15.2,1.32,0.7,80.8,8.1,2.74,2.64,7.2,82
sfbfmwq,4/17/2018 2:30,0,1,15.3,1.74,0.9,74.4,7.4,2.75,2.65,7.3,76
sfbfmwq,4/17/2018 2:45,0,1,15.3,1.89,1,71.5,7.1,2.76,2.65,7.3,70
sfbfmwq,4/17/2018 3:00,0,1,15.3,1.84,0.9,73.2,7.3,2.74,2.63,7.3,73
sfbfmwq,4/17/2018 3:15,0,1,15.2,1.41,0.7,79.5,8,2.72,2.61,7.3,76
sfbfmwq,4/17/2018 3:30,0,1,15.1,1.32,0.7,80.9,8.1,2.69,2.58,7.3,75
sfbfmwq,4/17/2018 3:45,0,1,14.9,1.42,0.7,79.2,8,2.63,2.52,7.3,81
sfbfmwq,4/17/2018 4:00,0,1,14.8,1.48,0.8,78.2,7.9,2.58,2.47,7.3,76
sfbfmwq,4/17/2018 4:15,0,1,14.7,1.67,0.9,75.7,7.6,2.5,2.39,7.3,74
sfbfmwq,4/17/2018 4:30,0,1,14.7,1.87,1,73,7.4,2.42,2.3,7.3,72
sfbfmwq,4/17/2018 4:45,0,1,14.7,2.07,1.1,70.3,7.1,2.33,2.21,7.4,70
sfbfmwq,4/17/2018 5:00,0,1,14.9,2.31,1.2,67.2,6.8,2.23,2.11,7.4,70
sfbfmwq,4/17/2018 5:15,0,1,14.9,2.43,1.3,65.3,6.5,2.13,2.01,7.4,70
sfbfmwq,4/17/2018 5:30,0,1,14.9,2.49,1.3,64.3,6.4,2.03,1.91,7.4,74
sfbfmwq,4/17/2018 5:45,0,1,14.9,2.52,1.3,63.3,6.4,1.93,1.81,7.5,78
sfbfmwq,4/17/2018 6:00,0,1,14.8,2.53,1.3,62.9,6.3,1.84,1.72,7.5,82
sfbfmwq,4/17/2018 6:15,0,1,14.7,2.53,1.3,62.8,6.3,1.75,1.63,7.5,83
sfbfmwq,4/17/2018 6:30,0,1,14.5,2.54,1.3,62.9,6.4,1.67,1.54,7.4,87
sfbfmwq,4/17/2018 6:45,0,1,14.4,2.56,1.3,62.6,6.4,1.6,1.47,7.4,86
sfbfmwq,4/17/2018 7:00,0,1,14.2,2.58,1.3,62.4,6.4,1.53,1.4,7.4,87
sfbfmwq,4/17/2018 7:15,0,1,14.1,2.63,1.4,62,6.3,1.46,1.33,7.4,89
sfbfmwq,4/17/2018 7:30,0,1,13.9,2.67,1.4,61.6,6.3,1.4,1.27,7.4,89
sfbfmwq,4/17/2018 7:45,0,1,13.8,2.72,1.4,61.3,6.3,1.34,1.2,7.4,90
sfbfmwq,4/17/2018 8:00,0,1,13.7,2.76,1.4,60.9,6.3,1.28,1.14,7.4,93
sfbfmwq,4/17/2018 8:15,0,1,13.7,2.8,1.5,61,6.3,1.23,1.09,7.4,83
sfbfmwq,4/17/2018 8:30,0,1,13.7,2.84,1.5,60.9,6.3,1.18,1.04,7.4,91
sfbfmwq,4/17/2018 8:45,0,1,13.7,2.87,1.5,61.2,6.3,1.14,1,7.4,83
sfbfmwq,4/17/2018 9:00,0,1,13.7,2.92,1.5,61,6.3,1.1,0.96,7.4,91
sfbfmwq,4/17/2018 9:15,0,1,13.7,2.93,1.5,60.9,6.3,1.06,0.92,7.4,92
sfbfmwq,4/17/2018 9:30,0,1,13.7,2.99,1.6,60.6,6.2,1.02,0.88,7.4,90
sfbfmwq,4/17/2018 9:45,0,1,13.9,3,1.6,61.3,6.3,0.99,0.85,7.4,94
sfbfmwq,4/17/2018 10:00,0,1,13.9,3.02,1.6,58.6,6,0.97,0.82,7.4,87
sfbfmwq,4/17/2018 10:15,0,1,14.1,3.04,1.6,52.4,5.3,0.96,0.81,7.3,71
sfbfmwq,4/17/2018 10:30,0,1,14.1,3.04,1.6,58.9,6,0.96,0.81,7.3,84
sfbfmwq,4/17/2018 10:45,0,1,14.2,3.05,1.6,59.6,6.1,0.98,0.83,7.3,85
sfbfmwq,4/17/2018 11:00,0,1,15.1,2.67,1.4,64.8,6.5,1.03,0.89,7.4,91
sfbfmwq,4/17/2018 11:15,0,1,15.4,2.61,1.4,65.9,6.5,1.1,0.96,7.4,91
sfbfmwq,4/17/2018 11:30,0,1,15.4,2.67,1.4,66.9,6.6,1.19,1.05,7.4,94
sfbfmwq,4/17/2018 11:45,0,1,16,2.58,1.3,65.2,6.4,1.29,1.15,7.5,90
sfbfmwq,4/17/2018 12:00,0,1,16.1,2.52,1.3,62.7,6.1,1.4,1.26,7.5,102
sfbfmwq,4/17/2018 12:15,0,1,16.1,2.52,1.3,62.5,6.1,1.51,1.37,7.5,91
sfbfmwq,4/17/2018 12:30,0,1,16.1,2.52,1.3,62.7,6.1,1.61,1.47,7.5,90
sfbfmwq,4/17/2018 12:45,0,1,16.7,2.54,1.3,65.5,6.3,1.72,1.58,7.5,88
sfbfmwq,4/17/2018 13:00,0,1,16.2,2.53,1.3,66.5,6.5,1.83,1.7,7.4,97
sfbfmwq,4/17/2018 13:15,0,1,16.1,2.5,1.3,67.8,6.6,1.93,1.8,7.4,121
sfbfmwq,4/17/2018 13:30,0,1,16.4,2.36,1.2,70.6,6.9,2.03,1.9,7.4,144
sfbfmwq,4/17/2018 13:45,0,1,15.9,2.05,1.1,73.5,7.2,2.12,1.99,7.3,164
sfbfmwq,4/17/2018 14:00,0,1,15.9,1.75,0.9,77.7,7.7,2.19,2.06,7.3,193
sfbfmwq,4/17/2018 14:15,0,1,15.8,1.56,0.8,79.2,7.8,2.27,2.14,7.3,195
sfbfmwq,4/17/2018 14:30,0,1,15.8,1.45,0.7,80.1,7.9,2.33,2.2,7.3,238
sfbfmwq,4/17/2018 14:45,0,1,15.8,1.41,0.7,80.7,8,2.38,2.26,7.2,133
sfbfmwq,4/17/2018 15:00,0,1,15.8,1.37,0.7,81.4,8,2.41,2.29,7.2,125
sfbfmwq,4/17/2018 15:15,0,1,15.9,1.34,0.7,80.8,8,2.43,2.31,7.2,111
sfbfmwq,4/17/2018 15:30,0,1,15.9,1.33,0.7,80.7,8,2.45,2.34,7.2,110
sfbfmwq,4/17/2018 15:45,0,1,15.9,1.33,0.7,79.7,7.9,2.44,2.33,7.2,99
sfbfmwq,4/17/2018 16:00,0,1,15.9,1.36,0.7,78.6,7.8,2.43,2.32,7.2,99
sfbfmwq,4/17/2018 16:15,0,1,15.9,1.42,0.7,79,7.8,2.41,2.3,7.2,104
sfbfmwq,4/17/2018 16:30,0,1,15.8,1.44,0.7,79.1,7.8,2.37,2.27,7.2,99
sfbfmwq,4/17/2018 16:45,0,1,15.9,1.57,0.8,77.6,7.6,2.33,2.23,7.2,97
sfbfmwq,4/17/2018 17:00,0,1,16,1.71,0.9,76.9,7.5,2.28,2.18,7.3,92
sfbfmwq,4/17/2018 17:15,0,1,16.2,1.94,1,74.6,7.3,2.21,2.11,7.3,89
sfbfmwq,4/17/2018 17:30,0,1,16.4,2.06,1.1,73.7,7.2,2.15,2.05,7.3,87
sfbfmwq,4/17/2018 17:45,0,1,16.6,2.17,1.1,72.6,7,2.07,1.97,7.3,86
sfbfmwq,4/17/2018 18:00,0,1,16.9,2.23,1.2,73.8,7.1,2,1.9,7.4,83
sfbfmwq,4/17/2018 18:15,0,1,17,2.35,1.2,73.1,7,1.92,1.82,7.4,83
sfbfmwq,4/17/2018 18:30,0,1,17,2.42,1.3,71.5,6.9,1.84,1.74,7.4,82
sfbfmwq,4/17/2018 18:45,0,1,17.1,2.5,1.3,69.4,6.7,1.76,1.66,7.4,81
sfbfmwq,4/17/2018 19:00,0,1,17.2,2.52,1.3,68.4,6.5,1.68,1.58,7.5,83
sfbfmwq,4/17/2018 19:15,0,1,17.3,2.54,1.3,67.3,6.4,1.62,1.53,7.5,83
sfbfmwq,4/17/2018 19:30,0,1,17.3,2.56,1.3,66.6,6.4,1.55,1.46,7.5,82
sfbfmwq,4/17/2018 19:45,0,1,17.3,2.57,1.3,66.3,6.3,1.5,1.41,7.5,82
sfbfmwq,4/17/2018 20:00,0,1,17.2,2.59,1.4,65.8,6.3,1.45,1.36,7.5,78
sfbfmwq,4/17/2018 20:15,0,1,17.1,2.6,1.4,65.6,6.3,1.4,1.31,7.5,78
sfbfmwq,4/17/2018 20:30,0,1,17.1,2.62,1.4,63.3,6.1,1.37,1.28,7.5,73
sfbfmwq,4/17/2018 20:45,0,1,17.1,2.64,1.4,64.7,6.2,1.35,1.26,7.5,75
sfbfmwq,4/17/2018 21:00,0,1,17,2.64,1.4,61.1,5.9,1.33,1.24,7.4,69
sfbfmwq,4/17/2018 21:15,0,1,16.9,2.66,1.4,56.1,5.4,1.32,1.23,7.4,62
sfbfmwq,4/17/2018 21:30,0,1,16.9,2.66,1.4,60.6,5.8,1.32,1.23,7.4,68
sfbfmwq,4/17/2018 21:45,0,1,16.9,2.66,1.4,60.4,5.8,1.34,1.25,7.4,76
sfbfmwq,4/17/2018 22:00,0,1,16.8,2.6,1.4,62.8,6,1.37,1.28,7.4,72
sfbfmwq,4/17/2018 22:15,0,1,16.7,2.55,1.3,64.1,6.2,1.4,1.31,7.4,73
sfbfmwq,4/17/2018 22:30,0,1,16.5,2.51,1.3,65.9,6.4,1.45,1.36,7.4,77
sfbfmwq,4/17/2018 22:45,0,1,16.5,2.53,1.3,65.7,6.4,1.51,1.43,7.4,72
sfbfmwq,4/17/2018 23:00,0,1,16.3,2.41,1.3,68.4,6.7,1.58,1.5,7.4,74
sfbfmwq,4/17/2018 23:15,0,1,16.2,2.54,1.3,62,6,1.66,1.58,7.4,75
sfbfmwq,4/17/2018 23:30,0,1,16.3,2.62,1.4,60.9,5.9,1.75,1.67,7.4,82
sfbfmwq,4/17/2018 23:45,0,1,16.3,2.65,1.4,60.5,5.9,1.85,1.77,7.4,81
sfbfmwq,4/18/2018 0:00,0,1,16.3,2.64,1.4,60.6,5.9,1.95,1.87,7.4,71
sfbfmwq,4/18/2018 0:15,0,1,16.3,2.51,1.3,63.3,6.2,2.06,1.98,7.4,73
sfbfmwq,4/18/2018 0:30,0,1,16.3,2.45,1.3,66.1,6.4,2.14,2.06,7.4,76
sfbfmwq,4/18/2018 0:45,0,1,15.7,1.93,1,73.4,7.3,2.23,2.15,7.3,95
sfbfmwq,4/18/2018 1:00,0,1,15.5,1.6,0.8,76.2,7.6,2.32,2.24,7.3,120
sfbfmwq,4/18/2018 1:15,0,1,15.5,1.54,0.8,76.9,7.6,2.4,2.32,7.3,125
sfbfmwq,4/18/2018 1:30,0,1,15.5,1.46,0.7,77.9,7.7,2.47,2.4,7.2,112
sfbfmwq,4/18/2018 1:45,0,1,15.5,1.36,0.7,79,7.9,2.53,2.46,7.2,103
sfbfmwq,4/18/2018 2:00,0,1,15.5,1.28,0.6,79.4,7.9,2.58,2.51,7.2,104
sfbfmwq,4/18/2018 2:15,0,1,15.6,1.25,0.6,80.7,8,2.63,2.56,7.2,102
sfbfmwq,4/18/2018 2:30,0,1,15.6,1.28,0.6,79.3,7.9,2.66,2.59,7.2,83
sfbfmwq,4/18/2018 2:45,0,1,15.6,1.38,0.7,78.5,7.8,2.69,2.62,7.2,78
sfbfmwq,4/18/2018 3:00,0,1,15.8,1.96,1,70.5,7,2.71,2.64,7.3,80
sfbfmwq,4/18/2018 3:15,0,1,15.9,2.16,1.1,67.1,6.6,2.72,2.65,7.3,73
sfbfmwq,4/18/2018 3:30,0,1,15.9,2.2,1.1,65.9,6.5,2.71,2.64,7.3,69
sfbfmwq,4/18/2018 3:45,0,1,15.8,2.16,1.1,64.6,6.4,2.7,2.63,7.4,68
sfbfmwq,4/18/2018 4:00,0,1,15.6,1.59,0.8,75.1,7.4,2.67,2.61,7.3,72
sfbfmwq,4/18/2018 4:15,0,1,15.6,1.36,0.7,78.8,7.8,2.63,2.57,7.3,76
sfbfmwq,4/18/2018 4:30,0,1,15.4,1.32,0.7,79,7.9,2.57,2.51,7.2,79
sfbfmwq,4/18/2018 4:45,0,1,15.3,1.39,0.7,78.3,7.8,2.5,2.44,7.2,73
sfbfmwq,4/18/2018 5:00,0,1,15.2,1.5,0.8,76.5,7.6,2.43,2.37,7.2,71
sfbfmwq,4/18/2018 5:15,0,1,15.2,1.63,0.8,75,7.5,2.35,2.29,7.2,71
sfbfmwq,4/18/2018 5:30,0,1,15.2,1.78,0.9,72.7,7.3,2.25,2.19,7.3,74
sfbfmwq,4/18/2018 5:45,0,1,15.3,2,1,69.5,6.9,2.16,2.1,7.3,72
sfbfmwq,4/18/2018 6:00,0,1,15.4,2.22,1.1,66.5,6.6,2.06,2,7.4,71
sfbfmwq,4/18/2018 6:15,0,1,15.4,2.41,1.3,63.1,6.3,1.96,1.9,7.4,70
sfbfmwq,4/18/2018 6:30,0,1,15.4,2.49,1.3,61.6,6.1,1.87,1.81,7.4,75
sfbfmwq,4/18/2018 6:45,0,1,15.4,2.51,1.3,60.8,6,1.77,1.71,7.4,81
sfbfmwq,4/18/2018 7:00,0,1,15.4,2.51,1.3,60.6,6,1.68,1.61,7.4,83
sfbfmwq,4/18/2018 7:15,0,1,15.3,2.53,1.3,60.5,6,1.6,1.54,7.4,91
sfbfmwq,4/18/2018 7:30,0,1,15.3,2.56,1.3,60.5,6,1.52,1.46,7.4,88
sfbfmwq,4/18/2018 7:45,0,1,15.3,2.6,1.4,60.2,6,1.45,1.38,7.4,91
sfbfmwq,4/18/2018 8:00,0,1,15.2,2.63,1.4,59.9,6,1.38,1.31,7.4,93
sfbfmwq,4/18/2018 8:15,0,1,15.1,2.68,1.4,59.7,6,1.32,1.25,7.4,89
sfbfmwq,4/18/2018 8:30,0,1,15.1,2.72,1.4,59.1,5.9,1.26,1.19,7.4,92
sfbfmwq,4/18/2018 8:45,0,1,15,2.77,1.4,58.8,5.9,1.21,1.14,7.4,95
sfbfmwq,4/18/2018 9:00,0,1,15,2.8,1.5,58.2,5.8,1.15,1.08,7.4,98
sfbfmwq,4/18/2018 9:15,0,1,15,2.84,1.5,58.2,5.8,1.1,1.03,7.4,99
sfbfmwq,4/18/2018 9:30,0,1,14.9,2.89,1.5,57.7,5.8,1.05,0.99,7.4,94
sfbfmwq,4/18/2018 9:45,0,1,14.9,2.93,1.5,56.9,5.7,1.01,0.95,7.4,101
sfbfmwq,4/18/2018 10:00,0,1,14.9,2.96,1.6,56.4,5.6,0.98,0.91,7.4,97
sfbfmwq,4/18/2018 10:15,0,1,14.9,3.01,1.6,57.2,5.7,0.94,0.88,7.4,95
