Station_Code,isSWMP,DateTimeStamp,Historical,ProvisionalPlus,F_Record,Temp,F_Temp,SpCond,F_SpCond,Sal,F_Sal,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,Depth,F_Depth,cDepth,F_cDepth,pH,F_pH,Turb,F_Turb
sfbfmwq,P,9/7/2017 4:15,0,1,,23,<0> ,7.48,<0> ,4.1,<0> ,73.4,<0> ,6.2,<0> ,2.49,<0> ,2.49,<3> ,7.5,<0> ,33,<0> 
sfbfmwq,P,9/7/2017 4:30,0,1,,22.9,<0> ,7.44,<0> ,4.1,<0> ,71.7,<0> ,6,<0> ,2.41,<0> ,2.41,<3> ,7.5,<0> ,30,<0> 
sfbfmwq,P,9/7/2017 4:45,0,1,,22.9,<0> ,7.38,<0> ,4.1,<0> ,71.8,<0> ,6,<0> ,2.33,<0> ,2.33,<3> ,7.5,<0> ,29,<0> 
sfbfmwq,P,9/7/2017 5:00,0,1,,22.9,<0> ,7.31,<0> ,4,<0> ,71.9,<0> ,6,<0> ,2.23,<0> ,2.23,<3> ,7.6,<0> ,29,<0> 
sfbfmwq,P,9/7/2017 5:15,0,1,,22.8,<0> ,7.28,<0> ,4,<0> ,72.8,<0> ,6.1,<0> ,2.13,<0> ,2.13,<3> ,7.6,<0> ,30,<0> 
sfbfmwq,P,9/7/2017 5:30,0,1,,22.8,<0> ,7.27,<0> ,4,<0> ,72.5,<0> ,6.1,<0> ,2.04,<0> ,2.04,<3> ,7.6,<0> ,34,<0> 
sfbfmwq,P,9/7/2017 5:45,0,1,,22.7,<0> ,7.27,<0> ,4,<0> ,72,<0> ,6.1,<0> ,1.94,<0> ,1.94,<3> ,7.6,<0> ,34,<0> 
sfbfmwq,P,9/7/2017 6:00,0,1,,22.7,<0> ,7.26,<0> ,4,<0> ,71.5,<0> ,6,<0> ,1.85,<0> ,1.84,<3> ,7.6,<0> ,35,<0> 
sfbfmwq,P,9/7/2017 6:15,0,1,,22.6,<0> ,7.27,<0> ,4,<0> ,70.3,<0> ,5.9,<0> ,1.77,<0> ,1.76,<3> ,7.6,<0> ,38,<0> 
sfbfmwq,P,9/7/2017 6:30,0,1,,22.6,<0> ,7.26,<0> ,4,<0> ,69.6,<0> ,5.9,<0> ,1.69,<0> ,1.68,<3> ,7.6,<0> ,39,<0> 
sfbfmwq,P,9/7/2017 6:45,0,1,,22.6,<0> ,7.27,<0> ,4,<0> ,68.7,<0> ,5.8,<0> ,1.62,<0> ,1.61,<3> ,7.6,<0> ,41,<0> 
sfbfmwq,P,9/7/2017 7:00,0,1,,22.5,<0> ,7.28,<0> ,4,<0> ,67.4,<0> ,5.7,<0> ,1.56,<0> ,1.55,<3> ,7.6,<0> ,43,<0> 
sfbfmwq,P,9/7/2017 7:15,0,1,,22.4,<0> ,7.28,<0> ,4,<0> ,66.1,<0> ,5.6,<0> ,1.52,<0> ,1.51,<3> ,7.6,<0> ,40,<0> 
sfbfmwq,P,9/7/2017 7:30,0,1,,22.4,<0> ,7.29,<0> ,4,<0> ,65,<0> ,5.5,<0> ,1.47,<0> ,1.46,<3> ,7.5,<0> ,42,<0> 
sfbfmwq,P,9/7/2017 7:45,0,1,,22.3,<0> ,7.31,<0> ,4,<0> ,63.8,<0> ,5.4,<0> ,1.43,<0> ,1.41,<3> ,7.5,<0> ,44,<0> 
sfbfmwq,P,9/7/2017 8:00,0,1,,22.3,<0> ,7.32,<0> ,4,<0> ,62.9,<0> ,5.3,<0> ,1.39,<0> ,1.37,<3> ,7.5,<0> ,44,<0> 
sfbfmwq,P,9/7/2017 8:15,0,1,,22.3,<0> ,7.33,<0> ,4.1,<0> ,61.7,<0> ,5.2,<0> ,1.36,<0> ,1.34,<3> ,7.5,<0> ,41,<0> 
sfbfmwq,P,9/7/2017 8:30,0,1,,22.3,<0> ,7.35,<0> ,4.1,<0> ,61.5,<0> ,5.2,<0> ,1.33,<0> ,1.31,<3> ,7.5,<0> ,44,<0> 
sfbfmwq,P,9/7/2017 8:45,0,1,,22.2,<0> ,7.36,<0> ,4.1,<0> ,60.7,<0> ,5.2,<0> ,1.3,<0> ,1.28,<3> ,7.5,<0> ,46,<0> 
sfbfmwq,P,9/7/2017 9:00,0,1,,22.2,<0> ,7.38,<0> ,4.1,<0> ,60.4,<0> ,5.1,<0> ,1.27,<0> ,1.25,<3> ,7.5,<0> ,46,<0> 
sfbfmwq,P,9/7/2017 9:15,0,1,,22.1,<0> ,7.4,<0> ,4.1,<0> ,59.3,<0> ,5.1,<0> ,1.25,<0> ,1.23,<3> ,7.5,<0> ,44,<0> 
sfbfmwq,P,9/7/2017 9:30,0,1,,22.1,<0> ,7.41,<0> ,4.1,<0> ,59.1,<0> ,5,<0> ,1.23,<0> ,1.21,<3> ,7.5,<0> ,44,<0> 
sfbfmwq,P,9/7/2017 9:45,0,1,,22.1,<0> ,7.42,<0> ,4.1,<0> ,58.4,<0> ,5,<0> ,1.22,<0> ,1.2,<3> ,7.5,<0> ,44,<0> 
sfbfmwq,P,9/7/2017 10:00,0,1,,22.1,<0> ,7.42,<0> ,4.1,<0> ,52.8,<0> ,4.5,<0> ,1.22,<0> ,1.2,<3> ,7.5,<0> ,35,<0> 
sfbfmwq,P,9/7/2017 10:15,0,1,,22.2,<0> ,7.4,<0> ,4.1,<0> ,58.7,<0> ,5,<0> ,1.23,<0> ,1.21,<3> ,7.5,<0> ,39,<0> 
sfbfmwq,P,9/7/2017 10:30,0,1,,22.3,<0> ,7.36,<0> ,4.1,<0> ,64.6,<0> ,5.5,<0> ,1.26,<0> ,1.24,<3> ,7.5,<0> ,38,<0> 
sfbfmwq,P,9/7/2017 10:45,0,1,,22.4,<0> ,7.35,<0> ,4.1,<0> ,64.7,<0> ,5.5,<0> ,1.32,<0> ,1.3,<3> ,7.5,<0> ,41,<0> 
sfbfmwq,P,9/7/2017 11:00,0,1,,22.6,<0> ,7.25,<0> ,4,<0> ,70.1,<0> ,5.9,<0> ,1.41,<0> ,1.38,<3> ,7.6,<0> ,38,<0> 
sfbfmwq,P,9/7/2017 11:15,0,1,,22.9,<0> ,6.98,<0> ,3.8,<0> ,75.6,<0> ,6.4,<0> ,1.51,<0> ,1.49,<3> ,7.7,<0> ,42,<0> 
sfbfmwq,P,9/7/2017 11:30,0,1,,23,<0> ,6.96,<0> ,3.8,<0> ,76.8,<0> ,6.4,<0> ,1.61,<0> ,1.59,<3> ,7.7,<0> ,46,<0> 
sfbfmwq,P,9/7/2017 11:45,0,1,,22.9,<0> ,7.08,<0> ,3.9,<0> ,74.1,<0> ,6.2,<0> ,1.72,<0> ,1.7,<3> ,7.7,<0> ,43,<0> 
sfbfmwq,P,9/7/2017 12:00,0,1,,22.8,<0> ,7.18,<0> ,4,<0> ,73.2,<0> ,6.2,<0> ,1.83,<0> ,1.81,<3> ,7.6,<0> ,39,<0> 
sfbfmwq,P,9/7/2017 12:15,0,1,,22.7,<0> ,7.23,<0> ,4,<0> ,73.8,<0> ,6.2,<0> ,1.95,<0> ,1.93,<3> ,7.6,<0> ,37,<0> 
sfbfmwq,P,9/7/2017 12:30,0,1,,22.7,<0> ,7.28,<0> ,4,<0> ,72.9,<0> ,6.2,<0> ,2.06,<0> ,2.04,<3> ,7.6,<0> ,40,<0> 
sfbfmwq,P,9/7/2017 12:45,0,1,,22.6,<0> ,7.44,<0> ,4.1,<0> ,68.2,<0> ,5.8,<0> ,2.17,<0> ,2.15,<3> ,7.5,<0> ,62,<0> 
sfbfmwq,P,9/7/2017 13:00,0,1,,22.6,<0> ,7.44,<0> ,4.1,<0> ,68,<0> ,5.7,<0> ,2.25,<0> ,2.23,<3> ,7.5,<0> ,76,<0> 
sfbfmwq,P,9/7/2017 13:15,0,1,,22.6,<0> ,7.59,<0> ,4.2,<0> ,67.1,<0> ,5.7,<0> ,2.33,<0> ,2.31,<3> ,7.4,<0> ,84,<0> 
sfbfmwq,P,9/7/2017 13:30,0,1,,22.7,<0> ,7.61,<0> ,4.2,<0> ,69.7,<0> ,5.9,<0> ,2.4,<0> ,2.39,<3> ,7.3,<0> ,89,<0> 
sfbfmwq,P,9/7/2017 13:45,0,1,,22.8,<0> ,7.61,<0> ,4.2,<0> ,71.1,<0> ,6,<0> ,2.46,<0> ,2.45,<3> ,7.3,<0> ,90,<0> 
sfbfmwq,P,9/7/2017 14:00,0,1,,22.8,<0> ,7.62,<0> ,4.2,<0> ,71.3,<0> ,6,<0> ,2.51,<0> ,2.5,<3> ,7.3,<0> ,75,<0> 
sfbfmwq,P,9/7/2017 14:15,0,1,,22.9,<0> ,7.62,<0> ,4.2,<0> ,71.5,<0> ,6,<0> ,2.55,<0> ,2.54,<3> ,7.3,<0> ,60,<0> 
sfbfmwq,P,9/7/2017 14:30,0,1,,22.9,<0> ,7.61,<0> ,4.2,<0> ,71.5,<0> ,6,<0> ,2.58,<0> ,2.57,<3> ,7.3,<0> ,41,<0> 
sfbfmwq,P,9/7/2017 14:45,0,1,,23,<0> ,7.62,<0> ,4.2,<0> ,72.3,<0> ,6.1,<0> ,2.59,<0> ,2.58,<3> ,7.3,<0> ,42,<0> 
sfbfmwq,P,9/7/2017 15:00,0,1,,23,<0> ,7.62,<0> ,4.2,<0> ,70.7,<0> ,5.9,<0> ,2.6,<0> ,2.59,<3> ,7.3,<0> ,36,<0> 
sfbfmwq,P,9/7/2017 15:15,0,1,,23,<0> ,7.62,<0> ,4.2,<0> ,67.7,<0> ,5.7,<0> ,2.6,<0> ,2.6,<3> ,7.3,<0> ,39,<0> 
sfbfmwq,P,9/7/2017 15:30,0,1,,23,<0> ,7.62,<0> ,4.2,<0> ,73.1,<0> ,6.1,<0> ,2.6,<0> ,2.6,<3> ,7.3,<0> ,41,<0> 
sfbfmwq,P,9/7/2017 15:45,0,1,,23,<0> ,7.61,<0> ,4.2,<0> ,73.7,<0> ,6.2,<0> ,2.58,<0> ,2.58,<3> ,7.3,<0> ,41,<0> 
sfbfmwq,P,9/7/2017 16:00,0,1,,23,<0> ,7.61,<0> ,4.2,<0> ,73.4,<0> ,6.1,<0> ,2.56,<0> ,2.56,<3> ,7.3,<0> ,41,<0> 
sfbfmwq,P,9/7/2017 16:15,0,1,,23,<0> ,7.58,<0> ,4.2,<0> ,74.3,<0> ,6.2,<0> ,2.53,<0> ,2.53,<3> ,7.3,<0> ,39,<0> 
sfbfmwq,P,9/7/2017 16:30,0,1,,23,<0> ,7.61,<0> ,4.2,<0> ,74.7,<0> ,6.3,<0> ,2.48,<0> ,2.48,<3> ,7.4,<0> ,36,<0> 
sfbfmwq,P,9/7/2017 16:45,0,1,,23,<0> ,7.58,<0> ,4.2,<0> ,74,<0> ,6.2,<0> ,2.43,<0> ,2.44,<3> ,7.4,<0> ,36,<0> 
sfbfmwq,P,9/7/2017 17:00,0,1,,23,<0> ,7.56,<0> ,4.2,<0> ,73,<0> ,6.1,<0> ,2.36,<0> ,2.37,<3> ,7.4,<0> ,37,<0> 
sfbfmwq,P,9/7/2017 17:15,0,1,,23,<0> ,7.5,<0> ,4.1,<0> ,72.7,<0> ,6.1,<0> ,2.29,<0> ,2.3,<3> ,7.4,<0> ,35,<0> 
sfbfmwq,P,9/7/2017 17:30,0,1,,22.9,<0> ,7.46,<0> ,4.1,<0> ,73.2,<0> ,6.1,<0> ,2.21,<0> ,2.22,<3> ,7.5,<0> ,35,<0> 
sfbfmwq,P,9/7/2017 17:45,0,1,,22.9,<0> ,7.39,<0> ,4.1,<0> ,73.2,<0> ,6.2,<0> ,2.12,<0> ,2.13,<3> ,7.5,<0> ,35,<0> 
sfbfmwq,P,9/7/2017 18:00,0,1,,22.8,<0> ,7.34,<0> ,4.1,<0> ,72.8,<0> ,6.1,<0> ,2.02,<0> ,2.03,<3> ,7.5,<0> ,36,<0> 
sfbfmwq,P,9/7/2017 18:15,0,1,,22.8,<0> ,7.29,<0> ,4,<0> ,72.2,<0> ,6.1,<0> ,1.93,<0> ,1.94,<3> ,7.6,<0> ,37,<0> 
sfbfmwq,P,9/7/2017 18:30,0,1,,22.9,<0> ,7.22,<0> ,4,<0> ,73.3,<0> ,6.2,<0> ,1.84,<0> ,1.85,<3> ,7.6,<0> ,39,<0> 
sfbfmwq,P,9/7/2017 18:45,0,1,,22.9,<0> ,7.17,<0> ,4,<0> ,73.4,<0> ,6.2,<0> ,1.75,<0> ,1.76,<3> ,7.6,<0> ,39,<0> 
sfbfmwq,P,9/7/2017 19:00,0,1,,22.9,<0> ,7.15,<0> ,3.9,<0> ,73.1,<0> ,6.2,<0> ,1.67,<0> ,1.68,<3> ,7.6,<0> ,38,<0> 
sfbfmwq,P,9/7/2017 19:15,0,1,,22.9,<0> ,7.14,<0> ,3.9,<0> ,73.2,<0> ,6.2,<0> ,1.6,<0> ,1.61,<3> ,7.6,<0> ,38,<0> 
sfbfmwq,P,9/7/2017 19:30,0,1,,22.8,<0> ,7.15,<0> ,3.9,<0> ,72.5,<0> ,6.1,<0> ,1.54,<0> ,1.55,<3> ,7.6,<0> ,36,<0> 
sfbfmwq,P,9/7/2017 19:45,0,1,,22.7,<0> ,7.19,<0> ,4,<0> ,71.7,<0> ,6.1,<0> ,1.49,<0> ,1.5,<3> ,7.6,<0> ,35,<0> 
sfbfmwq,P,9/7/2017 20:00,0,1,,22.7,<0> ,7.21,<0> ,4,<0> ,71.3,<0> ,6,<0> ,1.44,<0> ,1.45,<3> ,7.6,<0> ,35,<0> 
sfbfmwq,P,9/7/2017 20:15,0,1,,22.6,<0> ,7.24,<0> ,4,<0> ,70.7,<0> ,6,<0> ,1.4,<0> ,1.41,<3> ,7.6,<0> ,34,<0> 
sfbfmwq,P,9/7/2017 20:30,0,1,,22.5,<0> ,7.28,<0> ,4,<0> ,69.5,<0> ,5.9,<0> ,1.38,<0> ,1.39,<3> ,7.6,<0> ,35,<0> 
sfbfmwq,P,9/7/2017 20:45,0,1,,22.5,<0> ,7.29,<0> ,4,<0> ,69,<0> ,5.8,<0> ,1.36,<0> ,1.37,<3> ,7.6,<0> ,33,<0> 
sfbfmwq,P,9/7/2017 21:00,0,1,,22.4,<0> ,7.3,<0> ,4,<0> ,68.4,<0> ,5.8,<0> ,1.34,<0> ,1.35,<3> ,7.6,<0> ,32,<0> 
sfbfmwq,P,9/7/2017 21:15,0,1,,22.3,<0> ,7.32,<0> ,4,<0> ,67.9,<0> ,5.8,<0> ,1.33,<0> ,1.34,<3> ,7.6,<0> ,35,<0> 
sfbfmwq,P,9/7/2017 21:30,0,1,,22.3,<0> ,7.33,<0> ,4,<0> ,65.7,<0> ,5.6,<0> ,1.32,<0> ,1.33,<3> ,7.5,<0> ,32,<0> 
sfbfmwq,P,9/7/2017 21:45,0,1,,22.3,<0> ,7.33,<0> ,4,<0> ,62.8,<0> ,5.3,<0> ,1.33,<0> ,1.34,<3> ,7.5,<0> ,29,<0> 
sfbfmwq,P,9/7/2017 22:00,0,1,,22.3,<0> ,7.32,<0> ,4,<0> ,65.1,<0> ,5.5,<0> ,1.34,<0> ,1.35,<3> ,7.5,<0> ,29,<0> 
sfbfmwq,P,9/7/2017 22:15,0,1,,22.4,<0> ,7.27,<0> ,4,<0> ,68,<0> ,5.8,<0> ,1.37,<0> ,1.38,<3> ,7.6,<0> ,33,<0> 
sfbfmwq,P,9/7/2017 22:30,0,1,,22.3,<0> ,7.24,<0> ,4,<0> ,70.1,<0> ,6,<0> ,1.41,<0> ,1.42,<3> ,7.6,<0> ,31,<0> 
sfbfmwq,P,9/7/2017 22:45,0,1,,22.2,<0> ,7.26,<0> ,4,<0> ,70.2,<0> ,6,<0> ,1.46,<0> ,1.47,<3> ,7.6,<0> ,36,<0> 
sfbfmwq,P,9/7/2017 23:00,0,1,,22.3,<0> ,7.26,<0> ,4,<0> ,71.3,<0> ,6.1,<0> ,1.54,<0> ,1.55,<3> ,7.6,<0> ,35,<0> 
sfbfmwq,P,9/7/2017 23:15,0,1,,22.7,<0> ,7.13,<0> ,3.9,<0> ,75.5,<0> ,6.4,<0> ,1.62,<0> ,1.64,<3> ,7.7,<0> ,35,<0> 
sfbfmwq,P,9/7/2017 23:30,0,1,,22.9,<0> ,7.09,<0> ,3.9,<0> ,77.2,<0> ,6.5,<0> ,1.71,<0> ,1.73,<3> ,7.7,<0> ,42,<0> 
sfbfmwq,P,9/7/2017 23:45,0,1,,22.9,<0> ,7.13,<0> ,3.9,<0> ,76.9,<0> ,6.5,<0> ,1.81,<0> ,1.83,<3> ,7.7,<0> ,41,<0> 
sfbfmwq,P,9/8/2017 0:00,0,1,,22.8,<0> ,7.15,<0> ,3.9,<0> ,77.3,<0> ,6.5,<0> ,1.92,<0> ,1.94,<3> ,7.7,<0> ,38,<0> 
sfbfmwq,P,9/8/2017 0:15,0,1,,22.5,<0> ,7.2,<0> ,4,<0> ,75.7,<0> ,6.4,<0> ,2.02,<0> ,2.04,<3> ,7.7,<0> ,33,<0> 
sfbfmwq,P,9/8/2017 0:30,0,1,,22.2,<0> ,7.25,<0> ,4,<0> ,70.8,<0> ,6,<0> ,2.12,<0> ,2.14,<3> ,7.6,<0> ,33,<0> 
sfbfmwq,P,9/8/2017 0:45,0,1,,22.2,<0> ,7.23,<0> ,4,<0> ,69.6,<0> ,5.9,<0> ,2.21,<0> ,2.23,<3> ,7.6,<0> ,43,<0> 
sfbfmwq,P,9/8/2017 1:00,0,1,,22.2,<0> ,7.37,<0> ,4.1,<0> ,67.2,<0> ,5.7,<0> ,2.29,<0> ,2.31,<3> ,7.5,<0> ,68,<0> 
sfbfmwq,P,9/8/2017 1:15,0,1,,22.2,<0> ,7.53,<0> ,4.2,<0> ,68.2,<0> ,5.8,<0> ,2.37,<0> ,2.39,<3> ,7.4,<0> ,80,<0> 
sfbfmwq,P,9/8/2017 1:30,0,1,,22.2,<0> ,7.64,<0> ,4.2,<0> ,68.1,<0> ,5.8,<0> ,2.43,<0> ,2.45,<3> ,7.3,<0> ,79,<0> 
sfbfmwq,P,9/8/2017 1:45,0,1,,22.3,<0> ,7.65,<0> ,4.2,<0> ,69,<0> ,5.9,<0> ,2.49,<0> ,2.51,<3> ,7.3,<0> ,76,<0> 
sfbfmwq,P,9/8/2017 2:00,0,1,,22.4,<0> ,7.65,<0> ,4.2,<0> ,70.2,<0> ,6,<0> ,2.54,<0> ,2.56,<3> ,7.3,<0> ,65,<0> 
sfbfmwq,P,9/8/2017 2:15,0,1,,22.4,<0> ,7.63,<0> ,4.2,<0> ,71.4,<0> ,6,<0> ,2.58,<0> ,2.6,<3> ,7.3,<0> ,53,<0> 
sfbfmwq,P,9/8/2017 2:30,0,1,,22.4,<0> ,7.62,<0> ,4.2,<0> ,72.3,<0> ,6.1,<0> ,2.61,<0> ,2.63,<3> ,7.3,<0> ,43,<0> 
sfbfmwq,P,9/8/2017 2:45,0,1,,22.3,<0> ,7.57,<0> ,4.2,<0> ,71.1,<0> ,6,<0> ,2.62,<0> ,2.64,<3> ,7.4,<0> ,35,<0> 
sfbfmwq,P,9/8/2017 3:00,0,1,,22.3,<0> ,7.56,<0> ,4.2,<0> ,70.9,<0> ,6,<0> ,2.64,<0> ,2.66,<3> ,7.4,<0> ,34,<0> 
sfbfmwq,P,9/8/2017 3:15,0,1,,22.2,<0> ,7.51,<0> ,4.2,<0> ,69.7,<0> ,5.9,<0> ,2.64,<0> ,2.66,<3> ,7.4,<0> ,30,<0> 
sfbfmwq,P,9/8/2017 3:30,0,1,,22.2,<0> ,7.5,<0> ,4.1,<0> ,66.9,<0> ,5.7,<0> ,2.64,<0> ,2.66,<3> ,7.4,<0> ,28,<0> 
sfbfmwq,P,9/8/2017 3:45,0,1,,22.2,<0> ,7.51,<0> ,4.2,<0> ,70.9,<0> ,6,<0> ,2.63,<0> ,2.65,<3> ,7.4,<0> ,31,<0> 
sfbfmwq,P,9/8/2017 4:00,0,1,,22.2,<0> ,7.57,<0> ,4.2,<0> ,70.9,<0> ,6,<0> ,2.61,<0> ,2.63,<3> ,7.4,<0> ,35,<0> 
sfbfmwq,P,9/8/2017 4:15,0,1,,22.2,<0> ,7.61,<0> ,4.2,<0> ,71.1,<0> ,6,<0> ,2.57,<0> ,2.59,<3> ,7.4,<0> ,36,<0> 
sfbfmwq,P,9/8/2017 4:30,0,1,,22.2,<0> ,7.61,<0> ,4.2,<0> ,70.3,<0> ,6,<0> ,2.53,<0> ,2.55,<3> ,7.4,<0> ,35,<0> 
sfbfmwq,P,9/8/2017 4:45,0,1,,22,<0> ,7.6,<0> ,4.2,<0> ,68.3,<0> ,5.8,<0> ,2.48,<0> ,2.5,<3> ,7.4,<0> ,36,<0> 
sfbfmwq,P,9/8/2017 5:00,0,1,,21.9,<0> ,7.56,<0> ,4.2,<0> ,66.8,<0> ,5.7,<0> ,2.41,<0> ,2.43,<3> ,7.4,<0> ,36,<0> 
sfbfmwq,P,9/8/2017 5:15,0,1,,21.8,<0> ,7.51,<0> ,4.2,<0> ,65.7,<0> ,5.6,<0> ,2.33,<0> ,2.35,<3> ,7.4,<0> ,34,<0> 
sfbfmwq,P,9/8/2017 5:30,0,1,,21.7,<0> ,7.41,<0> ,4.1,<0> ,65.6,<0> ,5.6,<0> ,2.24,<0> ,2.26,<3> ,7.5,<0> ,34,<0> 
sfbfmwq,P,9/8/2017 5:45,0,1,,21.8,<0> ,7.31,<0> ,4,<0> ,66.6,<0> ,5.7,<0> ,2.15,<0> ,2.17,<3> ,7.5,<0> ,34,<0> 
sfbfmwq,P,9/8/2017 6:00,0,1,,21.8,<0> ,7.26,<0> ,4,<0> ,67.6,<0> ,5.8,<0> ,2.06,<0> ,2.08,<3> ,7.5,<0> ,36,<0> 
sfbfmwq,P,9/8/2017 6:15,0,1,,21.9,<0> ,7.22,<0> ,4,<0> ,68.8,<0> ,5.9,<0> ,1.97,<0> ,1.98,<3> ,7.6,<0> ,39,<0> 
sfbfmwq,P,9/8/2017 6:30,0,1,,21.9,<0> ,7.2,<0> ,4,<0> ,69,<0> ,5.9,<0> ,1.87,<0> ,1.88,<3> ,7.6,<0> ,42,<0> 
sfbfmwq,P,9/8/2017 6:45,0,1,,21.8,<0> ,7.18,<0> ,4,<0> ,68.7,<0> ,5.9,<0> ,1.78,<0> ,1.79,<3> ,7.6,<0> ,47,<0> 
sfbfmwq,P,9/8/2017 7:00,0,1,,21.7,<0> ,7.17,<0> ,4,<0> ,68,<0> ,5.8,<0> ,1.7,<0> ,1.71,<3> ,7.6,<0> ,42,<0> 
sfbfmwq,P,9/8/2017 7:15,0,1,,21.6,<0> ,7.2,<0> ,4,<0> ,66.6,<0> ,5.7,<0> ,1.62,<0> ,1.63,<3> ,7.6,<0> ,43,<0> 
sfbfmwq,P,9/8/2017 7:30,0,1,,21.5,<0> ,7.23,<0> ,4,<0> ,65.7,<0> ,5.7,<0> ,1.56,<0> ,1.57,<3> ,7.6,<0> ,49,<0> 
sfbfmwq,P,9/8/2017 7:45,0,1,,21.4,<0> ,7.26,<0> ,4,<0> ,64.1,<0> ,5.5,<0> ,1.49,<0> ,1.5,<3> ,7.6,<0> ,45,<0> 
sfbfmwq,P,9/8/2017 8:00,0,1,,21.3,<0> ,7.29,<0> ,4,<0> ,62.8,<0> ,5.4,<0> ,1.44,<0> ,1.45,<3> ,7.5,<0> ,46,<0> 
sfbfmwq,P,9/8/2017 8:15,0,1,,21.3,<0> ,7.32,<0> ,4,<0> ,61.9,<0> ,5.4,<0> ,1.4,<0> ,1.41,<3> ,7.5,<0> ,44,<0> 
sfbfmwq,P,9/8/2017 8:30,0,1,,21.3,<0> ,7.34,<0> ,4.1,<0> ,62.2,<0> ,5.4,<0> ,1.37,<0> ,1.38,<3> ,7.5,<0> ,40,<0> 
sfbfmwq,P,9/8/2017 8:45,0,1,,21.4,<0> ,7.36,<0> ,4.1,<0> ,62,<0> ,5.4,<0> ,1.33,<0> ,1.34,<3> ,7.5,<0> ,38,<0> 
sfbfmwq,P,9/8/2017 9:00,0,1,,21.2,<0> ,7.39,<0> ,4.1,<0> ,58.3,<0> ,5.1,<0> ,1.3,<0> ,1.31,<3> ,7.5,<0> ,43,<0> 
sfbfmwq,P,9/8/2017 9:15,0,1,,21.5,<0> ,7.39,<0> ,4.1,<0> ,60.4,<0> ,5.2,<0> ,1.27,<0> ,1.28,<3> ,7.5,<0> ,40,<0> 
sfbfmwq,P,9/8/2017 9:30,0,1,,21.5,<0> ,7.42,<0> ,4.1,<0> ,59.7,<0> ,5.2,<0> ,1.24,<0> ,1.25,<3> ,7.5,<0> ,45,<0> 
sfbfmwq,P,9/8/2017 9:45,0,1,,21.3,<0> ,7.44,<0> ,4.1,<0> ,56.9,<0> ,4.9,<0> ,1.22,<0> ,1.23,<3> ,7.5,<0> ,47,<0> 
sfbfmwq,P,9/8/2017 10:00,0,1,,21.3,<0> ,7.44,<0> ,4.1,<0> ,56.8,<0> ,4.9,<0> ,1.21,<0> ,1.22,<3> ,7.5,<0> ,42,<0> 
sfbfmwq,P,9/8/2017 10:15,0,1,,21.4,<0> ,7.45,<0> ,4.1,<0> ,57,<0> ,4.9,<0> ,1.19,<0> ,1.2,<3> ,7.5,<0> ,40,<0> 
sfbfmwq,P,9/8/2017 10:30,0,1,,21.4,<0> ,7.47,<0> ,4.1,<0> ,50.9,<0> ,4.4,<0> ,1.2,<0> ,1.21,<3> ,7.4,<0> ,36,<0> 
sfbfmwq,P,9/8/2017 10:45,0,1,,22.1,<0> ,7.4,<0> ,4.1,<0> ,57.7,<0> ,4.9,<0> ,1.22,<0> ,1.23,<3> ,7.5,<0> ,39,<0> 
sfbfmwq,P,9/8/2017 11:00,0,1,,22.4,<0> ,7.3,<0> ,4,<0> ,66.9,<0> ,5.7,<0> ,1.26,<0> ,1.27,<3> ,7.5,<0> ,40,<0> 
sfbfmwq,P,9/8/2017 11:15,0,1,,22.8,<0> ,7.33,<0> ,4,<0> ,71.8,<0> ,6,<0> ,1.32,<0> ,1.33,<3> ,7.6,<0> ,38,<0> 
sfbfmwq,P,9/8/2017 11:30,0,1,,22.8,<0> ,7.19,<0> ,4,<0> ,73.1,<0> ,6.2,<0> ,1.4,<0> ,1.41,<3> ,7.6,<0> ,39,<0> 
sfbfmwq,P,9/8/2017 11:45,0,1,,22.8,<0> ,7.04,<0> ,3.9,<0> ,74.8,<0> ,6.3,<0> ,1.5,<0> ,1.52,<3> ,7.7,<0> ,41,<0> 
sfbfmwq,P,9/8/2017 12:00,0,1,,23,<0> ,7,<0> ,3.9,<0> ,75.8,<0> ,6.4,<0> ,1.61,<0> ,1.63,<3> ,7.7,<0> ,43,<0> 
sfbfmwq,P,9/8/2017 12:15,0,1,,22.7,<0> ,7.12,<0> ,3.9,<0> ,74.1,<0> ,6.2,<0> ,1.72,<0> ,1.74,<3> ,7.7,<0> ,42,<0> 
sfbfmwq,P,9/8/2017 12:30,0,1,,22.8,<0> ,7.23,<0> ,4,<0> ,72.2,<0> ,6.1,<0> ,1.83,<0> ,1.85,<3> ,7.6,<0> ,37,<0> 
sfbfmwq,P,9/8/2017 12:45,0,1,,23,<0> ,7.26,<0> ,4,<0> ,74.3,<0> ,6.2,<0> ,1.94,<0> ,1.96,<3> ,7.6,<0> ,35,<0> 
sfbfmwq,P,9/8/2017 13:00,0,1,,23.3,<0> ,7.27,<0> ,4,<0> ,75.5,<0> ,6.3,<0> ,2.05,<0> ,2.07,<3> ,7.6,<0> ,34,<0> 
sfbfmwq,P,9/8/2017 13:15,0,1,,23.3,<0> ,7.39,<0> ,4.1,<0> ,71.5,<0> ,6,<0> ,2.16,<0> ,2.18,<3> ,7.5,<0> ,58,<0> 
sfbfmwq,P,9/8/2017 13:30,0,1,,23.3,<0> ,7.48,<0> ,4.1,<0> ,72.6,<0> ,6.1,<0> ,2.24,<0> ,2.26,<3> ,7.5,<0> ,88,<0> 
